bssid,frequency,rss,ssid,timeMillis,timestamp
d8c7c8df2e42,2472,-82,Welcome_1st_KAIST,1576422138269,2098953777
d8c7c8df2e41,2472,-81,Welcome_KAIST,1576422138269,2098953775
d8c7c8df2e40,2472,-80,eduroam,1576422138269,2098953770
8625190c6644,2472,-92,DIRECT-IiM267x 287x Series,1576422138269,2098953768
909f335a8494,2472,-96,BIOMASS_24G,1576422138269,2098953763
24dec6e33e62,2472,-94,Welcome_1st_KAIST,1576422138269,2098953761
24dec6e33e61,2472,-94,eduroam,1576422138269,2098953758
24dec6e33e60,2472,-92,Welcome_KAIST,1576422138269,2098953756
64e599ba264e,2472,-86,iptime,1576422138269,2098953751
88366c5842a2,2457,-80,MaturePolis Lab.,1576422138269,2098953745
f8e903c12278,2437,-80,irap container-2.4ghz,1576422138269,2098953741
d8c7c8df2e52,5240,-91,Welcome_1st_KAIST,1576422138269,2098953739
d8c7c8df2e51,5240,-88,Welcome_KAIST,1576422138269,2098953737
d8c7c8df2e50,5240,-88,eduroam,1576422138269,2098953734
705dcc3e1366,2417,-63,iptime,1576422138269,2098953730
d8c7c8df0051,5220,-93,Welcome_KAIST,1576422138269,2098953725
24dec6ec5ef2,5220,-58,Welcome_1st_KAIST,1576422138269,2098953723
24dec6ec5ef1,5220,-60,eduroam,1576422138269,2098953719
24dec6ec5ef0,5220,-56,Welcome_KAIST,1576422138269,2098953656
24dec6ec5ee1,2412,-72,eduroam,1576422138269,2098953655
862519571c86,2412,-96,DIRECT-F3C48x Series,1576422138269,2098953652
f8e903c1227a,5180,-86,irap container-5ghz,1576422138269,2098953650
88366c7d4f54,2412,-67,SBML2.4G,1576422138269,2098953648
24dec6ec5ee2,2412,-71,Welcome_1st_KAIST,1576422138269,2098953643
88366cd63882,5180,-81,cbe pc room 5G-2,1576422138269,2098953639
002666c4d560,5180,-84,iptime5G-mbeloffice,1576422138269,2098953636
d8c7c8df08f2,5765,-92,Welcome_1st_KAIST,1576422138269,2098953631
d8c7c8df08f0,5765,-95,eduroam,1576422138269,2098953627
705dcc00c6b4,5745,-91,iptime5G,1576422138269,2098953621
88366c5842a0,5745,-69,MaturePolis Lab. 5G,1576422138269,2098953615
24dec6e32002,2472,-96,Welcome_1st_KAIST,1576422138269,2098953607
d8c7c8de3921,2472,-97,Welcome_KAIST,1576422138269,2098953591
d8c7c8de3932,5805,-88,Welcome_1st_KAIST,1576422142108,2102789623
d8c7c8de3931,5805,-86,Welcome_KAIST,1576422142108,2102789621
d8c7c8de3930,5805,-88,eduroam,1576422142108,2102789618
88366cd63883,5805,-67,cbe pc room 5G-1,1576422142108,2102789615
001a1e742292,5785,-74,Welcome_1st_KAIST,1576422142108,2102789612
001a1e742291,5785,-72,eduroam,1576422142108,2102789610
001a1e742290,5785,-74,Welcome_KAIST,1576422142108,2102789608
d8c7c8df08f2,5765,-92,Welcome_1st_KAIST,1576422142108,2102789606
d8c7c8df08f1,5765,-91,Welcome_KAIST,1576422142108,2102789604
