timeMillis,timeNanos,x,y,z
1576422117444,2078142980623,0.8014,4.9277,8.440599
1576422117464,2078162980623,0.8333,4.894,8.4572
1576422117483,2078182980623,0.8739,4.8505,8.4781
1576422117504,2078202980623,0.92319995,4.8244,8.4876995
1576422117525,2078222980623,0.96339995,4.8252,8.4828
1576422117545,2078242980623,0.9885,4.8601,8.46
1576422117564,2078262980623,0.97389996,4.9158998,8.4293995
1576422117585,2078282980623,0.9155,4.9585,8.411
1576422117605,2078302980623,0.8721,4.9902,8.3968
1576422117652,2078322982186,0.86039996,5.0327,8.3726
1576422117652,2078342982186,0.8486,5.0821,8.3439
1576422117664,2078362980623,0.8161,5.1098,8.3302
1576422117685,2078382980623,0.76809996,5.094,8.3445
1576422117705,2078402982186,0.7305,5.0432,8.3786
1576422117723,2078422980623,0.72969997,4.9869,8.4124
1576422117745,2078442980623,0.7567,4.9385,8.438399
1576422117764,2078462980623,0.8071,4.8974,8.4577
1576422117794,2078482980623,0.8685,4.8522997,8.4776
1576422117805,2078502980623,0.9084,4.7973,8.5047
1576422117825,2078522980623,0.9248,4.7469997,8.531099
1576422117845,2078542980623,0.9167,4.7121,8.5513
1576422117864,2078562982186,0.88269997,4.6857,8.5694
1576422117885,2078582982186,0.8548,4.6615,8.5854
1576422117904,2078602980623,0.8487,4.6282997,8.6039
1576422117926,2078622980623,0.8558,4.5825,8.6277
1576422117944,2078642980623,0.87299997,4.5194,8.6592
1576422117963,2078662980623,0.92539996,4.4582,8.6854
1576422117986,2078682982186,0.96919996,4.4131,8.7037
1576422118004,2078702989998,0.9795,4.3738,8.7223
1576422118023,2078722980623,0.9877,4.3162,8.7501
1576422118045,2078742980623,1.0214,4.2349997,8.7858
1576422118064,2078762980623,1.0719,4.1408,8.8246
1576422118086,2078782982186,1.1445,4.0415,8.8614
1576422118106,2078802980623,1.2087,3.9548998,8.892
1576422118124,2078822980623,1.2314,3.8909998,8.917
1576422118144,2078842980623,1.2580999,3.8632,8.9253
1576422118165,2078862980623,1.3087,3.8922,8.905399
1576422118184,2078882980623,1.3891,3.9529,8.8665
1576422118205,2078902980623,1.4987999,4.0085998,8.8235
1576422118225,2078922980623,1.6061,4.0485997,8.7863
1576422118243,2078942982186,1.6812999,4.0720997,8.7613
1576422118265,2078962980623,1.6826999,4.0632,8.7652
1576422118283,2078982980623,1.6025,4.0183,8.800799
1576422118305,2079002982186,1.5231999,3.9678,8.8377
1576422118325,2079022980623,1.5076,3.9345999,8.8552
1576422118345,2079042980623,1.5566,3.9206,8.853
1576422118365,2079062980623,1.6443,3.9132,8.8404
1576422118385,2079082980623,1.7505,3.8957999,8.8276
1576422118405,2079102980623,1.8647,3.8488998,8.8248
1576422118425,2079122980623,1.9864999,3.7593,8.8369
1576422118445,2079142980623,2.1046999,3.622,8.866799
1576422118464,2079162980623,2.1978,3.4445999,8.9148
1576422118483,2079182980623,2.2393,3.2538,8.9759
1576422118504,2079202980623,2.2289999,3.0846999,9.038
1576422118523,2079222980623,2.1883,2.9685,9.0866995
1576422118545,2079242980623,2.1217,2.9185,9.1187
1576422118564,2079262980623,2.0395,2.937,9.1315
1576422118585,2079282980623,1.9836999,3.0151,9.1182995
1576422118605,2079302980623,1.9778999,3.1320999,9.08
1576422118630,2079322980623,2.0166,3.2552,9.0281
1576422118644,2079342980623,2.0563,3.3474,8.9853
1576422118664,2079362980623,2.0548,3.3841999,8.9718
1576422118684,2079382980623,1.9926,3.373,8.9901
1576422118704,2079402982186,1.8779999,3.3451998,9.0251
1576422118724,2079422982186,1.7729,3.3618,9.0401
1576422118744,2079442980623,1.7407999,3.4549,9.0112
1576422118764,2079462980623,1.7189,3.5953,8.9604
1576422118785,2079482980623,1.6302999,3.7515,8.9128
1576422118803,2079502982186,1.5215,3.9194999,8.8596
1576422118825,2079522980623,1.4556999,4.1077,8.785
1576422118845,2079542980623,1.4391999,4.3177,8.6865
1576422118865,2079562982186,1.4363999,4.5225,8.5821
1576422118885,2079582982186,1.4149,4.6802998,8.5007
1576422118905,2079602980623,1.365,4.7696,8.4591
1576422118925,2079622980623,1.2968,4.7929,8.456699
