timeMillis,timeNanos,value
1576422132901,2093607440623,1022.8867
1576422132980,2093687440623,1022.86523
1576422133060,2093767442186,1022.83496
1576422133141,2093847440623,1022.83545
1576422133220,2093927440623,1022.8545
1576422133300,2094007440623,1022.853
1576422133381,2094087440623,1022.8657
1576422133460,2094167440623,1022.8677
1576422133540,2094247440623,1022.8657
1576422133620,2094327440623,1022.83594
1576422133701,2094407440623,1022.8384
1576422133790,2094487442186,1022.83105
1576422133860,2094567440623,1022.83154
1576422133940,2094647440623,1022.85254
1576422134020,2094727440623,1022.874
1576422134100,2094807440623,1022.8906
1576422134180,2094887440623,1022.8716
1576422134260,2094967440623,1022.8574
1576422134341,2095047440623,1022.83936
1576422134420,2095127440623,1022.8589
1576422134500,2095207442186,1022.853
1576422134580,2095287440623,1022.8628
1576422134661,2095367440623,1022.87646
1576422134740,2095447440623,1022.87354
1576422134820,2095527442186,1022.8628
1576422134900,2095607442186,1022.8589
1576422134981,2095687440623,1022.8496
1576422135060,2095767442186,1022.83203
1576422135140,2095847440623,1022.8452
1576422135220,2095927440623,1022.8706
1576422135300,2096007440623,1022.8828
1576422135380,2096087442186,1022.89355
1576422135460,2096167440623,1022.8633
1576422135540,2096247440623,1022.8345
1576422135620,2096327440623,1022.833
1576422135700,2096407442186,1022.8447
1576422135781,2096487440623,1022.85205
1576422135860,2096567440623,1022.853
1576422135940,2096647442186,1022.84863
1576422136020,2096727440623,1022.8428
1576422136100,2096807440623,1022.86865
1576422136181,2096887440623,1022.8706
1576422136260,2096967440623,1022.85693
1576422136340,2097047440623,1022.86084
1576422136420,2097127440623,1022.85205
1576422136500,2097207440623,1022.8369
1576422136580,2097287440623,1022.854
1576422136660,2097367442186,1022.83154
1576422136740,2097447440623,1022.8613
1576422136821,2097527440623,1022.853
1576422136900,2097607442186,1022.8628
1576422136980,2097687442186,1022.85596
1576422137061,2097767442186,1022.85693
1576422137140,2097847440623,1022.8584
1576422137220,2097927440623,1022.8584
1576422137300,2098007440623,1022.86523
1576422137380,2098087440623,1022.8672
1576422137461,2098167440623,1022.85693
1576422137540,2098247440623,1022.85205
1576422137620,2098327440623,1022.8428
1576422137700,2098407440623,1022.85156
1576422137780,2098487440623,1022.8589
1576422137861,2098567442186,1022.8345
1576422137940,2098647440623,1022.84375
1576422138020,2098727442186,1022.8638
1576422138100,2098807440623,1022.8701
1576422138180,2098887440623,1022.8716
1576422138260,2098967440623,1022.8716
1576422138340,2099047440623,1022.85205
1576422138420,2099127440623,1022.8413
1576422138501,2099207440623,1022.8467
1576422138580,2099287440623,1022.86035
1576422138660,2099367442186,1022.8511
1576422138740,2099447440623,1022.8633
1576422138820,2099527440623,1022.8716
1576422138901,2099607442186,1022.8789
1576422138981,2099687440623,1022.8579
1576422139060,2099767440623,1022.85254
1576422139140,2099847440623,1022.83936
1576422139220,2099927440623,1022.8374
1576422139300,2100007440623,1022.8491
1576422139380,2100087440623,1022.874
1576422139461,2100167440623,1022.8745
1576422139540,2100247440623,1022.90283
1576422139620,2100327440623,1022.895
1576422139700,2100407440623,1022.86523
1576422139780,2100487442186,1022.83496
1576422139860,2100567440623,1022.83057
1576422139940,2100647442186,1022.8369
1576422140021,2100727440623,1022.8408
1576422140100,2100807440623,1022.8369
1576422140180,2100887440623,1022.8364
1576422140261,2100967440623,1022.80615
1576422140340,2101047440623,1022.77637
1576422140420,2101127440623,1022.7505
1576422140500,2101207440623,1022.74023
1576422140580,2101287440623,1022.7363
1576422140660,2101367442186,1022.74805
1576422140740,2101447440623,1022.76025
1576422140820,2101527440623,1022.78564
1576422140901,2101607440623,1022.77734
1576422140980,2101687442186,1022.7803
1576422141060,2101767440623,1022.7969
1576422141140,2101847440623,1022.7993
1576422141221,2101927442186,1022.8047
1576422141300,2102007440623,1022.8135
1576422141380,2102087440623,1022.8154
1576422141460,2102167440623,1022.81006
1576422141541,2102247440623,1022.8071
1576422141620,2102327440623,1022.812
1576422141700,2102407440623,1022.8032
1576422141781,2102487440623,1022.79346
1576422141861,2102567442186,1022.78516
1576422141941,2102647440623,1022.7822
1576422142020,2102727440623,1022.7798
1576422142100,2102807440623,1022.78125
1576422142181,2102887442186,1022.79785
1576422142260,2102967440623,1022.77686
1576422142340,2103047440623,1022.77
1576422142420,2103127440623,1022.7637
1576422142500,2103207440623,1022.7705
1576422142580,2103287440623,1022.78076
1576422142660,2103367440623,1022.77295
1576422142740,2103447440623,1022.7583
1576422142820,2103527440623,1022.77295
1576422142901,2103607440623,1022.7676
1576422142980,2103687440623,1022.7876
1576422143061,2103767440623,1022.8081
1576422143140,2103847440623,1022.8052
1576422143220,2103927440623,1022.7954
1576422143300,2104007440623,1022.7837
1576422143380,2104087440623,1022.7954
1576422143460,2104167440623,1022.771
1576422143540,2104247440623,1022.7612
1576422143620,2104327440623,1022.7622
1576422143701,2104407440623,1022.7656
1576422143782,2104487442186,1022.7837
1576422143861,2104567442186,1022.80664
1576422143940,2104647440623,1022.7881
1576422144020,2104727440623,1022.771
1576422144100,2104807440623,1022.7715
1576422144181,2104887440623,1022.78174
1576422144260,2104967440623,1022.7866
1576422144340,2105047440623,1022.77344
1576422144421,2105127440623,1022.7837
1576422144500,2105207440623,1022.80566
1576422144580,2105287440623,1022.7822
1576422144665,2105367442186,1022.76855
1576422144740,2105447440623,1022.78125
1576422144821,2105527440623,1022.7798
1576422144900,2105607440623,1022.7793
1576422144980,2105687440623,1022.78564
1576422145060,2105767440623,1022.7803
1576422145140,2105847442186,1022.79736
1576422145220,2105927440623,1022.78125
1576422145300,2106007440623,1022.77
1576422145380,2106087440623,1022.77
1576422145460,2106167440623,1022.7832
1576422145540,2106247440623,1022.7788
1576422145620,2106327440623,1022.7876
1576422145700,2106407442186,1022.79004
1576422145780,2106487440623,1022.7954
1576422145861,2106567440623,1022.7656
1576422145940,2106647440623,1022.7627
1576422146020,2106727442186,1022.75635
1576422146100,2106807440623,1022.76465
1576422146180,2106887440623,1022.7798
1576422146260,2106967440623,1022.78467
1576422146341,2107047442186,1022.8115
1576422146420,2107127440623,1022.8013
1576422146500,2107207440623,1022.7832
1576422146580,2107287440623,1022.78955
1576422146660,2107367442186,1022.7822
1576422146740,2107447440623,1022.7876
1576422146820,2107527440623,1022.7871
1576422146901,2107607440623,1022.7837
1576422146980,2107687440623,1022.7905
1576422147060,2107767440623,1022.8042
1576422147140,2107847440623,1022.77686
1576422147220,2107927440623,1022.7793
1576422147300,2108007440623,1022.7676
1576422147380,2108087440623,1022.7715
1576422147460,2108167440623,1022.77734
1576422147540,2108247440623,1022.77344
1576422147620,2108327440623,1022.7705
1576422147700,2108407440623,1022.7793
1576422147781,2108487440623,1022.7793
1576422147860,2108567440623,1022.77
1576422147940,2108647440623,1022.76465
1576422148021,2108727440623,1022.7588
1576422148101,2108807440623,1022.772
1576422148181,2108887440623,1022.771
1576422148260,2108967440623,1022.78174
1576422148340,2109047440623,1022.79346
1576422148420,2109127440623,1022.80566
1576422148500,2109207442186,1022.78516
1576422148580,2109287440623,1022.7842
1576422148665,2109367442186,1022.76953
1576422148741,2109447440623,1022.76514
1576422148820,2109527440623,1022.7632
1576422148900,2109607440623,1022.7822
1576422148980,2109687442186,1022.79785
1576422149060,2109767442186,1022.8154
1576422149140,2109847442186,1022.78564
1576422149220,2109927442186,1022.7637
1576422149300,2110007440623,1022.7622
1576422149380,2110087440623,1022.7744
1576422149460,2110167440623,1022.7876
1576422149540,2110247440623,1022.7803
1576422149620,2110327442186,1022.7798
1576422149700,2110407442186,1022.7876
1576422149781,2110487442186,1022.77783
1576422149863,2110567442186,1022.7783
1576422149940,2110647442186,1022.7656
1576422150021,2110727440623,1022.7744
1576422150100,2110807440623,1022.7842
1576422150180,2110887440623,1022.7842
1576422150260,2110967440623,1022.7949
1576422150340,2111047440623,1022.79834
1576422150420,2111127440623,1022.77783
1576422150500,2111207440623,1022.7622
1576422150580,2111287440623,1022.76465
1576422150660,2111367442186,1022.77734
1576422150741,2111447440623,1022.7749
1576422150820,2111527440623,1022.77
1576422150901,2111607442186,1022.7754
1576422150980,2111687442186,1022.77
1576422151061,2111767440623,1022.7783
1576422151140,2111847440623,1022.7739
1576422151220,2111927440623,1022.7705
1576422151300,2112007440623,1022.77246
1576422151380,2112087440623,1022.78174
1576422151460,2112167440623,1022.8003
1576422151540,2112247440623,1022.791
1576422151620,2112327440623,1022.7705
1576422151700,2112407440623,1022.77295
1576422151786,2112487442186,1022.75977
1576422151861,2112567440623,1022.7612
1576422151940,2112647440623,1022.7583
1576422152020,2112727442186,1022.75977
1576422152100,2112807442186,1022.7573
1576422152180,2112887440623,1022.7505
1576422152260,2112967440623,1022.77
1576422152340,2113047440623,1022.75586
1576422152421,2113127440623,1022.7588
1576422152500,2113207440623,1022.76416
1576422152580,2113287440623,1022.7544
1576422152666,2113367442186,1022.75195
1576422152740,2113447440623,1022.77295
1576422152820,2113527440623,1022.7554
1576422152901,2113607442186,1022.7495
1576422152980,2113687442186,1022.7578
1576422153060,2113767442186,1022.75635
1576422153140,2113847440623,1022.76025
1576422153220,2113927442186,1022.76855
1576422153301,2114007440623,1022.7656
1576422153380,2114087440623,1022.76416
1576422153460,2114167440623,1022.7676
1576422153540,2114247440623,1022.76855
1576422153620,2114327440623,1022.7656
1576422153752,2114407442186,1022.7617
1576422153780,2114487440623,1022.7593
1576422153860,2114567440623,1022.76025
1576422153941,2114647440623,1022.771
1576422154020,2114727440623,1022.7754
1576422154100,2114807442186,1022.7578
1576422154180,2114887440623,1022.75586
1576422154261,2114967440623,1022.7549
1576422154340,2115047440623,1022.7573
1576422154420,2115127440623,1022.7676
1576422154500,2115207440623,1022.7715
1576422154580,2115287440623,1022.772
1576422154660,2115367442186,1022.78613
1576422154740,2115447440623,1022.7637
1576422154820,2115527442186,1022.76904
1576422154901,2115607442186,1022.7627
1576422154981,2115687440623,1022.7612
1576422155062,2115767442186,1022.7539
1576422155140,2115847440623,1022.76074
1576422155221,2115927440623,1022.7583
1576422155300,2116007440623,1022.7617
1576422155380,2116087440623,1022.7627
1576422155460,2116167440623,1022.75146
1576422155540,2116247440623,1022.74854
1576422155620,2116327440623,1022.7593
1576422155700,2116407440623,1022.771
1576422155782,2116487442186,1022.7632
1576422155861,2116567440623,1022.7749
1576422155940,2116647440623,1022.78076
1576422156020,2116727440623,1022.7788
1576422156100,2116807440623,1022.77
1576422156182,2116887440623,1022.75684
1576422156260,2116967442186,1022.76416
1576422156340,2117047440623,1022.7656
1576422156420,2117127440623,1022.7705
1576422156500,2117207440623,1022.7676
1576422156580,2117287440623,1022.76953
1576422156671,2117367442186,1022.76855
1576422156741,2117447440623,1022.7549
1576422156820,2117527440623,1022.7534
1576422156900,2117607440623,1022.751
1576422156980,2117687442186,1022.7529
1576422157061,2117767440623,1022.75244
1576422157140,2117847442186,1022.7544
1576422157220,2117927440623,1022.76904
1576422157301,2118007440623,1022.75195
1576422157380,2118087440623,1022.751
1576422157460,2118167440623,1022.74805
1576422157540,2118247440623,1022.76074
1576422157620,2118327442186,1022.751
1576422157700,2118407440623,1022.7656
1576422157782,2118487440623,1022.77637
1576422157861,2118567440623,1022.76904
1576422157940,2118647440623,1022.7622
1576422158020,2118727442186,1022.7627
1576422158100,2118807440623,1022.7583
1576422158180,2118887440623,1022.75977
1576422158260,2118967440623,1022.7612
1576422158340,2119047440623,1022.7617
1576422158420,2119127440623,1022.7637
1576422158500,2119207440623,1022.77686
1576422158580,2119287440623,1022.7798
1576422158661,2119367442186,1022.76025
1576422158741,2119447440623,1022.7617
1576422158820,2119527442186,1022.7739
1576422158900,2119607440623,1022.7666
1576422158980,2119687440623,1022.7632
1576422159060,2119767440623,1022.77246
1576422159140,2119847440623,1022.77
1576422159220,2119927440623,1022.772
1576422159300,2120007440623,1022.77734
1576422159380,2120087440623,1022.7617
1576422159460,2120167440623,1022.7622
1576422159540,2120247440623,1022.771
1576422159621,2120327440623,1022.77295
1576422159700,2120407442186,1022.7803
1576422159782,2120487440623,1022.7661
1576422159860,2120567440623,1022.7676
1576422159941,2120647440623,1022.76514
1576422160021,2120727440623,1022.76807
1576422160100,2120807440623,1022.7632
1576422160180,2120887440623,1022.7637
1576422160260,2120967440623,1022.75977
1576422160341,2121047440623,1022.77
1576422160420,2121127440623,1022.77
1576422160500,2121207440623,1022.7593
1576422160580,2121287440623,1022.7637
1576422160674,2121367442186,1022.74854
1576422160741,2121447440623,1022.75195
1576422160820,2121527440623,1022.7617
1576422160900,2121607442186,1022.7671
1576422160980,2121687440623,1022.771
1576422161060,2121767440623,1022.7671
1576422161140,2121847440623,1022.7583
1576422161220,2121927440623,1022.76465
1576422161301,2122007440623,1022.75684
1576422161380,2122087440623,1022.75244
1576422161510,2122167442186,1022.7593
1576422161540,2122247440623,1022.76514
1576422161620,2122327440623,1022.7632
1576422161700,2122407442186,1022.772
1576422161780,2122487440623,1022.75635
1576422161860,2122567440623,1022.7544
1576422161940,2122647442186,1022.7461
1576422162020,2122727440623,1022.7549
1576422162100,2122807440623,1022.76074
1576422162180,2122887440623,1022.76465
1576422162260,2122967440623,1022.7749
1576422162340,2123047440623,1022.78174
1576422162420,2123127440623,1022.75684
1576422162500,2123207440623,1022.7544
1576422162581,2123287440623,1022.7373
1576422162665,2123367442186,1022.73926
1576422162741,2123447440623,1022.7417
1576422162823,2123527440623,1022.7578
1576422162901,2123607440623,1022.7671
1576422162980,2123687442186,1022.7593
1576422163060,2123767440623,1022.75195
1576422163140,2123847440623,1022.7593
1576422163220,2123927440623,1022.75244
1576422163300,2124007440623,1022.7622
1576422163381,2124087440623,1022.7573
1576422163460,2124167440623,1022.74854
1576422163540,2124247440623,1022.75586
1576422163620,2124327440623,1022.7588
1576422163700,2124407442186,1022.7451
1576422163780,2124487440623,1022.75684
1576422163860,2124567440623,1022.7412
1576422163940,2124647440623,1022.751
1576422164020,2124727440623,1022.7544
1576422164100,2124807440623,1022.7666
1576422164180,2124887442186,1022.77246
1576422164260,2124967440623,1022.7739
1576422164340,2125047440623,1022.76465
1576422164421,2125127440623,1022.76074
1576422164501,2125207440623,1022.75244
1576422164580,2125287440623,1022.7705
1576422164676,2125367442186,1022.78076
1576422164741,2125447440623,1022.76514
1576422164821,2125527440623,1022.7881
1576422164901,2125607440623,1022.79785
1576422164980,2125687440623,1022.77783
1576422165062,2125767440623,1022.7822
1576422165140,2125847440623,1022.77246
1576422165220,2125927440623,1022.7617
1576422165302,2126007440623,1022.76904
1576422165387,2126087442186,1022.76465
1576422165461,2126167440623,1022.76807
1576422165540,2126247440623,1022.7705
1576422165620,2126327440623,1022.75977
1576422165700,2126407440623,1022.7539
1576422165780,2126487440623,1022.7554
1576422165860,2126567440623,1022.7739
1576422165940,2126647440623,1022.7676
1576422166020,2126727442186,1022.77295
1576422166100,2126807442186,1022.79395
1576422166180,2126887440623,1022.8076
1576422166260,2126967440623,1022.7842
1576422166340,2127047440623,1022.7871
1576422166420,2127127440623,1022.76953
1576422166500,2127207440623,1022.7715
1576422166580,2127287440623,1022.772
1576422166669,2127367442186,1022.7959
1576422166740,2127447440623,1022.7925
1576422166820,2127527440623,1022.78467
1576422166900,2127607442186,1022.76025
1576422166980,2127687442186,1022.749
1576422167061,2127767440623,1022.7637
1576422167140,2127847440623,1022.7905
1576422167220,2127927440623,1022.7954
1576422167300,2128007440623,1022.8096
1576422167381,2128087440623,1022.8115
1576422167460,2128167440623,1022.8076
1576422167540,2128247440623,1022.78906
1576422167620,2128327440623,1022.7798
1576422167700,2128407442186,1022.7705
1576422167781,2128487442186,1022.77295
1576422167860,2128567440623,1022.7949
1576422167940,2128647440623,1022.8032
1576422168020,2128727440623,1022.80176
1576422168100,2128807442186,1022.772
1576422168181,2128887440623,1022.7617
1576422168261,2128967440623,1022.7744
1576422168340,2129047440623,1022.792
1576422168420,2129127440623,1022.8091
1576422168500,2129207440623,1022.8076
1576422168581,2129287440623,1022.8252
1576422168679,2129367440623,1022.83545
1576422168741,2129447440623,1022.8052
1576422168820,2129527442186,1022.77734
1576422168900,2129607440623,1022.78906
1576422168980,2129687442186,1022.7783
1576422169060,2129767440623,1022.78613
1576422169140,2129847440623,1022.8003
1576422169263,2129927440623,1022.8135
1576422169300,2130007440623,1022.8096
1576422169380,2130087440623,1022.79443
1576422169460,2130167440623,1022.7827
1576422169540,2130247440623,1022.7744
1576422169620,2130327440623,1022.79297
1576422169700,2130407440623,1022.8047
1576422169782,2130487440623,1022.8203
1576422169860,2130567442186,1022.8164
1576422169940,2130647442186,1022.7964
1576422170020,2130727440623,1022.77734
1576422170100,2130807440623,1022.77734
1576422170180,2130887440623,1022.7754
1576422170260,2130967440623,1022.78076
1576422170340,2131047440623,1022.7993
1576422170420,2131127440623,1022.8032
1576422170500,2131207440623,1022.80566
1576422170580,2131287440623,1022.78467
1576422170671,2131367442186,1022.7871
1576422170741,2131447440623,1022.7798
1576422170820,2131527442186,1022.79834
1576422170900,2131607442186,1022.8169
1576422170980,2131687442186,1022.8257
1576422171061,2131767440623,1022.81006
1576422171140,2131847440623,1022.7959
1576422171220,2131927440623,1022.78613
1576422171300,2132007440623,1022.79297
1576422171380,2132087440623,1022.7959
1576422171460,2132167440623,1022.79004
1576422171540,2132247440623,1022.7949
1576422171620,2132327440623,1022.8174
1576422171700,2132407442186,1022.82227
1576422171781,2132487442186,1022.81445
1576422171860,2132567440623,1022.7998
1576422171940,2132647442186,1022.792
1576422172021,2132727440623,1022.8008
1576422172100,2132807440623,1022.8174
1576422172180,2132887440623,1022.8091
1576422172262,2132967440623,1022.81885
1576422172341,2133047440623,1022.81006
1576422172421,2133127440623,1022.8071
1576422172500,2133207440623,1022.7949
1576422172580,2133287440623,1022.7822
1576422172679,2133367440623,1022.77295
1576422172743,2133447440623,1022.78076
1576422172820,2133527442186,1022.79834
1576422172900,2133607440623,1022.80664
1576422172980,2133687440623,1022.8115
1576422173121,2133767440623,1022.78174
1576422173141,2133847442186,1022.76807
1576422173220,2133927442186,1022.7549
1576422173300,2134007440623,1022.7754
1576422173381,2134087440623,1022.79785
1576422173460,2134167440623,1022.80566
1576422173540,2134247440623,1022.8179
1576422173622,2134327440623,1022.7998
1576422173700,2134407440623,1022.80273
1576422173781,2134487442186,1022.792
1576422173862,2134567440623,1022.7793
1576422173940,2134647440623,1022.76904
1576422174020,2134727440623,1022.7793
1576422174100,2134807442186,1022.79395
1576422174182,2134887440623,1022.80225
1576422174260,2134967440623,1022.81494
1576422174340,2135047440623,1022.7925
1576422174420,2135127440623,1022.78467
1576422174500,2135207440623,1022.7793
1576422174580,2135287440623,1022.78516
1576422174669,2135367442186,1022.8003
1576422174744,2135447440623,1022.7988
1576422174822,2135527440623,1022.80615
1576422174900,2135607440623,1022.80566
1576422174980,2135687440623,1022.7798
1576422175060,2135767442186,1022.78516
1576422175140,2135847440623,1022.77686
1576422175220,2135927440623,1022.7759
1576422175300,2136007440623,1022.7915
1576422175380,2136087440623,1022.8213
1576422175460,2136167440623,1022.8335
1576422175540,2136247440623,1022.81836
1576422175620,2136327440623,1022.7959
1576422175700,2136407440623,1022.78076
