timeMillis,timeNanos,value
1576425584439,5545145791615,1022.6138
1576425584519,5545225791615,1022.61084
1576425584599,5545305791615,1022.6045
1576425584679,5545385791615,1022.63184
1576425584759,5545465790053,1022.60156
1576425584839,5545545791615,1022.5718
1576425584919,5545625790053,1022.5801
1576425584999,5545705790053,1022.6001
1576425585079,5545785790053,1022.625
1576425585159,5545865790053,1022.6323
1576425585239,5545945790053,1022.65625
1576425585323,5546025791615,1022.626
1576425585400,5546105790053,1022.5962
1576425585479,5546185816615,1022.6118
1576425585559,5546265790053,1022.6333
1576425585639,5546345790053,1022.6299
1576425585720,5546425790053,1022.63184
1576425585799,5546505791615,1022.64453
1576425585879,5546585790053,1022.66455
1576425585959,5546665791615,1022.6343
1576425586039,5546745790053,1022.6123
1576425586119,5546825790053,1022.6035
1576425586199,5546905790053,1022.60156
1576425586279,5546985790053,1022.5908
1576425586359,5547065790053,1022.6206
1576425586439,5547145790053,1022.6509
1576425586519,5547225790053,1022.62695
1576425586600,5547305791615,1022.6123
1576425586679,5547385791615,1022.6177
1576425586759,5547465791615,1022.5918
1576425586839,5547545791615,1022.59326
1576425586919,5547625791615,1022.62354
1576425586999,5547705791615,1022.6533
1576425587079,5547785790053,1022.6323
1576425587159,5547865790053,1022.60205
1576425587240,5547945790053,1022.57227
1576425587342,5548025791615,1022.57715
1576425587399,5548105790053,1022.60693
1576425587479,5548185816615,1022.6372
1576425587559,5548265790053,1022.6533
1576425587639,5548345791615,1022.62354
1576425587719,5548425791615,1022.59326
1576425587799,5548505791615,1022.59717
1576425587879,5548585790053,1022.6079
1576425587959,5548665790053,1022.6079
1576425588039,5548745790053,1022.6133
1576425588119,5548825790053,1022.6372
1576425588199,5548905790053,1022.64355
1576425588279,5548985791615,1022.6133
1576425588359,5549065790053,1022.59424
1576425588439,5549145790053,1022.60547
1576425588519,5549225791615,1022.6128
1576425588599,5549305790053,1022.6133
1576425588679,5549385790053,1022.63916
1576425588759,5549465791615,1022.6323
1576425588839,5549545791615,1022.60205
1576425588919,5549625790053,1022.59717
1576425588999,5549705790053,1022.59814
1576425589079,5549785790053,1022.58936
1576425589159,5549865790053,1022.5991
1576425589239,5549945790053,1022.6201
1576425589325,5550025791615,1022.6382
1576425589399,5550105790053,1022.624
1576425589479,5550185816615,1022.6035
1576425589560,5550265791615,1022.60156
1576425589641,5550345790053,1022.60645
1576425589719,5550425791615,1022.6133
1576425589799,5550505790053,1022.61914
1576425589879,5550585790053,1022.64795
1576425589960,5550665790053,1022.645
1576425590039,5550745790053,1022.61475
1576425590120,5550825790053,1022.5947
1576425590199,5550905790053,1022.59814
1576425590279,5550985790053,1022.6006
1576425590359,5551065790053,1022.6084
1576425590439,5551145790053,1022.6221
1576425590519,5551225791615,1022.6362
1576425590599,5551305790053,1022.64746
1576425590679,5551385790053,1022.61914
1576425590759,5551465790053,1022.5918
1576425590839,5551545790053,1022.6123
1576425590919,5551625791615,1022.59814
1576425590999,5551705791615,1022.59717
1576425591079,5551785790053,1022.6172
1576425591159,5551865790053,1022.61475
1576425591239,5551945790053,1022.5957
1576425591340,5552025791615,1022.5747
1576425591399,5552105790053,1022.59717
1576425591479,5552185816615,1022.60986
1576425591559,5552265790053,1022.59326
1576425591639,5552345790053,1022.5923
1576425591719,5552425791615,1022.5962
1576425591799,5552505790053,1022.59033
1576425591879,5552585791615,1022.5908
1576425591959,5552665790053,1022.60645
1576425592039,5552745790053,1022.6245
1576425592119,5552825790053,1022.6011
1576425592199,5552905790053,1022.6196
1576425592279,5552985790053,1022.6123
1576425592359,5553065791615,1022.6196
1576425592439,5553145790053,1022.6157
1576425592520,5553225790053,1022.60645
1576425592600,5553305791615,1022.6128
1576425592679,5553385791615,1022.6094
1576425592759,5553465790053,1022.62305
1576425592839,5553545791615,1022.6323
1576425592919,5553625791615,1022.63135
1576425592999,5553705790053,1022.60547
1576425593079,5553785790053,1022.626
1576425593159,5553865791615,1022.5962
1576425593239,5553945790053,1022.59717
1576425593324,5554025791615,1022.6172
1576425593399,5554105790053,1022.6416
1576425593486,5554185816615,1022.66846
1576425593559,5554265791615,1022.6406
1576425593640,5554345790053,1022.61035
1576425593719,5554425790053,1022.6118
1576425593799,5554505790053,1022.59814
1576425593879,5554585791615,1022.6255
1576425593959,5554665790053,1022.6294
1576425594039,5554745790053,1022.65137
1576425594119,5554825790053,1022.65137
1576425594199,5554905790053,1022.6211
1576425594279,5554985790053,1022.60596
1576425594359,5555065791615,1022.5762
1576425594439,5555145790053,1022.5879
1576425594522,5555225791615,1022.61816
1576425594599,5555305790053,1022.6333
1576425594679,5555385791615,1022.6631
1576425594759,5555465791615,1022.6333
1576425594839,5555545790053,1022.603
1576425594919,5555625790053,1022.57324
1576425594999,5555705791615,1022.60156
1576425595079,5555785790053,1022.6289
1576425595159,5555865790053,1022.6592
1576425595239,5555945790053,1022.6631
1576425595327,5556025791615,1022.6333
1576425595399,5556105790053,1022.61816
1576425595479,5556185816615,1022.5879
1576425595559,5556265791615,1022.59375
1576425595639,5556345790053,1022.624
1576425595719,5556425790053,1022.6538
1576425595799,5556505790053,1022.6797
1576425595879,5556585791615,1022.66455
1576425595959,5556665790053,1022.63477
1576425596039,5556745790053,1022.6045
1576425596119,5556825790053,1022.5747
1576425596199,5556905790053,1022.58203
1576425596279,5556985791615,1022.6123
1576425596359,5557065791615,1022.6299
1576425596439,5557145790053,1022.6001
1576425596519,5557225790053,1022.5747
1576425596600,5557305791615,1022.56934
1576425596679,5557385791615,1022.5991
1576425596759,5557465790053,1022.6294
1576425596839,5557545791615,1022.6509
1576425596919,5557625791615,1022.62354
1576425596999,5557705790053,1022.59424
1576425597079,5557785790053,1022.5708
1576425597159,5557865790053,1022.5459
1576425597239,5557945790053,1022.5757
1576425597333,5558025791615,1022.60547
1576425597399,5558105790053,1022.63574
1576425597479,5558185819740,1022.6128
1576425597559,5558265791615,1022.5825
1576425597640,5558345790053,1022.58594
1576425597719,5558425791615,1022.61523
1576425597799,5558505790053,1022.6323
1576425597879,5558585790053,1022.6426
1576425597959,5558665791615,1022.61523
1576425598039,5558745790053,1022.58496
1576425598119,5558825790053,1022.5879
1576425598200,5558905790053,1022.58936
1576425598282,5558985790053,1022.59814
1576425598359,5559065790053,1022.603
1576425598439,5559145790053,1022.6333
1576425598520,5559225791615,1022.6162
1576425598599,5559305790053,1022.59326
1576425598680,5559385790053,1022.58545
1576425598759,5559465791615,1022.57764
1576425598839,5559545790053,1022.59863
1576425598919,5559625790053,1022.61084
1576425598999,5559705790053,1022.63135
1576425599079,5559785790053,1022.64453
1576425599159,5559865790053,1022.6743
1576425599239,5559945790053,1022.6543
1576425599344,5560025791615,1022.6245
1576425599399,5560105790053,1022.61084
1576425599479,5560185819740,1022.60693
1576425599559,5560265791615,1022.6045
1576425599641,5560345790053,1022.60156
1576425599719,5560425791615,1022.61475
1576425599799,5560505791615,1022.64453
1576425599879,5560585790053,1022.65576
1576425599959,5560665791615,1022.626
1576425600041,5560745790053,1022.603
1576425600119,5560825790053,1022.6074
1576425600199,5560905790053,1022.60645
1576425600279,5560985791615,1022.626
1576425600359,5561065790053,1022.6504
1576425600439,5561145790053,1022.6465
1576425600520,5561225790053,1022.63477
1576425600601,5561305791615,1022.605
1576425600679,5561385791615,1022.5747
1576425600759,5561465791615,1022.5796
1576425600839,5561545791615,1022.5762
1576425600919,5561625791615,1022.59814
1576425600999,5561705790053,1022.62305
1576425601079,5561785790053,1022.6421
1576425601159,5561865790053,1022.6123
1576425601239,5561945790053,1022.5845
1576425601336,5562025791615,1022.5542
1576425601399,5562105790053,1022.5244
1576425601483,5562185819740,1022.52734
1576425601560,5562265791615,1022.5571
1576425601639,5562345790053,1022.5874
1576425601719,5562425791615,1022.5996
1576425601799,5562505791615,1022.583
1576425601879,5562585791615,1022.5542
1576425601959,5562665791615,1022.55176
1576425602039,5562745790053,1022.542
1576425602119,5562825790053,1022.5513
1576425602199,5562905790053,1022.58105
1576425602279,5562985790053,1022.5625
1576425602359,5563065791615,1022.5586
1576425602439,5563145790053,1022.5747
1576425602523,5563225791615,1022.5571
1576425602599,5563305790053,1022.5874
1576425602679,5563385790053,1022.60205
1576425602759,5563465790053,1022.57227
1576425602839,5563545791615,1022.542
1576425602919,5563625790053,1022.51465
1576425602999,5563705790053,1022.5449
1576425603079,5563785791615,1022.542
1576425603159,5563865790053,1022.5259
1576425603239,5563945790053,1022.5342
1576425603322,5564025791615,1022.51416
1576425603399,5564105790053,1022.5083
1576425603479,5564185816615,1022.50977
1576425603559,5564265791615,1022.5161
1576425603639,5564345791615,1022.5244
1576425603719,5564425790053,1022.5205
1576425603799,5564505791615,1022.5288
1576425603879,5564585790053,1022.5215
1576425603959,5564665791615,1022.52
1576425604039,5564745790053,1022.52
1576425604119,5564825790053,1022.5249
1576425604199,5564905790053,1022.53467
1576425604279,5564985790053,1022.54346
1576425604359,5565065790053,1022.5469
1576425604439,5565145790053,1022.53955
1576425604519,5565225790053,1022.541
1576425604599,5565305791615,1022.5381
1576425604679,5565385791615,1022.53564
1576425604759,5565465791615,1022.52734
1576425604839,5565545791615,1022.5371
1576425604919,5565625791615,1022.5288
1576425604999,5565705790053,1022.5259
1576425605079,5565785790053,1022.5454
1576425605159,5565865790053,1022.5718
1576425605239,5565945790053,1022.58936
1576425605331,5566025791615,1022.583
1576425605399,5566105790053,1022.56885
1576425605479,5566185816615,1022.5503
1576425605559,5566265791615,1022.5449
1576425605639,5566345790053,1022.5386
1576425605719,5566425791615,1022.54443
1576425605799,5566505790053,1022.5469
1576425605880,5566585790053,1022.55273
1576425605981,5566665791615,1022.5552
1576425606040,5566745790053,1022.5454
1576425606119,5566825790053,1022.5449
1576425606199,5566905790053,1022.52246
1576425606279,5566985790053,1022.5137
1576425606359,5567065791615,1022.5093
1576425606439,5567145790053,1022.5073
1576425606520,5567225790053,1022.5122
1576425606599,5567305791615,1022.5171
1576425606679,5567385791615,1022.52686
1576425606759,5567465790053,1022.53467
1576425606839,5567545791615,1022.53906
1576425606919,5567625790053,1022.5303
1576425606999,5567705790053,1022.52
1576425607080,5567785790053,1022.52246
1576425607160,5567865790053,1022.5332
1576425607239,5567945790053,1022.5322
1576425607344,5568025791615,1022.53125
1576425607399,5568105790053,1022.5327
1576425607479,5568185816615,1022.52344
1576425607559,5568265791615,1022.51855
1576425607639,5568345791615,1022.4966
1576425607719,5568425790053,1022.50244
1576425607842,5568505791615,1022.4966
1576425607879,5568585791615,1022.5073
1576425607959,5568665790053,1022.5039
1576425608039,5568745791615,1022.5039
1576425608119,5568825790053,1022.5342
1576425608199,5568905790053,1022.5205
1576425608279,5568985790053,1022.50684
1576425608359,5569065790053,1022.51025
1576425608439,5569145790053,1022.52246
1576425608519,5569225790053,1022.53516
1576425608599,5569305790053,1022.5449
1576425608679,5569385790053,1022.5449
1576425608759,5569465790053,1022.54443
1576425608839,5569545791615,1022.54395
1576425608919,5569625790053,1022.53955
1576425608999,5569705790053,1022.53467
1576425609079,5569785791615,1022.5464
1576425609159,5569865790053,1022.53564
1576425609239,5569945790053,1022.5386
1576425609340,5570025790053,1022.5327
1576425609399,5570105790053,1022.5166
1576425609480,5570185816615,1022.51514
1576425609560,5570265791615,1022.5244
1576425609643,5570345791615,1022.51807
1576425609719,5570425790053,1022.50146
1576425609847,5570505790053,1022.4834
1576425609879,5570585790053,1022.4839
1576425609959,5570665790053,1022.48096
1576425610039,5570745791615,1022.4844
1576425610119,5570825790053,1022.47314
1576425610199,5570905791615,1022.4795
1576425610279,5570985790053,1022.4883
1576425610359,5571065790053,1022.4883
1576425610439,5571145790053,1022.4795
1576425610519,5571225791615,1022.48047
1576425610599,5571305791615,1022.4678
1576425610679,5571385790053,1022.46436
1576425610759,5571465791615,1022.46387
1576425610843,5571545790053,1022.46533
1576425610920,5571625790053,1022.46826
1576425610999,5571705790053,1022.4712
1576425611079,5571785790053,1022.4746
1576425611159,5571865790053,1022.47266
1576425611239,5571945790053,1022.46533
1576425611343,5572025791615,1022.4663
1576425611399,5572105790053,1022.4585
1576425611482,5572185816615,1022.458
1576425611559,5572265791615,1022.4536
1576425611688,5572345791615,1022.4712
1576425611719,5572425791615,1022.4663
1576425611799,5572505790053,1022.46533
1576425611880,5572585791615,1022.4663
1576425611959,5572665790053,1022.4575
1576425612040,5572745791615,1022.4575
1576425612119,5572825790053,1022.4668
1576425612199,5572905790053,1022.4697
1576425612279,5572985790053,1022.478
1576425612359,5573065791615,1022.479
1576425612439,5573145790053,1022.4751
1576425612519,5573225790053,1022.4536
1576425612599,5573305790053,1022.46045
1576425612679,5573385790053,1022.4585
1576425612761,5573465791615,1022.4658
1576425612839,5573545790053,1022.47705
1576425612920,5573625791615,1022.47314
1576425612999,5573705790053,1022.4634
1576425613079,5573785790053,1022.4336
1576425613159,5573865790053,1022.43164
1576425613239,5573945790053,1022.4512
1576425613344,5574025790053,1022.45557
1576425613399,5574105790053,1022.46484
1576425613479,5574185816615,1022.4536
1576425613559,5574265790053,1022.4575
1576425613639,5574345790053,1022.45166
1576425613719,5574425791615,1022.4219
1576425613799,5574505791615,1022.395
1576425613880,5574585790053,1022.38477
1576425613961,5574665790053,1022.40234
1576425614040,5574745791615,1022.416
1576425614119,5574825790053,1022.4414
1576425614200,5574905790053,1022.4712
1576425614279,5574985790053,1022.4678
1576425614359,5575065791615,1022.45166
1576425614439,5575145790053,1022.4492
1576425614520,5575225791615,1022.479
1576425614599,5575305791615,1022.5093
1576425614679,5575385790053,1022.5044
1576425614759,5575465791615,1022.4746
1576425614839,5575545790053,1022.44434
1576425614919,5575625790053,1022.41846
1576425615000,5575705790053,1022.4414
1576425615079,5575785790053,1022.46387
1576425615159,5575865791615,1022.4927
1576425615239,5575945790053,1022.52295
1576425615342,5576025791615,1022.5342
1576425615399,5576105790053,1022.5166
1576425615479,5576185816615,1022.51074
1576425615569,5576265791615,1022.50195
1576425615639,5576345790053,1022.521
1576425615719,5576425791615,1022.52686
1576425615799,5576505791615,1022.5039
1576425615879,5576585790053,1022.4868
1576425615959,5576665791615,1022.45654
1576425616039,5576745790053,1022.4502
1576425616119,5576825790053,1022.4746
1576425616199,5576905790053,1022.4824
1576425616279,5576985790053,1022.48145
1576425616359,5577065791615,1022.4712
1576425616439,5577145790053,1022.4673
1576425616519,5577225790053,1022.4619
1576425616599,5577305790053,1022.4917
1576425616680,5577385791615,1022.4917
1576425616759,5577465791615,1022.4619
1576425616839,5577545791615,1022.4468
1576425616919,5577625790053,1022.4331
1576425616999,5577705790053,1022.45654
1576425617079,5577785790053,1022.4634
1576425617159,5577865790053,1022.4346
1576425617239,5577945790053,1022.4375
1576425617345,5578025790053,1022.458
1576425617399,5578105790053,1022.4702
1576425617488,5578185816615,1022.49756
1576425617559,5578265790053,1022.4756
1576425617640,5578345790053,1022.46436
1576425617720,5578425790053,1022.459
1576425617799,5578505791615,1022.458
1576425617879,5578585790053,1022.4878
1576425617959,5578665791615,1022.48047
1576425618039,5578745791615,1022.4746
1576425618119,5578825790053,1022.47754
1576425618199,5578905790053,1022.47217
1576425618279,5578985790053,1022.4717
1576425618359,5579065790053,1022.4673
1576425618439,5579145790053,1022.4619
1576425618519,5579225790053,1022.45605
1576425618599,5579305791615,1022.45703
1576425618679,5579385790053,1022.4785
1576425618759,5579465791615,1022.4878
1576425618839,5579545790053,1022.46436
1576425618919,5579625790053,1022.4453
1576425618999,5579705791615,1022.4453
1576425619079,5579785790053,1022.45703
1576425619159,5579865790053,1022.46045
1576425619239,5579945790053,1022.4658
1576425619319,5580025790053,1022.48047
1576425619421,5580105791615,1022.47754
1576425619483,5580185819740,1022.4678
1576425619559,5580265791615,1022.4619
1576425619639,5580345790053,1022.4414
1576425619719,5580425790053,1022.45215
1576425619799,5580505791615,1022.4751
1576425619879,5580585791615,1022.48535
1576425619959,5580665790053,1022.4834
1576425620039,5580745790053,1022.4717
1576425620119,5580825790053,1022.4673
1576425620199,5580905791615,1022.4629
1576425620279,5580985791615,1022.46436
1576425620359,5581065791615,1022.4673
1576425620439,5581145790053,1022.46924
1576425620519,5581225790053,1022.4834
1576425620599,5581305791615,1022.47217
1576425620679,5581385791615,1022.4668
1576425620759,5581465791615,1022.46387
1576425620839,5581545791615,1022.45605
1576425620919,5581625790053,1022.4697
1576425620999,5581705790053,1022.47217
1576425621079,5581785790053,1022.501
1576425621159,5581865791615,1022.4922
1576425621239,5581945790053,1022.49023
1576425621320,5582025790053,1022.4712
1576425621399,5582105790053,1022.46094
1576425621479,5582185819740,1022.45703
1576425621559,5582265791615,1022.45996
1576425621640,5582345790053,1022.4834
1576425621719,5582425790053,1022.4834
1576425621799,5582505790053,1022.4678
1576425621879,5582585790053,1022.4697
1576425621961,5582665790053,1022.45166
1576425622039,5582745791615,1022.4502
1576425622119,5582825790053,1022.4551
1576425622199,5582905790053,1022.45703
1576425622279,5582985790053,1022.479
1576425622359,5583065791615,1022.48096
1576425622439,5583145790053,1022.4741
1576425622521,5583225790053,1022.46387
1576425622600,5583305790053,1022.46875
1576425622679,5583385791615,1022.4575
1576425622759,5583465790053,1022.4507
1576425622839,5583545790053,1022.48047
1576425622919,5583625791615,1022.49023
1576425622999,5583705791615,1022.4741
1576425623082,5583785790053,1022.4585
1576425623159,5583865790053,1022.4575
1576425623262,5583945791615,1022.46094
1576425623319,5584025790053,1022.4741
1576425623399,5584105790053,1022.45605
1576425623481,5584185819740,1022.4658
1576425623559,5584265790053,1022.4927
1576425623640,5584345790053,1022.47705
1576425623719,5584425790053,1022.4468
1576425623800,5584505790053,1022.417
1576425623879,5584585791615,1022.4087
1576425623959,5584665790053,1022.4258
1576425624039,5584745790053,1022.45557
1576425624119,5584825790053,1022.48486
1576425624199,5584905790053,1022.51514
1576425624279,5584985790053,1022.501
1576425624359,5585065790053,1022.4707
1576425624439,5585145790053,1022.45557
1576425624519,5585225791615,1022.459
1576425624599,5585305790053,1022.479
1576425624679,5585385791615,1022.4946
1576425624759,5585465790053,1022.5156
1576425624839,5585545790053,1022.49805
1576425624919,5585625790053,1022.4707
1576425624999,5585705790053,1022.44727
1576425625079,5585785790053,1022.4546
1576425625159,5585865791615,1022.4668
1576425625239,5585945790053,1022.46533
1576425625319,5586025790053,1022.48096
1576425625399,5586105791615,1022.48145
1576425625479,5586185819740,1022.45654
1576425625559,5586265790053,1022.45654
1576425625639,5586345790053,1022.4463
1576425625719,5586425790053,1022.4375
1576425625799,5586505790053,1022.46533
1576425625879,5586585790053,1022.4839
1576425625959,5586665790053,1022.49023
1576425626039,5586745790053,1022.4756
1576425626119,5586825790053,1022.4463
1576425626199,5586905790053,1022.4409
1576425626279,5586985790053,1022.4414
1576425626359,5587065791615,1022.4551
1576425626439,5587145790053,1022.46484
1576425626519,5587225790053,1022.4741
1576425626599,5587305790053,1022.48486
1576425626679,5587385790053,1022.45605
1576425626760,5587465790053,1022.4419
1576425626840,5587545790053,1022.4673
1576425626919,5587625790053,1022.44727
1576425626999,5587705790053,1022.4512
1576425627131,5587785790053,1022.46875
1576425627159,5587865791615,1022.4951
1576425627239,5587945790053,1022.4946
1576425627319,5588025790053,1022.46436
1576425627399,5588105790053,1022.459
1576425627480,5588185819740,1022.4497
1576425627559,5588265790053,1022.46533
1576425627639,5588345790053,1022.49365
1576425627719,5588425790053,1022.48096
1576425627799,5588505790053,1022.48
1576425627879,5588585791615,1022.4595
1576425627959,5588665790053,1022.44775
1576425628039,5588745790053,1022.44385
1576425628119,5588825790053,1022.4321
1576425628199,5588905790053,1022.4336
1576425628279,5588985790053,1022.4468
1576425628359,5589065791615,1022.4707
1576425628439,5589145790053,1022.4995
1576425628519,5589225790053,1022.4863
1576425628599,5589305790053,1022.45605
1576425628679,5589385790053,1022.4404
1576425628759,5589465790053,1022.44775
1576425628839,5589545790053,1022.4741
1576425628919,5589625790053,1022.4834
1576425628999,5589705790053,1022.48145
1576425629079,5589785790053,1022.50195
1576425629159,5589865790053,1022.47217
1576425629239,5589945790053,1022.4419
1576425629319,5590025790053,1022.43994
1576425629399,5590105790053,1022.44727
1576425629480,5590185819740,1022.4531
1576425629560,5590265790053,1022.48
1576425629639,5590345790053,1022.46875
1576425629719,5590425790053,1022.4629
1576425629799,5590505791615,1022.4419
1576425629879,5590585790053,1022.437
1576425629959,5590665790053,1022.4497
1576425630039,5590745790053,1022.4707
1576425630119,5590825790053,1022.4619
1576425630199,5590905790053,1022.4668
1576425630280,5590985790053,1022.4741
1576425630359,5591065791615,1022.4702
1576425630439,5591145790053,1022.44775
1576425630521,5591225791615,1022.4385
1576425630599,5591305791615,1022.45654
1576425630680,5591385791615,1022.4844
1576425630759,5591465790053,1022.4951
1576425630839,5591545791615,1022.5254
1576425630981,5591625790053,1022.4951
1576425630999,5591705790053,1022.46533
1576425631079,5591785790053,1022.4468
1576425631160,5591865791615,1022.4507
1576425631239,5591945790053,1022.4629
1576425631319,5592025790053,1022.47705
1576425631399,5592105790053,1022.479
1576425631479,5592185819740,1022.4678
1576425631559,5592265791615,1022.4575
1576425631639,5592345790053,1022.4468
1576425631719,5592425790053,1022.4429
1576425631799,5592505790053,1022.46924
1576425631879,5592585790053,1022.47363
1576425631959,5592665790053,1022.49414
1576425632039,5592745790053,1022.5005
1576425632119,5592825790053,1022.4707
1576425632199,5592905790053,1022.4404
1576425632279,5592985790053,1022.4453
1576425632359,5593065790053,1022.4658
1576425632439,5593145790053,1022.4756
1576425632519,5593225790053,1022.4951
1576425632599,5593305790053,1022.5
1576425632679,5593385790053,1022.48486
1576425632759,5593465790053,1022.4629
1576425632839,5593545790053,1022.4424
1576425632919,5593625790053,1022.4463
1576425632999,5593705790053,1022.4585
1576425633079,5593785790053,1022.4785
1576425633159,5593865790053,1022.4951
1576425633239,5593945790053,1022.4834
1576425633319,5594025790053,1022.459
1576425633399,5594105790053,1022.46387
1576425633479,5594185819740,1022.45703
1576425633559,5594265790053,1022.4868
1576425633639,5594345790053,1022.51465
1576425633719,5594425790053,1022.49854
1576425633799,5594505791615,1022.4951
1576425633880,5594585790053,1022.4712
1576425633959,5594665790053,1022.4409
1576425634039,5594745790053,1022.417
1576425634119,5594825790053,1022.40967
1576425634199,5594905790053,1022.43945
1576425634279,5594985790053,1022.4624
1576425634359,5595065791615,1022.4922
1576425634439,5595145790053,1022.48096
1576425634519,5595225790053,1022.4541
1576425634599,5595305790053,1022.4243
1576425634679,5595385790053,1022.42725
1576425634759,5595465790053,1022.4575
1576425634869,5595545791615,1022.46387
1576425634919,5595625790053,1022.48096
1576425635000,5595705790053,1022.501
1576425635079,5595785791615,1022.4712
1576425635159,5595865790053,1022.44385
1576425635239,5595945790053,1022.4287
1576425635319,5596025790053,1022.4365
1576425635399,5596105790053,1022.45605
1576425635479,5596185816615,1022.4712
1576425635560,5596265790053,1022.50146
1576425635639,5596345791615,1022.4878
1576425635719,5596425790053,1022.4575
1576425635799,5596505790053,1022.4546
1576425635879,5596585790053,1022.45215
1576425635959,5596665790053,1022.4512
1576425636039,5596745790053,1022.4761
1576425636119,5596825790053,1022.50635
1576425636199,5596905790053,1022.4844
1576425636279,5596985790053,1022.4546
1576425636359,5597065790053,1022.43506
1576425636440,5597145790053,1022.4453
1576425636519,5597225790053,1022.4634
1576425636599,5597305790053,1022.4614
1576425636679,5597385790053,1022.4912
1576425636759,5597465790053,1022.49316
1576425636839,5597545790053,1022.4634
1576425636919,5597625790053,1022.4341
1576425636999,5597705790053,1022.43896
1576425637079,5597785790053,1022.4468
1576425637159,5597865790053,1022.4717
1576425637239,5597945790053,1022.50195
1576425637319,5598025790053,1022.5
1576425637399,5598105790053,1022.4702
1576425637479,5598185816615,1022.43994
1576425637559,5598265790053,1022.43555
1576425637639,5598345790053,1022.4375
1576425637719,5598425790053,1022.4624
1576425637799,5598505790053,1022.48047
1576425637879,5598585790053,1022.51025
1576425637959,5598665790053,1022.51025
1576425638039,5598745790053,1022.48047
1576425638119,5598825790053,1022.4502
1576425638199,5598905790053,1022.4424
1576425638279,5598985790053,1022.47217
1576425638359,5599065791615,1022.4756
1576425638439,5599145790053,1022.5034
1576425638519,5599225790053,1022.4741
1576425638599,5599305790053,1022.44385
1576425638679,5599385790053,1022.42236
1576425638759,5599465791615,1022.4336
1576425638839,5599545790053,1022.4575
1576425638919,5599625790053,1022.4634
1576425638999,5599705790053,1022.49316
1576425639079,5599785790053,1022.49414
1576425639159,5599865790053,1022.46387
1576425639239,5599945790053,1022.4341
1576425639319,5600025790053,1022.437
1576425639399,5600105790053,1022.4595
1576425639479,5600185816615,1022.46924
1576425639559,5600265790053,1022.4912
1576425639639,5600345790053,1022.5127
1576425639719,5600425790053,1022.4824
1576425639799,5600505791615,1022.4824
1576425639879,5600585790053,1022.48926
1576425639959,5600665790053,1022.47363
1576425640039,5600745790053,1022.4717
1576425640119,5600825790053,1022.46826
1576425640199,5600905790053,1022.479
1576425640279,5600985790053,1022.4829
1576425640359,5601065790053,1022.458
1576425640439,5601145790053,1022.43506
1576425640519,5601225791615,1022.438
1576425640599,5601305791615,1022.4536
1576425640679,5601385790053,1022.458
1576425640760,5601465791615,1022.46436
1576425640839,5601545791615,1022.4907
1576425640919,5601625790053,1022.4966
1576425640999,5601705790053,1022.4668
1576425641079,5601785790053,1022.4419
1576425641159,5601865790053,1022.4404
1576425641239,5601945790053,1022.4507
1576425641319,5602025790053,1022.46436
1576425641399,5602105790053,1022.46875
