calcAzimuth,gesture,stepLength,timeMillis
38.948185,0,0.65,1575215974950
308.60175,0,0.65,1575215975550
19.045027,0,0.65,1575215976140
29.435108,0,0.65,1575215976750
67.0335,0,0.65,1575215977340
28.63645,0,0.65,1575215977930
55.018356,0,0.65,1575215978520
12.80759,0,0.65,1575215979130
33.91297,0,0.65,1575215979720
7.185519,0,0.65,1575215980330
20.549246,8,0.65,1575215980900
50.40359,8,0.65,1575215981490
39.979427,8,0.65,1575215982090
32.670567,8,0.65,1575215982710
31.611883,8,0.65,1575215983290
32.77954,8,0.65,1575215983910
33.993282,8,0.65,1575215984490
35.385048,0,0.65,1575215985130
74.819786,0,0.65,1575215985720
12.01087,0,0.65,1575215986360
60.28592,0,0.65,1575215986930
43.76094,0,0.65,1575215987570
314.4892,0,0.65,1575215988180
38.32945,0,0.65,1575215988890
220.88126,0,0.65,1575215989640
69.69047,0,0.65,1575215990730
108.613464,0,0.65,1575215991770
35.59592,0,0.65,1575215992620
24.78291,0,0.65,1575215993620
18.38682,0,0.65,1575215994470
36.82219,0,0.65,1575215995350
30.299547,0,0.65,1575215996340
18.2291,0,0.65,1575215997540
39.60875,0,0.65,1575215998680
54.762707,0,0.65,1575215999750
38.83961,0,0.65,1575216000600
56.379646,0,0.65,1575216001550
9.177607,0,0.65,1575216002220
111.480385,0,0.65,1575216003020
95.42922,0,0.65,1575216003780
199.55498,0,0.325,1575216004670
188.47455,0,0.325,1575216005590
69.759254,0,0.65,1575216006430
183.96669,0,0.65,1575216007370
42.22219,0,0.65,1575216008190
187.8437,0,0.65,1575216009010
51.745373,0,0.65,1575216009840
199.21219,0,0.65,1575216010820
288.0431,0,0.65,1575216011630
195.08435,0,0.65,1575216012520
224.64626,0,0.65,1575216013430
231.02443,0,0.65,1575216014500
268.58514,0,0.65,1575216015620
233.94507,0,0.65,1575216016370
301.42212,0,0.65,1575216017220
277.68506,0,0.65,1575216017970
35.85534,0,0.65,1575216018720
261.57385,0,0.65,1575216019440
265.60162,0,0.65,1575216020190
272.0032,0,0.65,1575216020840
38.616722,0,0.65,1575216021590
262.57776,0,0.65,1575216022250
279.09705,0,0.65,1575216022940
234.35239,0,0.65,1575216023620
263.74536,0,0.65,1575216024340
263.70892,0,0.65,1575216024980
256.40472,0,0.65,1575216025700
251.10332,0,0.65,1575216026360
244.2093,0,0.65,1575216027010
239.20772,0,0.65,1575216027770
276.0885,0,0.65,1575216028480
257.6481,0,0.65,1575216029160
222.47618,0,0.65,1575216029860
214.80312,0,0.65,1575216030570
218.63965,0,0.65,1575216031220
187.54343,0,0.65,1575216031860
203.09154,0,0.65,1575216032540
195.31749,0,0.65,1575216033180
199.20451,0,0.65,1575216033840
197.261,0,0.65,1575216034560
198.23276,0,0.65,1575216035280
219.19125,0,0.65,1575216035970
241.44562,0,0.65,1575216036710
253.72498,0,0.65,1575216037390
260.87543,0,0.65,1575216038070
268.19293,0,0.65,1575216038760
253.40773,0,0.65,1575216039480
265.30237,0,0.65,1575216040140
259.35504,0,0.65,1575216040790
297.36597,0,0.65,1575216041480
278.3605,0,0.65,1575216042140
309.36395,0,0.65,1575216042830
304.042,0,0.65,1575216043500
268.9192,0,0.65,1575216044150
269.6316,0,0.65,1575216044810
3.1380184,0,0.65,1575216045470
258.93195,0,0.65,1575216046150
261.60687,0,0.65,1575216046920
243.89554,0,0.65,1575216047620
252.75119,0,0.65,1575216048360
278.24915,0,0.65,1575216049120
265.50015,0,0.65,1575216049730
285.88898,0,0.65,1575216050360
275.69458,0,0.65,1575216051010
286.95438,0,0.65,1575216051690
263.8655,0,0.65,1575216052350
252.2406,0,0.65,1575216053120
255.58258,0,0.65,1575216053750
271.7937,0,0.65,1575216054550
263.68814,0,0.65,1575216055180
286.1426,0,0.65,1575216055930
286.12885,0,0.65,1575216056730
236.77632,8,0.65,1575216058050
257.16412,8,0.325,1575216058980
254.1281,8,0.65,1575216060610
261.12814,7,0.65,1575216061500
231.81046,0,0.65,1575216068320
224.53355,0,0.65,1575216069090
241.05663,0,0.65,1575216069890
234.24083,0,0.65,1575216070530
230.01488,0,0.65,1575216071320
242.16019,0,0.65,1575216073060
224.08649,0,0.65,1575216073950
233.12334,0,0.65,1575216074480
228.6049,0,0.65,1575216075270
230.86412,0,0.65,1575216075920
208.44264,0,0.65,1575216076540
17.801111,0,0.65,1575216077120
284.1117,0,0.13,1575216078870
269.967,0,0.13,1575216079570
285.4951,0,0.13,1575216080220
23.139183,0,0.65,1575216080870
309.38354,0,0.65,1575216081420
338.69714,0,0.65,1575216082050
286.52353,0,0.65,1575216082710
278.3008,0,0.65,1575216083350
279.3896,0,0.65,1575216083960
278.84518,0,0.65,1575216084540
279.11737,0,0.65,1575216085090
28.306837,0,0.65,1575216085750
22.166592,0,0.65,1575216086710
94.15681,0,0.65,1575216087220
116.275566,0,0.325,1575216088530
255.98752,0,0.325,1575216091630
93.98554,0,0.65,1575216095150
92.28342,0,0.13,1575216095850
222.82487,0,0.13,1575216096450
227.48502,0,0.65,1575216097220
120.69843,0,0.65,1575216097720
200.44771,0,0.65,1575216098290
49.443825,0,0.65,1575216098860
128.17606,0,0.65,1575216099380
99.85237,0,0.65,1575216099990
132.87001,0,0.65,1575216100580
116.36119,0,0.65,1575216101130
119.29257,0,0.65,1575216101700
45.4531,0,0.65,1575216102270
63.42979,0,0.65,1575216102870
85.13058,0,0.65,1575216103420
96.38283,0,0.65,1575216104000
76.642815,0,0.65,1575216104560
125.231186,0,0.65,1575216105160
105.14047,0,0.65,1575216105750
104.0188,0,0.65,1575216106370
104.579636,0,0.65,1575216106930
97.057686,0,0.65,1575216107610
100.16166,0,0.65,1575216108190
109.92917,0,0.65,1575216108830
25.074978,0,0.65,1575216109390
86.26644,0,0.65,1575216110060
106.11721,0,0.65,1575216110630
101.93687,0,0.65,1575216111290
87.24655,0,0.65,1575216111890
83.64668,0,0.65,1575216112510
80.09679,0,0.65,1575216113100
94.61866,0,0.65,1575216113720
95.437294,0,0.65,1575216114450
8.570701,0,0.65,1575216115460
35.92375,0,0.65,1575216116050
42.598717,0,0.65,1575216116580
