timeMillis,timeNanos,value
1574764536523,449237299478,1023.31836
1574764536724,449437297915,1023.3242
1574764536924,449637299478,1023.3154
1574764537123,449837297915,1023.3125
1574764537324,450037299478,1023.3252
1574764537523,450237299478,1023.3384
1574764537724,450437299478,1023.3418
1574764537923,450637299478,1023.3408
1574764538123,450837299478,1023.34326
1574764538323,451037299478,1023.35547
1574764538523,451237299478,1023.3379
1574764538723,451437299478,1023.3154
1574764538923,451637299478,1023.33545
1574764539123,451837299478,1023.3452
1574764539323,452037299478,1023.34766
1574764539523,452237297915,1023.33936
1574764539723,452437297915,1023.3379
1574764539923,452637299478,1023.376
1574764540123,452837299478,1023.3159
1574764540324,453037299478,1023.3457
1574764540523,453237299478,1023.37695
1574764540724,453437299478,1023.3213
1574764540923,453637299478,1023.3291
1574764541123,453837299478,1023.36084
1574764541323,454037299478,1023.312
1574764541524,454237299478,1023.29443
1574764541723,454437299478,1023.3325
1574764541923,454637297915,1023.3428
1574764542123,454837299478,1023.291
1574764542323,455037299478,1023.3208
1574764542523,455237299478,1023.33984
1574764542723,455437299478,1023.36523
1574764542923,455637299478,1023.30615
1574764543123,455837299478,1023.33545
1574764543323,456037299478,1023.3237
1574764543523,456237299478,1023.3545
1574764543723,456437297915,1023.3164
1574764543923,456637299478,1023.3208
1574764544124,456837299478,1023.3384
1574764544323,457037299478,1023.32764
1574764544524,457237299478,1023.3076
1574764544723,457437297915,1023.3623
1574764544924,457637299478,1023.33887
1574764545123,457837299478,1023.35254
1574764545324,458037299478,1023.3262
1574764545525,458237299478,1023.33154
1574764545723,458437299478,1023.3301
1574764545924,458637299478,1023.30664
1574764546123,458837299478,1023.3052
1574764546323,459037299478,1023.3413
1574764546523,459237299478,1023.32324
1574764546724,459437299478,1023.3296
1574764546923,459637299478,1023.3408
1574764547123,459837299478,1023.3491
1574764547323,460037299478,1023.3125
1574764547523,460237299478,1023.313
1574764547724,460437299478,1023.3286
1574764547924,460637297915,1023.3296
1574764548124,460837297915,1023.3115
1574764548324,461037297915,1023.3242
1574764548524,461237299478,1023.3364
1574764548723,461437297915,1023.3428
1574764548923,461637299478,1023.32666
1574764549123,461837299478,1023.32715
1574764549323,462037361978,1023.3345
1574764549524,462237299478,1023.3086
1574764549723,462437299478,1023.31445
1574764549924,462637299478,1023.3091
1574764550123,462837299478,1023.33203
1574764550323,463037299478,1023.2993
1574764550523,463237299478,1023.3286
1574764550723,463437299478,1023.34717
1574764550923,463637297915,1023.3301
1574764551123,463837299478,1023.31396
1574764551323,464037297915,1023.31934
1574764551523,464237297915,1023.33545
1574764551723,464437299478,1023.33057
1574764551924,464637299478,1023.3203
1574764552123,464837299478,1023.312
1574764552325,465037299478,1023.30566
1574764552524,465237299478,1023.334
1574764552724,465437299478,1023.3076
1574764552923,465637299478,1023.334
1574764553124,465837299478,1023.3535
1574764553323,466037299478,1023.3413
1574764553523,466237299478,1023.33545
1574764553723,466437299478,1023.3369
1574764553923,466637299478,1023.33057
1574764554123,466837299478,1023.33057
1574764554323,467037299478,1023.32666
1574764554523,467237299478,1023.3335
1574764554723,467437299478,1023.3589
1574764554923,467637299478,1023.3125
1574764555123,467837299478,1023.3032
1574764555323,468037299478,1023.3208
1574764555523,468237299478,1023.3379
1574764555723,468437299478,1023.3379
1574764555923,468637299478,1023.3237
1574764556124,468837299478,1023.31934
1574764556323,469037299478,1023.34424
1574764556523,469237299478,1023.3345
1574764556723,469437299478,1023.33105
1574764556924,469637299478,1023.3467
1574764557123,469837299478,1023.3286
1574764557324,470037299478,1023.3213
1574764557523,470237299478,1023.312
1574764557723,470437299478,1023.33105
1574764557924,470637299478,1023.32764
1574764558123,470837299478,1023.30664
1574764558323,471037299478,1023.3257
1574764558523,471237299478,1023.32324
1574764558723,471437299478,1023.33594
1574764558923,471637297915,1023.32764
1574764559123,471837299478,1023.31396
1574764559323,472037299478,1023.3242
1574764559523,472237299478,1023.33594
1574764559723,472437299478,1023.3213
1574764559924,472637299478,1023.313
1574764560124,472837299478,1023.33105
1574764560323,473037299478,1023.3198
1574764560524,473237299478,1023.33984
1574764560724,473437299478,1023.32275
1574764560924,473637299478,1023.3379
1574764561124,473837299478,1023.3589
1574764561324,474037299478,1023.3115
1574764561524,474237299478,1023.3208
1574764561724,474437299478,1023.3115
1574764561923,474637299478,1023.32715
1574764562124,474837299478,1023.3135
1574764562323,475037299478,1023.3208
1574764562523,475237299478,1023.3286
1574764562723,475437299478,1023.33545
1574764562923,475637299478,1023.32275
1574764563123,475837299478,1023.3335
1574764563323,476037299478,1023.3506
1574764563524,476237299478,1023.3291
1574764563723,476437299478,1023.333
1574764563923,476637299478,1023.3164
1574764564124,476837299478,1023.33496
1574764564324,477037299478,1023.3423
1574764564524,477237299478,1023.312
1574764564725,477437299478,1023.32715
1574764564924,477637299478,1023.333
1574764565124,477837299478,1023.32764
1574764565323,478037299478,1023.3203
1574764565523,478237299478,1023.3213
1574764565723,478437299478,1023.3325
1574764565924,478637299478,1023.33984
1574764566123,478837299478,1023.3169
1574764566323,479037299478,1023.3154
1574764566523,479237299478,1023.3247
1574764566723,479437299478,1023.3457
1574764566923,479637299478,1023.313
1574764567123,479837299478,1023.30664
1574764567323,480037299478,1023.3369
1574764567523,480237299478,1023.3374
1574764567723,480437299478,1023.3291
1574764567923,480637299478,1023.3213
1574764568123,480837299478,1023.32666
1574764568323,481037299478,1023.30615
1574764568523,481237299478,1023.3047
1574764568725,481437299478,1023.333
1574764568923,481637299478,1023.35645
1574764569123,481837299478,1023.28125
1574764569323,482037299478,1023.3052
1574764569523,482237299478,1023.313
1574764569723,482437299478,1023.3384
1574764569923,482637299478,1023.30566
1574764570123,482837299478,1023.3052
1574764570323,483037299478,1023.3257
1574764570523,483237299478,1023.3369
1574764570723,483437299478,1023.3286
1574764570923,483637299478,1023.3242
1574764571123,483837297915,1023.33203
1574764571323,484037299478,1023.3462
1574764571523,484237297915,1023.32715
1574764571723,484437297915,1023.3213
1574764571923,484637299478,1023.31396
1574764572123,484837299478,1023.33105
1574764572324,485037299478,1023.3301
1574764572523,485237299478,1023.3379
1574764572723,485437299478,1023.34814
1574764572924,485637299478,1023.33984
1574764573125,485837299478,1023.34424
1574764573323,486037299478,1023.3447
1574764573523,486237299478,1023.2788
1574764573723,486437299478,1023.3154
1574764573923,486637299478,1023.31836
1574764574123,486837299478,1023.312
1574764574323,487037299478,1023.3164
1574764574523,487237299478,1023.31836
1574764574723,487437299478,1023.3291
1574764574923,487637297915,1023.333
1574764575123,487837299478,1023.31494
1574764575323,488037299478,1023.3291
1574764575523,488237299478,1023.31396
1574764575723,488437299478,1023.3164
1574764575923,488637299478,1023.30225
1574764576124,488837299478,1023.32324
1574764576323,489037299478,1023.2783
1574764576523,489237299478,1023.3096
1574764576724,489437299478,1023.3379
1574764576923,489637299478,1023.26514
1574764577124,489837299478,1023.3198
1574764577324,490037299478,1023.3159
1574764577523,490237299478,1023.3198
1574764577724,490437299478,1023.312
1574764577924,490637299478,1023.3071
1574764578123,490837299478,1023.30615
1574764578323,491037299478,1023.32275
1574764578523,491237299478,1023.31836
1574764578723,491437297915,1023.291
1574764578923,491637299478,1023.2993
1574764579123,491837299478,1023.3081
1574764579323,492037299478,1023.31396
1574764579523,492237299478,1023.333
1574764579723,492437299478,1023.3462
1574764579923,492637299478,1023.3428
1574764580124,492837299478,1023.30225
1574764580324,493037299478,1023.3154
1574764580524,493237299478,1023.31885
1574764580723,493437299478,1023.3589
1574764580923,493637299478,1023.31055
1574764581123,493837299478,1023.30664
1574764581324,494037299478,1023.32764
1574764581524,494237299478,1023.3237
1574764581723,494437299478,1023.3135
1574764581924,494637299478,1023.33203
1574764582124,494837299478,1023.33496
1574764582323,495037299478,1023.2827
1574764582523,495237299478,1023.3198
1574764582723,495437299478,1023.34766
1574764582923,495637299478,1023.2964
1574764583123,495837299478,1023.3213
1574764583323,496037299478,1023.355
1574764583523,496237299478,1023.3247
1574764583723,496437299478,1023.31885
1574764583923,496637299478,1023.3418
1574764584124,496837299478,1023.33057
1574764584324,497037299478,1023.3286
1574764584523,497237299478,1023.34424
1574764584723,497437299478,1023.354
1574764584923,497637299478,1023.3174
1574764585123,497837299478,1023.3423
1574764585324,498037299478,1023.376
1574764585523,498237299478,1023.3257
1574764585724,498437299478,1023.31055
1574764585924,498637299478,1023.38574
1574764586123,498837299478,1023.3262
1574764586323,499037299478,1023.3296
1574764586524,499237299478,1023.3755
1574764586723,499437299478,1023.33057
1574764586923,499637299478,1023.2832
1574764587123,499837299478,1023.3286
1574764587323,500037299478,1023.32275
1574764587523,500237299478,1023.2842
1574764587723,500437299478,1023.3213
1574764587924,500637299478,1023.31885
1574764588124,500837299478,1023.30176
1574764588323,501037299478,1023.334
1574764588524,501237299478,1023.3623
1574764588724,501437299478,1023.2871
1574764588923,501637299478,1023.33545
1574764589123,501837299478,1023.3506
1574764589353,502037297915,1023.3169
1574764589524,502237299478,1023.30566
1574764589723,502437299478,1023.34863
1574764589923,502637299478,1023.29443
1574764590123,502837299478,1023.29395
1574764590323,503037299478,1023.34326
1574764590523,503237299478,1023.30664
1574764590723,503437299478,1023.3013
1574764590923,503637299478,1023.3096
1574764591134,503837299478,1023.3379
1574764591323,504037299478,1023.2959
1574764591523,504237299478,1023.3086
1574764591723,504437299478,1023.34424
1574764591923,504637299478,1023.2739
1574764592123,504837299478,1023.3213
1574764592323,505037299478,1023.3301
1574764592523,505237297915,1023.2886
1574764592724,505437297915,1023.3154
1574764592923,505637299478,1023.33154
1574764593123,505837299478,1023.30566
1574764593323,506037299478,1023.3003
1574764593523,506237299478,1023.3262
1574764593723,506437299478,1023.3423
1574764593923,506637299478,1023.2876
1574764594123,506837299478,1023.30615
1574764594323,507037299478,1023.3237
1574764594523,507237299478,1023.2959
1574764594723,507437299478,1023.2905
1574764594923,507637299478,1023.33154
1574764595123,507837299478,1023.32324
1574764595323,508037299478,1023.28955
1574764595523,508237299478,1023.3174
1574764595723,508437299478,1023.33887
1574764595924,508637299478,1023.3174
1574764596123,508837299478,1023.3086
1574764596323,509037297915,1023.3374
1574764596523,509237297915,1023.3071
1574764596724,509437297915,1023.3086
1574764596923,509637299478,1023.3252
1574764597123,509837299478,1023.32666
1574764597324,510037297915,1023.33105
1574764597523,510237299478,1023.3247
1574764597723,510437297915,1023.3613
1574764597923,510637299478,1023.29443
1574764598124,510837299478,1023.2949
1574764598323,511037297915,1023.3379
1574764598523,511237297915,1023.313
1574764598724,511437297915,1023.2964
1574764598923,511637299478,1023.3257
1574764599123,511837297915,1023.34326
1574764599323,512037297915,1023.29297
1574764599523,512237297915,1023.3164
1574764599724,512437297915,1023.3506
1574764599923,512637297915,1023.3125
1574764600123,512837297915,1023.313
1574764600323,513037297915,1023.34375
1574764600524,513237299478,1023.3213
1574764600723,513437297915,1023.29297
1574764600924,513637299478,1023.32764
1574764601123,513837297915,1023.3115
1574764601323,514037297915,1023.2871
1574764601524,514237299478,1023.31445
1574764601723,514437297915,1023.3579
1574764601924,514637299478,1023.30225
1574764602123,514837299478,1023.3174
1574764602323,515037299478,1023.34326
1574764602524,515237299478,1023.3208
1574764602723,515437297915,1023.31445
1574764602923,515637299478,1023.3198
1574764603123,515837299478,1023.3169
1574764603323,516037297915,1023.27686
1574764603523,516237297915,1023.3247
1574764603723,516437297915,1023.3428
1574764603923,516637299478,1023.29443
1574764604123,516837297915,1023.3286
1574764604323,517037299478,1023.355
1574764604523,517237297915,1023.2832
1574764604723,517437299478,1023.3091
1574764604923,517637299478,1023.33545
1574764605123,517837297915,1023.3037
1574764605323,518037297915,1023.30273
1574764605523,518237299478,1023.33594
1574764605723,518437299478,1023.3208
1574764605923,518637299478,1023.2905
1574764606123,518837299478,1023.34375
1574764606323,519037297915,1023.31445
1574764606523,519237297915,1023.292
1574764606723,519437297915,1023.3374
1574764606923,519637299478,1023.3369
1574764607123,519837297915,1023.2959
1574764607323,520037299478,1023.31104
1574764607523,520237297915,1023.3589
1574764607724,520437297915,1023.2954
1574764607923,520637299478,1023.3203
1574764608123,520837297915,1023.36035
1574764608323,521037297915,1023.28516
1574764608523,521237297915,1023.3174
1574764608725,521437297915,1023.3203
1574764608923,521637299478,1023.28564
1574764609123,521837297915,1023.3096
1574764609324,522037297915,1023.3384
1574764609524,522237299478,1023.2959
1574764609724,522437299478,1023.2959
1574764609923,522637299478,1023.3135
1574764610124,522837299478,1023.3208
1574764610323,523037297915,1023.3096
1574764610523,523237299478,1023.3169
1574764610723,523437299478,1023.35547
1574764610923,523637299478,1023.2964
1574764611123,523837297915,1023.33105
1574764611323,524037297915,1023.3447
1574764611523,524237299478,1023.3047
1574764611723,524437299478,1023.31934
1574764611923,524637297915,1023.3496
1574764612123,524837297915,1023.32275
1574764612323,525037297915,1023.3071
1574764612523,525237299478,1023.3379
1574764612723,525437299478,1023.33105
1574764612924,525637299478,1023.3042
1574764613123,525837297915,1023.3325
1574764613323,526037297915,1023.34375
1574764613525,526237297915,1023.2866
1574764613724,526437297915,1023.3125
1574764613924,526637297915,1023.31885
1574764614123,526837299478,1023.3296
1574764614323,527037299478,1023.28467
1574764614523,527237299478,1023.3208
1574764614723,527437297915,1023.3423
1574764614923,527637297915,1023.33057
1574764615123,527837297915,1023.3115
1574764615325,528037297915,1023.3154
1574764615523,528237297915,1023.30225
1574764615723,528437297915,1023.31104
1574764615923,528637297915,1023.32324
1574764616123,528837297915,1023.3071
1574764616323,529037297915,1023.29785
1574764616523,529237299478,1023.3252
1574764616723,529437299478,1023.313
1574764616923,529637299478,1023.3003
1574764617123,529837299478,1023.31494
1574764617323,530037299478,1023.3291
1574764617524,530237299478,1023.3076
1574764617723,530437299478,1023.30615
1574764617923,530637299478,1023.3242
1574764618123,530837299478,1023.29297
1574764618323,531037299478,1023.30225
1574764618523,531237299478,1023.32324
1574764618723,531437299478,1023.31494
1574764618923,531637299478,1023.30664
1574764619123,531837299478,1023.313
1574764619323,532037299478,1023.334
1574764619523,532237299478,1023.30225
1574764619723,532437299478,1023.30664
1574764619923,532637299478,1023.3384
1574764620123,532837297915,1023.3159
1574764620324,533037299478,1023.31885
1574764620523,533237299478,1023.32227
1574764620723,533437299478,1023.3154
1574764620923,533637299478,1023.30225
1574764621123,533837299478,1023.3086
1574764621323,534037299478,1023.3413
1574764621523,534237297915,1023.3169
1574764621723,534437299478,1023.3032
1574764621923,534637299478,1023.32715
1574764622123,534837299478,1023.30225
1574764622323,535037299478,1023.31006
1574764622523,535237299478,1023.3257
1574764622723,535437299478,1023.3081
1574764622923,535637299478,1023.30615
1574764623123,535837299478,1023.3242
1574764623323,536037299478,1023.3242
1574764623523,536237299478,1023.29785
1574764623723,536437299478,1023.31836
1574764623923,536637299478,1023.3345
1574764624124,536837299478,1023.3218
1574764624323,537037299478,1023.30176
1574764624523,537237299478,1023.3218
1574764624724,537437299478,1023.32324
1574764624923,537637299478,1023.3042
1574764625124,537837297915,1023.33203
1574764625324,538037299478,1023.2998
1574764625524,538237299478,1023.2866
1574764625723,538437299478,1023.3325
1574764625923,538637299478,1023.3081
1574764626123,538837299478,1023.28076
1574764626323,539037299478,1023.3237
1574764626523,539237299478,1023.3159
1574764626723,539437299478,1023.29004
1574764626923,539637299478,1023.3125
1574764627123,539837299478,1023.33887
1574764627323,540037299478,1023.3076
1574764627523,540237299478,1023.33545
1574764627723,540437297915,1023.34375
1574764627923,540637299478,1023.29297
1574764628123,540837299478,1023.30225
1574764628323,541037297915,1023.36816
1574764628523,541237299478,1023.33203
1574764628724,541437299478,1023.272
1574764628923,541637299478,1023.34326
1574764629123,541837299478,1023.333
1574764629324,542037299478,1023.2871
1574764629523,542237299478,1023.30273
1574764629723,542437299478,1023.3296
1574764629923,542637299478,1023.2993
1574764630123,542837299478,1023.31055
1574764630323,543037299478,1023.334
1574764630523,543237299478,1023.3042
1574764630723,543437299478,1023.3198
1574764630923,543637299478,1023.34033
1574764631125,543837299478,1023.3086
1574764631323,544037299478,1023.3096
1574764631523,544237299478,1023.3213
1574764631723,544437297915,1023.31494
1574764631923,544637297915,1023.3198
1574764632123,544837297915,1023.3335
1574764632324,545037299478,1023.3203
1574764632523,545237297915,1023.2998
1574764632723,545437297915,1023.3247
1574764632923,545637299478,1023.3281
1574764633123,545837299478,1023.30615
1574764633323,546037299478,1023.30615
1574764633524,546237299478,1023.3374
1574764633723,546437299478,1023.30615
1574764633923,546637299478,1023.29297
1574764634123,546837299478,1023.33154
1574764634323,547037299478,1023.3115
1574764634524,547237299478,1023.2993
1574764634723,547437299478,1023.3247
1574764634923,547637299478,1023.3081
1574764635123,547837299478,1023.3159
1574764635323,548037299478,1023.31836
1574764635523,548237299478,1023.3257
1574764635723,548437297915,1023.3037
1574764635923,548637299478,1023.312
1574764636123,548837299478,1023.31445
1574764636323,549037297915,1023.3076
1574764636523,549237299478,1023.3286
1574764636723,549437299478,1023.34326
1574764636923,549637299478,1023.2744
1574764637133,549837299478,1023.3154
1574764637323,550037299478,1023.3091
1574764637523,550237299478,1023.291
1574764637723,550437299478,1023.313
1574764637923,550637299478,1023.3345
1574764638123,550837297915,1023.3091
1574764638323,551037299478,1023.3042
1574764638523,551237299478,1023.3203
1574764638723,551437299478,1023.31396
1574764638923,551637299478,1023.3115
1574764639123,551837299478,1023.31445
1574764639323,552037297915,1023.3081
1574764639523,552237299478,1023.31104
1574764639723,552437297915,1023.31445
1574764639923,552637299478,1023.3286
1574764640123,552837299478,1023.313
1574764640323,553037299478,1023.3047
1574764640523,553237299478,1023.3374
1574764640723,553437299478,1023.31055
1574764640923,553637299478,1023.2925
1574764641123,553837299478,1023.30664
1574764641323,554037299478,1023.2866
1574764641523,554237299478,1023.29004
1574764641723,554437299478,1023.31006
1574764641924,554637299478,1023.3071
1574764642124,554837299478,1023.2925
1574764642323,555037299478,1023.2954
1574764642523,555237299478,1023.3115
1574764642723,555437299478,1023.29443
1574764642923,555637299478,1023.31836
1574764643123,555837299478,1023.3369
1574764643323,556037299478,1023.3291
1574764643523,556237299478,1023.3135
1574764643723,556437297915,1023.3252
1574764643923,556637299478,1023.3037
1574764644123,556837297915,1023.31055
1574764644323,557037299478,1023.33057
1574764644523,557237299478,1023.29736
1574764644723,557437299478,1023.3013
1574764644935,557637299478,1023.3174
1574764645123,557837299478,1023.3379
1574764645323,558037297915,1023.3047
1574764645523,558237299478,1023.3154
1574764645723,558437299478,1023.3501
1574764645923,558637299478,1023.3081
1574764646126,558837299478,1023.32715
1574764646323,559037299478,1023.333
1574764646523,559237299478,1023.3013
1574764646723,559437299478,1023.2998
1574764646924,559637299478,1023.3203
