calcAzimuth,gesture,stepLength,timeMillis
311.92676,0,0.65,1574732402240
290.56982,0,0.65,1574732402910
271.82935,0,0.65,1574732403580
260.27112,0,0.65,1574732404210
268.29626,0,0.65,1574732404840
272.32108,0,0.65,1574732405500
270.21857,0,0.65,1574732406120
220.59224,0,0.65,1574732406740
234.11469,0,0.65,1574732407330
243.00696,0,0.65,1574732408000
254.70604,0,0.65,1574732408590
263.92572,0,0.65,1574732409230
274.46542,0,0.65,1574732409840
274.79858,0,0.65,1574732410460
267.7838,0,0.65,1574732411090
258.50217,0,0.65,1574732411730
248.02603,0,0.65,1574732412300
247.31854,0,0.65,1574732412910
255.10696,0,0.65,1574732413490
261.24405,0,0.65,1574732414130
265.2429,0,0.65,1574732414720
269.64502,0,0.65,1574732415370
267.44394,0,0.65,1574732415930
285.3192,0,0.65,1574732416670
298.9154,0,0.65,1574732417320
303.74197,0,0.65,1574732417920
298.64374,0,0.65,1574732418570
285.97668,0,0.65,1574732419190
284.0184,0,0.65,1574732419850
287.9477,0,0.65,1574732420470
294.25037,0,0.65,1574732421100
291.80447,0,0.65,1574732421720
292.48334,0,0.65,1574732422380
293.47845,0,0.65,1574732423020
292.9809,0,0.65,1574732423710
279.72174,0,0.65,1574732424340
293.127,0,0.65,1574732424990
291.13434,0,0.65,1574732425660
293.25662,0,0.65,1574732426290
292.40094,0,0.65,1574732426910
292.82877,0,0.65,1574732427550
279.5678,0,0.65,1574732428290
286.1983,0,0.65,1574732428790
266.71777,0,0.65,1574732429490
276.45804,0,0.65,1574732430780
313.44492,0,0.65,1574732431350
306.77887,0,0.65,1574732431880
310.11188,0,0.65,1574732432530
308.44537,0,0.65,1574732433210
307.6973,0,0.65,1574732433790
304.7766,0,0.65,1574732434370
306.23694,0,0.65,1574732434970
286.61353,0,0.65,1574732435680
305.16394,0,0.65,1574732436250
288.88348,0,0.65,1574732436900
290.56525,0,0.65,1574732437350
288.80136,0,0.65,1574732438060
301.73682,0,0.65,1574732438730
286.0859,0,0.65,1574732439340
41.28223,0,0.65,1574732439930
260.28793,0,0.65,1574732440520
266.73743,0,0.65,1574732441130
275.05872,0,0.65,1574732441710
291.9358,0,0.65,1574732442330
285.01962,0,0.65,1574732442910
283.89554,0,0.65,1574732443530
281.15976,0,0.65,1574732444150
284.76532,0,0.65,1574732444770
241.48541,0,0.65,1574732445390
267.02756,0,0.65,1574732446010
279.703,0,0.65,1574732446640
288.85223,0,0.65,1574732447280
281.4734,0,0.65,1574732447870
43.81104,0,0.65,1574732448440
265.88245,0,0.65,1574732449060
281.20398,0,0.65,1574732449670
279.2013,0,0.65,1574732450310
279.00165,0,0.65,1574732451040
289.39746,0,0.65,1574732451720
284.19955,0,0.65,1574732452410
242.07286,0,0.65,1574732452930
284.41644,0,0.65,1574732453470
290.01724,0,0.65,1574732454060
44.477924,0,0.65,1574732454680
284.57916,0,0.65,1574732455270
31.84388,0,0.65,1574732455910
282.63562,0,0.65,1574732456560
291.70514,0,0.65,1574732457160
309.41797,0,0.65,1574732457770
34.580368,0,0.65,1574732458390
34.069576,0,0.65,1574732459030
20.725397,0,0.65,1574732459650
13.632949,0,0.65,1574732460270
15.66769,0,0.65,1574732460870
21.791664,0,0.65,1574732461480
20.037834,0,0.65,1574732462130
14.62763,0,0.65,1574732462740
18.761667,0,0.65,1574732463340
21.307594,0,0.65,1574732463940
14.768529,0,0.65,1574732464570
12.480674,0,0.65,1574732465220
28.135384,0,0.65,1574732465870
19.429073,0,0.65,1574732466460
75.858406,0,0.65,1574732467090
47.64374,0,0.65,1574732467700
26.400658,0,0.65,1574732468360
24.319174,0,0.65,1574732468950
64.62418,0,0.65,1574732469520
49.634678,0,0.65,1574732470170
65.536606,0,0.65,1574732470810
43.483673,0,0.65,1574732471400
27.863096,0,0.65,1574732472010
21.44419,0,0.65,1574732472660
13.513927,0,0.65,1574732473300
13.358578,0,0.65,1574732473860
13.084017,0,0.65,1574732474480
11.9868145,0,0.65,1574732475090
3.1913736,0,0.65,1574732475670
5.621781,0,0.65,1574732476240
14.176874,0,0.65,1574732476830
11.67847,0,0.65,1574732477390
3.7396631,0,0.65,1574732477900
7.3057885,0,0.65,1574732478500
28.207104,0,0.65,1574732479090
22.028318,0,0.65,1574732479660
20.488607,0,0.65,1574732480270
20.440176,0,0.65,1574732480850
21.8747,0,0.65,1574732481420
29.597107,0,0.65,1574732482000
21.99229,0,0.65,1574732482640
17.610441,0,0.65,1574732483250
10.199095,0,0.65,1574732483820
10.845383,0,0.65,1574732484420
7.4794774,0,0.65,1574732484970
7.75368,0,0.65,1574732485560
16.462654,0,0.65,1574732486120
16.771107,0,0.65,1574732486730
36.680424,0,0.65,1574732487410
57.40222,0,0.65,1574732488120
72.59155,0,0.65,1574732488780
65.55712,0,0.65,1574732489430
44.747,0,0.65,1574732489990
35.23052,0,0.65,1574732490580
41.21795,0,0.65,1574732491160
40.40088,0,0.65,1574732491850
42.672375,0,0.65,1574732492470
52.83098,0,0.65,1574732493170
45.905193,0,0.65,1574732493790
28.077827,0,0.65,1574732494490
84.51448,0,0.65,1574732495150
61.55319,0,0.65,1574732495840
46.916965,0,0.65,1574732496490
42.494217,0,0.65,1574732497090
42.166782,0,0.65,1574732497740
43.505753,0,0.65,1574732498350
56.39772,0,0.65,1574732498990
12.870806,0,0.65,1574732499630
30.585373,0,0.65,1574732500230
29.193207,0,0.65,1574732500820
31.138222,0,0.65,1574732501400
35.816883,0,0.65,1574732502030
40.391163,0,0.65,1574732502650
52.13624,0,0.65,1574732503290
58.42999,0,0.65,1574732503960
59.776726,0,0.65,1574732504520
63.042297,0,0.65,1574732505130
64.866005,0,0.65,1574732505740
67.140724,0,0.65,1574732506350
55.421947,0,0.65,1574732506960
54.43249,0,0.65,1574732507540
57.439587,0,0.65,1574732508170
52.18059,0,0.65,1574732508760
52.453644,0,0.65,1574732509340
101.900566,0,0.65,1574732509920
77.1771,0,0.65,1574732510500
50.314075,0,0.65,1574732511070
58.25454,0,0.65,1574732511640
62.97569,0,0.65,1574732512230
61.09431,0,0.65,1574732512840
52.104153,0,0.65,1574732513420
36.72084,0,0.65,1574732514010
25.429394,0,0.65,1574732514590
35.04997,0,0.65,1574732515240
46.90016,0,0.65,1574732515880
47.602997,0,0.65,1574732516540
41.245007,0,0.65,1574732517180
32.718697,0,0.65,1574732517820
30.947054,0,0.65,1574732518420
12.678868,0,0.65,1574732519040
81.94471,0,0.65,1574732519790
272.71487,0,0.65,1574732520470
192.0405,0,0.65,1574732521270
209.47687,0,0.65,1574732521980
43.50539,0,0.325,1574732522920
39.329296,0,0.65,1574732523610
49.40818,0,0.65,1574732524230
42.632843,0,0.65,1574732524780
48.815407,0,0.65,1574732525480
57.791996,0,0.65,1574732526090
18.960844,0,0.65,1574732526770
16.097036,0,0.65,1574732527380
42.96505,0,0.65,1574732528060
43.88665,0,0.65,1574732528650
82.235565,0,0.65,1574732529290
73.90754,0,0.65,1574732529910
90.47158,0,0.65,1574732530550
102.03739,0,0.65,1574732531180
96.254486,0,0.65,1574732531830
99.83678,0,0.65,1574732532430
98.04563,0,0.65,1574732533070
112.26363,0,0.65,1574732533680
115.764305,0,0.65,1574732534250
91.23384,0,0.65,1574732534890
86.53011,0,0.65,1574732535510
82.23667,0,0.65,1574732536110
72.34369,0,0.65,1574732536720
73.86579,0,0.65,1574732537350
69.296616,0,0.65,1574732537940
63.39593,0,0.65,1574732538560
53.854034,0,0.65,1574732539120
59.366955,0,0.65,1574732539730
63.103245,0,0.65,1574732540330
60.92706,0,0.65,1574732540950
64.00048,0,0.65,1574732541540
74.21091,0,0.65,1574732542140
72.73813,0,0.65,1574732542740
68.42699,0,0.65,1574732543370
91.11557,0,0.65,1574732543980
52.70446,0,0.65,1574732544620
60.54399,0,0.65,1574732545220
63.6283,0,0.65,1574732545860
86.758575,0,0.65,1574732546470
90.761444,0,0.65,1574732547090
93.01048,0,0.65,1574732547660
51.358242,0,0.65,1574732548270
58.52316,0,0.65,1574732548880
68.29918,0,0.65,1574732549500
81.33622,0,0.65,1574732550180
71.12217,0,0.65,1574732550800
54.748055,0,0.65,1574732551410
43.479156,0,0.65,1574732552110
44.897057,0,0.65,1574732552720
66.92675,0,0.65,1574732553350
63.906303,0,0.65,1574732553960
59.532,0,0.65,1574732554610
80.91137,0,0.65,1574732555220
82.8468,0,0.65,1574732555890
69.506775,0,0.65,1574732556520
74.9615,0,0.65,1574732557150
88.524765,0,0.65,1574732557740
84.93498,0,0.65,1574732558400
78.32251,0,0.65,1574732559020
72.65936,0,0.65,1574732559660
75.14705,0,0.65,1574732560300
69.84284,0,0.65,1574732560950
57.78024,0,0.65,1574732561580
61.40242,0,0.65,1574732562210
72.723404,0,0.65,1574732562850
73.85393,0,0.65,1574732563500
73.483604,0,0.65,1574732564150
77.133286,0,0.65,1574732564790
78.9705,0,0.65,1574732565430
80.11732,0,0.65,1574732566070
76.63164,0,0.65,1574732566680
42.36563,0,0.65,1574732567330
70.46816,0,0.65,1574732567970
58.72604,0,0.65,1574732568620
57.81121,0,0.65,1574732569240
7.8552914,0,0.65,1574732569840
0.48456943,0,0.65,1574732570460
307.3169,0,0.65,1574732571070
12.41773,0,0.65,1574732571650
306.481,0,0.65,1574732572270
17.134031,0,0.65,1574732572880
15.954956,0,0.65,1574732573480
26.949053,0,0.65,1574732574060
21.452003,0,0.65,1574732574670
24.20053,0,0.65,1574732575210
22.826267,0,0.65,1574732575800
56.036167,0,0.65,1574732576350
39.431217,0,0.65,1574732576940
6.1229205,0,0.65,1574732577490
22.77707,0,0.65,1574732578060
14.449995,0,0.65,1574732578610
18.613531,0,0.65,1574732579210
16.531763,0,0.65,1574732579740
37.20158,0,0.65,1574732580330
22.313799,0,0.65,1574732580900
29.75769,0,0.65,1574732581490
26.035746,0,0.65,1574732582060
27.896717,0,0.65,1574732582660
26.96623,0,0.65,1574732583210
27.431475,0,0.65,1574732583810
25.147776,0,0.65,1574732584380
26.289625,0,0.65,1574732584960
25.7187,0,0.65,1574732585530
26.004162,0,0.65,1574732586120
17.02522,0,0.65,1574732586690
21.514692,0,0.65,1574732587270
13.830648,0,0.65,1574732587830
17.67267,0,0.65,1574732588430
25.743227,0,0.65,1574732588990
21.707949,0,0.65,1574732589640
47.844746,0,0.65,1574732590210
34.77635,0,0.65,1574732590790
335.8923,0,0.65,1574732591380
330.71988,0,0.65,1574732591950
40.51312,0,0.65,1574732592540
34.601894,0,0.65,1574732593160
17.387344,0,0.65,1574732593750
25.99462,0,0.65,1574732594360
5.157097,0,0.65,1574732594940
15.575858,0,0.65,1574732595530
0.5988174,0,0.65,1574732596130
8.0873375,0,0.65,1574732596720
0.6347602,0,0.65,1574732597280
336.28223,0,0.65,1574732597910
338.65585,0,0.65,1574732598490
292.85208,0,0.65,1574732599070
315.75397,0,0.65,1574732599690
266.5946,0,0.65,1574732600260
291.1743,0,0.65,1574732600820
306.1091,0,0.65,1574732601420
298.6417,0,0.65,1574732602030
280.54254,0,0.65,1574732602650
289.59213,0,0.65,1574732603200
285.06732,0,0.65,1574732603780
287.3297,0,0.65,1574732604370
313.88074,0,0.65,1574732604960
338.71625,8,0.65,1574732605540
339.07535,8,0.65,1574732606150
28.11094,8,0.65,1574732606720
3.5931425,8,0.65,1574732607290
341.36014,8,0.65,1574732607880
342.90253,8,0.65,1574732608460
25.984737,8,0.65,1574732609060
19.89527,8,0.65,1574732609670
14.266999,8,0.65,1574732610270
24.090895,8,0.65,1574732610880
13.02215,8,0.65,1574732611490
22.030233,8,0.65,1574732612170
20.281132,8,0.65,1574732612800
35.36903,8,0.65,1574732615890
18.796743,8,0.65,1574732617270
32.817944,0,0.65,1574732617920
33.89723,0,0.65,1574732618660
26.42115,0,0.65,1574732619290
312.75446,0,0.65,1574732620950
31.25205,0,0.65,1574732621580
29.579287,0,0.65,1574732622240
19.005634,0,0.65,1574732622810
5.38897,0,0.65,1574732623420
16.304054,0,0.65,1574732624060
23.004318,0,0.65,1574732624670
19.654186,0,0.65,1574732625620
21.329252,0,0.65,1574732626160
20.491718,0,0.65,1574732627010
20.910486,0,0.65,1574732627500
33.8368,0,0.65,1574732628080
39.954533,0,0.65,1574732628650
44.23072,0,0.65,1574732629250
55.23399,0,0.65,1574732629860
58.182873,0,0.65,1574732630480
64.414894,0,0.65,1574732631060
60.98246,0,0.65,1574732631620
52.028694,0,0.65,1574732632210
55.353905,0,0.65,1574732632770
62.74875,0,0.65,1574732633340
57.014633,0,0.65,1574732633920
53.8261,0,0.65,1574732634490
74.72734,0,0.65,1574732635090
79.120804,0,0.65,1574732635740
65.28102,0,0.65,1574732636410
70.92725,0,0.65,1574732636970
11.558086,0,0.65,1574732637480
41.242672,0,0.65,1574732638030
76.46243,0,0.65,1574732638590
86.91442,0,0.65,1574732639150
81.68843,0,0.65,1574732639780
31.752232,0,0.65,1574732640350
40.580627,0,0.65,1574732640950
36.297325,0,0.65,1574732641500
35.39649,0,0.65,1574732642110
31.86789,0,0.65,1574732642690
34.63525,0,0.65,1574732643310
92.756134,0,0.65,1574732643890
70.01453,0,0.65,1574732644520
60.62473,0,0.65,1574732645070
44.582275,0,0.65,1574732645650
26.306126,0,0.65,1574732646240
34.583282,0,0.65,1574732646870
28.232767,0,0.65,1574732647470
23.299831,0,0.65,1574732648070
28.990192,0,0.65,1574732648660
29.716301,0,0.65,1574732649250
34.90417,0,0.65,1574732649820
34.2689,0,0.65,1574732650430
26.804,0,0.65,1574732651000
25.209251,0,0.65,1574732651590
26.336369,0,0.65,1574732652140
32.605083,0,0.65,1574732652750
49.475437,0,0.65,1574732653340
48.45081,0,0.65,1574732653910
45.902023,0,0.65,1574732654510
44.746082,0,0.65,1574732655110
39.629578,0,0.65,1574732655700
40.727783,0,0.65,1574732656310
50.07591,0,0.65,1574732656920
59.158424,0,0.65,1574732657530
49.5237,0,0.65,1574732658100
