time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-11-29T03:37:52.996Z,36.36590279985642,127.36173571063283,69.56857929751277,13.0,133.94899,0.5269397,12,gps,1.6,1.9,2.5,,,,,69,
2019-11-29T03:37:54.653Z,36.3658945693959,127.36173739922447,69.57707219477743,7.0,120.07719,0.62068635,15,gps,,,,,,,,69,
2019-11-29T03:37:55.668Z,36.36583356495712,127.36185961428247,78.06423850730062,16.0,71.30935,0.6617392,17,gps,0.9,1.3,1.6,,,,,69,
2019-11-29T03:37:56.668Z,36.36580387007877,127.36187849303498,83.24042022228241,20.0,49.028843,0.9145024,19,gps,0.9,1.3,1.6,,,,,69,
2019-11-29T03:37:57.668Z,36.36591400641243,127.3618877607726,86.9013243727386,20.0,92.799866,0.65197426,19,gps,,,,,,,,69,
2019-11-29T03:37:59.000Z,36.366011148521345,127.36190397301378,88.19463453814387,20.0,81.82812,0.18737513,20,gps,0.8,1.4,1.6,,,,,69,
2019-11-29T03:38:00.000Z,36.36592926519371,127.36189322757208,92.8121647220105,20.0,188.76239,0.70799243,20,gps,0.8,1.4,1.6,,,,,69,
2019-11-29T03:38:01.000Z,36.36568299545506,127.36185925419359,88.33260479848832,20.0,359.08395,0.17104101,20,gps,1.0,1.3,1.6,,,,,69,
2019-11-29T03:38:02.000Z,36.365713836144444,127.36187130660345,91.35455112440974,20.0,19.25663,0.76754016,20,gps,1.2,1.3,1.8,,,,,69,
2019-11-29T03:38:03.000Z,36.36572025341405,127.36188230614101,91.35455112440974,20.0,19.25663,0.5372781,20,gps,,,,,,,,69,
2019-11-29T03:38:04.000Z,36.36572728130327,127.3618926167682,91.35455112440974,20.0,19.25663,0.37609467,20,gps,1.2,1.3,1.8,,,,,69,
2019-11-29T03:38:05.000Z,36.36572923955157,127.36189392942985,91.35455112440974,20.0,19.25663,0.26326627,20,gps,1.2,1.3,1.8,,,,,69,
2019-11-29T03:38:06.000Z,36.365739685035784,127.36189416815618,91.35455112440974,20.0,19.25663,0.18428639,20,gps,1.2,1.3,1.8,,,,,69,
2019-11-29T03:38:07.000Z,36.365739685035784,127.36189416815618,91.35455112440974,4.0,19.25663,0.12900047,20,gps,1.2,1.3,1.8,,,,,69,
2019-11-29T03:38:08.000Z,36.365739685035784,127.36189416815618,91.35455112440974,4.0,19.25663,0.09030033,20,gps,1.3,1.3,1.9,,,,,69,
2019-11-29T03:38:09.000Z,36.36575357833838,127.3619016017657,91.35455112440974,20.0,19.25663,0.063210234,20,gps,1.3,1.3,1.9,,,,,69,
2019-11-29T03:38:10.000Z,36.36575489719179,127.36190900319274,91.35455112440974,20.0,19.25663,0.04424716,20,gps,1.1,1.3,1.7,,,,,69,
2019-11-29T03:38:11.000Z,36.36575687624356,127.36191775683041,91.35455112440974,20.0,19.25663,0.030973013,20,gps,,,,,,,,69,
2019-11-29T03:38:12.000Z,36.36575620754525,127.36192541120464,88.18387570050506,20.0,13.742952,0.25696248,20,gps,1.1,1.3,1.7,,,,,69,
2019-11-29T03:38:13.000Z,36.365766041630955,127.36193219442711,86.46209282575511,20.0,41.640797,0.6139139,20,gps,1.1,1.3,1.7,,,,,69,
2019-11-29T03:38:14.000Z,36.36577417323572,127.36194067255084,85.3878205687085,20.0,51.407997,0.82336324,20,gps,1.0,1.2,1.6,,,,,69,
2019-11-29T03:38:15.000Z,36.36577456064581,127.36194916507358,84.23146833297236,20.0,67.126366,0.77070165,20,gps,1.0,1.2,1.6,,,,,69,
2019-11-29T03:38:16.000Z,36.36577385372648,127.36195765460876,82.98900471111544,20.0,61.645493,0.74477047,20,gps,1.1,1.3,1.7,,,,,69,
2019-11-29T03:38:17.000Z,36.36578368047891,127.3619644436004,81.74932980320071,20.0,64.33876,0.94028264,20,gps,0.8,1.2,1.5,,,,,69,
2019-11-29T03:38:24.000Z,36.365822890746394,127.36201969012568,78.28784175284912,20.0,111.19888,1.1836214,22,gps,0.7,1.2,1.4,,,,,69,
2019-11-29T03:38:25.000Z,36.365817595375695,127.3620254459155,78.33401068335205,19.0,122.81444,1.2297995,22,gps,,,,,,,,69,
2019-11-29T03:38:26.000Z,36.36581261101911,127.36203245771868,78.40048077868451,18.0,128.64206,1.019663,22,gps,0.7,1.3,1.4,,,,,69,
2019-11-29T03:38:27.000Z,36.365803569798544,127.36203594378529,78.19158619990016,16.0,135.01105,0.8636367,22,gps,,,,,,,,69,
2019-11-29T03:38:28.000Z,36.36579605237143,127.36204283233147,77.81836079045976,15.0,132.60974,0.9239781,23,gps,0.7,1.4,1.6,,,,,69,
2019-11-29T03:38:29.000Z,36.3657869988446,127.36204647298487,78.91411618774279,14.0,139.57164,0.8969146,23,gps,0.8,1.6,1.7,,,,,69,
2019-11-29T03:38:30.000Z,36.36575269058168,127.36204492764253,80.74774737760428,12.0,155.97333,0.9171863,23,gps,,,,,,,,69,
2019-11-29T03:38:31.000Z,36.3657391812081,127.36203419780021,80.15956897896324,12.0,170.08595,0.4974732,23,gps,0.7,1.5,1.7,,,,,69,
2019-11-29T03:38:32.000Z,36.36572971998119,127.36203196002575,79.88158710152557,11.0,181.83125,0.4193331,23,gps,0.8,1.8,2.0,,,,,69,
2019-11-29T03:38:33.000Z,36.36572104921864,127.36202761408242,79.86061237939518,10.0,183.72755,0.74540603,23,gps,1.1,3.0,3.2,,,,,69,
2019-11-29T03:38:34.000Z,36.36571311285618,127.3620279650301,79.81238908027788,9.0,186.34935,0.9315916,23,gps,0.9,1.8,2.1,,,,,69,
2019-11-29T03:38:35.000Z,36.365703757404816,127.362027138181,79.79046212233104,8.0,229.32327,1.0537045,24,gps,0.9,1.8,2.1,,,,,69,
2019-11-29T03:38:36.000Z,36.36569675966363,127.36202242571615,79.69971785700056,8.0,241.44635,1.0991006,24,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:37.000Z,36.365690853847624,127.36201712604179,79.59568976985047,8.0,253.30075,1.0553598,25,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:38.000Z,36.36568736096842,127.36201263045683,79.63413560774269,8.0,264.03983,0.9812124,25,gps,0.9,1.9,2.1,,,,,69,
2019-11-29T03:38:39.000Z,36.36568609165374,127.36200605622217,79.71946729224463,9.0,263.93594,0.74834025,26,gps,0.9,1.9,2.1,,,,,69,
2019-11-29T03:38:40.000Z,36.36568680760372,127.36200108032419,79.57133651362966,4.0,266.6866,0.59187794,26,gps,0.8,1.7,1.9,,,,,69,
2019-11-29T03:38:41.000Z,36.365689390864354,127.36200079249848,79.3915380964793,9.0,205.1754,0.628579,26,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:42.000Z,36.36568701491161,127.36200318261201,78.8714329849326,9.0,135.21172,0.5757662,26,gps,0.9,1.8,2.1,,,,,69,
2019-11-29T03:38:43.000Z,36.365686340787086,127.36200795596605,78.61989792818133,9.0,136.55835,0.49024788,26,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:44.000Z,36.36568456125567,127.36201210339345,78.34200676418091,9.0,1.7521801,0.44378224,26,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:45.000Z,36.36568534134562,127.36200933762674,77.97387310520351,9.0,321.57712,0.62124187,26,gps,0.9,1.8,2.1,,,,,69,
2019-11-29T03:38:46.000Z,36.365688692759434,127.36200634418421,77.26634275846195,10.0,305.76196,0.6991727,26,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:47.000Z,36.365691998202855,127.36200179826355,76.81228844152545,10.0,305.5818,0.5854113,26,gps,0.9,1.8,2.0,,,,,69,
2019-11-29T03:38:48.000Z,36.36569491130955,127.36199568840726,76.47098122735387,11.0,286.513,0.5325831,25,gps,0.8,1.8,2.0,,,,,69,
2019-11-29T03:38:49.000Z,36.365696306338016,127.36198968093218,76.3702393075433,13.0,312.07388,0.6719803,25,gps,0.7,1.2,1.3,,,,,69,
2019-11-29T03:38:50.000Z,36.36569993462593,127.3619839438233,76.36925653717299,15.0,312.10028,0.62412274,25,gps,0.7,1.2,1.3,,,,,69,
2019-11-29T03:38:51.000Z,36.36570340555996,127.36197918784232,76.39731088488875,16.0,319.14697,0.5889885,25,gps,0.6,1.2,1.3,,,,,69,
2019-11-29T03:38:52.000Z,36.365707318870086,127.36197502278185,76.39287643507372,16.0,329.90186,0.7514469,24,gps,0.7,1.3,1.4,,,,,69,
2019-11-29T03:38:53.000Z,36.36571268928177,127.36197089241227,76.39049547007002,16.0,318.29623,0.86975265,23,gps,0.7,1.4,1.5,,,,,69,
2019-11-29T03:38:54.000Z,36.36571822725959,127.36196502318587,76.38939635304534,16.0,316.35376,0.9500714,22,gps,1.1,1.9,2.2,,,,,69,
2019-11-29T03:38:55.000Z,36.365724148659616,127.36195800404585,76.3891231999795,16.0,324.00342,0.99629194,21,gps,1.1,1.9,2.2,,,,,69,
2019-11-29T03:38:56.000Z,36.36573082676117,127.36195124170416,76.36654014360711,16.0,316.53073,1.0261573,21,gps,1.1,1.9,2.2,,,,,69,
2019-11-29T03:38:57.000Z,36.36573755845671,127.36194362107659,76.36380783431586,3.0,316.58597,0.8864797,20,gps,2.4,2.2,3.3,,,,,69,
2019-11-29T03:38:58.000Z,36.365743622586706,127.36193673038949,76.35022072496828,4.0,311.04413,0.7854795,20,gps,6.1,3.7,7.2,,,,,69,
2019-11-29T03:38:59.000Z,36.36574849769669,127.36193007074759,76.34652533910132,4.0,311.7527,0.88095134,19,gps,6.1,3.7,7.2,,,,,69,
2019-11-29T03:39:00.000Z,36.36575362025414,127.3619228893835,76.34060391410227,4.0,290.44376,0.93944913,18,gps,3.2,3.0,4.4,,,,,69,
2019-11-29T03:39:01.000Z,36.36575699596237,127.36191360819858,76.3382497575311,4.0,221.89882,0.97112966,17,gps,6.1,3.7,7.2,,,,,69,
2019-11-29T03:39:02.000Z,36.36575250115681,127.36190604938601,76.33104135786611,4.0,221.9294,0.8333336,17,gps,2.2,2.9,3.6,,,,,69,
2019-11-29T03:39:03.000Z,36.36574715547656,127.36189957549293,76.32581277054355,4.0,222.28253,0.7412514,14,gps,100.0,100.0,100.0,,,,,69,
2019-11-29T03:39:04.000Z,36.365739576727684,127.36189288806598,76.2545823143229,4.0,277.21713,0.83842504,14,gps,100.0,100.0,100.0,,,,,69,
