calcAzimuth,gesture,stepLength,timeMillis
299.3745,0,0.65,1576390627240
279.05557,0,0.65,1576390627890
271.97308,0,0.65,1576390628510
270.60934,0,0.65,1576390629180
271.0174,0,0.65,1576390629740
267.4953,0,0.65,1576390630390
274.02087,0,0.65,1576390630970
285.72192,0,0.65,1576390631630
279.8714,0,0.65,1576390632190
268.69455,0,0.65,1576390632830
274.28296,0,0.65,1576390633420
243.51187,0,0.65,1576390634060
259.22232,0,0.65,1576390634650
262.78247,0,0.65,1576390635280
276.86264,0,0.65,1576390635850
279.48825,0,0.65,1576390636510
274.95288,0,0.65,1576390637100
276.6049,0,0.65,1576390637750
275.33948,0,0.65,1576390638330
274.6404,0,0.65,1576390638980
276.3986,0,0.65,1576390639580
278.38876,0,0.65,1576390640230
284.24506,0,0.65,1576390640810
284.2426,0,0.65,1576390641480
284.24384,0,0.65,1576390642050
284.24323,0,0.65,1576390642690
284.24353,0,0.65,1576390643250
303.64206,0,0.65,1576390643870
333.3615,0,0.65,1576390644430
16.268162,0,0.65,1576390645040
16.35325,0,0.65,1576390645610
15.338452,0,0.65,1576390646240
21.836876,0,0.65,1576390646850
18.587664,0,0.65,1576390647440
5.5220585,0,0.65,1576390648020
17.560371,0,0.65,1576390648710
19.599958,0,0.65,1576390649250
24.983904,0,0.65,1576390649880
25.828236,0,0.65,1576390650440
341.66296,0,0.65,1576390651070
339.12592,0,0.65,1576390651650
6.8515005,0,0.65,1576390652280
15.365485,0,0.65,1576390652890
21.263031,0,0.65,1576390653490
18.82002,0,0.65,1576390654050
30.684824,0,0.65,1576390654710
23.777754,0,0.65,1576390655280
7.9566703,0,0.65,1576390655940
7.611378,0,0.65,1576390656500
336.87613,0,0.65,1576390657110
336.39154,0,0.65,1576390657700
337.52664,0,0.65,1576390658320
336.80646,0,0.65,1576390658900
298.7575,0,0.65,1576390659530
317.78198,0,0.65,1576390660070
299.12994,0,0.65,1576390660680
308.45596,0,0.65,1576390661260
282.74503,0,0.65,1576390661880
295.6005,0,0.65,1576390662450
336.3521,0,0.65,1576390663060
11.887849,0,0.65,1576390663650
307.68234,0,0.65,1576390664310
314.8498,0,0.65,1576390664900
311.26605,0,0.65,1576390665540
313.05792,0,0.65,1576390666140
312.162,8,0.65,1576390667720
235.50578,8,0.65,1576390669680
56.097385,8,0.65,1576390670300
72.29464,8,0.65,1576390670950
15.226035,0,0.65,1576390671640
43.760338,0,0.65,1576390672180
106.65389,0,0.65,1576390672900
211.83746,0,0.65,1576390674770
22.372845,0,0.65,1576390675450
75.287834,0,0.65,1576390676040
63.855984,0,0.65,1576390676710
70.87383,0,0.65,1576390677340
71.297485,0,0.65,1576390678090
60.235363,0,0.65,1576390679140
52.26571,0,0.65,1576390679710
56.250538,0,0.65,1576390680250
10.819555,0,0.65,1576390680790
33.535046,0,0.65,1576390681280
62.948505,0,0.65,1576390682010
48.09839,0,0.65,1576390682710
3.4635227,0,0.65,1576390683420
17.833902,0,0.325,1576390684080
304.29462,0,0.325,1576390684750
306.0476,0,0.325,1576390685370
266.91074,0,0.325,1576390685990
279.5989,0,0.325,1576390686550
201.6476,0,0.65,1576390687210
220.56615,0,0.65,1576390687890
263.15768,0,0.65,1576390688570
268.02353,0,0.65,1576390689220
265.5906,0,0.65,1576390689770
213.36742,0,0.65,1576390690380
221.96123,0,0.65,1576390690990
215.59822,0,0.65,1576390691640
207.18385,0,0.65,1576390692320
215.3745,0,0.65,1576390692880
212.7851,0,0.65,1576390695680
270.71802,0,0.65,1576390696320
263.17615,0,0.325,1576390697080
253.10992,0,0.65,1576390697680
258.7381,0,0.65,1576390698320
255.92403,0,0.65,1576390700670
206.4693,0,0.65,1576390701280
297.5718,0,0.65,1576390701890
282.63245,0,0.65,1576390702520
38.68638,0,0.65,1576390703080
242.96051,0,0.65,1576390703760
252.8785,0,0.65,1576390704320
278.72778,0,0.65,1576390704950
265.80313,0,0.65,1576390705550
296.98114,0,0.65,1576390706200
281.39212,0,0.65,1576390706790
279.5343,0,0.65,1576390707440
280.46323,0,0.65,1576390708010
282.46826,0,0.65,1576390708670
281.46573,0,0.65,1576390709260
291.4541,0,0.65,1576390709910
286.4599,0,0.65,1576390710490
286.81772,0,0.65,1576390711120
286.63882,0,0.65,1576390711690
293.19943,0,0.65,1576390712310
289.91913,0,0.65,1576390712910
308.27466,0,0.65,1576390713570
299.0969,0,0.65,1576390714160
290.80954,0,0.65,1576390714770
294.95322,0,0.65,1576390715340
300.74203,0,0.65,1576390715970
297.84763,0,0.65,1576390716550
298.64108,0,0.65,1576390717160
298.24435,0,0.65,1576390717780
272.90945,0,0.65,1576390718390
285.5769,0,0.65,1576390718980
268.3609,0,0.65,1576390719600
273.10455,0,0.65,1576390720150
274.54138,0,0.65,1576390720730
273.82297,0,0.65,1576390721310
313.51892,0,0.65,1576390721900
341.91086,0,0.65,1576390722460
305.4924,0,0.65,1576390723070
323.70163,0,0.65,1576390723630
21.821548,0,0.65,1576390724300
19.166447,0,0.65,1576390724880
20.493998,0,0.65,1576390725480
25.465986,0,0.65,1576390726030
22.979992,0,0.65,1576390726730
0.23825122,0,0.65,1576390727730
3.5121129,8,0.65,1576390729280
306.03772,8,0.65,1576390729980
334.36987,8,0.65,1576390730640
9.321163,8,0.65,1576390731320
28.388727,0,0.325,1576390732350
211.33417,0,0.65,1576390734060
29.905273,0,0.65,1576390734680
38.41476,0,0.325,1576390735370
12.64959,0,0.65,1576390735990
14.7221575,0,0.65,1576390736640
14.32272,0,0.65,1576390737250
22.152765,0,0.65,1576390737950
10.916779,0,0.65,1576390738530
270.7274,0,0.65,1576390739190
19.206522,0,0.65,1576390740090
187.33229,0,0.65,1576390740630
121.966675,0,0.65,1576390741150
272.7678,0,0.65,1576390741660
309.5749,0,0.65,1576390742150
234.44911,0,0.65,1576390742810
299.8647,0,0.65,1576390743440
278.2442,0,0.65,1576390744130
279.86,0,0.65,1576390744820
288.00214,0,0.65,1576390745480
286.32828,0,0.65,1576390746080
206.45699,0,0.65,1576390746780
238.01439,0,0.65,1576390747410
213.49881,0,0.65,1576390748030
270.65387,0,0.65,1576390748570
192.16183,0,0.65,1576390749210
277.54358,0,0.65,1576390749830
205.23425,0,0.65,1576390750490
283.47546,0,0.65,1576390751090
268.27963,0,0.65,1576390751760
262.36053,0,0.65,1576390752370
209.73781,0,0.65,1576390753010
236.04918,0,0.65,1576390753580
238.57883,0,0.65,1576390754260
258.0431,0,0.65,1576390754840
254.22363,0,0.65,1576390755500
260.6156,0,0.65,1576390756090
218.28609,0,0.65,1576390756710
239.45085,0,0.65,1576390757290
192.95476,0,0.65,1576390757940
216.2028,0,0.65,1576390758470
204.57808,0,0.65,1576390759130
210.39044,0,0.65,1576390759720
252.57823,0,0.65,1576390760400
253.24055,0,0.65,1576390760990
212.02206,0,0.65,1576390761680
239.5279,0,0.65,1576390762260
244.64583,0,0.65,1576390762980
246.38116,0,0.65,1576390763610
207.69118,0,0.65,1576390764260
227.03616,0,0.65,1576390764860
269.97607,0,0.65,1576390765490
16.39266,0,0.13,1576390767950
58.078712,0,0.13,1576390768560
43.941677,0,0.13,1576390769180
94.69152,0,0.65,1576390769750
72.25704,0,0.65,1576390770390
74.52798,0,0.65,1576390770960
70.81557,0,0.65,1576390771590
63.86833,0,0.65,1576390772150
68.07335,0,0.65,1576390772790
111.76574,0,0.65,1576390773390
83.906044,0,0.65,1576390774000
74.75601,0,0.65,1576390774590
64.997925,0,0.65,1576390775220
58.01165,0,0.65,1576390775860
76.01811,0,0.65,1576390776540
80.978424,0,0.65,1576390777170
66.68065,0,0.65,1576390777830
64.38413,0,0.65,1576390778430
66.7782,0,0.65,1576390779090
67.443375,0,0.65,1576390779640
73.71993,0,0.65,1576390780290
83.97261,0,0.65,1576390780870
81.56752,0,0.65,1576390781530
77.01846,0,0.65,1576390782140
85.43262,0,0.65,1576390782770
96.39167,0,0.65,1576390783370
117.3653,0,0.65,1576390784090
118.467285,0,0.65,1576390784940
116.41342,0,0.65,1576390785840
117.44035,0,0.65,1576390786600
77.40028,0,0.65,1576390787230
103.44425,0,0.65,1576390787880
105.87874,0,0.65,1576390788500
104.6615,0,0.65,1576390789110
220.56299,0,0.65,1576390789720
182.42424,0,0.65,1576390790360
192.44974,0,0.65,1576390791050
205.06473,0,0.65,1576390791960
236.07346,0,0.65,1576390793700
197.4902,0,0.65,1576390796080
107.56077,0,0.65,1576390796790
105.466705,0,0.325,1576390797430
89.36861,0,0.65,1576390798130
96.238945,0,0.65,1576390798760
83.83102,0,0.325,1576390799450
109.05742,0,0.325,1576390800070
236.48857,0,0.65,1576390801300
183.08432,0,0.65,1576390801980
155.37672,0,0.65,1576390802660
157.06816,0,0.65,1576390803230
111.44474,0,0.65,1576390803860
134.25645,0,0.65,1576390804430
119.59884,0,0.65,1576390805080
126.92764,0,0.65,1576390805670
123.263245,0,0.65,1576390806260
125.09544,0,0.65,1576390806890
120.96408,0,0.65,1576390807550
123.02976,0,0.65,1576390808180
122.05351,0,0.65,1576390808870
122.54163,0,0.65,1576390809560
123.5215,0,0.65,1576390810250
123.03157,0,0.65,1576390810930
123.163315,0,0.65,1576390811580
123.09744,0,0.65,1576390812230
123.13038,0,0.65,1576390812880
123.11391,0,0.65,1576390813520
123.12215,0,0.65,1576390814160
123.11803,0,0.65,1576390814790
123.12009,0,0.65,1576390815410
123.11906,0,0.65,1576390816050
129.7935,0,0.65,1576390816660
126.456276,0,0.65,1576390817270
128.1249,0,0.65,1576390817980
127.29059,0,0.65,1576390818600
127.70774,0,0.65,1576390819230
127.49916,0,0.65,1576390819870
126.35321,0,0.65,1576390820490
153.21313,0,0.65,1576390821080
151.22403,0,0.65,1576390821680
152.21858,0,0.65,1576390822290
107.73142,0,0.65,1576390822890
129.975,0,0.65,1576390823430
118.85321,0,0.65,1576390824030
124.41411,0,0.65,1576390824640
121.63366,0,0.65,1576390825270
123.02389,0,0.65,1576390825890
127.08853,0,0.65,1576390826520
125.056206,0,0.65,1576390827100
159.03587,0,0.65,1576390827740
157.48174,0,0.65,1576390828340
204.69992,0,0.65,1576390828930
202.7476,0,0.65,1576390829490
196.75497,0,0.65,1576390830160
205.59395,0,0.65,1576390830730
201.17447,0,0.65,1576390831360
182.9292,0,0.65,1576390831910
192.05183,0,0.65,1576390832560
183.05391,0,0.65,1576390833100
187.55287,0,0.65,1576390833730
180.74637,0,0.65,1576390834290
184.14963,0,0.65,1576390834900
195.12425,0,0.65,1576390835450
198.07732,0,0.65,1576390836070
192.83836,0,0.65,1576390836680
195.45784,0,0.65,1576390837280
191.48338,0,0.65,1576390837870
193.47061,0,0.65,1576390838540
190.68541,0,0.65,1576390839080
192.07802,0,0.65,1576390839730
186.11226,0,0.65,1576390840310
189.09514,0,0.65,1576390840960
182.1628,0,0.65,1576390841510
158.0497,0,0.65,1576390842170
157.21298,0,0.65,1576390842740
202.34097,0,0.65,1576390843390
203.57147,0,0.65,1576390843970
157.02724,0,0.65,1576390844630
157.67911,0,0.65,1576390845220
158.69669,0,0.65,1576390845810
198.67737,0,0.65,1576390846420
178.68703,0,0.65,1576390847060
206.06987,0,0.65,1576390847640
204.07158,0,0.65,1576390848250
192.74228,0,0.65,1576390848920
200.71582,0,0.65,1576390849540
207.84428,0,0.65,1576390850150
204.28006,0,0.65,1576390850750
190.47597,0,0.65,1576390851320
197.378,0,0.65,1576390851950
183.66829,0,0.65,1576390852560
190.52315,0,0.65,1576390853150
195.60013,0,0.65,1576390853820
197.24487,0,0.65,1576390855080
95.14421,0,0.65,1576390855710
114.82432,0,0.65,1576390856320
115.26028,0,0.65,1576390856950
114.717834,0,0.65,1576390857500
106.51233,0,0.65,1576390858120
104.57324,0,0.65,1576390858720
106.69065,0,0.65,1576390859390
105.63194,0,0.65,1576390859960
83.609436,0,0.65,1576390860600
94.62069,0,0.65,1576390861170
93.18809,0,0.65,1576390861790
93.90439,0,0.65,1576390862410
106.98729,0,0.65,1576390863050
100.44584,0,0.65,1576390863680
85.87539,0,0.65,1576390864330
104.61593,0,0.65,1576390864920
56.04445,0,0.65,1576390865570
80.330185,0,0.65,1576390866150
67.57661,0,0.65,1576390866820
92.81355,0,0.65,1576390867360
53.526325,0,0.65,1576390868000
81.408325,0,0.65,1576390868620
90.77285,0,0.65,1576390869280
95.19864,0,0.65,1576390869870
45.839146,0,0.65,1576390870510
70.51889,0,0.65,1576390871130
101.80687,0,0.65,1576390871720
110.860306,0,0.65,1576390872320
98.63966,0,0.65,1576390872940
86.58066,0,0.65,1576390873520
87.172516,0,0.65,1576390874150
94.79353,0,0.65,1576390874700
98.2203,0,0.65,1576390875360
105.67697,0,0.65,1576390875910
109.49977,0,0.65,1576390876550
110.7319,0,0.65,1576390877110
110.39681,0,0.65,1576390877760
110.564354,0,0.65,1576390878320
71.72883,0,0.65,1576390878970
91.14659,0,0.65,1576390879540
72.16107,0,0.65,1576390880190
81.65383,0,0.65,1576390880770
129.33968,0,0.65,1576390881400
105.49676,0,0.65,1576390882020
117.41822,0,0.65,1576390882620
111.45749,0,0.65,1576390883180
108.228004,0,0.65,1576390883860
109.84274,0,0.65,1576390884430
75.72091,0,0.65,1576390885080
92.78183,0,0.65,1576390885630
134.48419,0,0.65,1576390886280
113.63301,0,0.65,1576390886860
68.05155,0,0.65,1576390887460
96.14956,0,0.65,1576390888040
96.10579,0,0.65,1576390888680
92.86063,0,0.65,1576390889290
52.835773,0,0.65,1576390889900
72.8482,0,0.65,1576390890530
110.61188,0,0.65,1576390891130
91.73004,0,0.65,1576390891680
112.9732,0,0.65,1576390892350
102.351616,0,0.65,1576390892890
47.900967,0,0.65,1576390893520
111.208305,0,0.65,1576390894070
90.68176,0,0.65,1576390894680
93.46145,0,0.65,1576390895250
93.70122,0,0.65,1576390895900
99.16542,0,0.65,1576390896460
103.63498,0,0.65,1576390897110
105.95534,0,0.65,1576390897700
122.75792,0,0.65,1576390898340
114.35663,0,0.65,1576390898910
118.557274,0,0.65,1576390899510
116.456955,0,0.65,1576390900100
103.42432,0,0.65,1576390900750
114.86716,0,0.65,1576390901350
101.306046,0,0.65,1576390901950
108.0866,0,0.65,1576390902490
79.26256,0,0.65,1576390903130
104.85074,0,0.65,1576390903710
108.24357,0,0.65,1576390904350
104.26559,0,0.65,1576390904950
106.25458,0,0.65,1576390905610
27.099207,0,0.65,1576390906370
114.27693,0,0.65,1576390908500
80.42473,0,0.65,1576390909140
93.56546,0,0.325,1576390909750
85.133125,0,0.65,1576390910450
89.3493,0,0.65,1576390911280
16.061108,0,0.325,1576390912310
195.73634,0,0.65,1576390913660
59.93554,0,0.65,1576390914350
197.71277,0,0.65,1576390914920
212.16672,0,0.65,1576390915440
11.649851,0,0.65,1576390915930
256.11453,0,0.65,1576390916480
245.12758,0,0.65,1576390917030
229.1667,0,0.65,1576390917540
10.346866,0,0.65,1576390918030
84.11264,0,0.65,1576390918690
216.16438,0,0.65,1576390919270
113.16701,0,0.65,1576390919960
206.45892,0,0.65,1576390920490
194.83234,0,0.65,1576390921090
197.21622,0,0.65,1576390921680
201.25166,0,0.65,1576390922290
189.22894,0,0.65,1576390922840
199.81523,0,0.65,1576390923480
200.16165,0,0.65,1576390924060
202.06195,0,0.65,1576390924680
200.34642,0,0.65,1576390925220
199.70988,0,0.65,1576390925860
201.47813,0,0.65,1576390926350
201.6042,0,0.65,1576390926980
209.65718,0,0.65,1576390927510
193.11389,0,0.65,1576390928090
181.91049,0,0.65,1576390928600
187.51219,0,0.65,1576390929230
188.58228,0,0.65,1576390929760
188.04723,0,0.65,1576390930400
203.41646,0,0.65,1576390930940
76.33673,0,0.65,1576390931550
221.74948,0,0.65,1576390932120
119.45515,0,0.65,1576390932730
217.31804,0,0.65,1576390933290
26.480938,0,0.65,1576390933900
218.9093,0,0.65,1576390934430
218.90189,0,0.65,1576390935050
218.9056,0,0.65,1576390935570
218.90373,0,0.65,1576390936130
218.90466,0,0.65,1576390936700
218.9042,0,0.65,1576390937350
218.90443,0,0.65,1576390937780
218.90431,0,0.65,1576390938420
218.90437,0,0.65,1576390939210
201.40894,0,0.65,1576390939730
200.80768,0,0.65,1576390940190
201.1083,0,0.65,1576390940790
189.24649,0,0.65,1576390941310
206.13821,0,0.65,1576390942010
211.13945,0,0.65,1576390942600
131.10094,0,0.65,1576390943530
98.97521,0,0.65,1576390945980
111.199875,0,0.65,1576390947350
152.01451,0,0.65,1576390948070
131.6072,0,0.65,1576390948760
105.633286,0,0.13,1576390949700
192.96948,0,0.325,1576390951580
128.53444,0,0.65,1576390952230
314.542,0,0.325,1576390952880
83.66364,0,0.65,1576390953470
80.56059,0,0.65,1576390954060
84.768906,0,0.65,1576390954690
71.36888,0,0.65,1576390955320
118.49123,0,0.65,1576390955950
105.3356,0,0.65,1576390956570
106.81692,0,0.65,1576390957260
106.076256,0,0.65,1576390957870
97.02719,0,0.65,1576390958470
84.688095,0,0.65,1576390959120
100.237915,0,0.65,1576390959700
118.45444,0,0.65,1576390960370
109.346176,0,0.65,1576390960980
87.18463,0,0.65,1576390961620
106.68413,0,0.65,1576390962210
64.98806,0,0.65,1576390962860
85.83609,0,0.65,1576390963430
103.88063,0,0.65,1576390964070
94.85836,0,0.65,1576390964670
116.78438,0,0.65,1576390965290
105.82137,0,0.65,1576390965860
152.55449,0,0.65,1576390966500
199.7139,0,0.65,1576390967130
98.794624,0,0.65,1576390967770
113.269516,0,0.65,1576390968400
65.4031,0,0.65,1576390969030
92.50751,0,0.65,1576390969630
78.95531,0,0.65,1576390970310
47.62149,0,0.65,1576390970910
56.989185,0,0.65,1576390971580
52.305336,0,0.65,1576390972210
112.15881,0,0.65,1576390972860
82.23208,0,0.65,1576390973470
99.42362,0,0.65,1576390974100
90.82785,0,0.65,1576390974710
69.404526,0,0.65,1576390975370
80.11619,0,0.65,1576390975980
72.01797,0,0.65,1576390976630
76.06708,0,0.65,1576390977270
71.957886,0,0.65,1576390977870
74.01248,0,0.65,1576390978500
108.1332,0,0.65,1576390979160
91.07284,0,0.65,1576390979820
106.79305,0,0.65,1576390980500
207.67497,0,0.65,1576390981080
77.381905,0,0.65,1576390981780
101.57028,0,0.65,1576390982420
40.842007,0,0.65,1576390983140
69.75386,0,0.65,1576390983790
1.905874,0,0.65,1576390984430
125.143936,0,0.65,1576390985690
102.38475,0,0.65,1576390986330
66.885086,0,0.65,1576390986980
63.26272,0,0.65,1576390987670
59.5325,0,0.65,1576390988300
65.17862,0,0.65,1576390988970
32.37524,8,0.65,1576390989660
107.37524,8,0.65,1576390990420
81.010666,8,0.65,1576390991150
204.50854,8,0.65,1576390991690
67.2611,8,0.65,1576390992370
85.86896,0,0.65,1576390994510
91.446,0,0.65,1576390996780
107.543655,0,0.65,1576390997480
106.12462,0,0.65,1576390998410
188.70447,0,0.65,1576390999040
52.75869,0,0.65,1576390999650
69.2082,0,0.65,1576391000210
70.434,0,0.65,1576391000840
71.254,0,0.65,1576391001470
68.95353,0,0.65,1576391002140
73.058136,0,0.65,1576391002740
86.41013,0,0.65,1576391003440
115.669014,0,0.65,1576391004140
123.244446,0,0.325,1576391004640
128.33244,0,0.325,1576391005070
181.10324,0,0.13,1576391006270
245.38803,0,0.325,1576391006980
254.83295,0,0.325,1576391007670
278.592,0,0.65,1576391008260
274.5311,0,0.65,1576391008910
265.9397,0,0.65,1576391009570
254.1027,0,0.65,1576391010130
248.52428,0,0.65,1576391011080
262.92603,0,0.65,1576391011910
283.2271,0,0.65,1576391012630
233.5157,0,0.65,1576391013340
215.58252,0,0.325,1576391014080
14.731818,0,0.13,1576391014770
277.74634,0,0.325,1576391015660
69.592125,0,0.65,1576391017250
310.59894,0,0.325,1576391017910
42.153896,0,0.325,1576391018570
256.7238,0,0.65,1576391019130
268.26456,0,0.65,1576391020830
261.68646,0,0.65,1576391021480
189.79083,0,0.65,1576391022160
263.14948,0,0.65,1576391022780
261.1335,0,0.65,1576391023410
266.3431,0,0.65,1576391023990
256.5415,0,0.65,1576391024720
247.73004,0,0.65,1576391025300
242.10399,0,0.65,1576391026040
240.23775,0,0.65,1576391026600
233.28058,0,0.65,1576391027310
284.7751,0,0.65,1576391027890
270.7582,0,0.65,1576391028600
298.1181,0,0.65,1576391029180
284.08582,0,0.65,1576391029880
284.4793,0,0.65,1576391030510
286.32886,0,0.65,1576391031190
290.44257,0,0.65,1576391031850
293.17108,0,0.65,1576391032520
296.14673,0,0.65,1576391033130
285.5827,0,0.65,1576391033780
273.43106,0,0.65,1576391034400
277.40417,0,0.65,1576391035130
283.4774,0,0.65,1576391035770
291.10333,0,0.65,1576391036490
297.49332,0,0.65,1576391037130
304.4826,0,0.65,1576391037840
295.82904,0,0.65,1576391038430
300.15582,0,0.65,1576391039120
297.99243,0,0.65,1576391039740
299.07413,0,0.65,1576391040420
240.67555,0,0.65,1576391041020
268.7084,0,0.65,1576391041730
289.6563,0,0.65,1576391042340
299.15112,0,0.65,1576391043000
294.40372,0,0.65,1576391043580
298.5598,0,0.65,1576391044230
296.48175,0,0.65,1576391044820
297.52078,0,0.65,1576391045500
297.00128,0,0.65,1576391046120
238.00085,0,0.65,1576391046820
264.95377,0,0.65,1576391047430
272.61865,0,0.65,1576391048110
268.78622,0,0.65,1576391048660
280.51825,0,0.65,1576391049340
293.4214,0,0.65,1576391049980
284.61945,0,0.65,1576391050660
267.03265,0,0.65,1576391051320
247.23291,0,0.65,1576391052000
245.71535,0,0.65,1576391052610
247.51256,0,0.65,1576391053310
288.4787,0,0.65,1576391053920
267.94916,0,0.65,1576391054570
269.45764,0,0.65,1576391055240
225.1963,0,0.65,1576391055920
247.32697,0,0.65,1576391056540
236.70796,0,0.65,1576391057240
262.54684,0,0.65,1576391057900
273.57245,0,0.65,1576391058650
274.00873,0,0.65,1576391059320
286.70944,0,0.65,1576391060050
4.7481256,0,0.65,1576391061520
193.40152,0,0.65,1576391063610
293.7126,0,0.65,1576391064390
307.4049,0,0.65,1576391065060
31.356142,0,0.65,1576391065620
259.17422,0,0.65,1576391066090
88.22908,0,0.65,1576391067930
239.85953,0,0.65,1576391068270
270.01096,0,0.65,1576391069060
246.57454,0,0.65,1576391070030
235.28784,0,0.65,1576391070520
240.9312,0,0.65,1576391071030
238.10953,0,0.65,1576391071640
289.9754,0,0.65,1576391072220
271.13593,0,0.65,1576391072850
286.99957,0,0.65,1576391074090
294.77237,0,0.65,1576391074910
290.3463,0,0.65,1576391075580
302.8564,0,0.65,1576391076190
282.00137,0,0.65,1576391076790
292.4289,0,0.65,1576391077400
263.36984,0,0.65,1576391078080
277.89935,0,0.65,1576391078620
271.57986,0,0.65,1576391079330
291.29346,0,0.65,1576391079850
292.46698,0,0.65,1576391080480
291.88022,0,0.65,1576391081140
283.44113,0,0.65,1576391081810
287.66068,0,0.65,1576391082400
275.5199,0,0.65,1576391083010
263.7859,0,0.65,1576391084220
26.79283,0,0.65,1576391084840
44.812016,0,0.65,1576391085450
28.387486,0,0.65,1576391086050
243.93053,0,0.65,1576391086690
24.447582,0,0.65,1576391087290
25.432558,0,0.65,1576391087880
30.389837,0,0.65,1576391088470
27.706186,0,0.65,1576391089170
24.553162,0,0.65,1576391089750
24.876036,0,0.65,1576391090390
13.3586445,0,0.65,1576391090970
11.203703,0,0.65,1576391091620
18.562126,0,0.65,1576391092220
19.895512,0,0.65,1576391092850
12.757456,0,0.65,1576391093420
13.734326,0,0.65,1576391094010
31.843098,0,0.65,1576391094560
34.686035,0,0.65,1576391095160
28.24725,0,0.65,1576391095770
27.830208,0,0.65,1576391096360
