timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,accuracy,satellites
1574998692996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.2418636998342492,1.0996970710031468,0.3174072694940352,3.6236948489385816,4.176712647051813,3.176737356229629,1.683110304382679,1.4535806863467036,0.9232226881395604,,,,,,,,,20.0,20.0
1574998693496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.6489866795978809,0.3630231075789244,0.3366673379125369,3.4476164905431226,3.6337163693529004,3.1016288863894568,1.0782101673719091,0.9447182134406819,0.9228587397822782,,,,,,,,,20.0,20.0
1574998693996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9112495600201892,0.43439314569875026,0.3307581606932851,2.1139864005015094,3.2068086317696114,2.8190009485046112,1.2302331119503778,0.9597855994307831,0.9186797080145769,,,,,,,,,20.0,20.0
1574998694496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.3249192414263162,0.41651069821797226,0.26939524084967625,3.8594453333885297,2.875212427697249,2.73054904482674,1.941951618294368,0.9515643742316184,0.9016646422943385,-65.0,-74.15384615384616,-82.0,5.035965324102434,-69.0,-84.26923076923077,-97.0,6.975549012347963,20.0,20.0
1574998694996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.23780619704449,0.3933693989259426,0.20531240900011746,4.156900904972249,2.9084053288874365,2.9407900944569287,1.6344432460367162,0.9452157959397329,0.8909887630657647,-65.0,-74.15384615384616,-82.0,5.035965324102434,-69.0,-84.26923076923077,-97.0,6.975549012347963,20.0,20.0
1574998695496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.685412156968603,0.20940571639546057,0.12404134120885485,2.730193583156263,2.6989884470752994,3.0116094785981855,1.1079233421049135,0.8903417047559236,0.8715713250454471,,,,,,,,,20.0,20.0
1574998695996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.029393194362968,0.47650823138298243,0.29669097139092987,5.148880248382081,2.9264827402100546,3.7057288837479176,1.4839850032001562,1.002837657462772,0.914623479786911,,,,,,,,,20.0,20.0
1574998696496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0887643075782567,0.5073474814702907,0.5207394331515252,2.495206871315216,3.4742557206417395,3.092802484913688,1.4730236154271508,0.992841142940483,0.9946283735226987,-64.0,-76.375,-91.0,5.812432795310411,-69.0,-86.0,-97.0,5.886175228748241,20.0,20.0
1574998696996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.048185944341625,0.5662500560980308,0.5254825622786508,2.8457724316510005,2.9529333483506286,2.4606971743593102,1.4097836299766922,1.0152461418680376,0.9944442013810671,-64.0,-76.375,-91.0,5.812432795310411,-69.0,-86.0,-97.0,5.886175228748241,20.0,20.0
1574998697496.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.3731246873291587,0.5400961141729324,0.2606221488616182,3.7187502056865935,2.77576880813682,3.1095944827993507,2.226294329007917,1.0033057961242418,0.909882940043152,,,,,,,,,20.0,20.0
1574998697996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.448561541028585,0.23784762757942135,0.14245417496331353,3.756408898825117,2.6958107897700825,3.1373812349550727,1.8355095652360833,0.9035227197011518,0.8784936807041847,,,,,,,,,20.0,20.0
1574998698496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.100515792029807,0.3887707436366791,0.2854393074848946,5.189570638129795,3.002644975107781,3.379449120312463,1.490256912673336,0.97705547365726,0.9101521851288761,,,,,,,,,,
1574998698996.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.136675414750604,0.402012003858105,0.5521208174910794,2.6596600550748772,3.600293530851947,3.1121782473297124,1.7514282173988687,0.9515381303192856,1.0127375824016194,,,,,,,,,,
1574998699496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9264620048489296,0.5649953268058835,0.4528968802333155,2.6612182614436115,3.1991596625380883,2.911329066847542,1.2679418466550663,1.0185688083951707,0.9650578689440393,,,,,,,,,,
1574998699996.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.3165426422806392,0.42472722942040936,0.33687934141183545,3.7331320294996586,2.79332511299053,2.798069097105313,2.036824605543014,0.952753947745497,0.9213203614472676,,,,,,,,,,
1574998700496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.039387649202235,0.3358210772284268,0.20860038028539077,3.3570926649692954,2.9572853394072074,2.8252027574768395,1.3519334824515803,0.9222278179862958,0.8853896818001874,,,,,,,,,,
1574998700996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0343350010579193,0.2530382452743338,0.1325278369157117,3.778778938022418,2.6574228606532957,3.4418749109448874,1.3555866565039323,0.8982208230270077,0.8826535361596858,,,,,,,,,,
1574998701496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8164832909805646,0.17520842092404962,0.1935829116692974,3.293672123636492,3.4237064997427518,2.88321108222659,1.2001540391457546,0.8973210700193406,0.8778337005135128,,,,,,,,,,
1574998701996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.7009971986013428,0.4522722657265337,0.1704294072331603,2.242554406325503,2.3986927183462696,3.7904653010701224,1.0916016322551059,0.9655934412515287,0.8858268620929601,,,,,,,,,,
1574998702496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8330023535030009,0.11949209220683481,0.2979064310870796,2.7274706272108378,4.685463936605272,2.6793997214209035,1.19685433609302,0.8842192644173508,0.9071855203838834,,,,,,,,,,
1574998702996.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.311794655376954,0.386283520696577,0.22247890318966343,4.080009396775148,2.888661205874865,2.8989585451977895,2.0530971044782524,0.9394137009781661,0.886645378219213,,,,,,,,,,
1574998703496.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.509122351740958,0.2610102799843181,0.14304602244769565,3.911272501731705,3.0753254367558807,2.973006457739749,2.4292953356575597,0.8980651741335943,0.8684478301296902,,,,,,,,,,
1574998703996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8947740541682281,0.17875164022767193,0.1405133093691579,3.1828164718157383,2.6963253890457297,3.102924053043268,1.2913814712989327,0.875763333508295,0.8683377111570422,-71.0,-81.4,-93.0,7.337574531137657,-68.0,-81.25,-91.0,7.406359879634979,,
1574998704496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9758525751825591,0.18618928310224847,0.18150344661259848,3.468592249564791,2.8162408843520326,3.273265674140081,1.3029984218585762,0.8928320334923658,0.8773392659194444,-71.0,-81.4,-93.0,7.337574531137657,-68.0,-81.25,-91.0,7.406359879634979,20.0,22.0
1574998704996.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.1214302020492226,0.4119397967799454,0.3555629330158358,5.4607194059583515,3.5450880002740024,3.035438063855432,1.6087439226534976,0.9729952466827572,0.9298303711012056,,,,,,,,,20.0,22.0
1574998705496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.677252683490078,0.3695737116154654,0.2455458453631097,2.1954147673848614,2.3757248814187557,3.1495991825849057,1.0827968329253639,0.9340550234764805,0.8963870465501776,,,,,,,,,19.0,22.0
1574998705996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1104443276084153,0.5271901608846352,0.2170686286617608,3.429100872934835,4.097769791698687,2.8017675643968274,1.460768492875636,1.0147686835677876,0.8845650352444219,,,,,,,,,19.0,22.0
1574998706496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.808741933208712,0.3458893511124677,0.11971830623358828,3.6470568072541774,2.8550347169789068,2.908752510342505,1.2882342496015808,0.9263239724836387,0.8681814724564093,,,,,,,,,18.0,22.0
1574998706996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0840961477789357,0.14446017073202247,0.20793982740862044,5.2062447626620205,3.0529034921424554,3.283577677549609,1.4315953941979143,0.8871141133810633,0.8896702913952517,,,,,,,,,18.0,22.0
1574998707496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.2715170372884508,0.17027500859556316,0.2339413319416892,4.016451698188328,3.1461385682652843,3.2250640086688245,1.6363246016103012,0.8818985473852566,0.8917666524788141,,,,,,,,,16.0,22.0
1574998707996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8987516333558347,0.2566931843508592,0.2689996272658261,2.88237202236598,2.9828899322378173,3.0959258718968434,1.2159566125009988,0.8955617567062457,0.9008179493529465,-64.0,-85.0625,-97.0,11.277570383287351,-67.0,-83.56,-93.0,7.642407997483516,16.0,22.0
1574998708496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.84451190799673,0.18681707034958853,0.33837125078402136,4.215793877747196,3.537656001165022,2.674228551780863,1.203349690802076,0.8858644538519262,0.9256382583262849,-64.0,-85.0625,-97.0,11.277570383287351,-67.0,-83.56,-93.0,7.642407997483516,15.0,23.0
1574998708996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2703752493500474,0.2864910254798942,0.1458697538285541,2.828763110189744,2.721556173017518,3.1456683982919955,0.8994984700881878,0.9047403206910885,0.8767959246060293,,,,,,,,,15.0,23.0
1574998709496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.1571072070087923,0.30325878285207697,0.1911136173848429,3.1018037957165863,2.594558874066298,3.414758306448406,0.8814972414007635,0.9223861217350507,0.8851188108128942,,,,,,,,,14.0,23.0
1574998709996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.10764957544210083,0.1375279854399514,0.221516760888539,3.176232278289128,2.470231998697916,3.28061929741282,0.8611054018604019,0.8752604385056572,0.8896224742599413,,,,,,,,,14.0,23.0
1574998710496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.35679230115795313,0.6653101081569741,0.19769901454231076,1.9805336836052292,3.0127106255237774,3.555032425799092,0.9285076239498214,1.0753839103120029,0.8894412025891624,,,,,,,,,12.0,23.0
1574998710996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.06654365994602,0.8117099954327904,0.33200178952626375,3.30546213903079,4.4433003437402965,2.9877477466819258,1.4153832555903147,1.1822348601103818,0.9212259264198686,,,,,,,,,12.0,23.0
1574998711496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.135589684746221,0.4448773049476307,0.25531190919251895,3.980969257289463,3.2663156703232197,3.04154658991859,1.558356219058623,0.965420512980248,0.8956427976054234,,,,,,,,,12.0,23.0
1574998711996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9734102507519373,0.3253423128743954,0.2421644934089422,2.927435758621664,3.315661715390957,2.967234666864858,1.2716138278216942,0.9190275951404702,0.8920581478002222,-66.0,-83.33333333333333,-96.0,11.091538316312224,-67.0,-80.45,-93.0,9.604556210465947,12.0,23.0
1574998712496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.0119449093874429,0.3885508433884164,0.26721855339931766,3.1123605999595307,2.656483967458936,3.149456622546151,1.460859637530838,0.9400697114766596,0.901616331213949,-66.0,-83.33333333333333,-96.0,11.091538316312224,-67.0,-80.45,-93.0,9.604556210465947,11.0,23.0
1574998712996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.3387994462877557,0.2471697394798481,0.31599015500238936,4.27538726237377,3.1361149637775627,2.7945216013913123,1.813263001062047,0.8946753232566209,0.9150273610659111,,,,,,,,,11.0,23.0
1574998713496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8597088476223176,0.23780943225282297,0.1737752146149972,3.2502240725784857,2.974050201489234,2.7480890608830464,1.2519652787036808,0.8909722519748305,0.8820395261094491,,,,,,,,,10.0,23.0
1574998713996.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.378008126086794,0.2009300817098007,0.22575751321612617,3.6584911413894297,3.13790475224003,2.6982126674810183,2.027236983539365,0.8855219061344382,0.9275396104259115,,,,,,,,,10.0,23.0
1574998714496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1745222704100426,0.13868577361297368,0.3681876119149445,4.962645546088802,3.102985247168566,2.909975349014054,1.5205764366412369,0.8739759698514216,0.9569598749420639,,,,,,,,,9.0,23.0
1574998714996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2671782565198062,0.14720615745005236,0.2785065303670056,3.2607603893110437,2.854861174792845,3.3749148747562465,0.9580021387949792,0.8709878948224365,0.9068794596367079,,,,,,,,,9.0,23.0
1574998715496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.6862977487545251,0.2552508249788097,0.27334040739876064,3.2525509134421906,2.3666915632745136,3.201884956728274,1.0938058692007662,0.8924704080177869,0.9036913084989626,,,,,,,,,8.0,24.0
1574998715996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.44700369965692804,0.19896282314438252,0.12432742084233023,3.906576182661778,2.38986702406665,2.830622721313077,0.9740542659819007,0.8883674667074448,0.8617253892910828,-73.0,-88.24137931034483,-95.0,7.766662498999493,-62.0,-80.34615384615384,-93.0,10.571886912912392,8.0,24.0
1574998716496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2688041974781932,0.2694520915700345,0.30388091368043824,2.0835364050326604,3.5414322993943053,3.3287140032926197,0.9014242705340642,0.9372179761191917,0.9157883985799415,-73.0,-88.24137931034483,-95.0,7.766662498999493,-62.0,-80.34615384615384,-93.0,10.571886912912392,8.0,24.0
1574998716996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9677875971589524,0.18858540910850555,0.3235898031041958,2.315194617527277,3.250127012049644,2.716040349054453,1.3739219320714895,0.8770174780912248,0.9153703407983912,,,,,,,,,8.0,24.0
1574998717496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0479534012596576,0.19218265087599729,0.15894212928586549,3.676027261516282,2.753113125306113,2.873559722888412,1.3525739886038641,0.8754049891465935,0.8688383208568725,,,,,,,,,8.0,25.0
1574998717996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.36631723138705474,0.10312150998265891,0.1842710624761603,2.4556863940941924,3.907759559101239,3.1102535821619686,0.9469189927774899,0.871699963428863,0.8791477799246381,,,,,,,,,8.0,25.0
1574998718496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1990646304208092,0.3625023610209569,0.19703089693952808,3.724327444036478,2.9270249880694132,2.9487756195603367,1.5751364007180644,0.9321808268659101,0.8792979737418163,,,,,,,,,8.0,25.0
1574998718996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.7680166843197513,0.2982963843081972,0.19238987232013216,2.195871031730643,2.5300167951381596,2.911324243605308,1.1456872310056636,0.9091807425697606,0.8772142201171176,,,,,,,,,8.0,25.0
1574998719496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.5646791811059313,0.2423831506414766,0.30188999481980877,4.008580818859214,3.331006261663068,2.8233198583976327,2.035783509325168,0.9011094162295339,0.9287599852824268,,,,,,,,,9.0,26.0
1574998719996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.155633434973481,0.24701393600566154,0.17214886095758636,4.194836903164928,2.8661261062096033,2.9977871790590433,1.5032272296954496,0.8943068708269375,0.8784003945070737,,,,,,,,,9.0,26.0
1574998720496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2487616705750002,0.15341929146345867,0.18942088851808184,2.075987793326135,2.8380438708833022,4.187287495513177,0.8917102994756609,0.8749154945485154,0.8871141762313003,,,,,,,,,4.0,26.0
1574998720996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0550988883701125,0.539095681687784,0.5022817095726099,3.242924740603188,3.214046959037858,2.678008362970862,1.3753878371893593,1.0038807510297714,0.9851067053088087,,,,,,,,,4.0,26.0
1574998721496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.5239950278453934,0.7184507438330013,0.5302517044636599,2.2652183975897637,2.8793040446295586,2.56590688025748,0.9995451024656277,1.0950191268576492,1.0015667417559537,,,,,,,,,9.0,26.0
1574998721996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4175806151367823,0.4522421167886987,0.28246197188336697,2.4205846507375983,3.0641123006270767,3.113624538705201,0.9681246583145328,0.9654038770534219,0.9370683986406786,,,,,,,,,9.0,26.0
1574998722496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9578344102474003,0.1205348857663908,0.3008107779652863,5.6674428683045655,2.6353987427941847,3.6971450403371615,1.3484160167602384,0.8622819860567381,0.9162223728232706,,,,,,,,,9.0,26.0
1574998722996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4806346444437107,0.4364453945462035,0.47816606040521215,2.114566416710678,1.7057658764661106,3.415907356068353,0.9745738700289379,0.9581113984333257,0.9789074645991509,,,,,,,,,9.0,26.0
1574998723496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8018535040755802,1.2116931191486762,0.4500205646107543,4.431993498270667,3.8758340655536117,2.6601340741129187,1.1804009346216242,1.588881360216901,0.9625813406708867,,,,,,,,,9.0,26.0
1574998723996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9214316788485319,0.4847935714510667,0.2886756862993314,2.441430216852906,3.5807186085417766,2.757499541493085,1.236995247074179,0.9849561260512459,0.9066818247562031,-73.0,-84.81818181818181,-98.0,9.674880143191643,-50.0,-74.46153846153847,-86.0,11.586566390007835,9.0,26.0
1574998724496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3479842445321683,0.3137657587116427,0.15884733092940098,3.211012523462584,3.07242951389426,3.8154926945843255,0.9625262981493452,0.9197059473583608,0.8950949211078559,-73.0,-84.81818181818181,-98.0,9.674880143191643,-50.0,-74.46153846153847,-86.0,11.586566390007835,9.0,26.0
1574998724996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3218031028481795,0.5106585220829534,0.20950609210838606,2.703572791964688,2.6740676183877716,2.701944776351847,0.922114245236304,0.9893445861140527,0.8801135774830641,,,,,,,,,9.0,26.0
1574998725496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3397684893573635,0.40170791836236575,0.12366036435350773,4.730073935937629,2.3862989446905356,3.2967766207673175,0.966829339828468,0.9442249332793703,0.8667547492406051,,,,,,,,,9.0,26.0
1574998725996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3825735929943483,0.5526863891647935,0.333023541123113,1.9856713098704362,3.4221099866766664,3.377953463661459,0.9360638048453168,1.0203851151023837,0.9221843998070938,-77.0,-86.23076923076923,-98.0,7.68769092224553,-50.0,-77.0,-86.0,10.090070555230216,9.0,26.0
1574998726496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.0255107432245427,0.6051330335271462,0.5110946643526562,3.13057195032315,3.132597991746571,2.4641320921805767,1.525393801644238,1.0353981995377517,0.987663617477668,-77.0,-86.23076923076923,-98.0,7.68769092224553,-50.0,-77.0,-86.0,10.090070555230216,10.0,26.0
1574998726996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8600412295731249,0.5510234207651761,0.5055318428021319,2.1548382918734275,2.9798212203210377,2.6369068640813054,1.1916889899243168,1.009384926508079,0.9990595295953595,,,,,,,,,10.0,26.0
1574998727496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9072726586808311,0.4895810607945559,0.2721632858824752,2.970389572281788,2.7714936088780484,3.119770430982376,1.3501088166543165,0.9817196549507177,0.9366301194649246,,,,,,,,,10.0,26.0
1574998727996.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.1090715010286327,0.21859009067849078,0.1870331161326749,2.774849451450202,2.398393381565389,3.0323014234301104,1.5603209993315412,0.9017954132914983,0.885444188661334,-78.0,-88.92307692307692,-97.0,6.170170655432455,-49.0,-76.72727272727273,-87.0,11.996900426139693,10.0,26.0
1574998728496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1337575054111095,0.5167110033460728,0.5007560198783155,2.392313170856975,3.2861097408069524,3.3489975985083724,1.5212308364409628,1.0616871887457282,1.0030867523363274,-78.0,-88.92307692307692,-97.0,6.170170655432455,-49.0,-76.72727272727273,-87.0,11.996900426139693,11.0,25.0
1574998728996.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.3354110433427304,0.2917571001753117,0.4106219705641413,5.204484691709821,3.5916293417781335,3.0754679914813408,2.127596132422454,0.9193392847466341,0.9502637929589315,,,,,,,,,11.0,25.0
1574998729496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.7319939471441346,0.4455443633170362,0.4117870850913301,2.243221035248312,3.1623230548027275,2.752341737598944,1.133557212769544,0.9631922464260452,0.949538695601238,,,,,,,,,13.0,25.0
1574998729996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0670043754227874,0.43207576873493747,0.4086402599003049,3.2040535332716495,3.2095710382276166,2.8013182864442534,1.3859853458939557,0.9587701205701744,0.9579799418012118,,,,,,,,,13.0,25.0
1574998730496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8102902801307788,0.34103145789792877,0.5565825470384589,2.6038149145285416,2.5109032112447403,2.6825449005164783,1.2241855878447756,0.9205583805920753,1.0274707072527989,,,,,,,,,15.0,25.0
1574998730996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.6997376161051558,0.29502007088865023,0.3190569933084418,2.3547084119106385,2.7487063891462404,2.9638001387988266,1.1075543796881886,0.916477644205642,0.9510432942800615,,,,,,,,,15.0,25.0
1574998731496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1416602409114711,0.20095760167266574,0.3123270984587925,2.6969548086059585,2.9199462683394706,2.9670705359646514,1.5003157894637127,0.9007799907461226,0.9526866875043645,,,,,,,,,16.0,25.0
1574998731996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4644300096639405,0.21400370160012644,0.31243668707526384,2.781500681801327,2.586029611768008,3.4800898104354157,1.0038855918683187,0.910786072955571,0.920225329377307,-62.0,-82.18181818181819,-95.0,9.542423761271003,-43.0,-72.6842105263158,-88.0,14.220269564322418,16.0,25.0
1574998732496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.2341827219092476,0.3392594140391641,0.5436275436182143,5.240798387581449,2.323394108951975,3.082301129231042,1.803635231666669,0.954535348562974,1.007799532470723,-62.0,-82.18181818181819,-95.0,9.542423761271003,-43.0,-72.6842105263158,-88.0,14.220269564322418,16.0,24.0
1574998732996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.5238048136958026,0.6912919986291592,0.4750742874777457,2.2468336234056854,2.8363473740802814,3.30090559389229,0.9981474204572116,1.0957841653574303,0.9775815154956242,,,,,,,,,16.0,24.0
1574998733496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.2562306570214954,0.8713902165331703,0.49452007361934264,4.435642123674512,4.088624646573116,2.921307382523411,1.6094034624522393,1.219904508934212,0.986523083446708,-61.0,-82.86666666666666,-100.0,11.230118234264301,-43.0,-76.38461538461539,-92.0,13.118034922833768,16.0,23.0
1574998733996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.31015945679663104,0.5349883489018978,0.37188512542976937,2.337280715253259,3.0904457890303902,2.7519946665635855,0.9122948533277808,1.0012543472905095,0.9346156442088908,-61.0,-82.86666666666666,-100.0,11.230118234264301,-43.0,-76.38461538461539,-92.0,13.118034922833768,16.0,23.0
1574998734496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.38692128468711967,0.4880450662699714,0.4249939334702794,3.102863952214895,3.0049772933282473,2.4872764712203783,0.9491159165192955,0.9805983927680256,0.9613472226315752,,,,,,,,,16.0,22.0
