timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,accuracy,satellites
1576422911933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.434109054766903,0.5897490708285557,0.2038952630345225,3.6201098916836516,3.4577868250447397,3.0857055635985273,1.7008216189064882,1.0469160634055514,0.8342011682963676,-65.0,-83.72727272727273,-95.0,11.521449633309714,-64.0,-79.5,-88.0,7.216878364870322,20.0,28.0
1576422912433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.1170795275215002,0.36984006384252655,0.38628795107904706,2.9157323688697256,2.5545849136367833,2.9103083469012474,1.3285862342416754,0.8875134630661577,0.8857230697208623,,,,,,,,,20.0,28.0
1576422912933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.66332799320639,0.6362479776291377,0.32788550069943495,6.1514895498868425,2.048884405455719,2.6351818733943784,1.2478459074297348,0.9938464570317748,0.8649781672560833,,,,,,,,,20.0,28.0
1576422913433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.4821091484013757,0.4433553723306098,0.14687153988894164,2.793284702746049,3.2930372599315723,2.675853649807831,0.924793396521676,0.9294099936788742,0.81615683207847,,,,,,,,,20.0,27.0
1576422913933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.21849312310895658,0.32702485710762585,0.12650342696573066,1.9454119363113749,3.2710052382638337,3.0532868701471045,0.8329915144305862,0.8783128052755375,0.8152593608008344,,,,,,,,,20.0,27.0
1576422914433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.8225577308011458,0.18871597747682553,0.2004969196522526,3.52468535042567,2.9419740433203416,2.905011217992446,1.182999231144588,0.8332114949271484,0.8291776693827658,,,,,,,,,20.0,27.0
1576422914933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.5494720340676738,0.5402734670107318,0.20931523317492443,2.560161544921856,2.9497297923131662,2.7890270017862036,0.9516334976840898,0.9535319961141301,0.8314559875029858,-72.0,-88.05882352941177,-98.0,8.720972613292586,-67.0,-71.88888888888889,-81.0,5.58658003998957,20.0,27.0
1576422915433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.26757385328353,0.36931560543137676,0.1978585000775889,3.522898228147798,2.5312876565091935,2.7251332311348406,0.9083978963024966,0.8801198423917345,0.8282282847882365,-72.0,-88.05882352941177,-98.0,8.720972613292586,-67.0,-71.88888888888889,-81.0,5.58658003998957,20.0,27.0
1576422915933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.24071826602340712,0.23030689524122466,0.1349308134105669,4.1882136537115064,2.111925872694585,2.8730607815788947,0.8570603405576359,0.8382644909676923,0.8150180608554904,,,,,,,,,20.0,27.0
1576422916433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,0.5368963564672528,0.8440242853548678,0.15814104753844913,2.2780463442690015,3.1781224768230207,3.020076886655302,0.9460619837190141,1.143155557448099,0.8203360453708878,,,,,,,,,20.0,27.0
1576422916933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.1634990507746488,0.8031285752687778,0.23422606245110575,4.333559248270805,4.268327159491124,2.720477792868701,1.4305729999571561,1.1851660044292283,0.8378086540762267,,,,,,,,,20.0,27.0
1576422917433.0,1.570706870180951,0.7853534350904755,0.7853534350904755,1.3269069881030706,0.5042693495825006,0.184535206248652,3.4113251818915735,2.7256569489617304,2.655490788925687,1.6330806145370826,0.9313063312613128,0.8242356526832832,,,,,,,,,19.0,27.0
1576422917933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.5021291895686453,0.38814110073468083,0.11035533754078262,4.0996641066581185,2.888500123243483,2.8581842938832005,1.8808740027244732,0.8902260191802356,0.8098073661374808,,,,,,,,,19.0,27.0
1576422918433.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.2048623138134686,0.23495780368344413,0.1862191870611501,4.356887910185029,2.7612098348490504,2.8362811183355,1.447358834697468,0.8614894498881223,0.8280727109967289,,,,,,,,,18.0,27.0
1576422918933.0,0.7853534350904755,0.7853534350904755,0.7853534350904755,1.070760017366867,0.25379311633516416,0.20698814008829813,2.6660991219825996,2.5613435565180445,3.0277901960325204,1.2836548000626198,0.8558438949605598,0.8321463775387442,-69.0,-85.46666666666667,-98.0,10.984028809543831,-64.0,-73.53846153846153,-92.0,8.580975241467286,18.0,27.0
