,timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,accuracy,satellites,label
880,1574764944287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.9785113758303948,1.104537638060179,0.9887757945458444,1.9228507960637609,1.708383909441765,1.7226240057626614,0.6566402159380749,0.7080751380066647,0.6584061918799713,,,,,,,,,,,IN
881,1574764944787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.2450751571362375,0.996199348738968,0.9852279063894064,1.4683153045518382,1.9064376215907282,1.8107564204017332,0.7732230997763485,0.6686268509815245,0.6548011676798721,,,,,,,,,,,IN
882,1574764945287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1472392964835143,1.0199492265811063,1.11821204184444,2.082214826292564,1.7791396754340605,1.720995663925624,0.7277536590241973,0.6657743316156766,0.7108904525597279,,,,,,,,,,,IN
883,1574764945787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1385761129538727,1.1236042205817207,1.1428231051677973,1.3748730981831587,1.7726826206452733,1.6548109467350651,0.7254299406849872,0.7131162157685266,0.7236182003097601,-54.0,-73.33333333333333,-96.0,12.47219128924647,-54.0,-76.375,-96.0,15.559864234626213,,,IN
884,1574764946287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.2054971422054326,1.177367924022187,1.0895729120536255,1.9537397079174348,1.6103560961683128,1.501418335907302,0.7515896026633255,0.7408144967268818,0.7024061435127755,-54.0,-73.33333333333333,-96.0,12.47219128924647,-54.0,-76.375,-96.0,15.559864234626213,,,IN
885,1574764946787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.22510322380503,1.124193775301527,0.974829264363945,1.8600915004238359,1.708971963843533,1.7889152409874511,0.7721482078729889,0.7190141041815314,0.6556534697637711,,,,,,,,,,,IN
886,1574764947287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.098665765749991,0.9584775199500302,1.0153499261683778,1.7330342239718737,1.7300364611126602,1.7474796641269652,0.6995688631076696,0.6471546580146595,0.6654797255327644,,,,,,,,,,,IN
887,1574764947787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0672050347482576,1.0478189596360818,1.0752218840447356,2.0517408215579223,1.5994392074421866,1.738059551641106,0.6900977749135999,0.6776439350642329,0.6910533528157394,,,,,,,,,,,IN
888,1574764948287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0235337137742646,1.2070691262150135,1.1370680702586784,1.5358624007968993,1.7880352057687026,1.7712223271654122,0.6752404571963188,0.7521916729093782,0.7194133364194512,,,,,,,,,,,IN
889,1574764948787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.032623966815898,1.2896942619468368,1.1379559148476086,2.146378944880356,2.0142376651642246,1.586300556191425,0.6750460853479208,0.7952186189116152,0.7224436653915248,,,,,,,,,,,IN
890,1574764949287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0305626263868073,1.4195981550544978,1.0571623143819235,1.6227276315401389,1.5662956878431449,1.677082719849084,0.6774666114552,0.8794201617623021,0.688498032224779,,,,,,,,,,,IN
891,1574764949787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1238451919521102,1.2053438936600571,0.9737652504446166,1.6711683859960849,1.8780296732230328,1.8479462286864077,0.7112728968287985,0.7488512014557941,0.6551152598808626,-57.0,-72.4,-95.0,12.504932360206249,-58.0,-77.3888888888889,-95.0,14.059946613178587,,,IN
892,1574764950287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.9659090559843646,0.9570212010495921,1.0639657695331,2.066239666118553,2.3654900516558874,1.657115025680962,0.653194476873589,0.6652101044567343,0.6859300064509949,-57.0,-72.4,-95.0,12.504932360206249,-58.0,-77.3888888888889,-95.0,14.059946613178587,,,IN
893,1574764950787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1485267356202709,1.3027720346593097,1.1222895946768978,1.4001194938191428,1.946373457712904,1.6974790439216147,0.7291153035850328,0.8008515348257788,0.7138129911701954,,,,,,,,,,,IN
894,1574764951287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0004518706826402,1.4130263820337878,1.1022742436250763,1.8052410618692452,1.8648601481323857,1.5188579153904882,0.6668202130881672,0.8677256952113273,0.7075563868126931,,,,,,,,,,,IN
895,1574764951787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0934323856075308,1.4566590041029357,1.0083444070327634,2.1197963358314658,1.4760947056382103,1.7236425680238103,0.7029081205044674,0.9071370584459632,0.6683984340383072,,,,,,,,,,,IN
896,1574764952287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.2997891182907255,1.4022033095040192,1.0149253164208512,1.6082945569039409,2.165168674254009,1.7273285112933774,0.798881803063337,0.8726299690499228,0.6660076225922115,,,,,,,,,,,IN
897,1574764952787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0626054798572349,0.9942202531262344,1.1072320883617832,2.1365161741898957,2.130108112895769,1.7018918989974314,0.6899751149091277,0.665502129872302,0.7054378080890652,,,,,,,,,,,IN
898,1574764953287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1315663965140013,1.3393279923213497,1.1354781108295209,1.3710337434504578,1.808449824825162,1.6735481995021086,0.7222071210534613,0.8260782854174545,0.7209296221219647,,,,,,,,,,,IN
899,1574764953787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0704161942108028,1.3939392827535058,1.1049965745322847,2.0163467642070687,1.7712593532597285,1.5211756276798591,0.6907611317273997,0.8595745027827497,0.7093174815177826,-55.0,-67.07692307692308,-82.0,10.133429356962251,-44.0,-66.72727272727273,-87.0,16.19253985968347,,,IN
900,1574764954287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.9772460234095276,1.3070416290454665,0.9735356696182988,1.9390993254048856,1.7008591878930337,1.7246964205895536,0.6574347414894482,0.807532856148727,0.6541540284109161,-55.0,-67.07692307692308,-82.0,10.133429356962251,-44.0,-66.72727272727273,-87.0,16.19253985968347,,,IN
901,1574764954787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.2274883385408444,1.0879688150940627,1.0154970066164946,1.4143284830364296,2.133247420177053,1.718901000781624,0.7636386428344045,0.7370484028382488,0.6662377154540521,,,,,,,,,,,IN
902,1574764955287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1409757949386994,1.1268897285886852,1.1055910534303086,2.4156415960021773,1.8747943808093224,1.7283349497474731,0.7268373712291318,0.7119191618471049,0.7051671455253066,,,,,,,,,,,IN
903,1574764955787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1515970895374634,1.351259129797966,1.1199984420169105,1.3805288053682152,1.7696778829506503,1.5898940509656652,0.7314460359752004,0.832686037478455,0.7142594304072639,,,,,,,,,,,IN
904,1574764956287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.120150485395782,1.4494969335030874,1.0565573681721134,2.071558627834424,1.6990966590845438,1.532246957395831,0.7173082426911344,0.8989976991681715,0.6882367675890639,,,,,,,,,,,IN
905,1574764956787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.940561847303938,1.315888397143884,0.9658756225528918,2.0368000175840333,1.7892358546362666,1.7657611918141,0.6421297877700446,0.8094145185972453,0.6486835470169042,,,,,,,,,,,IN
906,1574764957287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.2180608074713133,1.1051543816815457,1.043670276984967,1.4987182156421164,1.9829929134586413,1.70801448816715,0.7592053307378829,0.7176570421691559,0.6773531964346511,-54.0,-70.71428571428571,-96.0,12.600615469257114,-50.0,-75.6470588235294,-92.0,15.087747956812654,,,IN
907,1574764957787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0994614676533134,1.1735093840100252,1.115102827638287,2.0179581506051245,2.1197667712114705,1.6850529122395597,0.7068782893932593,0.7337817710301491,0.7100471566934304,-54.0,-70.71428571428571,-96.0,12.600615469257114,-50.0,-75.6470588235294,-92.0,15.087747956812654,,,IN
908,1574764958287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0659245104430366,1.267080983929755,1.1077232325640174,1.607768667506817,1.605150290731499,1.5821253829846385,0.6940757292187218,0.7857871466238824,0.7088209624669677,,,,,,,,,,,IN
909,1574764958787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0581466214193065,1.3412046061970444,1.0422051096231977,1.7889222216870804,1.5735986830965505,1.6148131867122155,0.6849215211291654,0.8291671243843877,0.6821952313458928,,,,,,,,,,,IN
910,1574764959287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.97238377323256,1.211792281862739,0.9762992994764474,2.0760229972388204,2.035181530248052,1.731849772339534,0.6587028110859275,0.7557153799998095,0.653166904380749,,,,,,,,,,,IN
911,1574764959787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1291754680044466,1.0430801151277158,1.059901835160164,1.609027614971574,1.7768341351828425,1.76155405975728,0.7189821766905334,0.6759743276394663,0.6833600109008867,,,,,,,,,,,IN
912,1574764960287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0696273034232853,1.2184363188380172,1.1285822098205964,1.9684474787214787,2.0138246760430194,1.6323201059165469,0.6910269840078163,0.754454660429915,0.7171666664779772,,,,,,,,,,,IN
913,1574764960787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0477391931177569,1.270427991130836,1.0898854374261493,1.5735639170216285,1.5490615611649443,1.5430261592622063,0.6851419207323958,0.7884760621371184,0.701891202680867,,,,,,,,,,,IN
914,1574764961287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.178069611162548,1.2827130308385468,1.0053708064791766,1.6161445053736874,1.7524541012915344,1.7559668250149678,0.7341597652983192,0.7938704669075508,0.6675634880114943,-54.0,-71.75,-96.0,14.000744027848425,-44.0,-66.25,-85.0,14.708982516362806,,,IN
915,1574764961787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,0.9780403997136394,1.072812380926757,1.0067206170934375,2.1471138827843377,1.886540442781704,1.7421754624206758,0.6589162871035328,0.6953213661119492,0.6626758010468604,-54.0,-71.75,-96.0,14.000744027848425,-44.0,-66.25,-85.0,14.708982516362806,,,IN
916,1574764962287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1516829546894696,1.215591550147905,1.0891588319810421,1.4928407736709517,1.8969708224592845,1.7782705733795927,0.7299464983459771,0.7537732638333782,0.6975605959061852,,,,,,,,,,,IN
917,1574764962787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0726982346107032,1.2680377209423854,1.107311806454182,1.920578121963349,1.8541032306324101,1.5952143273430095,0.6943892076288625,0.7812541923917788,0.7087495568755637,,,,,,,,,,,IN
918,1574764963287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0676046666845436,1.3022479490074448,1.070312093412468,1.7049619896879518,1.5876517693740606,1.541280679719831,0.6945421192287978,0.8059778513488016,0.6940319112417571,,,,,,,,,,,IN
919,1574764963787.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.1046839807299031,1.2302102335234568,0.9746740435974164,1.5978775995660317,1.8625302484455823,1.8226842404181531,0.7016055243551333,0.7629173816218793,0.6551159601878108,,,,,,,,,,,IN
920,1574764964287.0,0.42101938611475015,0.42101938611475015,0.42101938611475015,1.0127751384642527,0.9037260530867116,1.047213477420645,2.0836311731449744,2.056323008353266,1.6487253722556552,0.6671818802142957,0.6323201739715673,0.6792086476586434,,,,,,,,,,,IN
