timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,accuracy,satellites
1576425581871.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,1.2018791319852145,0.41377038882501377,0.29664842845999845,3.3283803040417133,3.1407152560653975,2.944755496021695,1.445548413694167,0.9278670917919514,0.8559501840028736,-74.0,-81.5,-97.0,8.281505499203229,-67.0,-76.61538461538461,-88.0,8.508262604338132,16.0,26.0
1576425582371.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,1.4374984169961145,0.5249330863641949,0.38582892113152856,2.840192895567099,3.158544628910023,3.0469977355224636,1.7671363820768895,0.9523707842959253,0.8898726101323405,,,,,,,,,15.0,26.0
1576425582871.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,1.5113762726460955,0.40517824315469847,0.3493978306297287,3.6447831095128684,3.0475890461882895,2.9074218463953185,1.8477999893222827,0.8927746826740448,0.877946091141191,,,,,,,,,15.0,26.0
1576425583371.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,0.8592103556621327,0.49626502766774194,0.35344935320805576,2.5284664576129003,2.7747506588243818,2.825526145225953,1.1244615235828053,0.9280141533450301,0.880061237493158,,,,,,,,,14.0,29.2
1576425583871.0,3.1344299885147144,0.7836074971286786,0.7836074971286786,1.6006336727271724,0.4852104076695922,0.27589347553174165,3.2717992845464026,2.614796668304778,2.6113279837704524,2.3680260024940614,0.9209173681598402,0.8503941782524698,,,,,,,,,14.0,29.2
1576425584371.0,2.350822491386036,0.7836074971286786,0.7836074971286786,1.6763095914614092,0.3503082868823673,0.18845168110376764,4.3103822973997055,2.6532841132017806,2.94770268406394,2.7867407191447304,0.8796752266196793,0.8455842695662458,,,,,,,,,14.0,30.0
1576425584871.0,1.5672149942573572,0.7836074971286786,0.7836074971286786,1.0944410626740266,0.38280035218547437,0.1798622122825137,2.782568294409424,2.932931645887303,2.9686123717423993,1.394795792034064,0.9125768527982232,0.849391433115622,-69.0,-86.3529411764706,-96.0,9.8156008864076,-62.0,-78.2,-93.0,10.481412118603105,14.0,30.0
1576425585371.0,2.350822491386036,0.7836074971286786,0.7836074971286786,1.642674535826742,0.20832849687684316,0.23122199643533298,5.278856629448389,2.6552400991492364,2.6047162906747037,2.50578830393504,0.8538680062102381,0.841842422732616,-69.0,-86.3529411764706,-96.0,9.8156008864076,-62.0,-78.2,-93.0,10.481412118603105,13.0,30.0
1576425585871.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,1.1517200109324472,0.3980665243724004,0.31310363511984335,2.573478460703966,2.94706731769018,3.284656537733116,1.399060166657509,0.9193453986510486,0.8807200224458672,,,,,,,,,13.0,30.0
1576425586371.0,0.7836074971286786,0.7836074971286786,0.7836074971286786,1.0836090169263086,0.38610065880955813,0.355734499886384,3.0147555213892923,3.277183048368891,2.9048578580996116,1.3873707049661173,0.8970816192417772,0.876455921819233,,,,,,,,,13.0,30.0
