,timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,accuracy,satellites,label
65,1574998706496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.808741933208712,0.3458893511124677,0.11971830623358827,3.647056807254178,2.8550347169789068,2.908752510342505,1.2882342496015808,0.9263239724836388,0.8681814724564093,,,,,,,,,18.0,22.0,OUT
66,1574998706996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0840961477789357,0.14446017073202247,0.20793982740862044,5.2062447626620205,3.052903492142456,3.283577677549609,1.4315953941979145,0.8871141133810633,0.8896702913952517,,,,,,,,,18.0,22.0,OUT
67,1574998707496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.2715170372884508,0.17027500859556316,0.2339413319416892,4.0164516981883285,3.1461385682652843,3.2250640086688245,1.6363246016103012,0.8818985473852566,0.8917666524788141,,,,,,,,,16.0,22.0,OUT
68,1574998707996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8987516333558347,0.2566931843508592,0.2689996272658261,2.8823720223659803,2.9828899322378173,3.0959258718968434,1.2159566125009988,0.8955617567062457,0.9008179493529463,-64.0,-85.0625,-97.0,11.277570383287351,-67.0,-83.56,-93.0,7.642407997483517,16.0,22.0,OUT
69,1574998708496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8445119079967299,0.18681707034958853,0.33837125078402136,4.215793877747196,3.5376560011650224,2.6742285517808635,1.2033496908020758,0.8858644538519262,0.9256382583262848,-64.0,-85.0625,-97.0,11.277570383287351,-67.0,-83.56,-93.0,7.642407997483517,15.0,23.0,OUT
70,1574998708996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2703752493500474,0.2864910254798942,0.1458697538285541,2.8287631101897435,2.7215561730175177,3.1456683982919955,0.8994984700881878,0.9047403206910885,0.8767959246060293,,,,,,,,,15.0,23.0,OUT
71,1574998709496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.1571072070087923,0.30325878285207697,0.1911136173848429,3.1018037957165863,2.594558874066298,3.414758306448406,0.8814972414007635,0.9223861217350507,0.8851188108128942,,,,,,,,,14.0,23.0,OUT
72,1574998709996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.10764957544210084,0.1375279854399514,0.22151676088853894,3.176232278289128,2.470231998697916,3.28061929741282,0.8611054018604019,0.8752604385056572,0.8896224742599413,,,,,,,,,14.0,23.0,OUT
73,1574998710496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.35679230115795313,0.6653101081569741,0.1976990145423108,1.9805336836052287,3.012710625523777,3.555032425799092,0.9285076239498214,1.0753839103120029,0.8894412025891624,,,,,,,,,12.0,23.0,OUT
74,1574998710996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0665436599460199,0.8117099954327904,0.3320017895262637,3.3054621390307903,4.4433003437402965,2.9877477466819258,1.4153832555903147,1.1822348601103818,0.9212259264198686,,,,,,,,,12.0,23.0,OUT
75,1574998711496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.135589684746221,0.4448773049476307,0.2553119091925189,3.9809692572894626,3.26631567032322,3.0415465899185894,1.558356219058623,0.9654205129802479,0.8956427976054234,,,,,,,,,12.0,23.0,OUT
76,1574998711996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9734102507519372,0.3253423128743954,0.2421644934089422,2.9274357586216633,3.315661715390957,2.9672346668648575,1.2716138278216942,0.9190275951404702,0.8920581478002222,-66.0,-83.33333333333333,-96.0,11.091538316312224,-67.0,-80.45,-93.0,9.604556210465947,12.0,23.0,OUT
77,1574998712496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.0119449093874429,0.3885508433884164,0.2672185533993177,3.1123605999595307,2.656483967458936,3.1494566225461513,1.4608596375308383,0.9400697114766596,0.901616331213949,-66.0,-83.33333333333333,-96.0,11.091538316312224,-67.0,-80.45,-93.0,9.604556210465947,11.0,23.0,OUT
78,1574998712996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.3387994462877555,0.2471697394798481,0.31599015500238936,4.27538726237377,3.1361149637775627,2.7945216013913123,1.813263001062047,0.8946753232566209,0.9150273610659112,,,,,,,,,11.0,23.0,OUT
79,1574998713496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8597088476223176,0.23780943225282294,0.1737752146149972,3.2502240725784857,2.974050201489234,2.7480890608830464,1.2519652787036808,0.8909722519748305,0.8820395261094491,,,,,,,,,10.0,23.0,OUT
80,1574998713996.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.3780081260867938,0.2009300817098007,0.22575751321612614,3.6584911413894297,3.1379047522400296,2.6982126674810183,2.027236983539365,0.8855219061344382,0.9275396104259116,,,,,,,,,10.0,23.0,OUT
81,1574998714496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1745222704100426,0.13868577361297368,0.3681876119149445,4.962645546088802,3.1029852471685664,2.909975349014054,1.5205764366412369,0.8739759698514216,0.956959874942064,,,,,,,,,9.0,23.0,OUT
82,1574998714996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2671782565198062,0.14720615745005236,0.2785065303670056,3.260760389311044,2.854861174792845,3.3749148747562465,0.9580021387949792,0.8709878948224365,0.906879459636708,,,,,,,,,9.0,23.0,OUT
83,1574998715496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.6862977487545251,0.2552508249788097,0.27334040739876064,3.2525509134421906,2.3666915632745136,3.2018849567282737,1.0938058692007662,0.8924704080177869,0.9036913084989626,,,,,,,,,8.0,24.0,OUT
84,1574998715996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.447003699656928,0.19896282314438246,0.12432742084233026,3.9065761826617784,2.38986702406665,2.830622721313077,0.9740542659819008,0.8883674667074448,0.8617253892910828,-73.0,-88.24137931034483,-95.0,7.766662498999492,-62.0,-80.34615384615384,-93.0,10.571886912912392,8.0,24.0,OUT
85,1574998716496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2688041974781932,0.2694520915700345,0.30388091368043824,2.0835364050326604,3.5414322993943053,3.32871400329262,0.9014242705340642,0.9372179761191916,0.9157883985799417,-73.0,-88.24137931034483,-95.0,7.766662498999492,-62.0,-80.34615384615384,-93.0,10.571886912912392,8.0,24.0,OUT
86,1574998716996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9677875971589524,0.18858540910850555,0.3235898031041958,2.315194617527277,3.2501270120496435,2.7160403490544534,1.3739219320714895,0.8770174780912248,0.9153703407983912,,,,,,,,,8.0,24.0,OUT
87,1574998717496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0479534012596576,0.19218265087599729,0.15894212928586549,3.676027261516282,2.7531131253061134,2.873559722888412,1.352573988603864,0.8754049891465935,0.8688383208568725,,,,,,,,,8.0,25.0,OUT
88,1574998717996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3663172313870547,0.10312150998265893,0.1842710624761603,2.4556863940941924,3.907759559101239,3.110253582161969,0.94691899277749,0.871699963428863,0.8791477799246381,,,,,,,,,8.0,25.0,OUT
89,1574998718496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1990646304208092,0.3625023610209569,0.19703089693952808,3.724327444036478,2.927024988069413,2.9487756195603367,1.5751364007180644,0.93218082686591,0.8792979737418163,,,,,,,,,8.0,25.0,OUT
90,1574998718996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.7680166843197513,0.2982963843081972,0.19238987232013216,2.1958710317306434,2.53001679513816,2.911324243605308,1.1456872310056636,0.9091807425697606,0.8772142201171176,,,,,,,,,8.0,25.0,OUT
91,1574998719496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.5646791811059313,0.2423831506414766,0.3018899948198088,4.008580818859214,3.3310062616630685,2.8233198583976327,2.035783509325168,0.901109416229534,0.9287599852824268,,,,,,,,,9.0,26.0,OUT
92,1574998719996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.155633434973481,0.24701393600566154,0.17214886095758636,4.194836903164928,2.8661261062096037,2.997787179059044,1.5032272296954496,0.8943068708269375,0.8784003945070737,,,,,,,,,9.0,26.0,OUT
93,1574998720496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.2487616705750002,0.15341929146345867,0.18942088851808184,2.075987793326135,2.8380438708833022,4.187287495513177,0.8917102994756609,0.8749154945485154,0.8871141762313003,,,,,,,,,4.0,26.0,OUT
94,1574998720996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0550988883701125,0.539095681687784,0.5022817095726099,3.2429247406031885,3.2140469590378578,2.678008362970862,1.3753878371893593,1.0038807510297714,0.9851067053088088,,,,,,,,,4.0,26.0,OUT
95,1574998721496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.5239950278453934,0.7184507438330013,0.5302517044636599,2.265218397589764,2.8793040446295586,2.56590688025748,0.9995451024656276,1.0950191268576492,1.0015667417559535,,,,,,,,,9.0,26.0,OUT
96,1574998721996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4175806151367823,0.4522421167886987,0.28246197188336697,2.4205846507375983,3.0641123006270767,3.113624538705201,0.9681246583145328,0.965403877053422,0.9370683986406786,,,,,,,,,9.0,26.0,OUT
97,1574998722496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9578344102474003,0.1205348857663908,0.3008107779652863,5.6674428683045655,2.6353987427941847,3.6971450403371615,1.3484160167602384,0.8622819860567381,0.9162223728232706,,,,,,,,,9.0,26.0,IN
98,1574998722996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4806346444437107,0.4364453945462035,0.4781660604052122,2.1145664167106784,1.7057658764661106,3.4159073560683533,0.974573870028938,0.9581113984333256,0.9789074645991508,,,,,,,,,9.0,26.0,IN
99,1574998723496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8018535040755802,1.2116931191486762,0.4500205646107543,4.431993498270667,3.875834065553612,2.6601340741129187,1.1804009346216242,1.588881360216901,0.9625813406708869,,,,,,,,,9.0,26.0,IN
100,1574998723996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.921431678848532,0.4847935714510667,0.2886756862993314,2.441430216852906,3.5807186085417766,2.757499541493085,1.236995247074179,0.984956126051246,0.9066818247562032,-73.0,-84.81818181818181,-98.0,9.674880143191643,-50.0,-74.46153846153847,-86.0,11.586566390007837,9.0,26.0,IN
101,1574998724496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3479842445321683,0.3137657587116427,0.15884733092940098,3.211012523462584,3.07242951389426,3.8154926945843255,0.9625262981493452,0.9197059473583608,0.8950949211078559,-73.0,-84.81818181818181,-98.0,9.674880143191643,-50.0,-74.46153846153847,-86.0,11.586566390007837,9.0,26.0,IN
102,1574998724996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3218031028481795,0.5106585220829534,0.20950609210838608,2.703572791964688,2.674067618387772,2.7019447763518465,0.9221142452363041,0.9893445861140528,0.8801135774830641,,,,,,,,,9.0,26.0,IN
103,1574998725496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3397684893573635,0.40170791836236575,0.12366036435350773,4.730073935937629,2.386298944690536,3.296776620767317,0.966829339828468,0.9442249332793704,0.8667547492406051,,,,,,,,,9.0,26.0,IN
104,1574998725996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.3825735929943483,0.5526863891647935,0.33302354112311305,1.985671309870436,3.4221099866766664,3.377953463661459,0.9360638048453168,1.0203851151023835,0.9221843998070938,-77.0,-86.23076923076924,-98.0,7.68769092224553,-50.0,-77.0,-86.0,10.090070555230216,9.0,26.0,IN
105,1574998726496.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.0255107432245427,0.6051330335271462,0.5110946643526562,3.13057195032315,3.132597991746571,2.4641320921805767,1.5253938016442379,1.0353981995377517,0.987663617477668,-77.0,-86.23076923076924,-98.0,7.68769092224553,-50.0,-77.0,-86.0,10.090070555230216,10.0,26.0,IN
106,1574998726996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8600412295731249,0.5510234207651761,0.5055318428021319,2.1548382918734275,2.9798212203210377,2.6369068640813054,1.1916889899243168,1.0093849265080792,0.9990595295953596,,,,,,,,,10.0,26.0,IN
107,1574998727496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.9072726586808312,0.4895810607945559,0.2721632858824752,2.970389572281788,2.7714936088780484,3.1197704309823764,1.3501088166543165,0.9817196549507176,0.9366301194649246,,,,,,,,,10.0,26.0,IN
108,1574998727996.0,1.665489150437583,0.8327445752187915,0.8327445752187915,1.1090715010286327,0.2185900906784908,0.1870331161326749,2.774849451450202,2.398393381565389,3.0323014234301104,1.5603209993315412,0.9017954132914984,0.8854441886613341,-78.0,-88.92307692307692,-97.0,6.170170655432456,-49.0,-76.72727272727273,-87.0,11.996900426139693,10.0,26.0,IN
109,1574998728496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1337575054111095,0.5167110033460728,0.5007560198783155,2.392313170856975,3.2861097408069524,3.3489975985083724,1.5212308364409628,1.0616871887457282,1.0030867523363274,-78.0,-88.92307692307692,-97.0,6.170170655432456,-49.0,-76.72727272727273,-87.0,11.996900426139693,11.0,25.0,IN
110,1574998728996.0,2.4982337256563745,0.8327445752187915,0.8327445752187915,1.3354110433427304,0.2917571001753117,0.4106219705641413,5.204484691709821,3.591629341778133,3.0754679914813408,2.127596132422454,0.919339284746634,0.9502637929589316,,,,,,,,,11.0,25.0,IN
111,1574998729496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.7319939471441346,0.4455443633170362,0.4117870850913301,2.243221035248312,3.1623230548027275,2.7523417375989436,1.133557212769544,0.9631922464260452,0.9495386956012378,,,,,,,,,13.0,25.0,IN
112,1574998729996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.0670043754227874,0.4320757687349375,0.4086402599003049,3.204053533271649,3.2095710382276166,2.8013182864442534,1.3859853458939555,0.9587701205701744,0.9579799418012118,,,,,,,,,13.0,25.0,IN
113,1574998730496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.8102902801307788,0.3410314578979288,0.5565825470384589,2.6038149145285416,2.5109032112447403,2.6825449005164783,1.2241855878447756,0.9205583805920752,1.0274707072527989,,,,,,,,,15.0,25.0,IN
114,1574998730996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.6997376161051558,0.29502007088865023,0.3190569933084418,2.3547084119106385,2.7487063891462404,2.963800138798826,1.1075543796881886,0.916477644205642,0.9510432942800616,,,,,,,,,15.0,25.0,IN
115,1574998731496.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,1.1416602409114711,0.20095760167266571,0.3123270984587925,2.6969548086059585,2.9199462683394706,2.9670705359646514,1.5003157894637127,0.9007799907461226,0.9526866875043644,,,,,,,,,16.0,25.0,IN
116,1574998731996.0,0.8327445752187915,0.8327445752187915,0.8327445752187915,0.4644300096639405,0.21400370160012644,0.31243668707526384,2.781500681801327,2.586029611768008,3.480089810435416,1.0038855918683187,0.910786072955571,0.9202253293773069,-62.0,-82.18181818181819,-95.0,9.542423761271003,-43.0,-72.6842105263158,-88.0,14.220269564322416,16.0,25.0,IN
