bssid,frequency,rss,ssid,timeMillis,timestamp
d8c7c8defb00,2472,-95,eduroam,1576422918594,2879249958
d8c7c8df20a2,2472,-94,Welcome_1st_KAIST,1576422918594,2879249952
00246c710542,2472,-69,Welcome_1st_KAIST,1576422918594,2879249948
00246c710541,2472,-71,eduroam,1576422918594,2879249944
00246c710540,2472,-75,Welcome_KAIST,1576422918594,2879249935
d8c7c8de3920,2472,-83,eduroam,1576422918594,2879249926
705dcc4b6166,2417,-69,iptime,1576422918594,2879249921
00246c710552,5240,-69,Welcome_1st_KAIST,1576422918594,2879249917
00246c710551,5240,-70,eduroam,1576422918594,2879249914
00246c710550,5240,-66,Welcome_KAIST,1576422918594,2879249909
6c7220116bbe,5220,-92,IRAP_5ghz,1576422918594,2879249903
e8fcaff99fc4,5220,-88,GC-B107-5G-1,1576422918594,2879249899
705dcc3dc6c8,2417,-76,iptime,1576422918594,2879249894
687f7453018c,2412,-95,PC_Network,1576422918594,2879249888
c412f569d0d4,2412,-77,IRAP_1,1576422918594,2879249876
e8fcaff99fc6,5765,-81,GC-B107-5G-2,1576422918594,2879249868
24dec6e33e62,2472,-98,Welcome_1st_KAIST,1576422918594,2879249859
24dec6e33e60,2472,-95,Welcome_KAIST,1576422918594,2879249840
d8c7c8de3932,5805,-70,Welcome_1st_KAIST,1576422922424,2883106721
d8c7c8de3931,5805,-69,Welcome_KAIST,1576422922424,2883106720
d8c7c8de3930,5805,-70,eduroam,1576422922424,2883106716
e8fcaff99fc6,5765,-82,GC-B107-5G-2,1576422922424,2883106713
d8c7c8de3912,5765,-63,Welcome_1st_KAIST,1576422922424,2883106709
d8c7c8de3911,5765,-62,Welcome_KAIST,1576422922424,2883106706
d8c7c8de3910,5765,-61,eduroam,1576422922424,2883106703
64e599ba264e,2472,-93,iptime,1576422922424,2883106701
d8c7c8df20a2,2472,-83,Welcome_1st_KAIST,1576422922424,2883106700
d8c7c8df20a1,2472,-84,Welcome_KAIST,1576422922424,2883106697
d8c7c8df20a0,2472,-84,eduroam,1576422922424,2883106694
d8c7c8df0ba2,2472,-92,Welcome_1st_KAIST,1576422922424,2883106691
d8c7c8df0ba0,2472,-91,eduroam,1576422922424,2883106688
d8c7c8de3920,2472,-81,eduroam,1576422922424,2883106686
d8c7c8defb01,2472,-97,Welcome_KAIST,1576422922424,2883106683
00246c710542,2472,-68,Welcome_1st_KAIST,1576422922424,2883106680
00246c710541,2472,-68,eduroam,1576422922424,2883106678
88366cd64310,2462,-91,Changlab_2.4G,1576422922424,2883106675
e8fcaff99fc5,2452,-83,GC-B107,1576422922424,2883106669
00246c710552,5240,-70,Welcome_1st_KAIST,1576422922424,2883106667
00246c710551,5240,-71,eduroam,1576422922424,2883106665
00246c710550,5240,-68,Welcome_KAIST,1576422922424,2883106662
705dcc3e1366,2417,-86,iptime,1576422922424,2883106659
24dec6ec5ef2,5220,-86,Welcome_1st_KAIST,1576422922424,2883106656
24dec6ec5ef1,5220,-87,eduroam,1576422922424,2883106654
24dec6ec5ef0,5220,-86,Welcome_KAIST,1576422922424,2883106650
705dcc3dc6c8,2417,-67,iptime,1576422922424,2883106648
705dcc4b6166,2417,-69,iptime,1576422922424,2883106644
24dec6e32012,5180,-85,Welcome_1st_KAIST,1576422922424,2883106642
24dec6e32011,5180,-85,eduroam,1576422922424,2883106640
24dec6e32010,5180,-84,Welcome_KAIST,1576422922424,2883106636
88366cd64313,5745,-78,Changlab_5G_1,1576422922424,2883106632
d8c7c8defb02,2472,-94,Welcome_1st_KAIST,1576422922424,2883106627
d8c7c8defb00,2472,-95,eduroam,1576422922424,2883106614
d8c7c8de3932,5805,-79,Welcome_1st_KAIST,1576422926242,2886926548
d8c7c8de3931,5805,-80,Welcome_KAIST,1576422926242,2886926546
d8c7c8de3930,5805,-80,eduroam,1576422926242,2886926542
d8c7c8de3912,5765,-66,Welcome_1st_KAIST,1576422926242,2886926539
d8c7c8de3911,5765,-65,Welcome_KAIST,1576422926242,2886926534
d8c7c8de3910,5765,-65,eduroam,1576422926242,2886926531
00246c710542,2472,-69,Welcome_1st_KAIST,1576422926242,2886926529
00246c710541,2472,-69,eduroam,1576422926242,2886926526
d8c7c8df20a2,2472,-82,Welcome_1st_KAIST,1576422926242,2886926524
d8c7c8df20a1,2472,-83,Welcome_KAIST,1576422926242,2886926521
d8c7c8df20a0,2472,-82,eduroam,1576422926242,2886926519
24dec6e32002,2472,-92,Welcome_1st_KAIST,1576422926242,2886926516
d8c7c8defd20,2472,-93,eduroam,1576422926242,2886926514
d8c7c8defb02,2472,-94,Welcome_1st_KAIST,1576422926242,2886926512
d8c7c8defb01,2472,-95,Welcome_KAIST,1576422926242,2886926509
24dec6e32001,2472,-92,eduroam,1576422926242,2886926505
00246c710540,2472,-72,Welcome_KAIST,1576422926242,2886926503
d8c7c8de3922,2472,-83,Welcome_1st_KAIST,1576422926242,2886926495
d8c7c8de3921,2472,-83,Welcome_KAIST,1576422926242,2886926491
d8c7c8de3920,2472,-84,eduroam,1576422926242,2886926488
909f3398e042,2447,-92,13181318,1576422926242,2886926484
b252165200fe,2437,-92,DIRECT-fe-HP M280 LaserJet,1576422926242,2886926481
705dcc4b6166,2417,-60,iptime,1576422926242,2886926478
00246c710552,5240,-71,Welcome_1st_KAIST,1576422926242,2886926475
00246c710551,5240,-69,eduroam,1576422926242,2886926472
00246c710550,5240,-68,Welcome_KAIST,1576422926242,2886926468
6c7220116bbe,5220,-83,IRAP_5ghz,1576422926242,2886926462
705dcc3dc6c8,2417,-61,iptime,1576422926242,2886926457
24dec6e32012,5180,-84,Welcome_1st_KAIST,1576422926242,2886926455
24dec6e32011,5180,-85,eduroam,1576422926242,2886926453
24dec6e32010,5180,-84,Welcome_KAIST,1576422926242,2886926450
c412f569d0d6,5180,-88,IRAP_5GHz,1576422926242,2886926443
e8fcaff99fc6,5765,-82,GC-B107-5G-2,1576422926242,2886926437
64e599ba264e,2472,-93,iptime,1576422926242,2886926432
d8c7c8df0ba2,2472,-92,Welcome_1st_KAIST,1576422926242,2886926429
d8c7c8df0ba0,2472,-91,eduroam,1576422926242,2886926410
24dec6e32002,2472,-87,Welcome_1st_KAIST,1576422928332,2889003199
24dec6e32001,2472,-87,eduroam,1576422928332,2889003196
24dec6e32000,2472,-86,Welcome_KAIST,1576422928332,2889003192
00246c710542,2472,-85,Welcome_1st_KAIST,1576422928332,2889003188
d8c7c8de3920,2472,-72,eduroam,1576422928332,2889003179
d8c7c8de3922,2472,-71,Welcome_1st_KAIST,1576422928332,2889003176
d8c7c8de3921,2472,-70,Welcome_KAIST,1576422928332,2889003171
d8c7c8df20a1,2472,-78,Welcome_KAIST,1576422928332,2889003165
d8c7c8df20a2,2472,-96,Welcome_1st_KAIST,1576422928332,2889003161
d8c7c8df20a0,2472,-95,eduroam,1576422928332,2889003158
88366ce6f4a0,2452,-94,KAISTGEOLAB,1576422928332,2889003153
6c7220116bbc,2437,-84,IRAP_2.4ghz,1576422928332,2889003151
705dcc4b7e12,2432,-83,iptime,1576422928332,2889003147
705dcc4ad8f0,2432,-95,iptime,1576422928332,2889003145
705dcc4b6166,2417,-53,iptime,1576422928332,2889003142
00246c710552,5240,-79,Welcome_1st_KAIST,1576422928332,2889003139
00246c710551,5240,-78,eduroam,1576422928332,2889003136
00246c710550,5240,-79,Welcome_KAIST,1576422928332,2889003131
6c7220116bbe,5220,-85,IRAP_5ghz,1576422928332,2889003126
705dcc3dc6c8,2417,-50,iptime,1576422928332,2889003122
88366c6f1cd4,2417,-87,iptime,1576422928332,2889003118
c412f569d0d4,2412,-67,IRAP_1,1576422928332,2889003113
24dec6e32012,5180,-82,Welcome_1st_KAIST,1576422928332,2889003109
24dec6e32011,5180,-82,eduroam,1576422928332,2889003105
24dec6e32010,5180,-80,Welcome_KAIST,1576422928332,2889003103
c412f569d0d6,5180,-82,IRAP_5GHz,1576422928332,2889003099
d8c7c8de3932,5805,-79,Welcome_1st_KAIST,1576422928332,2889003095
d8c7c8de3931,5805,-80,Welcome_KAIST,1576422928332,2889003092
d8c7c8de3930,5805,-80,eduroam,1576422928332,2889003088
d8c7c8de3912,5765,-66,Welcome_1st_KAIST,1576422928332,2889003081
d8c7c8de3911,5765,-65,Welcome_KAIST,1576422928332,2889003077
d8c7c8de3910,5765,-65,eduroam,1576422928332,2889003071
00246c710541,2472,-69,eduroam,1576422928332,2889003068
d8c7c8defd20,2472,-93,eduroam,1576422928332,2889003063
d8c7c8defb02,2472,-94,Welcome_1st_KAIST,1576422928332,2889003060
d8c7c8defb01,2472,-95,Welcome_KAIST,1576422928332,2889003055
00246c710540,2472,-72,Welcome_KAIST,1576422928332,2889003049
909f3398e042,2447,-92,13181318,1576422928332,2889003045
b252165200fe,2437,-92,DIRECT-fe-HP M280 LaserJet,1576422928332,2889003030
d8c7c8df20b2,5805,-92,Welcome_1st_KAIST,1576422932200,2892850731
d8c7c8df20b1,5805,-92,Welcome_KAIST,1576422932200,2892850727
d8c7c8df20b0,5805,-91,eduroam,1576422932200,2892850723
d8c7c8de3932,5805,-72,Welcome_1st_KAIST,1576422932200,2892850717
d8c7c8de3931,5805,-74,Welcome_KAIST,1576422932200,2892850714
d8c7c8de3930,5805,-74,eduroam,1576422932200,2892850709
d8c7c8de3a32,5785,-86,Welcome_1st_KAIST,1576422932200,2892850705
d8c7c8de3a31,5785,-87,Welcome_KAIST,1576422932200,2892850701
d8c7c8de3a30,5785,-87,eduroam,1576422932200,2892850696
d8c7c8de3912,5765,-57,Welcome_1st_KAIST,1576422932200,2892850693
d8c7c8de3911,5765,-53,Welcome_KAIST,1576422932200,2892850688
d8c7c8de3910,5765,-53,eduroam,1576422932200,2892850683
88366c6f1cd6,5745,-78,iptime5G,1576422932200,2892850678
00246c710542,2472,-87,Welcome_1st_KAIST,1576422932200,2892850673
d8c7c8de3922,2472,-74,Welcome_1st_KAIST,1576422932200,2892850668
d8c7c8de3921,2472,-75,Welcome_KAIST,1576422932200,2892850664
d8c7c8de3920,2472,-76,eduroam,1576422932200,2892850657
d8c7c8df20a2,2472,-75,Welcome_1st_KAIST,1576422932200,2892850654
d8c7c8df20a1,2472,-74,Welcome_KAIST,1576422932200,2892850650
d8c7c8df20a0,2472,-74,eduroam,1576422932200,2892850646
24dec6e32002,2472,-86,Welcome_1st_KAIST,1576422932200,2892850642
24dec6e32001,2472,-87,eduroam,1576422932200,2892850638
d8c7c8defd22,2472,-96,Welcome_1st_KAIST,1576422932200,2892850633
d8c7c8defd21,2472,-93,Welcome_KAIST,1576422932200,2892850625
24dec6e32000,2472,-86,Welcome_KAIST,1576422932200,2892850618
64e599710a1e,2462,-94,SCAIS,1576422932200,2892850614
88366c5842a2,2457,-91,MaturePolis Lab.,1576422932200,2892850609
8472071a2652,2437,-84,WINIX AEN331W,1576422932200,2892850603
6c7220116bbc,2437,-66,IRAP_2.4ghz,1576422932200,2892850599
705dcc4b6166,2417,-53,iptime,1576422932200,2892850594
00246c710552,5240,-86,Welcome_1st_KAIST,1576422932200,2892850590
00246c710551,5240,-87,eduroam,1576422932200,2892850586
00246c710550,5240,-88,Welcome_KAIST,1576422932200,2892850580
705dcc3dc6c8,2417,-57,iptime,1576422932200,2892850576
6c7220116bbe,5220,-82,IRAP_5ghz,1576422932200,2892850569
705dcc3e1366,2417,-83,iptime,1576422932200,2892850565
88366c6f1cd4,2417,-74,iptime,1576422932200,2892850561
c412f569d0d4,2412,-68,IRAP_1,1576422932200,2892850557
c412f569d0d6,5180,-76,IRAP_5GHz,1576422932200,2892850553
24dec6e32012,5180,-82,Welcome_1st_KAIST,1576422932200,2892850549
24dec6e32011,5180,-83,eduroam,1576422932200,2892850543
24dec6e32010,5180,-82,Welcome_KAIST,1576422932200,2892850539
88366ce6f4a0,2452,-94,KAISTGEOLAB,1576422932200,2892850533
705dcc4b7e12,2432,-83,iptime,1576422932200,2892850528
705dcc4ad8f0,2432,-95,iptime,1576422932200,2892850512
00246c710541,2472,-69,eduroam,1576422932200,2889910577
d8c7c8defd20,2472,-93,eduroam,1576422932200,2889910574
d8c7c8defb02,2472,-94,Welcome_1st_KAIST,1576422932200,2889910571
d8c7c8defb01,2472,-95,Welcome_KAIST,1576422932200,2889910567
00246c710540,2472,-72,Welcome_KAIST,1576422932200,2889910562
909f3398e042,2447,-92,13181318,1576422932200,2889910559
b252165200fe,2437,-92,DIRECT-fe-HP M280 LaserJet,1576422932200,2889910548
d8c7c8de3932,5805,-61,Welcome_1st_KAIST,1576422936056,2896721338
d8c7c8de3931,5805,-61,Welcome_KAIST,1576422936056,2896721335
d8c7c8de3930,5805,-61,eduroam,1576422936056,2896721331
d8c7c8de3a32,5785,-76,Welcome_1st_KAIST,1576422936056,2896721327
d8c7c8de3a31,5785,-78,Welcome_KAIST,1576422936056,2896721324
d8c7c8de3a30,5785,-77,eduroam,1576422936056,2896721321
d8c7c8de3912,5765,-55,Welcome_1st_KAIST,1576422936056,2896721317
d8c7c8de3911,5765,-51,Welcome_KAIST,1576422936056,2896721314
d8c7c8de3910,5765,-52,eduroam,1576422936056,2896721311
88366c6f1cd6,5745,-84,iptime5G,1576422936056,2896721307
d8c7c8df20a1,2472,-82,Welcome_KAIST,1576422936056,2896721303
d8c7c8df20a0,2472,-81,eduroam,1576422936056,2896721300
24dec6e32002,2472,-78,Welcome_1st_KAIST,1576422936056,2896721295
24dec6e32001,2472,-78,eduroam,1576422936056,2896721293
24dec6e32000,2472,-77,Welcome_KAIST,1576422936056,2896721289
d8c7c8df20a2,2472,-81,Welcome_1st_KAIST,1576422936056,2896721243
d8c7c8de3921,2472,-64,Welcome_KAIST,1576422936056,2896721240
d8c7c8de3920,2472,-64,eduroam,1576422936056,2896721237
d8c7c8de3922,2472,-64,Welcome_1st_KAIST,1576422936056,2896721231
64e599710a1e,2462,-79,SCAIS,1576422936056,2896721227
6c7220116bbc,2437,-60,IRAP_2.4ghz,1576422936056,2896721224
b252165200fe,2437,-79,DIRECT-fe-HP M280 LaserJet,1576422936056,2896721221
8472071a2652,2437,-71,WINIX AEN331W,1576422936056,2896721217
725dcc40c6b4,2432,-81,iptime,1576422936056,2896721214
24dec6e34131,5240,-94,eduroam,1576422936056,2896721209
705dcc4b6166,2417,-49,iptime,1576422936056,2896721204
24dec6ec5ef2,5220,-85,Welcome_1st_KAIST,1576422936056,2896721202
24dec6ec5ef1,5220,-87,eduroam,1576422936056,2896721197
24dec6ec5ef0,5220,-85,Welcome_KAIST,1576422936056,2896721192
6c7220116bbe,5220,-80,IRAP_5ghz,1576422936056,2896721188
705dcc3dc6c8,2417,-44,iptime,1576422936056,2896721182
88366c6f1cd4,2417,-74,iptime,1576422936056,2896721102
c412f569d0d4,2412,-66,IRAP_1,1576422936056,2896721097
24dec6e32012,5180,-83,Welcome_1st_KAIST,1576422936056,2896721093
24dec6e32011,5180,-80,eduroam,1576422936056,2896721090
24dec6e32010,5180,-78,Welcome_KAIST,1576422936056,2896721087
c412f569d0d6,5180,-82,IRAP_5GHz,1576422936056,2896721083
d8c7c8df20b2,5805,-92,Welcome_1st_KAIST,1576422936056,2896721079
d8c7c8df20b1,5805,-92,Welcome_KAIST,1576422936056,2896721075
d8c7c8df20b0,5805,-91,eduroam,1576422936056,2896721069
00246c710542,2472,-87,Welcome_1st_KAIST,1576422936056,2896721061
d8c7c8defd22,2472,-96,Welcome_1st_KAIST,1576422936056,2896721057
d8c7c8defd21,2472,-93,Welcome_KAIST,1576422936056,2896721039
d8c7c8de3932,5805,-66,Welcome_1st_KAIST,1576422939894,2900575171
d8c7c8de3931,5805,-66,Welcome_KAIST,1576422939894,2900575169
d8c7c8de3930,5805,-66,eduroam,1576422939894,2900575167
d8c7c8de3a32,5785,-73,Welcome_1st_KAIST,1576422939894,2900575165
d8c7c8de3a31,5785,-73,Welcome_KAIST,1576422939894,2900575163
d8c7c8de3a30,5785,-74,eduroam,1576422939894,2900575160
d8c7c8de3912,5765,-49,Welcome_1st_KAIST,1576422939894,2900575158
d8c7c8de3911,5765,-46,Welcome_KAIST,1576422939894,2900575156
d8c7c8de3910,5765,-47,eduroam,1576422939894,2900575153
88366c6f1cd6,5745,-73,iptime5G,1576422939894,2900575150
d8c7c8df20a2,2472,-86,Welcome_1st_KAIST,1576422939894,2900575147
d8c7c8df20a1,2472,-85,Welcome_KAIST,1576422939894,2900575145
d8c7c8df20a0,2472,-85,eduroam,1576422939894,2900575143
24dec6e32001,2472,-83,eduroam,1576422939894,2900575141
24dec6e32000,2472,-82,Welcome_KAIST,1576422939894,2900575138
24dec6e32002,2472,-85,Welcome_1st_KAIST,1576422939894,2900575137
24dec6e32e60,2472,-98,Welcome_KAIST,1576422939894,2900575130
d8c7c8de3922,2472,-63,Welcome_1st_KAIST,1576422939894,2900575128
d8c7c8de3921,2472,-63,Welcome_KAIST,1576422939894,2900575125
d8c7c8de3920,2472,-64,eduroam,1576422939894,2900575122
8472071a2652,2437,-85,WINIX AEN331W,1576422939894,2900575120
6c7220116bbc,2437,-72,IRAP_2.4ghz,1576422939894,2900575117
705dcc4b6166,2417,-52,iptime,1576422939894,2900575115
00246c710552,5240,-85,Welcome_1st_KAIST,1576422939894,2900575114
00246c710551,5240,-88,eduroam,1576422939894,2900575112
00246c710550,5240,-87,Welcome_KAIST,1576422939894,2900575107
88366c6f1cd4,2417,-71,iptime,1576422939894,2900575105
6c7220116bbe,5220,-81,IRAP_5ghz,1576422939894,2900575101
705dcc3dc6c8,2417,-50,iptime,1576422939894,2900575096
24dec6ec5ee0,2412,-93,Welcome_KAIST,1576422939894,2900575094
702c1f50ccdf,2412,-77,[air purifier] Samsung,1576422939894,2900575090
c412f569d0d4,2412,-75,IRAP_1,1576422939894,2900575077
d8c7c8de3a32,5785,-79,Welcome_1st_KAIST,1576422943723,2904393696
d8c7c8de3a31,5785,-79,Welcome_KAIST,1576422943723,2904393691
d8c7c8de3a30,5785,-79,eduroam,1576422943723,2904393687
d8c7c8de3912,5765,-74,Welcome_1st_KAIST,1576422943723,2904393683
d8c7c8de3911,5765,-68,Welcome_KAIST,1576422943723,2904393678
d8c7c8de3910,5765,-72,eduroam,1576422943723,2904393672
88366cd64313,5745,-87,Changlab_5G_1,1576422943723,2904393668
d8c7c8df20a2,2472,-86,Welcome_1st_KAIST,1576422943723,2904393664
d8c7c8df20a1,2472,-87,Welcome_KAIST,1576422943723,2904393660
d8c7c8df20a0,2472,-86,eduroam,1576422943723,2904393656
24dec6e32002,2472,-95,Welcome_1st_KAIST,1576422943723,2904393653
24dec6e32001,2472,-92,eduroam,1576422943723,2904393650
24dec6e32000,2472,-97,Welcome_KAIST,1576422943723,2904393646
d8c7c8de3922,2472,-91,Welcome_1st_KAIST,1576422943723,2904393642
d8c7c8de3921,2472,-91,Welcome_KAIST,1576422943723,2904393637
d8c7c8de3920,2472,-88,eduroam,1576422943723,2904393634
00246c710542,2472,-96,Welcome_1st_KAIST,1576422943723,2904393631
909f338f9166,2467,-96,NPIL2423,1576422943723,2904393625
6c7220116bbc,2437,-57,IRAP_2.4ghz,1576422943723,2904393620
725dcc40c6b4,2432,-82,iptime,1576422943723,2904393617
705dcc3dc6c8,2417,-64,iptime,1576422943723,2904393612
6c7220116bbe,5220,-77,IRAP_5ghz,1576422943723,2904393606
705dcc4b6166,2417,-57,iptime,1576422943723,2904393603
88366c6f1cd4,2417,-71,iptime,1576422943723,2904393599
c412f569d0d4,2412,-70,IRAP_1,1576422943723,2904393593
c412f569d0d6,5180,-80,IRAP_5GHz,1576422943723,2904393587
d8c7c8de3932,5805,-66,Welcome_1st_KAIST,1576422943723,2904393582
d8c7c8de3931,5805,-66,Welcome_KAIST,1576422943723,2904393577
d8c7c8de3930,5805,-66,eduroam,1576422943723,2904393570
88366c6f1cd6,5745,-73,iptime5G,1576422943723,2904393562
24dec6e32e60,2472,-98,Welcome_KAIST,1576422943723,2904393538
d8c7c8de3a32,5785,-83,Welcome_1st_KAIST,1576422947600,2908254826
d8c7c8de3a31,5785,-83,Welcome_KAIST,1576422947600,2908254821
d8c7c8de3a30,5785,-82,eduroam,1576422947600,2908254817
d8c7c8de3912,5765,-73,Welcome_1st_KAIST,1576422947600,2908254814
d8c7c8de3911,5765,-67,Welcome_KAIST,1576422947600,2908254808
d8c7c8de3910,5765,-72,eduroam,1576422947600,2908254803
d8c7c8df20a0,2472,-83,eduroam,1576422947600,2908254799
00246c710540,2472,-93,Welcome_KAIST,1576422947600,2908254795
24dec6e32001,2472,-88,eduroam,1576422947600,2908254792
24dec6e32000,2472,-87,Welcome_KAIST,1576422947600,2908254787
d8c7c8defd22,2472,-98,Welcome_1st_KAIST,1576422947600,2908254782
d8c7c8defd20,2472,-97,eduroam,1576422947600,2908254777
d8c7c8df20a2,2472,-82,Welcome_1st_KAIST,1576422947600,2908254774
d8c7c8df20a1,2472,-82,Welcome_KAIST,1576422947600,2908254768
6c7220116bbc,2437,-77,IRAP_2.4ghz,1576422947600,2908254765
725dcc40c6b4,2432,-81,iptime,1576422947600,2908254762
705dcc4b6166,2417,-59,iptime,1576422947600,2908254757
705dcc4b7e12,2432,-92,iptime,1576422947600,2908254750
6c7220116bbe,5220,-75,IRAP_5ghz,1576422947600,2908254744
705dcc3dc6c8,2417,-66,iptime,1576422947600,2908254739
702c1f50ccdf,2412,-81,[air purifier] Samsung,1576422947600,2908254733
c412f569d0d6,5180,-81,IRAP_5GHz,1576422947600,2908254729
88366cd64313,5745,-87,Changlab_5G_1,1576422947600,2908254723
24dec6e32002,2472,-95,Welcome_1st_KAIST,1576422947600,2908254715
d8c7c8de3922,2472,-91,Welcome_1st_KAIST,1576422947600,2908254711
d8c7c8de3921,2472,-91,Welcome_KAIST,1576422947600,2908254703
d8c7c8de3920,2472,-88,eduroam,1576422947600,2908254699
00246c710542,2472,-96,Welcome_1st_KAIST,1576422947600,2908254679
d8c7c8de3a32,5785,-81,Welcome_1st_KAIST,1576422950997,2911669312
d8c7c8de3a31,5785,-82,Welcome_KAIST,1576422950997,2911669309
d8c7c8de3a30,5785,-80,eduroam,1576422950997,2911669307
d8c7c8de3912,5765,-69,Welcome_1st_KAIST,1576422950997,2911669305
d8c7c8de3911,5765,-67,Welcome_KAIST,1576422950997,2911669303
d8c7c8de3910,5765,-69,eduroam,1576422950997,2911669300
00246c710542,2472,-87,Welcome_1st_KAIST,1576422950997,2911669297
d8c7c8de3920,2472,-95,eduroam,1576422950997,2911669295
d8c7c8df20a2,2472,-84,Welcome_1st_KAIST,1576422950997,2911669293
24dec6e32000,2472,-97,Welcome_KAIST,1576422950997,2911669291
24dec6e32001,2472,-97,eduroam,1576422950997,2911669289
d8c7c8df20a1,2472,-84,Welcome_KAIST,1576422950997,2911669287
d8c7c8df20a0,2472,-83,eduroam,1576422950997,2911669282
64e599c16ad8,2462,-92,NPIL2422,1576422950997,2911669279
64e599710a1e,2462,-88,SCAIS,1576422950997,2911669276
6c7220116bbc,2437,-53,IRAP_2.4ghz,1576422950997,2911669273
705dcc4b6166,2417,-72,iptime,1576422950997,2911669271
6c7220116bbe,5220,-76,IRAP_5ghz,1576422950997,2911669268
c412f569d0d6,5180,-78,IRAP_5GHz,1576422950997,2911669265
00246c710540,2472,-93,Welcome_KAIST,1576422950997,2911669262
d8c7c8defd22,2472,-98,Welcome_1st_KAIST,1576422950997,2911669259
d8c7c8defd20,2472,-97,eduroam,1576422950997,2911669254
725dcc40c6b4,2432,-81,iptime,1576422950997,2911669243
d8c7c8de3a32,5785,-82,Welcome_1st_KAIST,1576422954813,2915490585
