timeMillis,timeNanos,value
1576422934660,2895367440623,1022.8169
1576422934740,2895447440623,1022.7871
1576422934820,2895527440623,1022.7627
1576422934900,2895607440623,1022.7495
1576422934980,2895687440623,1022.771
1576422935060,2895767440623,1022.8008
1576422935140,2895847442186,1022.8154
1576422935220,2895927440623,1022.78955
1576422935300,2896007440623,1022.7593
1576422935397,2896087442186,1022.76416
1576422935460,2896167440623,1022.74805
1576422935540,2896247440623,1022.7622
1576422935621,2896327440623,1022.792
1576422935701,2896407440623,1022.82227
1576422935781,2896487440623,1022.85156
1576422935860,2896567440623,1022.8237
1576422935940,2896647440623,1022.79346
1576422936022,2896727440623,1022.7637
1576422936107,2896807442186,1022.7334
1576422936180,2896887440623,1022.71875
1576422936260,2896967442186,1022.74316
1576422936340,2897047442186,1022.77295
1576422936420,2897127440623,1022.8032
1576422936500,2897207440623,1022.78906
1576422936580,2897287440623,1022.7588
1576422936660,2897367440623,1022.7588
1576422936741,2897447440623,1022.74854
1576422936820,2897527442186,1022.7788
1576422936901,2897607440623,1022.8086
1576422936980,2897687440623,1022.83887
1576422937061,2897767442186,1022.83887
1576422937141,2897847440623,1022.8086
1576422937220,2897927442186,1022.7788
1576422937300,2898007440623,1022.74854
1576422937401,2898087442186,1022.71924
1576422937460,2898167440623,1022.749
1576422937540,2898247440623,1022.7793
1576422937620,2898327440623,1022.8091
1576422937701,2898407442186,1022.8335
1576422937780,2898487442186,1022.8032
1576422937862,2898567442186,1022.77344
1576422937940,2898647440623,1022.74316
1576422938020,2898727440623,1022.7661
1576422938100,2898807442186,1022.7959
1576422938180,2898887442186,1022.8262
1576422938261,2898967440623,1022.8408
1576422938340,2899047440623,1022.81055
1576422938420,2899127440623,1022.79004
1576422938500,2899207440623,1022.7656
1576422938580,2899287440623,1022.7456
1576422938660,2899367440623,1022.7754
1576422938740,2899447440623,1022.80566
1576422938821,2899527440623,1022.83545
1576422938901,2899607440623,1022.8628
1576422938980,2899687440623,1022.83496
1576422939060,2899767442186,1022.8086
1576422939140,2899847440623,1022.80615
1576422939220,2899927440623,1022.78125
1576422939300,2900007440623,1022.7832
1576422939401,2900087442186,1022.8047
1576422939460,2900167440623,1022.82666
1576422939540,2900247440623,1022.85645
1576422939621,2900327440623,1022.83594
1576422939702,2900407440623,1022.80566
1576422939780,2900487440623,1022.7759
1576422939860,2900567501561,1022.7456
1576422939940,2900647440623,1022.7324
1576422940020,2900727440623,1022.7622
1576422940100,2900807440623,1022.7925
1576422940180,2900887440623,1022.82227
1576422940260,2900967442186,1022.8179
1576422940340,2901047440623,1022.7876
1576422940420,2901127442186,1022.7578
1576422940500,2901207440623,1022.75586
1576422940581,2901287440623,1022.78613
1576422940660,2901367440623,1022.8159
1576422940742,2901447440623,1022.8237
