timeMillis,timeNanos,x,y,z
1576422911865,2872562982186,0.1951,3.9211998,8.9864
1576422911885,2872582982186,0.2359,4.0267,8.9386
1576422911905,2872602980623,0.281,4.1842,8.864699
1576422911926,2872622980623,0.3347,4.4021,8.756599
1576422911946,2872642980623,0.4048,4.6496997,8.6247
1576422911964,2872662980623,0.4815,4.8842,8.4901
1576422911985,2872682980623,0.53889996,5.0708,8.3765
1576422912005,2872702980623,0.5638,5.1892,8.302
1576422912024,2872722980623,0.57199997,5.2276998,8.2773
1576422912045,2872742980623,0.5624,5.196,8.2978
1576422912065,2872762980623,0.52889997,5.1261997,8.3433
1576422912083,2872782980623,0.48229998,5.0525,8.391
1576422912104,2872802982186,0.4218,4.9908,8.4311
1576422912123,2872822982186,0.3567,4.9307,8.469399
1576422912145,2872842980623,0.2974,4.8341,8.5271
1576422912165,2872862980623,0.2541,4.6775,8.615399
1576422912185,2872882980623,0.23979999,4.4593997,8.7307
1576422912205,2872902980623,0.252,4.1888,8.8633995
1576422912225,2872922980623,0.25759998,3.8741999,9.005199
1576422912245,2872942982186,0.2717,3.5437999,9.1399
1576422912264,2872962982186,0.3015,3.2261999,9.255799
1576422912285,2872982982186,0.3514,2.9369,9.349899
1576422912304,2873002980623,0.4123,2.6815999,9.4237995
1576422912323,2873022980623,0.4779,2.4608,9.4808
1576422912345,2873042980623,0.52529997,2.2723,9.5252
1576422912366,2873062982186,0.5754,2.1174,9.558
1576422912385,2873082980623,0.6365,1.9993,9.5795
1576422912405,2873102980623,0.7112,1.9176999,9.590899
1576422912425,2873122980623,0.78749996,1.8496,9.5983
1576422912445,2873142980623,0.85249996,1.7838999,9.6052
1576422912465,2873162980623,0.9058,1.6944,9.6165
1576422912485,2873182980623,0.94629997,1.5568999,9.635799
1576422912504,2873202980623,0.9817,1.4086,9.6551
1576422912525,2873222980623,1.0408,1.3061999,9.6633
1576422912544,2873242980623,1.153,1.2715,9.6552
1576422912565,2873262980623,1.2875999,1.2813,9.6369
1576422912584,2873282980623,1.3853999,1.2925,9.621799
1576422912603,2873302980623,1.4455999,1.2824999,9.6143
1576422912625,2873322980623,1.4697,1.2376,9.6165
1576422912643,2873342980623,1.4606999,1.1703,9.6263
1576422912665,2873362980623,1.4592999,1.1103,9.633599
1576422912685,2873382980623,1.479,1.0731,9.6348
1576422912705,2873402980623,1.5041,1.064,9.632
1576422912725,2873422980623,1.5297999,1.0727,9.6269
1576422912745,2873442980623,1.5537,1.0778999,9.6226
1576422912765,2873462980623,1.5863999,1.0702,9.6181
1576422912785,2873482980623,1.6255,1.044,9.6144
1576422912805,2873502980623,1.6833999,1.009,9.6082
1576422912824,2873522980623,1.7672,0.9838,9.595699
1576422912846,2873542980623,1.8413999,0.96599996,9.5836
1576422912864,2873562980623,1.8788999,0.9343,9.5794
1576422912883,2873582980623,1.8895999,0.9005,9.5806
1576422912905,2873602980623,1.8834,0.8889,9.5829
1576422912924,2873622980623,1.8585999,0.8968,9.587
1576422912946,2873642980623,1.8213999,0.9209,9.5918
1576422912965,2873662980623,1.7738999,0.96889997,9.596
1576422912985,2873682980623,1.7150999,1.0313,9.6002
1576422913005,2873702980623,1.6509999,1.099,9.6039
1576422913024,2873722982186,1.5976,1.1694,9.6047
1576422913045,2873742982186,1.5561999,1.2380999,9.602799
1576422913064,2873762982186,1.5279,1.2961999,9.5997
1576422913086,2873782980623,1.5159999,1.3317,9.5967
1576422913104,2873802980623,1.5284,1.3482,9.5925
1576422913123,2873822980623,1.5584999,1.3542,9.5868
1576422913145,2873842982186,1.5945,1.3481,9.581699
1576422913163,2873862982186,1.6337,1.3409,9.576099
1576422913185,2873882980623,1.6687,1.3593999,9.5675
1576422913205,2873902980623,1.6902,1.4275,9.5538
1576422913225,2873922980623,1.6861999,1.5328,9.538099
1576422913245,2873942982186,1.6631,1.6506,9.5225
1576422913265,2873962980623,1.6221,1.7586,9.5103
1576422913284,2873982980623,1.5643,1.8349999,9.5055
1576422913304,2874002980623,1.5001999,1.8698,9.5091
1576422913325,2874022980623,1.4384999,1.8621999,9.5201
1576422913344,2874042980623,1.3894,1.8284999,9.533899
1576422913374,2874062982186,1.3664,1.7873,9.545
1576422913384,2874082982186,1.3708999,1.7522999,9.5508995
1576422913403,2874102982186,1.402,1.7281,9.550799
1576422913425,2874122980623,1.4279,1.7089,9.5504
1576422913443,2874142980623,1.4635999,1.6812999,9.5499
1576422913465,2874162980623,1.4922999,1.6568999,9.5497
1576422913485,2874182980623,1.4972,1.6428,9.5514
1576422913504,2874202980623,1.4843999,1.6394999,9.5539
1576422913525,2874222982186,1.4613999,1.6394999,9.5575
1576422913545,2874242980623,1.4412,1.6413,9.5602
1576422913564,2874262980623,1.4203,1.6466999,9.5624
1576422913583,2874282980623,1.3974999,1.6561999,9.564099
1576422913604,2874302980623,1.3747,1.6772,9.5638
1576422913624,2874322980623,1.3291999,1.7064999,9.5651
1576422913643,2874342980623,1.2569,1.7319,9.5703
1576422913665,2874362980623,1.1831,1.7594999,9.5746
1576422913683,2874382980623,1.1187999,1.7972,9.575399
1576422913703,2874402980623,1.0632,1.8409,9.5734
1576422913723,2874422980623,1.0234,1.8872999,9.5687
1576422913744,2874442980623,0.9971,1.9521999,9.5584
1576422913765,2874462980623,0.96209997,2.0521998,9.5411
1576422913784,2874482982186,0.8921,2.1787999,9.5198
1576422913805,2874502980623,0.787,2.2903,9.5029
1576422913826,2874522980623,0.677,2.3527,9.496099
1576422913845,2874542980623,0.63159996,2.3855999,9.491
1576422913864,2874562982186,0.6924,2.4243,9.477
1576422913884,2874582982186,0.8085,2.4438,9.4627
1576422913904,2874602982186,0.91069996,2.4131,9.4613
1576422913923,2874622980623,0.9722,2.3363,9.4745
1576422913945,2874642980623,1.0163,2.2477999,9.4911995
1576422913963,2874662980623,1.0594,2.171,9.504399
1576422913985,2874682980623,1.1195999,2.1213999,9.508699
1576422914005,2874702980623,1.1955,2.1036,9.5034
1576422914025,2874722980623,1.2781,2.103,9.4928
1576422914045,2874742980623,1.3274,2.1114,9.4842
1576422914065,2874762980623,1.3400999,2.1271,9.4789
1576422914084,2874782980623,1.3442999,2.1417,9.474999
1576422914104,2874802980623,1.357,2.1438,9.4727
1576422914125,2874822980623,1.3833,2.121,9.474
1576422914144,2874842980623,1.4255999,2.0642,9.4803
1576422914165,2874862980623,1.4714999,1.9768,9.4918995
1576422914184,2874882982186,1.5249,1.8898,9.5012
1576422914203,2874902982186,1.5587,1.8291,9.5076
1576422914224,2874922982186,1.5676,1.8102,9.5097
1576422914243,2874942980623,1.5532999,1.8219999,9.5098
1576422914265,2874962980623,1.5114,1.8335999,9.514299
1576422914284,2874982980623,1.4420999,1.8273,9.526299
1576422914304,2875002980623,1.356,1.7968999,9.5447
1576422914325,2875022980623,1.2811999,1.7548,9.5629
1576422914345,2875042980623,1.1948999,1.7226,9.5799
1576422914373,2875062982186,1.1144,1.7119,9.591499
1576422914383,2875082982186,1.0598999,1.7106999,9.597899
1576422914405,2875102980623,1.0088999,1.6996,9.6053
1576422914423,2875122980623,0.9726,1.6683999,9.6145
1576422914445,2875142980623,0.9547,1.6272999,9.6234
1576422914465,2875162980623,0.9615,1.6026,9.6269
1576422914483,2875182980623,0.9744,1.6080999,9.624599
1576422914503,2875202980623,0.9705,1.6317999,9.620999
1576422914523,2875222980623,0.9303,1.6681,9.6188
1576422914544,2875242980623,0.8652,1.7157999,9.6165
1576422914563,2875262980623,0.8121,1.7549,9.6140995
1576422914585,2875282980623,0.7672,1.7759,9.6139
1576422914605,2875302980623,0.72679996,1.7781,9.6166
1576422914625,2875322980623,0.6939,1.7649,9.6215
1576422914644,2875342980623,0.6868,1.7522,9.6243
1576422914664,2875362980623,0.715,1.7556,9.6216
1576422914685,2875382980623,0.76559997,1.7737,9.6144
1576422914705,2875402980623,0.82019997,1.7874999,9.6073
1576422914726,2875422980623,0.8663,1.7875999,9.6033
1576422914768,2875442980623,0.8953,1.7824,9.6016
1576422914768,2875462982186,0.8972,1.7802999,9.6018
1576422914785,2875482982186,0.8734,1.7912999,9.6019
1576422914803,2875502982186,0.8402,1.8201,9.5995
1576422914825,2875522982186,0.81769997,1.8584,9.5941
1576422914845,2875542982186,0.8095,1.8987,9.5869
1576422914865,2875562982186,0.8071,1.9398999,9.578899
1576422914884,2875582982186,0.7955,1.9815999,9.5713
1576422914904,2875602982186,0.76669997,2.0263999,9.5643
1576422914925,2875622982186,0.7272,2.0832,9.5550995
1576422914943,2875642980623,0.677,2.1383,9.546599
1576422914965,2875662980623,0.6324,2.1615999,9.544499
1576422914984,2875682980623,0.63989997,2.1519,9.5462
1576422915003,2875702980623,0.6983,2.1218,9.5487995
1576422915025,2875722980623,0.7831,2.0844,9.5505
1576422915043,2875742980623,0.9022,2.0528998,9.5468
1576422915065,2875762980623,1.0475,2.0309,9.5366
1576422915085,2875782980623,1.1984,2.0131,9.5226
1576422915105,2875802982186,1.3305,1.9935,9.5092
1576422915124,2875822982186,1.4327999,1.9621999,9.5008
1576422915145,2875842980623,1.5180999,1.9129,9.4976
1576422915165,2875862980623,1.5942,1.8486999,9.4979
1576422915183,2875882980623,1.6621,1.7839999,9.4986
1576422915206,2875902982186,1.7206,1.7175,9.5005
1576422915224,2875922980623,1.7687999,1.6448,9.504499
1576422915245,2875942980623,1.7954999,1.5761,9.5111
1576422915265,2875962980623,1.7987,1.5101,9.5212
1576422915283,2875982980623,1.7887,1.4358,9.534599
1576422915304,2876002980623,1.7655,1.3453,9.5521
1576422915323,2876022980623,1.7286999,1.2556,9.571
1576422915345,2876042980623,1.6753999,1.1853,9.589399
1576422915382,2876062982186,1.6057999,1.1395999,9.6069
1576422915385,2876082982186,1.5301,1.1151999,9.6221
1576422915405,2876102980623,1.4575,1.1006,9.635
1576422915425,2876122980623,1.3935,1.0896,9.6456995
1576422915445,2876142980623,1.3335999,1.0871,9.6545
1576422915464,2876162980623,1.2810999,1.096,9.6606
1576422915485,2876182980623,1.2523999,1.1089,9.6629
1576422915504,2876202980623,1.2372999,1.1172,9.663899
1576422915523,2876222980623,1.2250999,1.1143,9.6657
1576422915545,2876242980623,1.2113999,1.1015999,9.6689
1576422915564,2876262980623,1.1895,1.0905,9.6729
1576422915585,2876282980623,1.1559,1.0931,9.6767
1576422915605,2876302980623,1.115,1.1168,9.6788
1576422915625,2876322980623,1.0798,1.1693,9.6765995
1576422915645,2876342980623,1.0496,1.24,9.6711
1576422915665,2876362980623,1.0175999,1.3097999,9.665299
1576422915684,2876382980623,0.99549997,1.3643,9.6601
1576422915704,2876402980623,0.98749995,1.3923999,9.656899
1576422915725,2876422980623,0.99399996,1.3902,9.6565
1576422915744,2876442982186,1.0151,1.3622,9.658299
1576422915766,2876462982186,1.0279,1.3417,9.6598
1576422915785,2876482980623,1.0564,1.3536999,9.6551
1576422915803,2876502982186,1.0719,1.3603,9.6524
1576422915828,2876522980623,1.0812,1.3277,9.6559
1576422915843,2876542982186,1.0857999,1.2581999,9.6647
1576422915864,2876562982186,1.0813999,1.1699,9.6763
1576422915884,2876582982186,1.0641,1.0792,9.6888
1576422915905,2876602980623,1.0408,1.0052,9.6993
1576422915925,2876622980623,1.0188,0.96669996,9.7055
1576422915945,2876642980623,0.9952,0.96599996,9.708
1576422915964,2876662980623,0.96639997,0.9988,9.7076
1576422915984,2876682980623,0.92819995,1.05,9.7059
1576422916005,2876702980623,0.8721,1.1029999,9.705299
1576422916024,2876722980623,0.80179995,1.1479,9.7060995
1576422916045,2876742980623,0.7213,1.1913999,9.7072
1576422916064,2876762980623,0.6295,1.2471,9.7066
1576422916083,2876782980623,0.51989996,1.3012999,9.705999
1576422916104,2876802980623,0.45139998,1.3614,9.701099
1576422916123,2876822980623,0.3989,1.4272,9.693999
1576422916146,2876842982186,0.3451,1.4997,9.6851
1576422916165,2876862982186,0.2829,1.5732,9.6755
1576422916185,2876882980623,0.21159999,1.6446999,9.6654
1576422916205,2876902982186,0.14389999,1.7124,9.6549
1576422916225,2876922980623,0.0919,1.7707,9.6449995
1576422916245,2876942982186,0.061499998,1.8124,9.6375
1576422916264,2876962982186,0.041899998,1.8342999,9.6334
1576422916285,2876982980623,0.0284,1.8350999,9.6333
1576422916304,2877002980623,0.0165,1.8018999,9.6396
1576422916325,2877022980623,0.0162,1.7268,9.653399
1576422916345,2877042980623,0.0336,1.6157999,9.6725
1576422916375,2877062982186,0.063599996,1.5079,9.689799
1576422916385,2877082982186,0.121599995,1.4613999,9.6963
1576422916403,2877102982186,0.20289999,1.5107,9.6874
1576422916425,2877122980623,0.2571,1.6446999,9.6643
1576422916445,2877142980623,0.25059998,1.8227999,9.6324
1576422916465,2877162980623,0.1766,2.0028,9.5983
1576422916485,2877182980623,0.0558,2.1524,9.5673
1576422916505,2877202980623,-0.0634,2.2536,9.5439
1576422916525,2877222980623,-0.138,2.3062,9.5306
1576422916544,2877242980623,-0.1405,2.3243,9.5261
1576422916565,2877262980623,-0.08,2.3267,9.526199
1576422916584,2877282980623,0.0078,2.3309999,9.525499
1576422916603,2877302980623,0.0896,2.3467,9.521299
1576422916625,2877322980623,0.1432,2.3645,9.5162
1576422916644,2877342980623,0.15349999,2.3711,9.5144
1576422916665,2877362980623,0.1319,2.3660998,9.516
1576422916685,2877382980623,0.0989,2.3571,9.5185995
1576422916705,2877402980623,0.0844,2.3532,9.5197
1576422916725,2877422980623,0.096499994,2.3597999,9.5178995
1576422916745,2877442980623,0.116299994,2.3748,9.514
1576422916765,2877462980623,0.13069999,2.3975,9.5081
1576422916786,2877482980623,0.14299999,2.4285,9.5001
1576422916805,2877502982186,0.15339999,2.4665,9.4901
1576422916825,2877522980623,0.1488,2.5128999,9.478
1576422916845,2877542980623,0.1301,2.5684,9.4634
1576422916864,2877562980623,0.1064,2.6255,9.448
1576422916884,2877582980623,0.0897,2.6792998,9.4331
1576422916905,2877602980623,0.0824,2.7278,9.4192
1576422916923,2877622980623,0.0786,2.7740998,9.4057
1576422916945,2877642980623,0.0761,2.8244998,9.390699
1576422916968,2877662980623,0.073199995,2.8687,9.377299
1576422916985,2877682980623,0.0735,2.8985999,9.3681
1576422917005,2877702980623,0.0674,2.9127998,9.3638
1576422917025,2877722980623,0.027199998,2.9066,9.3659
1576422917045,2877742980623,-0.056599997,2.8672,9.3779
1576422917064,2877762980623,-0.1188,2.8098,9.3947
1576422917085,2877782982186,-0.1209,2.7933,9.3996
1576422917105,2877802980623,-0.0883,2.8233,9.391
1576422917123,2877822980623,-0.061499998,2.8746998,9.3756
1576422917145,2877842980623,-0.0466,2.9190998,9.361899
1576422917163,2877862982186,-0.051999997,2.9408998,9.3551
1576422917185,2877882982186,-0.0839,2.9415998,9.3546
1576422917203,2877902980623,-0.1406,2.9180999,9.3612995
1576422917225,2877922980623,-0.1901,2.8787,9.3726
1576422917244,2877942980623,-0.21579999,2.8367,9.3849
1576422917265,2877962980623,-0.2314,2.8151,9.391
1576422917284,2877982980623,-0.233,2.8291,9.3868
1576422917305,2878002980623,-0.2286,2.8576,9.3782
1576422917325,2878022980623,-0.2357,2.8897998,9.368199
1576422917344,2878042982186,-0.2504,2.911,9.361199
1576422917379,2878062982186,-0.2602,2.9208999,9.3579
1576422917384,2878082982186,-0.2519,2.929,9.355599
1576422917403,2878102980623,-0.2173,2.9385998,9.3534
1576422917425,2878122980623,-0.1664,2.9485,9.351399
1576422917443,2878142982186,-0.1156,2.9569,9.3495
1576422917465,2878162982186,-0.0743,2.9738998,9.3445
1576422917485,2878182980623,-0.0447,3.0051,9.3347
1576422917505,2878202980623,-0.036,3.0403,9.323299
1576422917524,2878222980623,-0.0546,3.0781,9.3108
1576422917544,2878242980623,-0.1029,3.1234,9.2953
1576422917565,2878262980623,-0.169,3.1806,9.2748995
1576422917584,2878282980623,-0.203,3.2598,9.246699
1576422917605,2878302980623,-0.1981,3.3500998,9.214499
1576422917624,2878322980623,-0.15879999,3.4443,9.1804
1576422917645,2878342980623,-0.105399996,3.5242999,9.1508
1576422917664,2878362980623,-0.054899998,3.5684,9.1341
1576422917683,2878382980623,0.015299999,3.5665,9.135
1576422917705,2878402982186,0.0953,3.4991,9.1606
1576422917723,2878422980623,0.185,3.3883998,9.2007
1576422917745,2878442980623,0.2968,3.2956,9.2315
1576422917764,2878462980623,0.39729998,3.2573,9.2413
1576422917785,2878482982186,0.4534,3.2835,9.2294
1576422917804,2878502980623,0.46769997,3.3523,9.203899
1576422917825,2878522980623,0.4516,3.4385998,9.1728
1576422917844,2878542980623,0.4236,3.5109,9.1468
1576422917864,2878562982186,0.3927,3.5421999,9.1361
1576422917885,2878582980623,0.38799998,3.543,9.136
1576422917903,2878602980623,0.4105,3.5291,9.1404
1576422917924,2878622980623,0.4465,3.5203,9.142099
1576422917945,2878642980623,0.46679997,3.5233,9.1399
1576422917963,2878662980623,0.4493,3.5349,9.1363
1576422917985,2878682980623,0.4001,3.5419,9.1359
1576422918003,2878702980623,0.3418,3.5386,9.1395
1576422918024,2878722980623,0.2927,3.5356,9.1424
1576422918044,2878742982186,0.2665,3.5525,9.1366
1576422918065,2878762982186,0.2522,3.596,9.12
1576422918085,2878782980623,0.2333,3.6595,9.0952
1576422918105,2878802982186,0.20289999,3.7271998,9.068399
1576422918125,2878822982186,0.1674,3.7849998,9.0451
1576422918143,2878842980623,0.1363,3.8251,9.0288
1576422918165,2878862980623,0.1136,3.8446999,9.0208
1576422918185,2878882982186,0.0872,3.8434,9.0216
1576422918203,2878902982186,0.060799997,3.8263,9.029099
1576422918225,2878922980623,0.0255,3.7944999,9.0427
1576422918243,2878942980623,-0.012499999,3.7317,9.0688
1576422918264,2878962980623,-0.0199,3.6495,9.1022
1576422918283,2878982980623,0.0126,3.5846999,9.1279
1576422918304,2879002980623,0.0581,3.563,9.1362
1576422918323,2879022980623,0.0994,3.5823,9.1283
1576422918345,2879042980623,0.11449999,3.6074998,9.118199
1576422918387,2879062980623,0.1002,3.6090999,9.1178
1576422918387,2879082982186,0.051999997,3.5805,9.129399
1576422918404,2879102980623,-0.020299999,3.5266,9.150499
1576422918424,2879122980623,-0.1012,3.4628,9.1743
1576422918444,2879142980623,-0.16,3.4087,9.1937
1576422918464,2879162980623,-0.17909999,3.379,9.2043
1576422918483,2879182980623,-0.1725,3.3690999,9.208099
1576422918504,2879202980623,-0.1633,3.3625998,9.2106
1576422918523,2879222980623,-0.1627,3.3442,9.217299
1576422918545,2879242980623,-0.1762,3.3088999,9.2298
1576422918565,2879262980623,-0.1972,3.2575998,9.2476
1576422918585,2879282980623,-0.22199999,3.1996999,9.2671995
1576422918635,2879302980623,-0.2456,3.1513,9.283199
1576422918635,2879322982186,-0.2723,3.1239998,9.291699
1576422918644,2879342982186,-0.3031,3.1162,9.2933
1576422918664,2879362982186,-0.3398,3.1209,9.2905
1576422918684,2879382980623,-0.3708,3.1187,9.2901
1576422918704,2879402980623,-0.3944,3.099,9.2957
1576422918725,2879422980623,-0.4021,3.0651,9.3066
1576422918751,2879442980623,-0.3793,3.0303,9.3189
1576422918765,2879462980623,-0.3362,2.9854,9.3351
1576422918785,2879482982186,-0.2941,2.9320998,9.3534
1576422918803,2879502982186,-0.2347,2.8885999,9.3686
1576422918825,2879522980623,-0.18259999,2.8488998,9.3819
1576422918843,2879542980623,-0.1454,2.8156998,9.3925
1576422918865,2879562980623,-0.0927,2.8102,9.394899
1576422918886,2879582980623,-0.028299998,2.842,9.3857
1576422918905,2879602980623,0.0321,2.8969,9.368899
1576422918924,2879622980623,0.0532,2.9492,9.3525
1576422918945,2879642982186,0.0241,2.9982998,9.337
1576422918964,2879662980623,-0.0262,3.0547,9.3187
1576422918984,2879682980623,-0.081199996,3.116,9.297999
1576422919003,2879702980623,-0.134,3.1798,9.2758
1576422919025,2879722980623,-0.1479,3.2443,9.2532
1576422919043,2879742980623,-0.1374,3.2942998,9.2357
1576422919065,2879762980623,-0.1095,3.3193,9.227099
1576422919084,2879782980623,-0.0738,3.3169,9.2283
1576422919105,2879802982186,-0.040599998,3.2893999,9.2383995
1576422919125,2879822982186,-0.0037999998,3.2503,9.252299
1576422919145,2879842980623,0.029299999,3.2228,9.2618
1576422919164,2879862980623,0.0328,3.2075999,9.267099
1576422919183,2879882980623,0.0155,3.1964998,9.271
1576422919204,2879902982186,-0.0143,3.1804,9.2765
