time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-12-15T15:15:08.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,141.00777,0.09199366,29,gps,0.9,1.3,1.5,,,,,90,
2019-12-15T15:15:08.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,141.00777,0.09199366,29,gps,0.9,1.3,1.5,,,,,90,
2019-12-15T15:15:08.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,141.00777,0.09199366,0,gps,0.9,1.3,1.5,,,,,90,
2019-12-15T15:15:08.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,141.00777,0.09199366,29,gps,0.9,1.3,1.5,,,,,90,
2019-12-15T15:15:08.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,141.00777,0.09199366,29,gps,0.9,1.3,1.5,,,,,90,
2019-12-15T15:15:09.000Z,36.365730183292705,127.36230765902168,85.08765438477567,4.0,148.01634,0.06439556,29,gps,,,,,,,,90,
2019-12-15T15:15:09.000Z,36.365730183292705,127.36230765902168,85.08765438477567,4.0,148.01634,0.06439556,29,gps,,,,,,,,90,
2019-12-15T15:15:09.000Z,36.365730183292705,127.36230765902168,85.08765438477567,4.0,148.01634,0.06439556,29,gps,,,,,,,,90,
2019-12-15T15:15:09.000Z,36.365730183292705,127.36230765902168,85.08765438477567,4.0,148.01634,0.06439556,29,gps,,,,,,,,90,
2019-12-15T15:15:09.000Z,36.365730183292705,127.36230765902168,85.08765438477567,4.0,148.01634,0.06439556,29,gps,,,,,,,,90,
2019-12-15T15:15:10.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,148.01634,0.04507689,28,gps,0.8,1.1,1.3,,,,,90,
2019-12-15T15:15:10.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,148.01634,0.04507689,28,gps,0.8,1.1,1.3,,,,,90,
2019-12-15T15:15:10.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,148.01634,0.04507689,28,gps,0.8,1.1,1.3,,,,,90,
2019-12-15T15:15:10.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,148.01634,0.04507689,28,gps,0.8,1.1,1.3,,,,,90,
2019-12-15T15:15:10.000Z,36.365730183292705,127.36230765902168,85.08765438477567,20.0,148.01634,0.04507689,28,gps,0.8,1.1,1.3,,,,,90,
2019-12-15T15:15:11.000Z,36.36571329487869,127.36230627502522,84.91976738267319,20.0,150.52473,0.179901,28,gps,0.8,1.0,1.3,,,,,90,
2019-12-15T15:15:11.000Z,36.36571329487869,127.36230627502522,84.91976738267319,20.0,150.52473,0.179901,28,gps,0.8,1.0,1.3,,,,,90,
2019-12-15T15:15:11.000Z,36.36571329487869,127.36230627502522,84.91976738267319,20.0,150.52473,0.179901,28,gps,0.8,1.0,1.3,,,,,90,
2019-12-15T15:15:11.000Z,36.36571329487869,127.36230627502522,84.91976738267319,20.0,150.52473,0.179901,28,gps,0.8,1.0,1.3,,,,,90,
2019-12-15T15:15:11.000Z,36.36571329487869,127.36230627502522,84.91976738267319,20.0,150.52473,0.179901,28,gps,0.8,1.0,1.3,,,,,90,
2019-12-15T15:15:12.000Z,36.36570169638538,127.36230776867795,84.5499680385798,20.0,152.50185,0.42878413,28,gps,0.7,1.0,1.3,,,,,90,
2019-12-15T15:15:12.000Z,36.36570169638538,127.36230776867795,84.5499680385798,20.0,152.50185,0.42878413,28,gps,0.7,1.0,1.3,,,,,90,
2019-12-15T15:15:12.000Z,36.36570169638538,127.36230776867795,84.5499680385798,20.0,152.50185,0.42878413,28,gps,0.7,,,,,,,90,
2019-12-15T15:15:12.000Z,36.36570169638538,127.36230776867795,84.5499680385798,20.0,152.50185,0.42878413,28,gps,0.7,1.0,1.3,,,,,90,
2019-12-15T15:15:12.000Z,36.36570169638538,127.36230776867795,84.5499680385798,20.0,152.50185,0.42878413,28,gps,0.7,1.0,1.3,,,,,90,
2019-12-15T15:15:13.000Z,36.36568559885147,127.36231312735092,84.13793475474193,20.0,169.8278,0.6649911,27,gps,0.9,1.2,1.4,,,,,90,
2019-12-15T15:15:13.000Z,36.36568559885147,127.36231312735092,84.13793475474193,20.0,169.8278,0.6649911,27,gps,0.9,1.2,1.4,,,,,90,
2019-12-15T15:15:13.000Z,36.36568559885147,127.36231312735092,84.13793475474193,20.0,169.8278,0.6649911,27,gps,0.9,1.2,1.4,,,,,90,
2019-12-15T15:15:13.000Z,36.36568559885147,127.36231312735092,84.13793475474193,20.0,169.8278,0.6649911,27,gps,0.9,1.2,1.4,,,,,90,
2019-12-15T15:15:13.000Z,36.36568559885147,127.36231312735092,84.13793475474193,20.0,169.8278,0.6649911,27,gps,0.9,1.2,1.4,,,,,90,
2019-12-15T15:15:14.000Z,36.3656720905291,127.36231041513862,82.79541340813684,20.0,176.82721,0.65152633,27,gps,0.7,0.9,1.2,,,,,90,
