timeMillis,timeNanos,x,y,z
1576422910805,2871502982186,208.51,-16.869999,-0.47
1576422910824,2871522980623,209.48999,-16.8,-0.74
1576422910843,2871542980623,210.39,-16.83,-0.83
1576422910864,2871562980623,211.23999,-16.869999,-0.85999995
1576422910883,2871582982186,212.04999,-16.82,-0.91999996
1576422910906,2871602982186,212.84999,-16.69,-1.04
1576422910923,2871622980623,213.62999,-16.46,-1.14
1576422910968,2871642980623,214.37999,-16.22,-1.2099999
1576422910968,2871662982186,215.11,-16.06,-1.24
1576422910983,2871682980623,215.78,-16.0,-1.1899999
1576422911003,2871702986873,216.43,-16.02,-1.11
1576422911023,2871722980623,217.06,-16.109999,-1.04
1576422911043,2871742980623,217.61,-16.25,-1.01
1576422911063,2871762982186,218.04999,-16.39,-1.06
1576422911083,2871782982186,218.39,-16.51,-1.17
1576422911103,2871802982186,218.69,-16.619999,-1.26
1576422911123,2871822982186,218.94,-16.699999,-1.3399999
1576422911143,2871842980623,219.08,-16.77,-1.4499999
1576422911163,2871862980623,219.0,-16.88,-1.7099999
1576422911183,2871882982186,218.75,-17.13,-2.12
1576422911203,2871902982186,218.56,-17.57,-2.47
1576422911223,2871922982186,218.45,-18.06,-2.52
1576422911243,2871942980623,218.48999,-18.43,-2.31
1576422911263,2871962982186,218.68,-18.529999,-1.87
1576422911283,2871982982186,218.95,-18.49,-1.3299999
1576422911303,2872002980623,219.0,-18.44,-0.94
1576422911323,2872022980623,218.83,-18.44,-0.71999997
1576422911343,2872042980623,218.59999,-18.52,-0.59
1576422911363,2872062982186,218.40999,-18.71,-0.44
1576422911383,2872082980623,218.36,-18.939999,-0.22
1576422911403,2872102980623,218.44,-19.13,0.089999996
1576422911423,2872122980623,218.56999,-19.34,0.52
1576422911443,2872142980623,218.70999,-19.6,0.89
1576422911463,2872162980623,218.83,-19.869999,1.05
1576422911483,2872182980623,218.98,-20.05,0.98999995
1576422911503,2872202980623,219.12999,-20.01,0.76
1576422911523,2872222980623,219.28,-19.68,0.5
1576422911543,2872242980623,219.45999,-19.15,0.29999998
1576422911562,2872262980623,219.69,-18.55,0.16
1576422911583,2872282980623,219.95999,-18.039999,0.06
1576422911603,2872302980623,220.26999,-17.77,-0.07
1576422911623,2872322980623,220.59,-17.81,-0.25
1576422911643,2872342980623,220.84,-18.1,-0.39
1576422911663,2872362980623,221.08,-18.5,-0.51
1576422911683,2872382980623,221.40999,-18.859999,-0.61
1576422911705,2872402980623,221.87,-19.13,-0.64
1576422911731,2872422980623,222.42,-19.42,-0.57
1576422911744,2872442980623,222.97,-19.779999,-0.39999998
1576422911763,2872462980623,223.51,-20.23,-0.17999999
1576422911784,2872482980623,224.06,-20.81,0.06
1576422911803,2872502980623,224.61,-21.46,0.32999998
1576422911823,2872522980623,225.18,-22.189999,0.64
1576422911843,2872542982186,225.87999,-22.93,0.90999997
1576422911863,2872562982186,226.56999,-23.57,1.14
1576422911883,2872582982186,227.29,-24.25,1.37
1576422911903,2872602980623,228.15,-25.26,1.64
1576422911923,2872622980623,229.09999,-26.68,1.9499999
1576422911943,2872642980623,230.09999,-28.32,2.36
1576422911963,2872662980623,231.12999,-29.91,2.81
1576422911983,2872682980623,232.17,-31.179998,3.1499999
1576422912004,2872702980623,233.22,-32.0,3.29
1576422912023,2872722980623,234.26999,-32.27,3.34
1576422912043,2872742980623,235.26999,-32.05,3.28
1576422912063,2872762980623,236.11,-31.56,3.09
1576422912083,2872782980623,236.87999,-31.05,2.81
1576422912104,2872802982186,237.54,-30.619999,2.46
1576422912123,2872822982186,238.09,-30.199999,2.08
1576422912143,2872842980623,238.53,-29.539999,1.73
1576422912163,2872862980623,238.84999,-28.49,1.48
1576422912183,2872882980623,239.12,-27.05,1.4
1576422912203,2872902980623,239.45999,-25.289999,1.4699999
1576422912223,2872922980623,239.76999,-23.269999,1.5
1576422912243,2872942982186,240.01999,-21.189999,1.5799999
1576422912264,2872962982186,240.22,-19.21,1.76
1576422912283,2872982982186,240.37999,-17.43,2.05
1576422912304,2873002980623,240.54999,-15.88,2.3999999
1576422912323,2873022980623,240.76,-14.549999,2.79
1576422912343,2873042980623,240.86,-13.41,3.07
1576422912366,2873062982186,240.76999,-12.49,3.36
1576422912383,2873082980623,240.56999,-11.78,3.72
1576422912403,2873102980623,240.33,-11.3,4.15
1576422912423,2873122980623,240.06,-10.9,4.6
1576422912443,2873142980623,239.75,-10.5199995,4.98
1576422912463,2873162980623,239.36,-9.99,5.2999997
1576422912483,2873182980623,238.9,-9.17,5.5299997
1576422912503,2873202980623,238.42,-8.3,5.74
1576422912523,2873222980623,237.98,-7.69,6.0899997
1576422912544,2873242980623,237.7,-7.5,6.75
1576422912563,2873262980623,237.58,-7.5699997,7.54
1576422912583,2873282980623,237.53,-7.6499996,8.12
1576422912603,2873302980623,237.51,-7.5899997,8.47
1576422912623,2873322980623,237.4,-7.33,8.61
1576422912643,2873342980623,237.15999,-6.93,8.559999
1576422912663,2873362980623,236.9,-6.5699997,8.55
1576422912683,2873382980623,236.67,-6.35,8.67
1576422912703,2873402980623,236.56,-6.2999997,8.82
1576422912723,2873422980623,236.59999,-6.35,8.97
1576422912743,2873442980623,236.72,-6.39,9.11
1576422912763,2873462980623,236.83,-6.3399997,9.3
1576422912785,2873482980623,236.84999,-6.19,9.54
1576422912803,2873502980623,236.84,-5.99,9.88
1576422912824,2873522980623,236.90999,-5.85,10.38
1576422912846,2873542980623,237.09,-5.75,10.82
1576422912863,2873562980623,237.29999,-5.5699997,11.04
1576422912883,2873582980623,237.56,-5.3599997,11.099999
1576422912903,2873602980623,237.95999,-5.29,11.07
1576422912924,2873622980623,238.48999,-5.3399997,10.92
1576422912945,2873642980623,239.15,-5.48,10.7
1576422912963,2873662980623,239.87,-5.7599998,10.42
1576422912983,2873682980623,240.56,-6.1299996,10.07
1576422913003,2873702980623,241.18,-6.52,9.69
1576422913024,2873722982186,241.70999,-6.94,9.37
1576422913043,2873742982186,242.18999,-7.3399997,9.13
1576422913064,2873762982186,242.68,-7.68,8.96
1576422913083,2873782980623,243.17,-7.8999996,8.889999
1576422913103,2873802980623,243.68999,-8.0,8.96
1576422913123,2873822980623,244.18999,-8.04,9.139999
1576422913143,2873842982186,244.59,-8.0,9.349999
1576422913162,2873862982186,244.89,-7.97,9.58
1576422913183,2873882980623,245.17,-8.08,9.79
1576422913203,2873902980623,245.54,-8.49,9.92
1576422913224,2873922980623,246.03,-9.12,9.9
1576422913243,2873942982186,246.51999,-9.83,9.76
1576422913263,2873962980623,246.92,-10.469999,9.5199995
1576422913283,2873982980623,247.18,-10.92,9.17
1576422913303,2874002980623,247.31,-11.12,8.79
1576422913323,2874022980623,247.29999,-11.059999,8.429999
1576422913343,2874042980623,247.15,-10.849999,8.139999
1576422913374,2874062982186,246.98999,-10.599999,8.0
1576422913383,2874082982186,246.90999,-10.389999,8.03
1576422913403,2874102982186,246.95999,-10.25,8.21
1576422913423,2874122980623,247.04,-10.139999,8.37
1576422913443,2874142980623,247.09,-9.98,8.58
1576422913463,2874162980623,247.06,-9.84,8.75
1576422913483,2874182980623,246.93999,-9.75,8.78
1576422913503,2874202980623,246.73,-9.73,8.7
1576422913523,2874222982186,246.47,-9.73,8.57
1576422913543,2874242980623,246.2,-9.74,8.45
1576422913563,2874262980623,245.95999,-9.7699995,8.32
1576422913583,2874282980623,245.75,-9.82,8.19
1576422913603,2874302980623,245.59,-9.94,8.05
1576422913623,2874322980623,245.40999,-10.11,7.79
1576422913643,2874342980623,245.17,-10.25,7.3599997
1576422913663,2874362980623,244.9,-10.41,6.92
1576422913683,2874382980623,244.61,-10.63,6.5499997
1576422913703,2874402980623,244.29999,-10.88,6.22
1576422913723,2874422980623,243.98999,-11.15,5.99
1576422913743,2874442980623,243.81,-11.54,5.83
1576422913765,2874462980623,243.81,-12.13,5.6299996
1576422913784,2874482982186,243.89,-12.889999,5.21
1576422913803,2874502980623,243.81999,-13.549999,4.6
1576422913826,2874522980623,243.42,-13.91,3.9499998
1576422913844,2874542980623,242.73999,-14.099999,3.6899998
1576422913864,2874562982186,241.95,-14.34,4.04
1576422913884,2874582982186,241.34999,-14.48,4.72
1576422913903,2874602982186,241.01999,-14.299999,5.3199997
1576422913923,2874622980623,240.81,-13.849999,5.68
1576422913945,2874642980623,240.65,-13.32,5.94
1576422913963,2874662980623,240.56999,-12.86,6.2
1576422913983,2874682980623,240.65,-12.57,6.5499997
1576422914003,2874702980623,240.87,-12.48,7.0
1576422914023,2874722980623,241.17,-12.49,7.48
1576422914043,2874742980623,241.43999,-12.55,7.77
1576422914063,2874762980623,241.62999,-12.639999,7.85
1576422914083,2874782980623,241.76999,-12.73,7.87
1576422914103,2874802980623,241.84,-12.75,7.95
1576422914123,2874822980623,241.81999,-12.61,8.099999
1576422914144,2874842980623,241.72,-12.28,8.349999
1576422914163,2874862980623,241.59,-11.759999,8.62
1576422914184,2874882982186,241.51,-11.24,8.94
1576422914203,2874902982186,241.51999,-10.88,9.139999
1576422914223,2874922982186,241.65,-10.7699995,9.19
1576422914242,2874942980623,241.79999,-10.84,9.11
1576422914263,2874962980623,241.9,-10.9,8.86
1576422914283,2874982980623,241.89,-10.849999,8.45
1576422914303,2875002980623,241.79,-10.66,7.94
1576422914323,2875022980623,241.65999,-10.389999,7.5
1576422914343,2875042980623,241.4,-10.19,6.99
1576422914373,2875062982186,240.93,-10.11,6.52
1576422914383,2875082982186,240.45,-10.099999,6.2
1576422914403,2875102980623,240.09,-10.03,5.9
1576422914423,2875122980623,239.89,-9.84,5.69
1576422914443,2875142980623,239.93,-9.59,5.58
1576422914463,2875162980623,240.29,-9.45,5.62
1576422914482,2875182980623,240.95999,-9.48,5.7
1576422914503,2875202980623,241.79,-9.62,5.68
1576422914522,2875222980623,242.51,-9.83,5.44
1576422914543,2875242980623,243.14,-10.11,5.06
1576422914563,2875262980623,243.70999,-10.34,4.75
1576422914583,2875282980623,244.2,-10.46,4.48
1576422914603,2875302980623,244.56,-10.469999,4.25
1576422914623,2875322980623,244.79999,-10.389999,4.0499997
1576422914643,2875342980623,245.01999,-10.309999,4.0099998
1576422914664,2875362980623,245.37,-10.34,4.18
1576422914683,2875382980623,245.89,-10.45,4.47
1576422914703,2875402980623,246.51999,-10.54,4.79
1576422914723,2875422980623,247.11,-10.54,5.06
1576422914768,2875442980623,247.59999,-10.51,5.23
1576422914768,2875462982186,247.95,-10.5,5.24
1576422914783,2875482982186,248.14,-10.559999,5.1099997
1576422914803,2875502982186,248.26999,-10.73,4.91
1576422914823,2875522982186,248.39,-10.96,4.7799997
1576422914843,2875542982186,248.51,-11.2,4.73
1576422914863,2875562982186,248.64,-11.44,4.72
1576422914883,2875582982186,248.76,-11.69,4.65
1576422914903,2875602982186,248.84,-11.96,4.48
1576422914923,2875622982186,248.9,-12.29,4.25
1576422914943,2875642980623,248.90999,-12.62,3.9499998
1576422914963,2875662980623,248.79,-12.759999,3.6899998
1576422914983,2875682980623,248.56,-12.7,3.74
1576422915003,2875702980623,248.26,-12.5199995,4.08
1576422915023,2875722980623,247.98,-12.309999,4.58
1576422915042,2875742980623,247.83,-12.13,5.27
1576422915063,2875762980623,247.81,-12.0199995,6.1299996
1576422915083,2875782980623,247.84999,-11.929999,7.0099998
1576422915103,2875802982186,247.89,-11.84,7.79
1576422915123,2875822982186,247.89,-11.66,8.4
1576422915143,2875842980623,247.81999,-11.38,8.9
1576422915163,2875862980623,247.64,-11.01,9.349999
1576422915183,2875882980623,247.45999,-10.63,9.75
1576422915203,2875902982186,247.31999,-10.24,10.099999
1576422915224,2875922980623,247.20999,-9.809999,10.389999
1576422915243,2875942980623,247.12999,-9.4,10.54
1576422915264,2875962980623,247.04,-9.01,10.559999
1576422915283,2875982980623,246.89,-8.559999,10.5
1576422915304,2876002980623,246.65,-8.01,10.37
1576422915323,2876022980623,246.31,-7.47,10.15
1576422915343,2876042980623,245.92,-7.04,9.83
1576422915382,2876062982186,245.51999,-6.7599998,9.42
1576422915384,2876082982186,245.17,-6.6099997,8.97
1576422915403,2876102980623,244.87999,-6.5099998,8.54
1576422915423,2876122980623,244.59999,-6.44,8.16
1576422915443,2876142980623,244.31999,-6.42,7.81
1576422915463,2876162980623,244.09,-6.47,7.5
1576422915483,2876182980623,243.92,-6.54,7.33
1576422915504,2876202980623,243.84999,-6.5899997,7.24
1576422915523,2876222980623,243.86,-6.5699997,7.17
1576422915543,2876242980623,243.92,-6.49,7.0899997
1576422915563,2876262980623,244.04,-6.43,6.96
1576422915583,2876282980623,244.23,-6.44,6.7599998
1576422915603,2876302980623,244.51,-6.58,6.52
1576422915623,2876322980623,244.93999,-6.89,6.3199997
1576422915643,2876342980623,245.51999,-7.2999997,6.14
1576422915663,2876362980623,246.18999,-7.71,5.95
1576422915683,2876382980623,246.89,-8.03,5.8199997
1576422915704,2876402980623,247.54999,-8.2,5.77
1576422915723,2876422980623,247.97,-8.19,5.81
1576422915744,2876442982186,248.04999,-8.0199995,5.94
1576422915766,2876462982186,248.20999,-7.8999996,6.0099998
1576422915785,2876482980623,248.61,-7.98,6.18
1576422915803,2876502982186,249.11,-8.0199995,6.27
1576422915823,2876522980623,249.54,-7.8199997,6.33
1576422915843,2876542982186,249.78,-7.41,6.35
1576422915864,2876562982186,249.90999,-6.89,6.33
1576422915883,2876582982186,250.01999,-6.35,6.22
1576422915903,2876602980623,250.18999,-5.91,6.0899997
1576422915923,2876622980623,250.45999,-5.68,5.96
1576422915943,2876642980623,250.84,-5.68,5.8199997
1576422915963,2876662980623,251.33,-5.87,5.65
1576422915983,2876682980623,251.84999,-6.17,5.43
1576422916003,2876702980623,252.26,-6.48,5.1
1576422916024,2876722980623,252.51999,-6.74,4.68
1576422916043,2876742980623,252.76,-6.99,4.21
1576422916064,2876762980623,253.15999,-7.3199997,3.6799998
1576422916083,2876782980623,253.51999,-7.6299996,3.03
1576422916103,2876802980623,253.78,-7.98,2.6299999
1576422916122,2876822980623,253.95,-8.37,2.33
1576422916143,2876842982186,254.15999,-8.8,2.01
1576422916164,2876862982186,254.34,-9.23,1.65
1576422916183,2876882980623,254.54,-9.65,1.23
1576422916203,2876902982186,254.76,-10.05,0.84
1576422916223,2876922980623,255.01999,-10.4,0.53
1576422916243,2876942982186,255.2,-10.65,0.35
1576422916263,2876962982186,255.31999,-10.78,0.24
1576422916283,2876982980623,255.43,-10.78,0.16
1576422916304,2877002980623,255.53,-10.58,0.089999996
1576422916323,2877022980623,255.62,-10.139999,0.089999996
1576422916343,2877042980623,255.70999,-9.48,0.19
1576422916375,2877062982186,255.81,-8.84,0.37
1576422916383,2877082982186,255.95,-8.57,0.71
1576422916403,2877102982186,256.13998,-8.86,1.18
1576422916423,2877122980623,256.38998,-9.65,1.5
1576422916443,2877142980623,256.72,-10.71,1.4599999
1576422916463,2877162980623,256.93,-11.78,1.03
1576422916483,2877182980623,256.99,-12.67,0.32
1576422916503,2877202980623,256.97998,-13.28,-0.37
1576422916523,2877222980623,256.97,-13.599999,-0.79999995
1576422916543,2877242980623,257.04,-13.71,-0.82
1576422916563,2877262980623,257.25,-13.719999,-0.45999998
1576422916584,2877282980623,257.55,-13.75,0.04
1576422916603,2877302980623,257.91,-13.84,0.52
1576422916623,2877322980623,258.24,-13.95,0.83
1576422916643,2877342980623,258.56,-13.99,0.89
1576422916663,2877362980623,258.88998,-13.96,0.77
1576422916683,2877382980623,259.22998,-13.9,0.57
1576422916703,2877402980623,259.56,-13.88,0.48999998
1576422916723,2877422980623,259.93,-13.92,0.56
1576422916743,2877442980623,260.31,-14.009999,0.66999996
1576422916763,2877462980623,260.66,-14.15,0.76
1576422916786,2877482980623,260.96,-14.33,0.83
1576422916803,2877502982186,261.21,-14.559999,0.89
1576422916823,2877522980623,261.41998,-14.839999,0.85999995
1576422916843,2877542980623,261.66,-15.179999,0.76
1576422916864,2877562980623,261.93,-15.53,0.62
1576422916884,2877582980623,262.25,-15.849999,0.52
1576422916903,2877602980623,262.62,-16.15,0.48
1576422916923,2877622980623,263.0,-16.43,0.45
1576422916943,2877642980623,263.4,-16.74,0.44
1576422916963,2877662980623,263.8,-17.01,0.42
1576422916983,2877682980623,264.24,-17.19,0.42
1576422917003,2877702980623,264.88998,-17.27,0.39
1576422917023,2877722980623,265.61,-17.24,0.14999999
1576422917043,2877742980623,266.25,-17.0,-0.32999998
1576422917064,2877762980623,266.9,-16.65,-0.69
1576422917083,2877782982186,267.63998,-16.55,-0.7
1576422917104,2877802980623,268.33,-16.73,-0.51
1576422917123,2877822980623,269.0,-17.039999,-0.35
1576422917143,2877842980623,269.55,-17.31,-0.26999998
1576422917163,2877862982186,270.05,-17.449999,-0.29999998
1576422917183,2877882982186,270.55,-17.449999,-0.48999998
1576422917203,2877902980623,271.09,-17.31,-0.82
1576422917223,2877922980623,271.66998,-17.07,-1.11
1576422917243,2877942980623,272.31,-16.81,-1.26
1576422917263,2877962980623,272.97,-16.68,-1.35
1576422917283,2877982980623,273.5,-16.77,-1.36
1576422917303,2878002980623,273.94998,-16.94,-1.3299999
1576422917323,2878022980623,274.3,-17.14,-1.37
1576422917344,2878042982186,274.56,-17.27,-1.4599999
1576422917379,2878062982186,274.8,-17.33,-1.52
1576422917383,2878082982186,275.04,-17.38,-1.4699999
1576422917403,2878102980623,275.29,-17.44,-1.27
1576422917423,2878122980623,275.53,-17.5,-0.96999997
1576422917443,2878142982186,275.75,-17.55,-0.66999996
1576422917463,2878162982186,275.97,-17.65,-0.42999998
1576422917483,2878182980623,276.19998,-17.84,-0.26
1576422917503,2878202980623,276.44,-18.06,-0.21
1576422917523,2878222980623,276.66998,-18.289999,-0.31
1576422917543,2878242980623,276.85,-18.57,-0.59999996
1576422917563,2878262980623,276.91,-18.92,-0.97999996
1576422917584,2878282980623,276.72,-19.41,-1.18
1576422917603,2878302980623,276.53,-19.97,-1.15
1576422917624,2878322980623,276.37,-20.56,-0.91999996
1576422917643,2878342980623,276.22998,-21.06,-0.61
1576422917664,2878362980623,276.06,-21.33,-0.32
1576422917682,2878382980623,275.93,-21.32,0.08
1576422917703,2878402982186,275.63998,-20.9,0.55
1576422917723,2878422980623,275.24,-20.21,1.0799999
1576422917743,2878442980623,275.05,-19.64,1.73
1576422917764,2878462980623,275.13,-19.41,2.32
1576422917783,2878482982186,275.19,-19.58,2.6499999
1576422917803,2878502980623,275.15,-20.01,2.73
1576422917823,2878522980623,274.91,-20.539999,2.6299999
1576422917843,2878542980623,274.47,-20.99,2.47
1576422917863,2878562982186,274.03,-21.189999,2.29
1576422917884,2878582980623,273.79,-21.189999,2.26
1576422917903,2878602980623,273.75,-21.109999,2.3899999
1576422917923,2878622980623,273.78,-21.05,2.6
1576422917943,2878642980623,273.77,-21.08,2.72
1576422917963,2878662980623,273.69998,-21.15,2.62
1576422917983,2878682980623,273.66998,-21.189999,2.33
1576422918003,2878702980623,273.66998,-21.16,1.99
1576422918023,2878722980623,273.68,-21.14,1.7099999
1576422918043,2878742982186,273.81,-21.24,1.55
1576422918063,2878762982186,274.03,-21.51,1.4699999
1576422918084,2878782980623,274.33,-21.91,1.36
1576422918103,2878802982186,274.68,-22.34,1.18
1576422918123,2878822982186,274.99,-22.699999,0.96999997
1576422918143,2878842980623,275.29,-22.96,0.78999996
1576422918163,2878862980623,275.52,-23.08,0.65999997
1576422918184,2878882982186,275.86,-23.07,0.5
1576422918203,2878902982186,276.37,-22.96,0.35
1576422918223,2878922980623,277.02,-22.76,0.14
1576422918243,2878942980623,277.47,-22.359999,-0.07
1576422918263,2878962980623,277.93,-21.84,-0.11
1576422918282,2878982980623,278.63998,-21.439999,0.07
1576422918303,2879002980623,279.65,-21.3,0.32999998
1576422918323,2879022980623,280.68,-21.42,0.58
1576422918343,2879042980623,281.61,-21.58,0.65999997
1576422918387,2879062980623,282.41998,-21.59,0.58
1576422918387,2879082982186,283.19,-21.41,0.29999998
1576422918403,2879102980623,283.88998,-21.07,-0.11
1576422918423,2879122980623,284.62,-20.67,-0.59
1576422918443,2879142980623,285.35,-20.34,-0.93
1576422918463,2879162980623,286.16998,-20.15,-1.04
1576422918483,2879182980623,286.99,-20.09,-1.0
1576422918503,2879202980623,287.75,-20.05,-0.95
1576422918523,2879222980623,288.41998,-19.939999,-0.95
1576422918543,2879242980623,288.99,-19.72,-1.03
1576422918563,2879262980623,289.47998,-19.4,-1.15
1576422918583,2879282980623,289.9,-19.039999,-1.29
1576422918635,2879302980623,290.19998,-18.75,-1.43
1576422918635,2879322982186,290.41998,-18.58,-1.5899999
1576422918643,2879342982186,290.59,-18.529999,-1.77
1576422918663,2879362982186,290.74,-18.56,-1.9799999
1576422918683,2879382980623,290.85,-18.55,-2.1599998
1576422918703,2879402980623,290.94,-18.43,-2.3
1576422918723,2879422980623,291.04,-18.22,-2.35
1576422918751,2879442980623,291.25,-18.01,-2.21
1576422918763,2879462980623,291.41998,-17.73,-1.9599999
1576422918784,2879482982186,291.5,-17.4,-1.7099999
1576422918803,2879502982186,291.59,-17.13,-1.37
1576422918823,2879522980623,291.6,-16.89,-1.06
1576422918843,2879542980623,291.35,-16.68,-0.84
1576422918864,2879562980623,291.03,-16.65,-0.53999996
1576422918883,2879582980623,290.85,-16.84,-0.16
1576422918903,2879602980623,290.75998,-17.18,0.17999999
1576422918923,2879622980623,290.66,-17.5,0.31
1576422918945,2879642982186,290.46,-17.8,0.14
1576422918963,2879662980623,290.18,-18.14,-0.14999999
1576422918983,2879682980623,289.88,-18.52,-0.47
1576422919003,2879702980623,289.62,-18.92,-0.78
1576422919023,2879722980623,289.46,-19.32,-0.85999995
1576422919043,2879742980623,289.44998,-19.63,-0.79999995
1576422919063,2879762980623,289.49,-19.779999,-0.64
1576422919083,2879782980623,289.58,-19.77,-0.42999998
1576422919103,2879802982186,289.63,-19.59,-0.22999999
1576422919123,2879822982186,289.6,-19.35,-0.02
1576422919143,2879842980623,289.61,-19.18,0.17
1576422919163,2879862980623,289.79,-19.09,0.19
1576422919183,2879882980623,290.0,-19.02,0.089999996
1576422919203,2879902982186,290.13998,-18.92,-0.08
1576422919223,2879922980623,290.16,-18.82,-0.28
1576422919243,2879942980623,290.19998,-18.76,-0.32999998
1576422919263,2879962980623,290.28,-18.789999,-0.22999999
1576422919283,2879982980623,290.36,-18.869999,-0.06
1576422919303,2880002980623,290.38998,-18.97,0.01
1576422919323,2880022980623,290.35,-19.07,-0.07
1576422919343,2880042980623,290.31,-19.16,-0.31
1576422919378,2880062980623,290.32,-19.17,-0.65
1576422919383,2880082982186,290.4,-19.08,-1.04
1576422919403,2880102982186,290.61,-18.859999,-1.35
1576422919423,2880122980623,290.91998,-18.43,-1.52
1576422919443,2880142980623,291.24,-17.8,-1.63
1576422919464,2880162980623,291.6,-17.15,-1.8
1576422919483,2880182980623,291.97998,-16.789999,-1.9499999
1576422919504,2880202980623,292.25,-16.85,-2.03
1576422919523,2880222980623,292.5,-17.18,-2.07
1576422919544,2880242980623,292.71,-17.58,-2.07
1576422919563,2880262980623,292.91,-17.92,-2.1699998
1576422919583,2880282980623,293.19,-18.1,-2.44
1576422919603,2880302980623,293.54,-18.199999,-2.72
1576422919623,2880322980623,293.94998,-18.3,-2.9199998
1576422919643,2880342980623,294.35,-18.48,-2.96
1576422919663,2880362980623,294.72998,-18.72,-2.8799999
1576422919683,2880382980623,295.08,-18.93,-2.76
1576422919704,2880402980623,295.36,-19.039999,-2.6699998
1576422919723,2880422980623,295.61,-19.07,-2.71
1576422919744,2880442980623,295.8,-19.07,-2.84
