timeMillis,timeNanos,x,y,z
1576422910968,2871663833186,-0.04597197,-0.20104447,-0.5604427
1576422910980,2871683831623,0.027576203,-0.22668336,-0.5269673
1576422910999,2871703837873,0.09670869,-0.21055652,-0.50794315
1576422911020,2871723831623,0.12781046,-0.1650907,-0.4600339
1576422911039,2871743831623,0.12875293,-0.06403613,-0.38758525
1576422911060,2871763833186,0.113394044,0.0084823,-0.31566024
1576422911080,2871783833186,0.09555677,0.00286234,-0.2712067
1576422911100,2871803833186,0.07702138,-0.0035255651,-0.23223351
1576422911120,2871823833186,0.0630762,0.057648227,-0.1433439
1576422911140,2871843831623,0.10089748,0.2335076,-0.007923795
1576422911160,2871863831623,0.2075022,0.4075693,0.10164797
1576422911180,2871883833186,0.37798595,0.33763394,0.06244788
1576422911200,2871903833186,0.42828634,0.06977826,0.07780678
1576422911220,2871923833186,0.31752774,-0.18278833,0.024940755
1576422911240,2871943831623,0.09564404,-0.4172384,-0.046827182
1576422911260,2871963833186,-0.029286625,-0.52356386,-0.074543014
1576422911280,2871983833186,-0.037559487,-0.3362726,0.063669614
1576422911300,2872003831623,-7.5049157E-4,-0.13964379,0.19970058
1576422911319,2872023831623,0.0654673,-0.046617743,0.22523473
1576422911340,2872043831623,0.16763887,-0.065973446,0.19737929
1576422911363,2872063833186,0.19406316,-0.16718508,0.10248573
1576422911380,2872083831623,0.16465436,-0.29338986,0.022706734
1576422911400,2872103831623,0.18404497,-0.39130282,0.016074482
1576422911420,2872123831623,0.2274164,-0.34459782,-0.012950343
1576422911440,2872143831623,0.23863886,-0.16543975,-0.058276545
1576422911459,2872163831623,0.15442674,0.0049916417,-0.14011504
1576422911480,2872183831623,-0.04277802,0.13932963,-0.19355701
1576422911500,2872203831623,-0.2879444,0.1656841,-0.20298178
1576422911519,2872223831623,-0.4579744,0.11020009,-0.20636773
1576422911540,2872243831623,-0.52492523,0.047787115,-0.23638739
1576422911559,2872263831623,-0.4517261,0.008517207,-0.25541148
1576422911580,2872283831623,-0.2353751,0.03005457,-0.29989994
1576422911600,2872303831623,0.03598869,0.06923721,-0.31323424
1576422911620,2872323831623,0.26012388,0.045779984,-0.24902357
1576422911640,2872343831623,0.35314992,0.029199358,-0.24050637
1576422911660,2872363831623,0.31614894,-0.007400196,-0.30433306
1576422911680,2872383831623,0.24027948,-0.109135434,-0.38924333
1576422911701,2872403831623,0.252968,-0.21690951,-0.43490115
1576422911720,2872423831623,0.31867966,-0.29944614,-0.410292
1576422911740,2872443831623,0.4010941,-0.3424336,-0.38090065
1576422911760,2872463831623,0.5015902,-0.37730527,-0.375717
1576422911781,2872483831623,0.5704783,-0.38967967,-0.3614926
1576422911800,2872503831623,0.6305002,-0.4389503,-0.3642851
1576422911820,2872523831623,0.6346715,-0.4579744,-0.47626543
1576422911840,2872543833186,0.5501278,-0.4173955,-0.48171088
1576422911860,2872563833186,0.5770931,-0.44764206,-0.49597022
1576422911880,2872583833186,0.8677777,-0.52227235,-0.58290505
1576422911900,2872603831623,1.2149062,-0.61037654,-0.6270095
1576422911920,2872623831623,1.3981483,-0.7242069,-0.6165201
1576422911940,2872643831623,1.3399416,-0.77894044,-0.59400535
1576422911960,2872663831623,1.0678273,-0.7180983,-0.6394363
1576422911980,2872683831623,0.6629982,-0.58866465,-0.7149043
1576422912000,2872703831623,0.18011798,-0.525187,-0.75637335
1576422912020,2872723831623,-0.24284512,-0.42076397,-0.7612428
1576422912040,2872743831623,-0.46617743,-0.24521875,-0.72027993
1576422912060,2872763831623,-0.482601,-0.14666001,-0.69900435
1576422912080,2872783831623,-0.4017748,-0.03202679,-0.6559471
1576422912100,2872803833186,-0.38243654,0.042062435,-0.58431876
1576422912119,2872823833186,-0.5862561,0.07318166,-0.48029715
1576422912140,2872843831623,-0.9247976,0.056042522,-0.3547556
1576422912160,2872863831623,-1.2638104,-0.047525316,-0.24586453
1576422912180,2872883831623,-1.5446688,-0.18840829,-0.24277529
1576422912200,2872903831623,-1.7669015,-0.13870132,-0.23794073
1576422912220,2872923831623,-1.8254573,-0.14896385,-0.17537068
1576422912240,2872943833186,-1.7296213,-0.20437805,-0.11459832
1576422912260,2872963833186,-1.5562403,-0.28792697,-0.060021874
1576422912280,2872983833186,-1.3620375,-0.33986795,-0.05248205
1576422912300,2873003831623,-1.1719537,-0.37252307,-0.092816606
1576422912320,2873023831623,-0.99260366,-0.255778,-0.027000243
1576422912340,2873043831623,-0.8041605,-0.23272221,0.12978268
1576422912366,2873063833186,-0.60208625,-0.2705086,0.22773056
1576422912380,2873083831623,-0.40575415,-0.33168238,0.28272587
1576422912400,2873103831623,-0.33068752,-0.33763394,0.30524063
1576422912420,2873123831623,-0.31449088,-0.27822295,0.31794664
1576422912440,2873143831623,-0.4312185,-0.20900318,0.37700856
1576422912460,2873163831623,-0.6721263,-0.13791592,0.4298397
1576422912480,2873183831623,-0.7252192,-0.116029486,0.43730968
1576422912500,2873203831623,-0.48619637,-0.24731316,0.41598177
1576422912520,2873223831623,-0.14318681,-0.53901005,0.31503192
1576422912540,2873243831623,0.074874625,-0.6723881,0.19015363
1576422912560,2873263831623,0.07295476,-0.49424234,0.10295697
1576422912580,2873283831623,-0.043703046,-0.30543262,0.054716073
1576422912600,2873303831623,-0.2157925,-0.11014773,0.11369075
1576422912620,2873323831623,-0.32054716,0.07021459,0.19011872
1576422912640,2873343831623,-0.27708846,0.03371976,0.22408283
1576422912660,2873363831623,-0.16147786,-0.078574724,0.20559978
1576422912680,2873383831623,-0.030124383,-0.11847295,0.10667452
1576422912700,2873403831623,0.041469023,-0.13655455,-0.024469515
1576422912720,2873423831623,0.01282817,-0.13370967,-0.08913396
1576422912740,2873443831623,-0.051975906,-0.17875662,-0.07763225
1576422912760,2873463831623,-0.13589133,-0.20348793,0.0017104227
1576422912780,2873483831623,-0.17533578,-0.2971074,0.03769911
1576422912800,2873503831623,-0.13412856,-0.4383569,-0.018081611
1576422912820,2873523831623,-0.114633225,-0.39861575,-0.119258344
1576422912841,2873543831623,-0.19673352,-0.21242402,-0.1645671
1576422912860,2873563831623,-0.21973695,-0.076532684,-0.21999875
1576422912880,2873583831623,-0.12751375,2.2689281E-4,-0.34232888
1576422912900,2873603831623,-0.050771628,0.08498008,-0.47359508
1576422912920,2873623831623,0.014695672,0.13878858,-0.581055
1576422912941,2873643831623,0.13034119,0.1847082,-0.6404486
1576422912959,2873663831623,0.2117957,0.24087289,-0.62678266
1576422912982,2873683831623,0.25274113,0.27028167,-0.57039106
1576422913000,2873703831623,0.2844712,0.22047,-0.48839548
1576422913020,2873723833186,0.28464574,0.15948819,-0.44549528
1576422913041,2873743833186,0.23263493,0.089762285,-0.4384267
1576422913060,2873763833186,0.11728612,0.002565634,-0.43057272
1576422913080,2873783831623,0.016720254,-0.12583824,-0.43849653
1576422913100,2873803831623,-0.03396411,-0.21491985,-0.41022217
1576422913120,2873823831623,-0.08344419,-0.23246041,-0.31662017
1576422913140,2873843833186,-0.075694926,-0.23675391,-0.22889993
1576422913159,2873863833186,0.05969026,-0.21354103,-0.21848032
1576422913180,2873883831623,0.30281463,-0.15772541,-0.3065147
1576422913200,2873903831623,0.47757444,-0.044680428,-0.42292818
1576422913222,2873923831623,0.5422214,0.04839798,-0.43526766
1576422913240,2873943833186,0.5009444,0.14624114,-0.38695696
1576422913260,2873963831623,0.35545376,0.25064674,-0.27947956
1576422913280,2873983831623,0.15622441,0.30419344,-0.17027432
1576422913300,2874003831623,-0.04839798,0.31271064,-0.058503438
1576422913320,2874023831623,-0.16514306,0.27127653,0.07241371
1576422913340,2874043831623,-0.19893263,0.14213961,0.11433652
1576422913374,2874063833186,-0.17304939,-0.011065387,0.06768387
1576422913380,2874083833186,-0.12821189,-0.16599827,-0.017418386
1576422913400,2874103833186,-0.10707595,-0.14426892,-0.046722464
1576422913420,2874123831623,-0.1462586,-0.19001399,-0.017243853
1576422913439,2874143831623,-0.119240895,-0.14165092,0.050021138
1576422913460,2874163831623,-0.05560619,-0.00715585,0.109536864
1576422913480,2874183831623,0.007853982,0.093968526,0.1579174
1576422913500,2874203831623,0.031834807,0.15439183,0.1990897
1576422913520,2874223833186,0.041992623,0.1414764,0.20849703
1576422913540,2874243831623,0.056217056,0.1404641,0.18437658
1576422913560,2874263831623,0.07408923,0.14615387,0.15720181
1576422913580,2874283831623,0.12695526,0.13929473,0.115959674
1576422913600,2874303831623,0.16905259,0.25661576,0.10643018
1576422913620,2874323831623,0.15233234,0.40208894,0.13695599
1576422913640,2874343831623,0.16549212,0.41521382,0.16205382
1576422913660,2874363831623,0.2192308,0.36871827,0.17952457
1576422913680,2874383831623,0.25316,0.33108896,0.21420425
1576422913701,2874403831623,0.26733208,0.25045475,0.22149974
1576422913719,2874423831623,0.35283577,0.16147786,0.119659774
1576422913740,2874443831623,0.52014303,0.17446311,-0.041277036
1576422913765,2874463831623,0.6503795,0.33459708,-0.146852
1576422913783,2874483833186,0.58088046,0.5361651,-0.068626344
1576422913800,2874503831623,0.34496433,0.6291912,0.20669934
1576422913820,2874523831623,0.20975366,0.36700782,0.51356316
1576422913840,2874543831623,0.25590017,-0.13397147,0.73741907
1576422913860,2874563833186,0.15538666,-0.44547784,0.6530498
1576422913882,2874583833186,-0.12472123,-0.43641958,0.40421826
1576422913901,2874603833186,-0.3792426,-0.26120597,0.25427702
1576422913920,2874623831623,-0.44725809,-0.18966493,0.17875662
1576422913940,2874643831623,-0.39069197,-0.20067796,0.114458695
1576422913960,2874663831623,-0.26012388,-0.3175452,-0.0015009831
1576422913980,2874683831623,-0.10543534,-0.42186353,-0.10114183
1576422914000,2874703831623,-0.024190264,-0.47242573,-0.16786577
1576422914020,2874723831623,0.021868976,-0.29742154,-0.16931438
1576422914039,2874743831623,0.062168628,-0.10185742,-0.15433946
1576422914060,2874763831623,0.062290803,-0.047315877,-0.11086331
1576422914080,2874783831623,0.0056897732,-0.07754498,-0.044087015
1576422914100,2874803831623,-0.11362094,-0.13018411,0.03939208
1576422914120,2874823831623,-0.27953193,-0.19504054,0.12915437
1576422914140,2874843831623,-0.43601814,-0.20931734,0.15538666
1576422914160,2874863831623,-0.4378333,-0.25694737,0.12156218
1576422914181,2874883833186,-0.31510174,-0.17453292,0.020786872
1576422914199,2874903833186,-0.11400491,-0.06574655,-0.09712757
1576422914220,2874923833186,0.038885936,0.04649557,-0.14788175
1576422914239,2874943831623,0.042411502,0.19664624,-0.121474914
1576422914260,2874963831623,-0.041852996,0.3509159,-0.06262241
1576422914279,2874983831623,-0.15899949,0.45022514,-0.0040142573
1576422914300,2875003831623,-0.21443115,0.3981445,0.03754203
1576422914319,2875023831623,-0.14885913,0.47581166,0.14172074
1576422914340,2875043831623,-0.015830137,0.4774697,0.32447416
1576422914373,2875063833186,0.035657078,0.34838519,0.36170202
1576422914380,2875083833186,-0.02851868,0.311454,0.26064748
1576422914400,2875103831623,-0.14741051,0.21160372,0.13425073
1576422914419,2875123831623,-0.21779963,0.08431686,-0.047944196
1576422914440,2875143831623,-0.15720181,-0.086481065,-0.30248302
1576422914460,2875163831623,-0.027122416,-0.16125096,-0.5641602
1576422914479,2875183831623,0.052167892,-0.10075786,-0.7144854
1576422914501,2875203831623,0.12454669,0.09606292,-0.6587396
1576422914519,2875223831623,0.19324285,0.23321089,-0.5960474
1576422914540,2875243831623,0.15737633,0.17880899,-0.53649676
1576422914559,2875263831623,0.0726057,0.14854497,-0.46066222
1576422914580,2875283831623,-0.014957472,0.14458308,-0.35292304
1576422914600,2875303831623,-0.08489282,0.12725195,-0.23528783
1576422914619,2875323831623,-0.079080865,0.0011170107,-0.19467403
1576422914640,2875343831623,-9.250245E-4,-0.19671606,-0.27396435
1576422914660,2875363831623,0.06419321,-0.336866,-0.4012163
1576422914680,2875383831623,0.032724924,-0.37447783,-0.48563787
1576422914700,2875403831623,-0.03954916,-0.32665583,-0.46443212
1576422914720,2875423831623,-0.062063906,-0.22417009,-0.39397317
1576422914767,2875443831623,-0.03757694,-0.06555457,-0.29637435
1576422914768,2875463833186,0.041015238,0.08894198,-0.18695967
1576422914780,2875483833186,0.13802063,0.14617133,-0.14227924
1576422914799,2875503833186,0.1897173,0.09313077,-0.12507029
1576422914820,2875523833186,0.20172516,0.020333085,-0.11250392
1576422914839,2875543833186,0.2064899,-0.010681415,-0.114877574
1576422914860,2875563833186,0.20886356,0.03588397,-0.11828096
1576422914880,2875583833186,0.2268579,0.130411,-0.09688323
1576422914900,2875603833186,0.29070204,0.18638371,-0.09229301
1576422914920,2875623833186,0.284925,0.24827309,-0.064664446
1576422914940,2875643831623,0.12632693,0.2451315,0.05183628
1576422914960,2875663831623,-0.036756635,0.0062308256,0.2008874
1576422914980,2875683831623,-0.13374458,-0.2332458,0.32503265
1576422914999,2875703831623,-0.17002997,-0.3722613,0.32695252
1576422915020,2875723831623,-0.14088298,-0.56796503,0.2582738
1576422915039,2875743831623,-0.09670869,-0.72356117,0.17666222
1576422915060,2875763831623,-0.07719591,-0.76459384,0.12878785
1576422915080,2875783831623,-0.08820894,-0.67228335,0.103882
1576422915100,2875803833186,-0.14837044,-0.51639056,0.10459758
1576422915119,2875823833186,-0.23528783,-0.41859975,0.14969689
1576422915140,2875843831623,-0.29942867,-0.35557592,0.22916172
1576422915160,2875863831623,-0.30197686,-0.31506684,0.2207318
1576422915179,2875883831623,-0.31820843,-0.27597147,0.17341591
1576422915200,2875903833186,-0.35660568,-0.2298075,0.13733996
1576422915220,2875923831623,-0.34267795,-0.124424525,0.092816606
1576422915240,2875943831623,-0.33166492,-0.0043982295,0.07728318
1576422915260,2875963831623,-0.36692056,0.070755646,0.11803662
1576422915280,2875983831623,-0.43863615,0.148161,0.18551105
1576422915300,2876003831623,-0.4195597,0.22865559,0.26598817
1576422915320,2876023831623,-0.31189033,0.31677726,0.30496138
1576422915340,2876043831623,-0.18715166,0.39802232,0.29227284
1576422915382,2876063833186,-0.084089965,0.42343432,0.25645867
1576422915382,2876083833186,-0.04298746,0.40055305,0.20552997
1576422915400,2876103831623,-0.025778513,0.3554014,0.20809561
1576422915420,2876123831623,0.017156586,0.33356732,0.20682152
1576422915440,2876143831623,0.069690995,0.2909464,0.16587609
1576422915460,2876163831623,0.08436921,0.16299629,0.1290671
1576422915480,2876183831623,0.05162684,0.08452629,0.057910025
1576422915500,2876203831623,-0.016458455,0.061295964,-0.016929694
1576422915520,2876223831623,-0.07340855,0.06304129,-0.066636674
1576422915540,2876243831623,-0.07056366,0.10035643,-0.113743104
1576422915560,2876263831623,-0.007504916,0.15334463,-0.1786519
1576422915580,2876283831623,0.0919614,0.1807812,-0.26782078
1576422915600,2876303831623,0.22820179,0.1359786,-0.38426915
1576422915621,2876323831623,0.30901054,0.09128072,-0.52007324
1576422915640,2876343831623,0.297631,0.086969756,-0.5977229
1576422915660,2876363831623,0.21856758,0.029391345,-0.61350065
1576422915680,2876383831623,0.08742354,-0.040194932,-0.5697802
1576422915700,2876403831623,-0.04691445,-0.084840454,-0.3530452
1576422915720,2876423831623,-0.14952235,-0.11677998,-0.052516956
1576422915740,2876443833186,-0.119153626,-0.083688535,-0.12740904
1576422915760,2876463833186,0.027872909,-0.19282398,-0.32365385
1576422915780,2876483831623,-0.011187561,-0.13934709,-0.41681954
1576422915800,2876503833186,-0.20840977,-0.09847148,-0.36206856
1576422915820,2876523831623,-0.38175586,-0.05073672,-0.20123646
1576422915840,2876543833186,-0.46788788,0.008918633,-0.109432146
1576422915860,2876563833186,-0.47977355,0.07719591,-0.107791536
1576422915882,2876583833186,-0.39835393,0.102852255,-0.15926129
1576422915901,2876603831623,-0.2234894,0.08876745,-0.24296728
1576422915920,2876623831623,-0.03764675,0.08794714,-0.33744195
1576422915940,2876643831623,0.12573352,0.104335785,-0.4340983
1576422915960,2876663831623,0.21886429,0.14755014,-0.4679053
1576422915980,2876683831623,0.23815018,0.24644049,-0.38425168
1576422916000,2876703831623,0.20971876,0.3312984,-0.26529005
1576422916020,2876723831623,0.20451768,0.38426915,-0.25363123
1576422916040,2876743831623,0.2602984,0.42261404,-0.40062287
1576422916060,2876763831623,0.25750586,0.51455796,-0.3806214
1576422916079,2876783831623,0.29647908,0.31471777,-0.27773425
1576422916100,2876803831623,0.33236304,0.24483478,-0.18146189
1576422916119,2876823831623,0.36617008,0.24446827,-0.21863739
1576422916140,2876843833186,0.37405896,0.28935814,-0.20394172
1576422916160,2876863833186,0.36461672,0.33016393,-0.22933626
1576422916180,2876883831623,0.34690166,0.30674163,-0.25167647
1576422916200,2876903833186,0.30009192,0.22151719,-0.26899013
1576422916220,2876923831623,0.21584487,0.12341223,-0.1831374
1576422916240,2876943833186,0.114039816,0.07902851,-0.12011356
1576422916260,2876963833186,0.0047472958,0.051138148,-0.10238101
1576422916280,2876983831623,-0.17161822,0.043650683,-0.09679596
1576422916300,2877003831623,-0.38870227,-0.013020156,-0.079499744
1576422916320,2877023831623,-0.57339305,-0.10053097,-0.060946897
1576422916340,2877043831623,-0.55679494,-0.16324064,-0.05438446
1576422916375,2877063833186,-0.23954643,-0.31084314,-0.07641052
1576422916380,2877083833186,0.2536138,-0.4352502,-0.10328858
1576422916400,2877103833186,0.6896145,-0.30794588,-0.17231636
1576422916420,2877123831623,0.9163328,-0.017976891,-0.28852037
1576422916440,2877143831623,0.9311157,0.33505085,-0.2514147
1576422916460,2877163831623,0.7796386,0.5920506,-0.17631316
1576422916480,2877183831623,0.53049284,0.593953,-0.13107422
1576422916500,2877203831623,0.27769932,0.37297687,-0.07524114
1576422916520,2877223831623,0.09679596,-0.0028972465,-0.06637487
1576422916540,2877243831623,0.014800392,-0.34252086,-0.10234611
1576422916560,2877263831623,0.024137903,-0.49734902,-0.14870206
1576422916580,2877283831623,0.08196066,-0.4780806,-0.19811232
1576422916600,2877303831623,0.092240654,-0.3349636,-0.21507692
1576422916620,2877323831623,0.031258848,-0.11838568,-0.2597748
1576422916640,2877343831623,-0.029862583,0.036704276,-0.30731758
1576422916660,2877363831623,-0.050195668,0.092153385,-0.32742378
1576422916680,2877383831623,-0.0225322,0.0028972465,-0.29756117
1576422916700,2877403831623,0.033056535,-0.13683382,-0.29440212
1576422916720,2877423831623,0.0766025,-0.17837265,-0.29972538
1576422916740,2877443831623,0.116535634,-0.14536847,-0.2780484
1576422916760,2877463831623,0.16065755,-0.12524483,-0.23893557
1576422916781,2877483831623,0.19811232,-0.10513864,-0.19481365
1576422916801,2877503833186,0.24237387,-0.024661502,-0.18722147
1576422916820,2877523831623,0.29054496,0.03785619,-0.22661355
1576422916840,2877543831623,0.2993065,0.05427974,-0.25963518
1576422916860,2877563831623,0.28281316,0.00715585,-0.28939304
1576422916880,2877583831623,0.2552195,-0.051557027,-0.31457815
1576422916900,2877603831623,0.24403194,-0.076201074,-0.33068752
1576422916920,2877623831623,0.26623252,-0.0853466,-0.33131585
1576422916940,2877643831623,0.23347269,-0.08693485,-0.3378085
1576422916960,2877663831623,0.15713198,-0.11590732,-0.3711268
1576422916981,2877683831623,0.07229154,-0.13774139,-0.55040705
1576422916999,2877703831623,-0.035796702,0.009651671,-0.65917593
1576422917020,2877723831623,-0.20816542,0.24628341,-0.65455085
1576422917040,2877743831623,-0.29914942,0.13959143,-0.6345319
1576422917060,2877763831623,-0.0795172,-0.17263052,-0.61850977
1576422917080,2877783833186,0.16652186,-0.3314031,-0.52944565
1576422917100,2877803831623,0.27885124,-0.30094713,-0.5207015
1576422917120,2877823831623,0.2401922,-0.21432643,-0.43739697
1576422917140,2877843831623,0.11917108,-0.10299188,-0.42266637
1576422917160,2877863833186,0.008185594,0.025830872,-0.46163958
1576422917180,2877883833186,-0.11847295,0.13461724,-0.5386784
1576422917201,2877903831623,-0.19942132,0.09203121,-0.55857515
1576422917220,2877923831623,-0.21085322,-0.036285397,-0.57051325
1576422917240,2877943831623,-0.10088003,-0.08801696,-0.57046086
1576422917260,2877963831623,0.0864287,-0.12711233,-0.45193556
1576422917280,2877983831623,0.16180947,-0.1322785,-0.36166713
1576422917300,2878003831623,0.18039723,-0.05461135,-0.30410618
1576422917320,2878023831623,0.12011356,0.0056897732,-0.23708552
1576422917341,2878043833186,0.059655353,-0.014451326,-0.21638592
1576422917379,2878063833186,0.04923574,-0.10520845,-0.19582593
1576422917383,2878083833186,0.056339227,-0.23209389,-0.1531701
1576422917400,2878103831623,0.056286868,-0.3111573,-0.12500048
1576422917420,2878123831623,0.04761258,-0.30321604,-0.103026785
1576422917440,2878143833186,0.093218036,-0.2576106,-0.118490405
1576422917460,2878163833186,0.16896532,-0.20575686,-0.14952235
1576422917480,2878183831623,0.19032815,-0.10609856,-0.18570304
1576422917500,2878203831623,0.2046573,0.027262043,-0.22307053
1576422917520,2878223831623,0.24670228,0.18449876,-0.22773056
1576422917540,2878243831623,0.31100023,0.30560714,-0.15083136
1576422917560,2878263831623,0.42682028,0.21575761,0.091577426
1576422917580,2878283831623,0.486144,0.034260813,0.16763887
1576422917600,2878303831623,0.5093569,-0.13946927,0.19816469
1576422917620,2878323831623,0.4338365,-0.20872392,0.21479768
1576422917640,2878343831623,0.24013986,-0.18568558,0.23177972
1576422917661,2878363831623,-0.010245083,-0.292395,0.23483405
1576422917679,2878383831623,-0.36507052,-0.28869492,0.3821922
1576422917700,2878403833186,-0.5946337,-0.3046472,0.4890238
1576422917719,2878423831623,-0.493806,-0.4805415,0.3459068
1576422917740,2878443831623,-0.20245819,-0.5039987,0.11056661
1576422917764,2878463831623,0.14486232,-0.28815386,0.04272566
1576422917780,2878483833186,0.37700856,-0.056688294,0.055676002
1576422917799,2878503831623,0.47891834,0.15070918,0.16887806
1576422917820,2878523831623,0.41027454,0.2712067,0.3104068
1576422917840,2878543831623,0.1850398,0.28297022,0.29396582
1576422917859,2878563833186,0.013334315,0.10114183,0.1918466
1576422917881,2878583831623,-0.07227408,-0.094544485,0.07194247
1576422917900,2878603831623,-0.04553564,-0.18154915,0.038571775
1576422917920,2878623831623,0.019460421,-0.09283406,0.045727625
1576422917940,2878643831623,0.0657291,0.10501646,0.022811454
