timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,satellites,label
1576422116433.0,0.7812621292022025,1.562524258404405,0.7812621292022025,1.8094088109979134,1.7245064519891748,1.7245116608397026,9.488932920231518,7.645589503972729,8.702293578735974,2.8137592442153414,2.506145809267209,2.484519055229513,-70.0,-86.15,-97.0,6.5975374193709575,-59.0,-79.57142857142857,-91.0,10.050214063446033,25.333333333333332,NO
1576422117933.0,2.3437863876066074,0.7812621292022025,2.3437863876066074,2.3805411447200435,1.7864709406169492,2.0461806365280233,8.720881844750876,8.810393219921343,8.344060719355468,4.057763235771878,2.604062522432916,3.558350760815843,-70.0,-86.15,-97.0,6.5975374193709575,-59.0,-79.57142857142857,-91.0,10.050214063446033,25.666666666666668,NO
1576422119433.0,0.7812621292022025,1.562524258404405,1.562524258404405,2.144942954252272,1.476224673604328,2.1165699259605013,6.135302771552496,5.941112151316376,7.881152471186356,3.469505863178218,1.8791278744861415,3.3035589933110656,-68.0,-82.76923076923077,-97.0,7.642531257618031,-62.0,-81.07407407407408,-91.0,7.948565796213507,26.0,NO
1576422120933.0,0.7812621292022025,1.562524258404405,1.562524258404405,2.228581758455698,1.8074770739405388,1.7787236544995895,10.460111731275688,7.405045462060808,6.353154378358901,3.832430685021304,2.4101764198765774,2.5318630025659568,-68.0,-82.76923076923077,-97.0,7.642531257618031,-62.0,-81.07407407407408,-91.0,7.948565796213507,26.0,NO
1576422122433.0,2.3437863876066074,1.562524258404405,1.562524258404405,2.3465841558282237,1.6876539514682622,1.7371767287639994,10.82902307783384,7.149939872551908,5.220060763477851,4.390500045410817,2.9786991898360675,2.613662932862415,,,,,,,,,26.0,NO
1576422123933.0,7.031359162819823,1.562524258404405,1.562524258404405,2.1799631744544508,1.9995790972704963,1.6611731960137857,8.534927504382726,9.334762687789459,7.120604872675258,4.8561430205894345,3.3515288028933066,2.6965706620671743,-73.0,-86.85185185185185,-96.0,6.263969299530413,-57.0,-78.9,-88.0,9.54934552731233,25.75,NO
1576422125433.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.8953756697009154,1.8805523637856183,2.1740821576879266,7.399650379826894,8.878869779564663,8.3900175821626,2.8381164147910085,3.5272796405360145,3.6669284391392067,-73.0,-86.85185185185185,-96.0,6.263969299530413,-57.0,-78.9,-88.0,9.54934552731233,25.083333333333332,NO
1576422126933.0,1.562524258404405,1.562524258404405,1.562524258404405,1.9007765657727285,2.0685816709319633,1.932210031874997,10.259951122798437,10.997483131209476,8.60245875636062,2.935496567627802,3.5866571267519154,3.410398353491666,-70.0,-85.95833333333333,-96.0,6.380172193775198,-60.0,-80.73076923076923,-94.0,10.743719783803904,25.0,NO
1576422128433.0,0.7812621292022025,1.562524258404405,1.562524258404405,2.7002558485022576,1.7184640822268087,1.501149878220356,13.52369383036271,6.971623548857177,6.2581652873513915,5.583165049256916,2.9102464902946337,2.4287400895119853,-70.0,-85.95833333333333,-96.0,6.380172193775198,-60.0,-80.73076923076923,-94.0,10.743719783803904,25.0,NO
1576422129933.0,2.3437863876066074,1.562524258404405,1.562524258404405,2.093164283125026,1.8472569492697788,1.4608820486035585,8.1616005883131,12.098545827950797,4.575972823607142,3.236173211125669,4.127112493927018,2.269252760462666,,,,,,,,,25.0,NO
1576422131433.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.3728957315156034,1.6834912687970995,1.7490278766181218,5.804317312499138,8.454319245147895,6.655573364308847,1.7547504954533928,2.633058140959574,2.9264924387618265,-65.0,-87.38461538461539,-96.0,7.401023437943842,-60.0,-78.0909090909091,-94.0,9.63850748022125,25.0,NO
1576422132933.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.826630291373576,1.2536458033235987,1.7696846343912702,9.591086426157341,7.249194009941229,6.283646505944052,2.7142747101378273,1.7757664989783977,2.6733159139723917,-65.0,-87.38461538461539,-96.0,7.401023437943842,-60.0,-78.0909090909091,-94.0,9.63850748022125,25.0,NO
1576422134433.0,3.9063106460110126,1.562524258404405,1.562524258404405,2.0297567654832305,2.1394465809724745,1.7565764339865069,7.259865441836598,11.882146939428633,7.28013230996931,3.7769196766446345,3.5712909317842816,2.534066582325223,-58.0,-84.75,-97.0,10.662434056068061,-58.0,-81.53846153846153,-95.0,11.307692307692308,24.75,NO
1576422135933.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.8594630628838453,1.3285373340337072,1.7123806218259192,7.19912864363293,5.771859796618118,8.234439529334555,2.8340418134520187,2.3460682719046244,2.7471552366908263,-58.0,-84.75,-97.0,10.662434056068061,-58.0,-81.53846153846153,-95.0,11.307692307692308,24.416666666666668,OI
1576422137433.0,1.562524258404405,1.562524258404405,1.562524258404405,2.129071353301758,1.7828611048351453,1.448188972449273,6.661732106945729,7.898431231578488,7.578087841495611,3.101932314474364,2.885729972591781,2.215683392349716,,,,,,,,,24.0,OI
1576422138933.0,0.7812621292022025,4.687572775213215,4.687572775213215,2.16093401449781,2.531919321842375,2.0188539652657918,7.291045487892057,11.270989732465237,8.553286574549269,4.250430409607002,4.771774192102787,5.056220358800073,-63.0,-85.85714285714286,-97.0,10.480302223403559,-56.0,-78.3157894736842,-95.0,12.311965218218662,24.0,NO
1576422140433.0,1.562524258404405,0.7812621292022025,1.562524258404405,2.5206611851840584,1.8780668170027779,1.8150404082967286,11.94049514026462,11.260225370293679,9.505252687426788,5.490158867725627,2.861912507200538,3.1384034793723394,-63.0,-85.85714285714286,-97.0,10.480302223403559,-56.0,-78.3157894736842,-95.0,12.311965218218662,24.0,NO
1576422141933.0,0.7812621292022025,0.7812621292022025,0.7812621292022025,1.4318682593290173,1.621625083659082,1.9037672286200715,6.715273193672991,10.828670370653859,10.121244023668087,1.9383989397630255,3.4284489186852753,3.041294320947993,,,,,,,,,23.75,NO
1576422143433.0,0.7812621292022025,0.7812621292022025,0.7812621292022025,0.7206741540348135,0.677777260879926,1.4070935932400759,4.497298891563999,5.8415713667664555,6.578198050931682,1.1061097907951154,1.1346894223387964,1.9193065318912,-65.0,-86.71428571428571,-95.0,8.647283400240887,-55.0,-79.15,-92.0,12.063477939632499,23.083333333333332,NO
1576422144933.0,2.3437863876066074,0.7812621292022025,2.3437863876066074,2.5591743221520407,1.2281699149657108,1.9762846338331042,13.262536749996963,5.6536986654907775,7.185884382466676,5.118319300612808,1.4907354495541119,2.7405088489300646,-65.0,-86.71428571428571,-95.0,8.647283400240887,-55.0,-79.15,-92.0,12.063477939632499,23.0,NO
1576422146433.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.06137950482389,1.9370956408144104,1.9688783796227076,9.688351118290468,5.829718751811196,5.568600281865446,2.0914600194375454,2.8572083920266573,3.1803619492286384,-56.0,-82.17391304347827,-94.0,10.610299237320408,-56.0,-79.26315789473684,-93.0,12.425957996587787,22.083333333333332,NO
1576422147933.0,0.7812621292022025,1.562524258404405,1.562524258404405,2.0051311281214503,1.370676147593348,2.0102594579687345,9.426226506929902,8.794876989328284,7.680816564183551,3.114862454997549,2.526688782136546,3.091372347589303,-56.0,-82.17391304347827,-94.0,10.610299237320408,-56.0,-79.26315789473684,-93.0,12.425957996587787,21.416666666666668,NO
1576422149433.0,2.3437863876066074,1.562524258404405,1.562524258404405,1.9900147643445116,1.9603845690715194,2.1224930005485523,8.542830499327971,10.795211075676475,7.615036407236394,2.925475449314972,3.515122297361319,3.1645915851803688,,,,,,,,,21.0,NO
1576422150933.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.8204543864104512,1.4394010871670961,1.7388597932028973,7.481823777310726,4.592069094828163,8.717193558494884,2.5309745629490417,2.0405206510640745,2.825321528229932,-59.0,-82.77272727272727,-94.0,8.644135259247468,-61.0,-76.0,-93.0,9.50263121456368,21.0,NO
1576422152433.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.9209175079714862,1.8117542590526359,2.221151856810563,8.574914096554695,10.103335024413095,8.649399586239143,3.571697142074206,2.822632825021778,3.5174577663764026,-59.0,-82.77272727272727,-94.0,8.644135259247468,-61.0,-76.0,-93.0,9.50263121456368,19.666666666666668,NO
1576422153933.0,0.7812621292022025,1.562524258404405,0.7812621292022025,2.0728805470877036,1.8392862436971724,2.607434993014309,8.133799950358487,5.73021921452721,13.08207588793359,4.521295395077184,2.480687609338842,5.890212051978749,-57.0,-81.70370370370371,-95.0,9.454823635916355,-57.0,-74.9090909090909,-91.0,9.019721276227244,19.0,NO
1576422155433.0,0.7812621292022025,1.562524258404405,1.562524258404405,1.6507043696171222,1.778401547015403,2.6050209283415593,11.283007158246715,5.96496036720132,9.129299855006417,3.050063839238032,2.7579774842238067,5.106207553126966,-57.0,-81.70370370370371,-95.0,9.454823635916355,-57.0,-74.9090909090909,-91.0,9.019721276227244,19.0,NO
