timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,satellites,label
1575247526890.0,0.47119852513261135,0.47119852513261135,0.47119852513261135,1.3524676551768415,1.0840705570591844,2.0113550658966832,5.079005981116109,4.59859432783674,5.084425100454153,1.303757356858332,1.160776680102235,2.3218611218204446,-66.0,-78.42105263157895,-94.0,6.85424025098935,-70.0,-85.0,-96.0,6.985699678629192,23.0,NO
1575247528390.0,0.47119852513261135,0.47119852513261135,0.47119852513261135,1.3913535899640117,1.437323584156572,2.515740476653023,6.143402151000585,5.524168316417532,6.044053314646138,1.3281338903930515,1.1789446107053185,3.0314720020433095,-66.0,-78.88888888888889,-94.0,7.94487178337832,-65.0,-85.68333333333334,-96.0,7.177491824369351,,NO
1575247529890.0,0.47119852513261135,0.9423970502652227,0.9423970502652227,1.8952852004013343,1.8866244313324028,1.7946828531230743,4.307422767506424,4.619212302856928,4.4335985891676115,1.611359085282496,1.5841156890016312,1.4834720314819445,-69.0,-79.23076923076923,-94.0,8.639389634368731,-65.0,-86.17142857142858,-96.0,7.272200351969388,,NO
1575247531390.0,0.47119852513261135,0.9423970502652227,2.3559926256630566,1.7125663518598673,1.8712518024845164,2.0714653435287986,6.560945558613005,5.341132877585731,7.166887521005833,1.6894674501736957,1.6732086996478464,2.9347654050838052,,,,,,,,,,NO
1575247532890.0,0.47119852513261135,0.9423970502652227,1.413595575397834,2.0418181992912974,1.8543026298172343,1.9950302785065306,7.168230128800892,5.388930811931598,4.9494034573397085,2.0982843572823073,1.7239961567690598,1.8700473305945606,-62.0,-78.76470588235294,-92.0,7.075470566472892,-68.0,-84.39285714285714,-95.0,8.121133302837048,,NO
1575247534390.0,0.47119852513261135,0.9423970502652227,0.9423970502652227,1.4111921687123312,1.588354654900298,1.947792811760657,2.4854327013368005,4.438178986794239,5.4801926680371835,1.0068048774417884,1.491365265227929,1.9714579350782953,-62.0,-78.76470588235294,-92.0,7.075470566472892,-68.0,-84.39285714285714,-95.0,8.121133302837048,,NO
1575247535890.0,0.9423970502652227,1.8847941005304454,0.9423970502652227,1.4665005380816687,1.9145430292081276,1.8756228602533387,5.212498935818932,5.184970784079119,3.17552639048082,1.1910082284053156,1.8769189971554259,1.8005229228522217,-60.0,-76.0,-95.0,7.71722460186015,-61.0,-84.88571428571429,-95.0,8.358986365656095,,NO
1575247537390.0,0.47119852513261135,0.9423970502652227,0.9423970502652227,1.5120724149241893,1.6344183625862565,1.7240149533721656,4.698092625563628,4.437264829443636,5.003925565207257,1.2941951131921028,1.4436100638191462,1.7769115420081683,-60.0,-76.0,-95.0,7.71722460186015,-61.0,-84.88571428571429,-95.0,8.358986365656095,,NO
1575247538890.0,0.9423970502652227,1.413595575397834,1.413595575397834,1.6448157199261695,2.215011921825083,1.9186142290398462,6.541163768197757,6.15239889380462,4.223582381998829,2.1093262723782877,2.416075709980797,2.3179572919782614,-60.0,-82.04761904761905,-96.0,10.982567097238764,-55.0,-83.21212121212122,-91.0,8.06322582171517,,NO
1575247540390.0,0.9423970502652227,1.8847941005304454,1.8847941005304454,2.138988089442978,2.0178207763196476,1.8207009351640773,6.257611472100641,5.692771499338996,4.725562941992542,2.668806000402323,2.6318557186575116,2.61335103595058,-60.0,-82.04761904761905,-96.0,10.982567097238764,-55.0,-83.21212121212122,-91.0,8.06322582171517,,NO
