timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,satellites,label
1574385252607.0,0.7812527624162877,0.7812527624162877,0.7812527624162877,0.7858353650442913,2.1911633823065406,2.4394038173920314,8.184874896184532,14.46071666033728,12.645133902404904,1.4699813128658703,5.240381329624025,4.7871185923961885,-67.0,-86.6,-94.0,6.627216610312355,-87.0,-89.33333333333333,-93.0,2.6246692913372702,24.333333333333332,NO
1574385254107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.5140615200408387,1.89023272543852,1.8234569365430662,7.998700689834518,10.346991409568345,4.889830548924113,2.1215518395534922,2.7350714684421655,2.8310048213740306,-67.0,-86.6,-94.0,6.627216610312355,-87.0,-89.33333333333333,-93.0,2.6246692913372702,24.0,NO
1574385255607.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.3826569214176745,1.4224464570744988,1.9194661920673945,9.980543677631665,7.214540786964281,10.38541936421485,2.287763100002917,1.8490280176491571,4.040124267106389,,,,,,,,,24.666666666666668,NO
1574385257107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.9141047060964587,2.0380173228761516,1.8831136513545546,6.704010607589873,9.976978164625102,10.5730285170535,3.125578676899522,3.0886177013573284,3.173800835387363,-74.0,-85.52631578947368,-95.0,5.575967426589064,-92.0,-92.0,-92.0,0.0,26.666666666666668,NO
1574385258607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.3377066545696155,1.5342197230864452,1.89620848116029,7.068576884531183,5.878830616990518,5.997530437503159,1.9023383039057098,1.9349010545238454,3.0135281069834137,-74.0,-85.52631578947368,-95.0,5.575967426589064,-92.0,-92.0,-92.0,0.0,27.0,NO
1574385260107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.4888318635544668,2.248275794134879,1.446583064312341,7.751939662274414,10.713517503443143,5.383933556564797,2.0549134226750576,3.950381809437478,2.0074039018244814,,,,,,,,,27.0,NO
1574385261607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,2.067972525910162,1.7411972553167003,1.7334012260971374,10.921038328569386,7.530183871218906,6.425841051626621,3.574162726993508,2.6188722542663476,2.865159427395891,-66.0,-85.52380952380952,-95.0,6.122705965883973,-92.0,-93.5,-95.0,1.118033988749895,27.0,NO
1574385263107.0,1.5625055248325754,1.5625055248325754,1.5625055248325754,1.9099859146390754,1.6266540335476871,1.2491396734108646,5.393911536254444,8.669952263901282,4.502026256140954,2.6653618734764253,2.515371135435809,2.0028152211538046,-66.0,-85.52380952380952,-95.0,6.122705965883973,-92.0,-93.5,-95.0,1.118033988749895,27.0,NO
1574385264607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.9469344605068075,1.3881563343218464,1.6327097349509676,10.439013489809694,5.527583448092719,11.169332198851137,2.947815188196899,1.8269974905482045,3.1226262339787123,,,,,,,,,27.0,NO
1574385266107.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.3228631949430718,1.548442819003036,1.3973475108287645,8.30384534368018,5.609692996104351,8.51510764735709,1.9319909648184659,1.957657796108971,2.410230263438071,-78.0,-86.1923076923077,-93.0,4.835917149265092,-86.0,-89.4,-95.0,3.2924155266308652,27.0,NO
1574385267607.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.3163795013562436,1.3725339624136115,1.4467629387777745,8.264167010482371,7.5601349248687155,6.79067877540323,1.7965500584734404,2.153495642260489,2.5843863902805855,-78.0,-86.1923076923077,-93.0,4.835917149265092,-86.0,-89.4,-95.0,3.2924155266308652,27.0,NO
1574385269107.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.5553812604792776,1.7228453896957636,1.4400608933458408,6.983702450103742,5.3405263105709135,6.210439076946435,2.142681468876815,2.29133731782478,2.4707518497168888,-71.0,-84.45454545454545,-94.0,4.793245936896025,-77.0,-85.41666666666667,-94.0,5.544642058379924,27.0,NO
1574385270607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.7780394461437468,1.769936001747669,1.6549252263734504,7.001522800149205,7.6122486928796365,10.040468933308906,2.46732854544907,2.424421478355267,2.9031130792582913,-71.0,-84.45454545454545,-94.0,4.793245936896025,-77.0,-85.41666666666667,-94.0,5.544642058379924,27.0,NO
1574385272107.0,1.5625055248325754,1.5625055248325754,1.5625055248325754,2.0502467151630728,1.7626053938894901,1.6451456202968724,8.293308629848877,9.805452752640472,9.857378448865822,3.1294910257045374,2.6838795735771126,3.004599223403572,,,,,,,,,27.0,NO
1574385273607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.8595775199363462,1.8394511226533186,1.805530927015638,9.497308539307829,4.650913276540022,7.479988147913466,2.7617821027091902,2.6395367289545626,2.8087101322182586,-67.0,-87.04761904761905,-96.0,6.834619092574916,-80.0,-85.08333333333333,-92.0,3.200477394945253,27.333333333333332,NO
1574385275107.0,2.343758287248863,1.5625055248325754,1.5625055248325754,1.9864036313596574,1.6313988526392331,1.987977808615893,7.95395024069598,7.93402074366339,10.797024409349126,3.638579115734851,2.710303228526198,4.174247684165836,-67.0,-87.04761904761905,-96.0,6.834619092574916,-80.0,-85.08333333333333,-92.0,3.200477394945253,28.0,NO
1574385276607.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.8096318634701474,1.4117051308026434,1.9603857557525992,7.594147471396806,5.3991571293928375,6.938535607601441,2.99567289603451,1.9818452960280304,3.546701932930492,,,,,,,,,28.0,NO
1574385278107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.921738456691236,1.7817346366022708,2.084812565408521,10.68495009393364,6.9202906438053935,8.541148980612476,3.2154341193417646,2.818569253334678,3.695216106303835,-76.0,-87.41176470588235,-96.0,5.911691541835818,-77.0,-83.8,-88.0,4.019950248448356,27.333333333333332,NO
1574385279607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.4947686282550763,1.703114097099287,1.637024343444138,6.728950117930401,11.15144391951559,6.296385796402742,2.114608953401918,3.355063547822316,2.7448880854529105,-76.0,-87.41176470588235,-96.0,5.911691541835818,-77.0,-83.8,-88.0,4.019950248448356,27.333333333333332,NO
1574385281107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.3196134934674058,2.7744794865994318,2.417340414971042,8.805994031775162,15.573422549828944,12.52515524118384,1.8472641228968028,7.6997498029570695,5.2672567835587785,,,,,,,,,27.666666666666668,NO
1574385282607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.9009748823608177,1.9740263947117205,2.4736547098808854,7.01100136197671,7.507907768247376,7.450854790222353,2.852025412599948,3.0982387582702833,5.070078121180357,-71.0,-84.21739130434783,-94.0,5.610212130679974,-75.0,-79.66666666666667,-87.0,5.022173057773122,27.333333333333332,NO
1574385284107.0,0.7812527624162877,1.5625055248325754,4.687516574497726,1.328424485780348,1.537917020231013,2.2013094845519596,6.344710596089372,6.7049526748905635,8.096829025548306,1.7714083692203262,2.232227235313314,4.935737904733365,-71.0,-84.21739130434783,-94.0,5.610212130679974,-75.0,-79.66666666666667,-87.0,5.022173057773122,27.0,NO
1574385285607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.6776791539941944,2.420944694573986,2.132464127957119,10.090589315498102,12.925883616656684,11.632010148836189,2.872196695019299,5.333664788226628,4.05214366908459,,,,,,,,,27.0,NO
1574385287107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,2.110460461594208,1.8221006886405549,2.278847287126808,6.66819507540725,9.263430439914966,9.212233469452164,3.2334576857132746,2.9530439628643257,4.474430708486167,-69.0,-83.61111111111111,-95.0,7.1967499523426,-72.0,-80.8,-91.0,5.4644304369257,27.0,NO
1574385288607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,2.399897620023245,2.236851164129944,2.212215633669118,11.721475103443748,9.854062105927651,11.527113764664499,5.609319292059296,3.9401452187450365,4.406551199887989,-69.0,-83.61111111111111,-95.0,7.1967499523426,-72.0,-80.8,-91.0,5.4644304369257,27.0,NO
1574385290107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.1256870525989862,2.1782912818036473,1.9327479835897352,7.737090942140629,12.41217884879115,6.794759507739459,1.6863287674623406,4.262590398700313,3.4987526676704714,,,,,,,,,27.0,NO
1574385291607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.6699031006050316,2.0592204602409407,1.8622442268508466,11.98577170862145,8.554121317329432,5.704756218482379,2.888511572838025,3.0697025979649055,2.9799789742860425,-74.0,-82.62068965517241,-95.0,6.4080433998242325,-69.0,-83.14814814814815,-93.0,7.204441550330338,27.0,NO
1574385293107.0,0.7812527624162877,2.343758287248863,1.5625055248325754,1.6774158416461833,1.546928280410571,1.3841779140315744,6.7477327129028275,10.368777145899939,6.242017091921831,2.17857528426124,2.9604038110447175,2.1291853378107155,-74.0,-82.62068965517241,-95.0,6.4080433998242325,-69.0,-83.14814814814815,-93.0,7.204441550330338,27.0,NO
1574385294607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.6946656241539013,1.957874176565498,1.7407686310119135,7.759407746782363,7.653191777478115,11.448494679972999,2.671041764147842,2.840006708070276,3.819048763995876,,,,,,,,,27.0,OI
1574385296107.0,1.5625055248325754,0.7812527624162877,2.343758287248863,2.2526076969499136,1.5118579602607396,2.4917010834600353,9.05375138085723,10.066985335100599,7.14918039191187,4.0820587345552095,2.316640874992583,4.619359144171166,-68.0,-77.92307692307692,-88.0,5.1658871970402505,-64.0,-82.58695652173913,-95.0,9.453722724193666,26.333333333333332,OI
1574385297607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.4727908951940867,1.8275544003551125,1.8303251055169114,6.424254222415256,6.630716860716998,7.112694841500925,2.122872183496023,2.55802466312295,3.298334175796081,-68.0,-77.92307692307692,-88.0,5.1658871970402505,-64.0,-82.58695652173913,-95.0,9.453722724193666,25.333333333333332,NO
1574385299107.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,2.0192836297082613,1.6866326653305648,2.264487608713258,9.649390816505331,9.419756533431912,13.43306935537131,3.428716154682141,2.5742301478533958,5.53201802467064,-57.0,-69.65384615384616,-86.0,7.715829421950634,-56.0,-76.96428571428571,-95.0,10.325011735922569,23.0,NO
1574385300607.0,2.343758287248863,0.7812527624162877,2.343758287248863,2.548406983259654,1.3054650265778036,2.4685495845681653,9.58872163111271,9.881729111404685,9.687647552510436,5.229043380952128,1.9348235437371906,4.550723153023424,-57.0,-69.65384615384616,-86.0,7.715829421950634,-56.0,-76.96428571428571,-95.0,10.325011735922569,21.333333333333332,NO
1574385302107.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,1.2026413245249086,1.0888896449576435,1.8514117816984756,6.965973158604066,6.636031808553017,11.345027432769074,1.8462899032600877,1.5282308979997443,3.432715796787428,,,,,,,,,17.333333333333332,NO
1574385303607.0,0.7812527624162877,2.343758287248863,1.5625055248325754,1.8666821742772601,2.0362001907538416,1.8797577473780092,7.097269635397333,11.580450590490564,9.984830785232377,3.3535300762342186,3.952763657612946,3.3607452481031643,-53.0,-65.9,-83.0,8.291963981269253,-52.0,-76.42666666666666,-97.0,10.828571261046195,16.0,NO
1574385305107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,2.3595398589564773,1.912154374217057,1.8011925265859319,12.340339580087532,8.244539427535935,6.537780016785705,4.747182148146123,2.727937811665227,3.6112057972987874,-53.0,-65.9,-83.0,8.291963981269253,-52.0,-76.42666666666666,-97.0,10.828571261046195,14.0,NO
1574385306607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,2.034323638771042,2.055846893870665,1.8282890441677222,6.260377398466783,9.77873554517881,6.556617246468133,2.8807626111323446,3.4588320979078,3.255185886072578,,,,,,,,,13.333333333333334,NO
1574385308107.0,0.7812527624162877,0.7812527624162877,1.5625055248325754,2.1734929000442933,1.8444825439796897,2.412347443149829,12.536564502530641,5.938621794718586,8.871863877149854,4.622566696992429,2.491853545438872,4.754101287826645,-58.0,-66.54838709677419,-83.0,6.781562811973117,-52.0,-76.24050632911393,-97.0,10.430256850695429,12.333333333333334,NO
1574385309607.0,2.343758287248863,1.5625055248325754,1.5625055248325754,2.1579512154890375,1.6090182275030873,1.7434042710010793,8.517682025967769,8.668267449003002,8.588642792485938,3.635114514072009,2.2747872554786728,2.776571236161853,-58.0,-66.54838709677419,-83.0,6.781562811973117,-52.0,-76.24050632911393,-97.0,10.430256850695429,11.666666666666666,NO
1574385311107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.476259013292602,1.7236180119341789,2.1493900097311265,6.2612014188710265,7.731750010048187,7.711830807459965,2.0808022143627953,2.626166461227932,3.8157266585060077,,,,,,,,,12.333333333333334,NO
1574385312607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.3850848667499747,1.9198925971542071,1.5886144847354975,8.818770674401662,6.616374959960409,6.04684158532282,2.1881865188843173,2.7616850423136294,2.631026829035486,-54.0,-66.70731707317073,-84.0,7.474326472434676,-48.0,-76.76288659793815,-93.0,10.392079850843874,12.333333333333334,NO
1574385314107.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.3342049150746087,1.766317955213086,1.7117464068145296,7.93815586624568,8.782524200376665,9.938280423293815,2.2667882124631786,2.707544220394479,3.3052037777981442,-54.0,-66.70731707317073,-84.0,7.474326472434676,-48.0,-76.76288659793815,-93.0,10.392079850843874,11.333333333333334,NO
1574385315607.0,0.7812527624162877,1.5625055248325754,1.5625055248325754,1.6561809908011806,1.93555384642775,2.0911829491279463,6.221868855633065,6.629916094738662,7.0389740529982525,2.3375821703234436,2.5791160125454113,3.5299373801012472,,,,,,,,,11.5,NO
1574385317107.0,1.5625055248325754,1.5625055248325754,1.5625055248325754,2.089368403275348,2.0004803429915685,1.7599068384744303,6.969959400630485,7.039222149414034,8.367765804716985,3.0909566351096673,2.9608743062794303,3.0323642917808598,-55.0,-67.33333333333333,-82.0,6.871842709362768,-55.0,-78.32954545454545,-95.0,9.80227430811698,,NO
