timestamps,Freq. Max. Amp-x,Freq. Max. Amp-y,Freq. Max. Amp-z,Power Spec. Entropy-x,Power Spec. Entropy-y,Power Spec. Entropy-z,Weighted Avg. Amp-x,Weighted Avg. Amp-y,Weighted Avg. Amp-z,Weighted Avg. Energy-x,Weighted Avg. Energy-y,Weighted Avg. Energy-z,rss-2GHZ-MAX,rss-2GHZ-MEAN,rss-2GHZ-MIN,rss-2GHZ-STD,rss-5GHZ-MAX,rss-5GHZ-MEAN,rss-5GHZ-MIN,rss-5GHZ-STD,satellites,label
1576422912169.0,0.7812711277579062,0.7812711277579062,2.3438133832737185,2.0471869612775278,1.7085357931926886,1.807021082230421,10.769620614189995,6.902551053728422,9.370921484289259,3.441202391624517,2.4116104561874123,3.1194512933601843,-65.0,-83.72727272727273,-95.0,11.521449633309714,-64.0,-79.5,-88.0,7.216878364870322,27.0,NO
1576422913669.0,2.3438133832737185,0.7812711277579062,1.5625422555158124,2.453827541582032,1.6628898162282815,1.8016247102228309,11.247325548609547,7.360715562671737,10.606714229928214,4.525633101885774,2.3262684154720756,3.069768604045543,-65.0,-83.72727272727273,-95.0,11.521449633309714,-64.0,-79.5,-88.0,7.216878364870322,27.0,NO
1576422915169.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.648308293050034,1.9921879431571148,1.292349068541245,9.570537279838902,6.716821733477099,6.656392038316731,2.453018147916117,2.74725043207343,1.9217359168394745,-72.0,-88.05882352941177,-98.0,8.720972613292586,-67.0,-71.88888888888889,-81.0,5.58658003998957,27.0,NO
1576422916669.0,2.3438133832737185,1.5625422555158124,1.5625422555158124,2.0098043043052414,1.7778908896052084,1.5951332684791706,11.02228509040087,7.631081412167496,11.696189113096874,3.5076489895745016,2.5730305501394533,3.3957370029207374,-72.0,-88.05882352941177,-98.0,8.720972613292586,-67.0,-71.88888888888889,-81.0,5.58658003998957,27.0,NO
1576422918169.0,0.7812711277579062,2.3438133832737185,1.5625422555158124,1.9384646336943812,2.010442131776946,1.6673930449276047,13.917181376108777,8.223244128003257,5.797465794330129,4.261918325149096,3.1374431704539747,2.332917663112485,,,,,,,,,27.333333333333332,NO
1576422919669.0,0.7812711277579062,0.7812711277579062,1.5625422555158124,2.3356946438159563,2.2752384356303064,1.7404014342027774,10.334046283957582,10.579525670525992,10.09991667767213,4.032455315737574,3.9845433258357787,3.0938390703340253,-69.0,-85.46666666666667,-98.0,10.984028809543831,-64.0,-73.53846153846153,-92.0,8.580975241467286,28.0,NO
1576422921169.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.963091245088563,1.6474642232914525,1.6606087648895638,9.882750365033576,7.393660568259197,11.880475883252036,3.193233594266014,2.438862167837882,3.3677369748316432,-69.0,-85.46666666666667,-98.0,10.984028809543831,-64.0,-73.53846153846153,-92.0,8.580975241467286,29.0,NO
1576422922669.0,0.7812711277579062,0.7812711277579062,1.5625422555158124,1.643255761834951,1.890568996030204,1.3125774920075246,10.934055506236115,9.3648627031436,7.227227350958718,2.5856051667033246,2.6130859362720007,1.900566504583219,-67.0,-83.88235294117646,-97.0,9.922537347112597,-61.0,-75.11764705882354,-87.0,9.106444731075811,28.666666666666668,NO
1576422924169.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.5693859597106061,1.7071269585507012,1.30375119211535,7.760114421497694,5.653448503387904,7.450576364890335,1.9802757005064737,2.159763989598655,2.016859137873449,-67.0,-83.88235294117646,-97.0,9.922537347112597,-61.0,-75.11764705882354,-87.0,9.106444731075811,27.666666666666668,OI
1576422925669.0,0.7812711277579062,4.687626766547437,1.5625422555158124,1.6881296664524317,2.184185361870947,1.2072641216310096,9.12858995098315,7.458054358201069,10.732639237148087,2.787749602276217,3.7101092106944686,2.309868857921498,,,,,,,,,27.333333333333332,OI
1576422927169.0,0.7812711277579062,0.7812711277579062,1.5625422555158124,1.8488368318550341,1.7494239034923011,2.6056374615388203,6.918403384697981,11.232489679180908,13.271869086011975,2.4054482628459803,2.833550145379172,5.569531079868253,-60.0,-83.52380952380952,-95.0,10.81717790685171,-65.0,-76.6,-88.0,7.973288740120562,25.666666666666668,NO
1576422928669.0,2.3438133832737185,2.3438133832737185,1.5625422555158124,2.112774145248246,1.9441195332128964,2.2319814393595925,7.274903436396455,7.662531667803753,10.789404871248195,3.105262934592818,3.622557220308938,3.94324452314416,-50.0,-82.6304347826087,-96.0,12.018751102832343,-65.0,-76.93103448275862,-88.0,7.29634312979978,25.0,NO
1576422930169.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,2.5882306225304657,2.3820309844845173,1.5063710970946875,12.285107334937926,8.813467093899435,6.761464270906736,5.456128273260413,4.536851133927582,2.4376809558854786,-50.0,-81.88,-96.0,12.894401886089947,-65.0,-77.28571428571429,-85.0,6.474439539214091,24.666666666666668,NO
1576422931669.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.3805751607090417,1.5925143710466847,2.0476024201186007,10.644567489730662,6.766948298144987,14.477757586275152,2.2459524570174145,2.3580607322563383,4.7939622037816365,,,,,,,,,24.0,NO
1576422933169.0,0.7812711277579062,0.7812711277579062,1.5625422555158124,1.4324294226976622,2.180670880361919,1.416265440263449,9.369272913819088,10.553047513351299,6.4285370846873375,2.376075961440787,3.2635316559447713,1.8245689558923313,-53.0,-81.6774193548387,-96.0,11.571341397062284,-53.0,-79.14285714285714,-92.0,11.63036139259864,23.0,NO
1576422934669.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.665908478541022,2.0935415452235118,1.3903389591068558,6.998510461307076,7.48196396045342,6.146533434326404,2.127731720602562,3.6023163843986623,2.3482829350136156,-53.0,-81.6774193548387,-96.0,11.571341397062284,-53.0,-79.14285714285714,-92.0,11.63036139259864,23.0,NO
1576422936169.0,0.7812711277579062,1.5625422555158124,1.5625422555158124,1.6918600021647354,2.218858813556718,1.4496421832996225,8.92164284766473,8.356584075692604,6.720873971087663,2.460992643098017,4.142849782621052,2.006931988451618,-44.0,-73.71428571428571,-96.0,12.739675024422372,-51.0,-76.5909090909091,-94.0,13.21727207073137,22.0,NO
1576422937669.0,0.7812711277579062,0.7812711277579062,1.5625422555158124,2.5725864388178707,2.13106554505416,1.5507974234812378,13.647136092598547,9.025939127695858,9.99306859444698,6.2511675294088445,3.270093717868459,2.6302486495262523,-44.0,-73.71428571428571,-96.0,12.739675024422372,-51.0,-76.5909090909091,-94.0,13.21727207073137,19.666666666666668,NO
1576422939169.0,1.5625422555158124,1.5625422555158124,1.5625422555158124,2.057620541190163,1.9157112306256068,1.5614013852107502,10.098762450623513,7.3787854857398605,8.756452173084647,3.223261593712498,2.920144210688901,2.6149653380321323,,,,,,,,,15.333333333333334,NO
