,timeMillis,timeNanos,x,y,z
0,1573436369775,4702461439374915,0.0041538836,-0.014870205,0.051871184
1,1573436369796,4702461459374915,0.014765485,-0.015498524,0.058224183
2,1573436369816,4702461479374915,0.0024609142000000003,-0.010663961999999999,0.028920105
3,1573436369836,4702461499390540,-0.0054803337,0.0022340214000000002,-0.01144936
4,1573436369856,4702461519374915,-0.002321288,0.012618731000000001,-0.031887166
5,1573436369875,4702461539374915,0.01288053,-0.0065275314,-0.031031952999999998
6,1573436369895,4702461559374915,0.03811799,-0.007958702,-0.005934119
7,1573436369916,4702461579374915,0.051591933,-0.0024260078,0.011327186999999999
8,1573436369935,4702461599374915,0.031834807,-0.0033161256,0.015515977
9,1573436369955,4702461619374915,-0.005986479,-0.0071907565,0.006894050600000001
10,1573436369976,4702461639374915,-0.04469788,-0.0014835298000000002,0.00143117
11,1573436369995,4702461659374915,-0.049584802000000004,0.0037524579999999997,-0.006073746
12,1573436370016,4702461679374915,-0.03598869,0.0021642083,-0.0029496064
13,1573436370036,4702461699373353,-0.0084823,-0.0010646508,0.0016929694
14,1573436370055,4702461719374915,0.015446163999999998,0.0008901178999999999,0.00066322513
15,1573436370075,4702461739374915,0.028745572999999996,0.004921828400000001,-0.0015184365
16,1573436370095,4702461759390540,0.022724187000000003,0.0026179939,-0.0022340214000000002
17,1573436370115,4702461779374915,0.017313666999999998,0.006387905,-0.0047472958
18,1573436370135,4702461799374915,0.00286234,0.007976155,-0.009424778
19,1573436370157,4702461819374915,-0.019093903,0.00832522,-0.0136833815
20,1573436370176,4702461839374915,-0.039514255,0.008988446,-0.0067195175
21,1573436370196,4702461859374915,-0.048258353,0.023055799999999998,0.005707226700000001
22,1573436370216,4702461879374915,-0.04152138,0.007906342,0.005410521
23,1573436370236,4702461899374915,-0.036390115,-0.0021467548999999997,0.005009094699999999
24,1573436370256,4702461919374915,-0.016999507,-0.002042035,0.0016580628
25,1573436370276,4702461939374915,0.00082030473,-0.0022863813,-0.00017453292
26,1573436370295,4702461959374915,0.007557275699999999,-0.0033684855,0.0018675023000000002
27,1573436370316,4702461979374915,0.004939282,-0.005078908,-0.00036651915
28,1573436370336,4702461999374915,-0.00040142572999999997,0.014538593,-5.2359880000000005e-05
29,1573436370356,4702462019374915,-0.002391101,0.00031415926,-0.019338248
30,1573436370375,4702462039374915,-0.0070162233999999995,0.0011519173,-0.023858652
31,1573436370396,4702462059374915,-0.009442232,-0.010506882,-0.018849555
32,1573436370415,4702462079374915,-0.016982054,-0.0035255651,0.009093165
33,1573436370436,4702462099374915,-0.015149458000000001,0.011344640500000001,0.017697638
34,1573436370456,4702462119374915,-0.019600047,-0.00010471976000000001,0.0010471975
35,1573436370475,4702462139374915,-0.006021386,-0.0033859387,-0.014433873
36,1573436370509,4702462159374915,0.010995574,0.005131268,-0.010157816
37,1573436370515,4702462179374915,0.01654572,0.0073827426000000005,0.0006457718
38,1573436370536,4702462199374915,0.020228365,0.0032637657,0.0024609142000000003
39,1573436370555,4702462219374915,0.02310816,0.0004886922000000001,5.2359880000000005e-05
40,1573436370576,4702462239374915,0.017400933,0.006073746,-0.0011693706
41,1573436370596,4702462259374915,-0.00408407,0.008918633,-0.0013613568
42,1573436370615,4702462279374915,-0.030473447999999997,0.01563815,0.00082030473
43,1573436370636,4702462299374915,-0.034068827,0.009320058,-0.0010297442999999999
44,1573436370655,4702462319374915,-0.021868976000000002,0.0040317103000000005,0.0065275314
45,1573436370676,4702462339373353,-0.013892821000000001,-0.0061610119999999996,0.016441
46,1573436370696,4702462359373353,-0.0150796445,-0.0008552113400000001,0.016004669
47,1573436370717,4702462379374915,-0.017366026,0.008290314,0.0024958209
48,1573436370736,4702462399374915,-0.020682152,0.00726057,-0.006684611
49,1573436370756,4702462419374915,-0.025621433,0.0077667153,-0.006981317
50,1573436370776,4702462439374915,-0.03635521,0.015865043,-0.0076619955
51,1573436370796,4702462459374915,-0.05609488,0.08452629,-0.0075398222999999995
52,1573436370816,4702462479374915,-0.057752945,0.020141099,-0.015603243000000001
53,1573436370836,4702462499374915,-0.0657291,-0.0009075712300000001,0.002635447
54,1573436370856,4702462519374915,-0.05103342599999999,0.033213615,0.004415683
55,1573436370876,4702462539374915,-0.06112143,0.05757841,0.00059341197
56,1573436370895,4702462559374915,-0.09758136,0.0731293,-0.016510814
57,1573436370916,4702462579374915,-0.10674433400000001,0.048589967000000005,-0.03281219
58,1573436370946,4702462599374915,-0.10471976,0.07771951,-0.017645279
59,1573436370956,4702462619374915,-0.11588986,0.11383037,-0.011309733999999998
60,1573436370976,4702462639374915,-0.14556046,0.086149454,-0.019128809
61,1573436370996,4702462659374915,-0.16168729999999998,0.11039207,-0.009599311
62,1573436371015,4702462679374915,-0.15507251,0.040509094,-0.0018151425
