,timeMillis,timeNanos,x,y,z
9089,1573436729843,4702821500844916,-1.2329999,3.8969998,8.9142
9090,1573436729860,4702821520844916,-1.1431,3.8076,8.9646
9091,1573436729881,4702821540844916,-1.0126,3.7138998999999995,9.0195
9092,1573436729900,4702821560844916,-0.94519997,3.6473,9.0539
9093,1573436729923,4702821580844916,-0.95089996,3.5684998,9.0845995
9094,1573436729940,4702821600844916,-0.96739995,3.5298,9.097999999999999
9095,1573436729961,4702821620844916,-0.91889995,3.5456,9.0969
9096,1573436729980,4702821640844916,-0.8376,3.613,9.078199
9097,1573436730004,4702821660846479,-0.7826,3.7457,9.0292
9098,1573436730020,4702821680844916,-0.8106,3.8878998999999994,8.9664
9099,1573436730073,4702821700844916,-0.8908,4.1107,8.8588
9100,1573436730073,4702821720846479,-0.94009995,4.3279,8.749499
9101,1573436730082,4702821740846479,-0.9636,4.6122,8.6005
9102,1573436730100,4702821760846479,-0.96339995,4.8377,8.475699
9103,1573436730121,4702821780844916,-0.9547,5.089699700000001,8.3278
9104,1573436730140,4702821800844916,-0.951,5.2728,8.2135
9105,1573436730163,4702821820907416,-0.95589995,5.4677,8.084499000000001
9106,1573436730181,4702821840846479,-0.96089995,5.6039,7.9901
9107,1573436730203,4702821860844916,-0.9690000000000001,5.7381,7.8932996
9108,1573436730220,4702821880844916,-0.9817,5.8178,7.8332
9109,1573436730242,4702821900844916,-1.0076,5.874399700000001,7.7875
9110,1573436730261,4702821920844916,-1.0325999,5.882000000000001,7.7784996
9111,1573436730282,4702821940844916,-1.0589,5.8331,7.8117
9112,1573436730300,4702821960844916,-1.068,5.7381,7.8805
9113,1573436730323,4702821980844916,-1.0702,5.5537,8.0112
9114,1573436730341,4702822000844916,-1.0523,5.3591,8.1451
9115,1573436730362,4702822020844916,-0.9812,5.0917997,8.3234
9116,1573436730380,4702822040844916,-0.90239996,4.8675,8.4653
9117,1573436730403,4702822060844916,-0.82629997,4.5922,8.6254
9118,1573436730420,4702822080844916,-0.8068,4.366699700000001,8.7436
9119,1573436730441,4702822100844916,-0.8207,4.0941,8.873199000000001
9120,1573436730461,4702822120844916,-0.8325,3.8848998999999997,8.9657
9121,1573436730483,4702822140844916,-0.8129,3.6595,9.0618
9122,1573436730500,4702822160844916,-0.7507,3.5166,9.1235
9123,1573436730522,4702822180844916,-0.6432,3.4132998,9.170899
9124,1573436730541,4702822200844916,-0.5696,3.3918998,9.183599000000001
9125,1573436730563,4702822220844916,-0.505,3.4397,9.1697
9126,1573436730580,4702822240844916,-0.4592,3.5339,9.1362
9127,1573436730602,4702822260844916,-0.4312,3.6941,9.073999
9128,1573436730620,4702822280844916,-0.45119998,3.8318,9.015699
9129,1573436730643,4702822300844916,-0.5426,3.9689998999999996,8.951099000000001
9130,1573436730660,4702822320844916,-0.6551,4.0381,8.912499
9131,1573436730682,4702822340844916,-0.79359996,4.0821,8.8812
9132,1573436730700,4702822360844916,-0.88799995,4.1067,8.8609
9133,1573436730723,4702822380844916,-0.9788,4.1370997,8.8372
9134,1573436730741,4702822400844916,-1.0418999,4.1712,8.8139
9135,1573436730762,4702822420844916,-1.1151999,4.2249,8.7793
9136,1573436730780,4702822440844916,-1.1721,4.2620997,8.7539
9137,1573436730802,4702822460844916,-1.2314999,4.2795,8.7372
9138,1573436730820,4702822480844916,-1.2571,4.2685,8.7389
9139,1573436730842,4702822500844916,-1.2622,4.2251997,8.7592
9140,1573436730860,4702822520844916,-1.2498,4.1731,8.7859
9141,1573436730883,4702822540844916,-1.2343,4.0972,8.8238
9142,1573436730900,4702822560844916,-1.2300999,4.0299,8.8553
9143,1573436730922,4702822580844916,-1.236,3.9552998999999995,8.888
9144,1573436730942,4702822600844916,-1.2444,3.8995,8.9115
9145,1573436730963,4702822620844916,-1.2293999,3.8616,8.929999
9146,1573436730981,4702822640844916,-1.1632,3.8507998,8.9436
9147,1573436731009,4702822660846479,-1.0246998999999999,3.8646,8.9545
9148,1573436731020,4702822680844916,-0.9228,3.8841998999999996,8.9571
9149,1573436731043,4702822700844916,-0.86679995,3.9095,8.9517
9150,1573436731060,4702822720844916,-0.8318,3.9485997999999998,8.9379
9151,1573436731083,4702822740844916,-0.7549,4.040499700000001,8.9036
9152,1573436731100,4702822760844916,-0.6899,4.1486,8.859
9153,1573436731123,4702822780844916,-0.6714,4.3041,8.786
9154,1573436731140,4702822800844916,-0.7123,4.4434,8.7130995
9155,1573436731163,4702822820844916,-0.7823,4.6211,8.6140995
9156,1573436731181,4702822840846479,-0.8231,4.7581997000000005,8.5353
9157,1573436731202,4702822860844916,-0.8354,4.898,8.454599
9158,1573436731221,4702822880844916,-0.81479996,4.987,8.4045
9159,1573436731242,4702822900846479,-0.773,5.0794997,8.3529
9160,1573436731264,4702822920844916,-0.74289995,5.1533,8.3103
9161,1573436731283,4702822940844916,-0.73039997,5.2458,8.2533
9162,1573436731300,4702822960844916,-0.7507,5.315,8.2071
9163,1573436731322,4702822980844916,-0.8007,5.3826,8.1582
9164,1573436731341,4702823000844916,-0.84349996,5.4235997000000005,8.1266
9165,1573436731363,4702823020844916,-0.89409995,5.4558,8.0996
9166,1573436731381,4702823040844916,-0.9316,5.4691997,8.0863
9167,1573436731403,4702823060844916,-0.97029996,5.469599700000001,8.0815
9168,1573436731421,4702823080844916,-0.99289995,5.4502,8.0918
9169,1573436731443,4702823100844916,-0.9996,5.3947997,8.128099
9170,1573436731461,4702823120844916,-0.9781,5.3272,8.175099000000001
9171,1573436731483,4702823140844916,-0.932,5.2236,8.2471
9172,1573436731501,4702823160844916,-0.90019995,5.1247997000000005,8.3123
9173,1573436731523,4702823180844916,-0.8882,4.9873,8.3968
9174,1573436731541,4702823200844916,-0.88659996,4.8605,8.471
9175,1573436731562,4702823220844916,-0.877,4.6896,8.5678
9176,1573436731581,4702823240844916,-0.8789,4.5443,8.645599
9177,1573436731603,4702823260844916,-0.9507,4.3729,8.726
9178,1573436731622,4702823280844916,-1.0175999,4.2592,8.7746
9179,1573436731643,4702823300844916,-1.0162,4.1661,8.8193
9180,1573436731662,4702823320844916,-0.9298,4.1179,8.851399
9181,1573436731683,4702823340844916,-0.7994,4.0694,8.886499
9182,1573436731701,4702823360844916,-0.7377,4.0418,8.9044
9183,1573436731722,4702823380844916,-0.7366,4.0482,8.9016
9184,1573436731741,4702823400844916,-0.7565,4.1014,8.8755
9185,1573436731763,4702823420844916,-0.78349996,4.2057,8.8243
9186,1573436731781,4702823440844916,-0.80079997,4.2925,8.7808
9187,1573436731803,4702823460844916,-0.8224,4.3684998,8.741199499999999
9188,1573436731821,4702823480844916,-0.847,4.3894997,8.7283
9189,1573436731844,4702823500844916,-0.88369995,4.371299700000001,8.7338
9190,1573436731861,4702823520844916,-0.90929997,4.3395,8.7471
9191,1573436731883,4702823540844916,-0.9382,4.2962,8.7653
9192,1573436731901,4702823560844916,-0.96169996,4.2643,8.778399
9193,1573436731923,4702823580844916,-0.9898,4.2327,8.7905
9194,1573436731941,4702823600844916,-1.0112,4.2044997,8.8015995
9195,1573436731962,4702823620844916,-1.03,4.1623,8.8195
9196,1573436731981,4702823640844916,-1.0291,4.1229997,8.837999
9197,1573436732018,4702823660846479,-1.0087,4.0678997,8.8659
9198,1573436732021,4702823680846479,-0.9898,4.0161,8.8916
9199,1573436732042,4702823700846479,-0.97929996,3.9457,8.9242
9200,1573436732061,4702823720844916,-0.9835,3.8855998999999994,8.9501
9201,1573436732084,4702823740846479,-0.9952,3.8142998,8.9794
9202,1573436732100,4702823760844916,-0.9942,3.767,8.999499
9203,1573436732121,4702823780844916,-0.9776,3.7271,9.0178995
9204,1573436732140,4702823800844916,-0.95669997,3.708,9.027999999999999
9205,1573436732163,4702823820844916,-0.9384,3.6964,9.034699
9206,1573436732181,4702823840844916,-0.91999996,3.7034998,9.0337
9207,1573436732205,4702823860844916,-0.8504,3.7487,9.0218
9208,1573436732221,4702823880846479,-0.77019995,3.8246998999999997,8.9971
9209,1573436732241,4702823900844916,-0.7094,3.9687997999999998,8.9395
9210,1573436732260,4702823920844916,-0.7126,4.1312,8.865399
9211,1573436732282,4702823940846479,-0.7632,4.3764,8.742599499999999
9212,1573436732301,4702823960846479,-0.815,4.5875,8.629
9213,1573436732324,4702823980844916,-0.86679995,4.8166,8.498099
9214,1573436732342,4702824000844916,-0.89629996,4.9796,8.400499
9215,1573436732362,4702824020844916,-0.9095,5.1036,8.3244
9216,1573436732382,4702824040844916,-0.9176,5.2089996,8.2579
9217,1573436732404,4702824060844916,-0.932,5.312,8.1904
9218,1573436732421,4702824080844916,-0.95089996,5.4041,8.1278
9219,1573436732442,4702824100844916,-0.96989995,5.5081,8.0554
9220,1573436732460,4702824120844916,-0.98289996,5.5797,8.0044
9221,1573436732483,4702824140844916,-1.0085,5.6450996,7.9551997000000005
9222,1573436732501,4702824160844916,-1.0502,5.6756,7.9280996
9223,1573436732522,4702824180844916,-1.1242,5.6830997000000005,7.9125
9224,1573436732541,4702824200844916,-1.1786,5.670099700000001,7.9139
9225,1573436732563,4702824220844916,-1.2120999,5.6303997,7.9371
9226,1573436732581,4702824240844916,-1.2123,5.5734,7.9772997000000005
9227,1573436732603,4702824260844916,-1.1955,5.4735,8.0486
9228,1573436732620,4702824280844916,-1.1725,5.3736997,8.1189995
9229,1573436732643,4702824300844916,-1.1302,5.2402,8.2116995
9230,1573436732661,4702824320844916,-1.0763999,5.1256,8.2909
9231,1573436732684,4702824340844916,-0.9981,4.9618998,8.3995
9232,1573436732701,4702824360844916,-0.9248,4.7936997,8.5049
9233,1573436732723,4702824380844916,-0.8394,4.548899700000001,8.6470995
9234,1573436732740,4702824400844916,-0.7948,4.3424,8.7568
9235,1573436732763,4702824420844916,-0.7829,4.11,8.8693
9236,1573436732781,4702824440844916,-0.76559997,3.9426,8.9464
9237,1573436732804,4702824460844916,-0.6964,3.7700998999999995,9.0261
9238,1573436732821,4702824480844916,-0.61039996,3.6655998,9.0752
9239,1573436732842,4702824500844916,-0.53139997,3.6011,9.106
9240,1573436732903,4702824520844916,-0.5229,3.6144,9.1012
9241,1573436732903,4702824540846479,-0.5694,3.7115,9.059199000000001
9242,1573436732903,4702824560846479,-0.62149996,3.8289999999999997,9.0067
9243,1573436732922,4702824580844916,-0.69229996,3.9771,8.937099
9244,1573436732940,4702824600844916,-0.76129997,4.0717998,8.8888
9245,1573436732963,4702824620844916,-0.8693,4.1328998,8.8506
9246,1573436732981,4702824640844916,-0.96239996,4.146,8.8348
9247,1573436733007,4702824660846479,-1.072,4.1500998,8.8202
9248,1573436733020,4702824680844916,-1.1573,4.1615,8.8041
9249,1573436733043,4702824700844916,-1.2598,4.1916,8.7755995
9250,1573436733061,4702824720844916,-1.3364999,4.223,8.7492
9251,1573436733082,4702824740844916,-1.4261999,4.2478,8.722999999999999
9252,1573436733101,4702824760844916,-1.4963,4.2506,8.7099
9253,1573436733123,4702824780844916,-1.5638,4.2433,8.7016
9254,1573436733143,4702824800844916,-1.5959999999999999,4.2328997,8.7008
9255,1573436733162,4702824820844916,-1.6205,4.2198,8.7027
9256,1573436733181,4702824840844916,-1.6389999,4.2121,8.7029
9257,1573436733205,4702824860844916,-1.6551,4.2062,8.7027
9258,1573436733228,4702824880846479,-1.6578,4.1952,8.707499499999999
9259,1573436733242,4702824900846479,-1.6504999,4.1668,8.7225
9260,1573436733261,4702824920844916,-1.6235,4.137,8.741799
9261,1573436733285,4702824940846479,-1.5647,4.0973997,8.7711
9262,1573436733300,4702824960846479,-1.4981999,4.0571,8.8014
9263,1573436733322,4702824980846479,-1.426,3.9829998,8.847099
9264,1573436733341,4702825000844916,-1.4554,3.8938,8.8819
9265,1573436733363,4702825020844916,-1.5359,3.8023998999999997,8.908
9266,1573436733380,4702825040866791,-1.5543,3.7939999999999996,8.908299000000001
9267,1573436733402,4702825060844916,-1.5139999,3.8946998,8.871799000000001
9268,1573436733420,4702825080844916,-1.5085,4.0545,8.800799000000001
9269,1573436733443,4702825100844916,-1.5884999,4.3125,8.663
9270,1573436733460,4702825120844916,-1.6802,4.5494,8.523399000000001
9271,1573436733482,4702825140844916,-1.7666998999999999,4.8389,8.3446
9272,1573436733501,4702825160844916,-1.8057,5.0564,8.2062
9273,1573436733523,4702825180844916,-1.8318,5.3006,8.0447
9274,1573436733541,4702825200844916,-1.8414999,5.4971,7.9094996
9275,1573436733562,4702825220844916,-1.8461,5.7393,7.7344
9276,1573436733581,4702825240844916,-1.8482,5.9270997,7.5909
9277,1573436733603,4702825260844916,-1.847,6.121,7.4357996
9278,1573436733620,4702825280844916,-1.8456999,6.2345,7.3412
9279,1573436733641,4702825300844916,-1.8362,6.3146,7.2748
9280,1573436733661,4702825320844916,-1.8132,6.3420000000000005,7.2567997
9281,1573436733683,4702825340844916,-1.7608,6.3457,7.2664
9282,1573436733700,4702825360844916,-1.7068,6.3321,7.2911
9283,1573436733721,4702825380844916,-1.6306,6.2967997,7.3389997000000005
9284,1573436733741,4702825400844916,-1.5421,6.2454,7.401799700000001
9285,1573436733763,4702825420844916,-1.4348999,6.1664,7.489
9286,1573436733780,4702825440844916,-1.3383,6.0667,7.5877
9287,1573436733803,4702825460844916,-1.2179999,5.9172,7.7247996
9288,1573436733820,4702825480844916,-1.114,5.7798,7.8436
9289,1573436733843,4702825500844916,-0.9971,5.5888,7.996299700000001
9290,1573436733861,4702825520844916,-0.91779995,5.4003997,8.134
9291,1573436733882,4702825540844916,-0.8583,5.1136,8.3237
9292,1573436733900,4702825560844916,-0.85319996,4.8238997,8.495299000000001
9293,1573436733923,4702825580844916,-0.8868,4.4286,8.704599
9294,1573436733940,4702825600844916,-0.91319996,4.1331997000000005,8.846
9295,1573436733962,4702825620844916,-0.8875,3.8799998999999996,8.9625
9296,1573436733981,4702825640844916,-0.8441,3.7921,9.0043
9297,1573436734010,4702825660846479,-0.8495,3.8311,8.9872
9298,1573436734020,4702825680844916,-0.91529995,3.9657,8.9221
9299,1573436734041,4702825700846479,-1.0184,4.2183,8.7942
9300,1573436734060,4702825720844916,-1.0965999,4.4522,8.6686
9301,1573436734083,4702825740844916,-1.1783999,4.714299700000001,8.517999999999999
9302,1573436734100,4702825760844916,-1.2386999,4.8756,8.418
9303,1573436734121,4702825780844916,-1.3032,4.9844,8.3442
9304,1573436734140,4702825800844916,-1.347,5.0039997000000005,8.3255
9305,1573436734162,4702825820844916,-1.3934,4.973,8.3364
9306,1573436734181,4702825840846479,-1.4167,4.9330997000000005,8.3562
9307,1573436734203,4702825860844916,-1.4264,4.8945,8.3772
9308,1573436734220,4702825880844916,-1.4246,4.8838,8.3838
9309,1573436734243,4702825900846479,-1.4237,4.8929,8.3787
9310,1573436734261,4702825920846479,-1.4240999,4.9091997,8.3689995
9311,1573436734282,4702825940844916,-1.4024,4.9213,8.3656
9312,1573436734300,4702825960844916,-1.3529999,4.9110000000000005,8.3798
9313,1573436734323,4702825980844916,-1.2564,4.8643,8.4219
9314,1573436734341,4702826000844916,-1.1560999,4.8015,8.472199
9315,1573436734363,4702826020844916,-1.0396,4.7111998,8.5377
9316,1573436734380,4702826040844916,-0.9711,4.6492,8.5796995
9317,1573436734403,4702826060844916,-0.932,4.6117,8.604199000000001
9318,1573436734420,4702826080844916,-0.9235,4.6228,8.5992
9319,1573436734443,4702826100844916,-0.92139995,4.6777997000000004,8.5696
9320,1573436734461,4702826120844916,-0.97239995,4.7313,8.5345
9321,1573436734483,4702826140844916,-1.0623,4.7859,8.4932995
9322,1573436734500,4702826160846479,-1.0689,4.828,8.468599000000001
9323,1573436734521,4702826180844916,-0.9709,4.8873,8.4463
9324,1573436734540,4702826200844916,-0.87939996,4.9409,8.4251995
9325,1573436734563,4702826220844916,-0.8226,5.0039997000000005,8.393599499999999
9326,1573436734580,4702826240844916,-0.84819996,5.0478997,8.364699
9327,1573436734603,4702826260844916,-0.9226,5.0976996,8.3265
9328,1573436734620,4702826280844916,-0.97129995,5.1391,8.2955
9329,1573436734643,4702826300844916,-1.0002999,5.1765,8.2687
9330,1573436734661,4702826320844916,-1.0124999,5.1822,8.2637
9331,1573436734682,4702826340844916,-1.025,5.16,8.2761
9332,1573436734700,4702826360844916,-1.0332999,5.1310997,8.293
9333,1573436734723,4702826380844916,-1.0275,5.1053,8.3096
9334,1573436734740,4702826400844916,-0.9996,5.1084,8.3111
9335,1573436734762,4702826420844916,-0.9436,5.1495,8.2922
9336,1573436734780,4702826440844916,-0.8979,5.2072997,8.2611
9337,1573436734803,4702826460844916,-0.86149997,5.2949,8.2092
9338,1573436734820,4702826480844916,-0.85099995,5.3714,8.1605
9339,1573436734841,4702826500844916,-0.84029996,5.4586997,8.1034
9340,1573436734860,4702826520844916,-0.8163,5.5136,8.0687
9341,1573436734883,4702826540844916,-0.777,5.5509,8.0469
9342,1573436734901,4702826560844916,-0.73749995,5.5559998,8.0471
9343,1573436734922,4702826580844916,-0.6811,5.5438,8.0605
9344,1573436734940,4702826600844916,-0.63339996,5.5323997,8.0722
9345,1573436734963,4702826620844916,-0.5803,5.5313,8.077
9346,1573436734980,4702826640846479,-0.5387,5.5457,8.07
9347,1573436735011,4702826660846479,-0.4992,5.5787,8.0497
9348,1573436735020,4702826680844916,-0.49319997,5.6047997,8.031899000000001
9349,1573436735043,4702826700846479,-0.5212,5.6180997,8.0209
9350,1573436735061,4702826720844916,-0.5449,5.6172,8.019899
9351,1573436735082,4702826740844916,-0.5256,5.6252,8.0156
9352,1573436735101,4702826760844916,-0.4728,5.6569,7.9965997
9353,1573436735123,4702826780844916,-0.4066,5.7247996,7.951699700000001
9354,1573436735141,4702826800844916,-0.36429998,5.7974997,7.901
9355,1573436735161,4702826820844916,-0.3389,5.865999700000001,7.8514
9356,1573436735182,4702826840846479,-0.3154,5.9133997,7.8167
9357,1573436735203,4702826860844916,-0.2805,5.9498997000000005,7.7903
9358,1573436735220,4702826880844916,-0.24929999,5.961,7.7829
9359,1573436735242,4702826900844916,-0.20989999,5.9581,7.786299700000001
9360,1573436735260,4702826920846479,-0.1722,5.9515,7.7921996
9361,1573436735284,4702826940844916,-0.117199995,5.9488,7.7953
9362,1573436735301,4702826960844916,-0.06839999599999999,5.955,7.7911997
9363,1573436735322,4702826980844916,-0.015299999,5.9705,7.7795997
9364,1573436735341,4702827000844916,0.0144,5.9841,7.7692
9365,1573436735363,4702827020844916,0.0336,5.9976,7.758599799999999
9366,1573436735381,4702827040844916,0.0471,6.0065,7.7517
9367,1573436735402,4702827060844916,0.0835,6.0197,7.7412
9368,1573436735421,4702827080844916,0.12419999400000001,6.0334997,7.7297997
9369,1573436735443,4702827100844916,0.16049999,6.0504,7.7159996
9370,1573436735461,4702827120844916,0.1625,6.0627,7.7063
9371,1573436735483,4702827140844916,0.1361,6.0748,7.6973
9372,1573436735501,4702827160844916,0.111499995,6.0822997,7.6917
9373,1573436735523,4702827180844916,0.10969999400000001,6.1008,7.6770997
9374,1573436735540,4702827200844916,0.1697,6.1303,7.6524
9375,1573436735562,4702827220844916,0.31599998,6.1682997,7.6172
9376,1573436735581,4702827240844916,0.42339998,6.1783,7.6039
9377,1573436735603,4702827260844916,0.46519998,6.1352,7.6362
9378,1573436735621,4702827280844916,0.4671,6.089299700000001,7.6727
9379,1573436735643,4702827300844916,0.48929998,6.0664997000000005,7.6893997
9380,1573436735661,4702827320844916,0.5374,6.0881996,7.6689997000000005
9381,1573436735757,4702827340844916,0.5891,6.1331997000000005,7.6292995999999995
9382,1573436735757,4702827360844916,0.597,6.160599700000001,7.6064997000000005
9383,1573436735757,4702827380846479,0.5585,6.1649,7.606
9384,1573436735758,4702827400846479,0.50949997,6.1407,7.6289997000000005
9385,1573436735763,4702827420846479,0.4599,6.085,7.6766
9386,1573436735781,4702827440846479,0.4439,6.0362,7.7159996
9387,1573436735801,4702827460844916,0.44689998,5.9901,7.7517
9388,1573436735821,4702827480844916,0.45799997,5.9656,7.7699
9389,1573436735843,4702827500846479,0.47469997,5.942199700000001,7.7868
9390,1573436735861,4702827520844916,0.4799,5.9198,7.803499700000001
9391,1573436735883,4702827540844916,0.46069998,5.8806,7.8342
9392,1573436735901,4702827560844916,0.42499998,5.8424,7.8648
9393,1573436735923,4702827580844916,0.36859998,5.8016996,7.8977
9394,1573436735941,4702827600844916,0.32119998,5.7822,7.914
9395,1573436735962,4702827620844916,0.27809998,5.7746,7.9212
9396,1573436735981,4702827640844916,0.2555,5.7692,7.9259
9397,1573436736019,4702827660844916,0.2295,5.7446,7.9445996
9398,1573436736021,4702827680846479,0.2058,5.7054,7.9733996
9399,1573436736042,4702827700844916,0.18769999,5.6467,8.0155
9400,1573436736061,4702827720844916,0.20089999,5.607599700000001,8.0426
9401,1573436736083,4702827740844916,0.2305,5.5787,8.0619
9402,1573436736101,4702827760844916,0.2516,5.5705,8.0669
9403,1573436736122,4702827780844916,0.2677,5.5681996,8.068
9404,1573436736141,4702827800844916,0.2554,5.555,8.0774
9405,1573436736163,4702827820844916,0.2024,5.5132,8.1076
9406,1573436736192,4702827840844916,0.1586,5.4744997,8.1348
9407,1573436736204,4702827860844916,0.14829999,5.4568996,8.1467
9408,1573436736221,4702827880844916,0.1856,5.4764,8.1329
9409,1573436736243,4702827900844916,0.2529,5.5235,8.0992
9410,1573436736261,4702827920844916,0.3047,5.5572,8.0743
9411,1573436736282,4702827940846479,0.3543,5.5717,8.0622
9412,1573436736301,4702827960844916,0.3897,5.5652,8.0651
9413,1573436736323,4702827980844916,0.42659998,5.5548,8.0704
9414,1573436736340,4702828000844916,0.44189999,5.5522,8.0714
9415,1573436736364,4702828020844916,0.4488,5.5497,8.0727
9416,1573436736381,4702828040844916,0.4536,5.5306997,8.0854
9417,1573436736403,4702828060844916,0.4684,5.4684,8.1269
9418,1573436736421,4702828080844916,0.4937,5.3855,8.1806
9419,1573436736442,4702828100844916,0.54069996,5.2576,8.2604
9420,1573436736461,4702828120844916,0.5884,5.1431,8.328899
9421,1573436736483,4702828140844916,0.6425,5.004699700000001,8.4089
9422,1573436736501,4702828160844916,0.6617,4.9027,8.467199
9423,1573436736523,4702828180844916,0.64269996,4.8004,8.5271
9424,1573436736542,4702828200844916,0.59319997,4.7222,8.5743
9425,1573436736563,4702828220844916,0.5449,4.6267,8.6293
9426,1573436736581,4702828240844916,0.5252,4.4997997000000005,8.6974
9427,1573436736603,4702828260844916,0.4969,4.2929997,8.802899
9428,1573436736621,4702828280844916,0.4799,4.121,8.8857
9429,1573436736643,4702828300844916,0.5,3.9564998,8.9591
9430,1573436736661,4702828320844916,0.55149996,3.8716998,8.993
9431,1573436736682,4702828340844916,0.6137,3.8053,9.0173
9432,1573436736701,4702828360844916,0.6109,3.7691,9.0327
9433,1573436736723,4702828380844916,0.564,3.7752998,9.033199
9434,1573436736742,4702828400844916,0.5525,3.8386,9.0071
9435,1573436736763,4702828420844916,0.62689996,3.9954998,8.9338
9436,1573436736781,4702828440844916,0.7204,4.1551,8.853499000000001
9437,1573436736803,4702828460844916,0.7571,4.3347,8.7639
9438,1573436736821,4702828480844916,0.6727,4.4584,8.7085
9439,1573436736842,4702828500844916,0.4678,4.6033,8.6463995
9440,1573436736862,4702828520844916,0.27989998,4.7293,8.5863
9441,1573436736882,4702828540844916,0.093899995,4.888999999999999,8.5004
9442,1573436736901,4702828560844916,0.009099999000000001,5.0155,8.4269
9443,1573436736923,4702828580844916,-0.0156,5.1555,8.342
9444,1573436736941,4702828600844916,0.0023,5.245899700000001,8.2855
9445,1573436736963,4702828620844916,0.0348,5.3245997,8.2351
9446,1573436736981,4702828640844916,0.047,5.3722997,8.2039995
9447,1573436737023,4702828660844916,0.0189,5.4189,8.1734
9448,1573436737024,4702828680846479,-0.0348,5.450999700000001,8.151899
9449,1573436737043,4702828700844916,-0.1118,5.4749,8.1352
9450,1573436737060,4702828720844916,-0.166,5.4751997,8.1341
9451,1573436737083,4702828740844916,-0.2199,5.4452,8.152999999999999
9452,1573436737101,4702828760844916,-0.2622,5.3924,8.1867
9453,1573436737123,4702828780844916,-0.3152,5.2941,8.2487
9454,1573436737141,4702828800844916,-0.34919998,5.1903,8.3131
9455,1573436737162,4702828820844916,-0.34809998,5.0457997,8.4016
9456,1573436737181,4702828840844916,-0.294,4.9217,8.477
9457,1573436737204,4702828860844916,-0.19039999,4.7583,8.5727
9458,1573436737221,4702828880846479,-0.0975,4.6047997,8.6577
9459,1573436737243,4702828900846479,-0.01,4.383,8.7726
9460,1573436737261,4702828920844916,0.023599999,4.18,8.871099000000001
9461,1573436737283,4702828940846479,0.0548,3.9466998999999996,8.9772
9462,1573436737301,4702828960846479,0.110999994,3.8019,9.039
9463,1573436737322,4702828980844916,0.2359,3.7136,9.0732
9464,1573436737340,4702829000844916,0.3502,3.7126,9.0699
9465,1573436737363,4702829020844916,0.45299998,3.7680000000000002,9.042399000000001
9466,1573436737381,4702829040844916,0.49249998,3.8272998,9.0154
9467,1573436737402,4702829060844916,0.4992,3.8939998,8.9865
9468,1573436737420,4702829080844916,0.4856,3.9434998,8.9656
9469,1573436737443,4702829100844916,0.4464,4.0108,8.937699
9470,1573436737460,4702829120844916,0.3987,4.0741997,8.9113
9471,1573436737483,4702829140844916,0.3234,4.1574,8.8758
9472,1573436737501,4702829160844916,0.2454,4.2307997,8.843599000000001
9473,1573436737523,4702829180844916,0.1634,4.2882,8.8178
9474,1573436737540,4702829200844916,0.1038,4.3178,8.804299
9475,1573436737561,4702829220844916,0.0557,4.325599700000001,8.8008995
9476,1573436737580,4702829240844916,0.0359,4.3139997,8.8067
9477,1573436737602,4702829260844916,0.0348,4.2913,8.8178
9478,1573436737620,4702829280844916,0.0506,4.2741,8.826
9479,1573436737642,4702829300844916,0.0815,4.2555,8.8347
9480,1573436737661,4702829320844916,0.1016,4.2349997,8.844399000000001
9481,1573436737684,4702829340844916,0.098699994,4.1872997000000005,8.8671
9482,1573436737700,4702829360844916,0.062699996,4.1249,8.8966
9483,1573436737721,4702829380844916,0.0127,4.0324,8.939199
9484,1573436737741,4702829400844916,0.022499999,3.9687997999999998,8.9676
9485,1573436737763,4702829420844916,0.122099996,3.9210000000000003,8.9878
9486,1573436737781,4702829440844916,0.20279999,3.873,9.0071
9487,1573436737802,4702829460844916,0.2078,3.7779,9.047299
9488,1573436737820,4702829480844916,0.152,3.7106998,9.0762
9489,1573436737843,4702829500844916,0.1293,3.7161,9.0743
9490,1573436737860,4702829520844916,0.1933,3.8169999999999997,9.031199
9491,1573436737882,4702829540844916,0.3152,3.9935,8.951099000000001
9492,1573436737900,4702829560844916,0.37559998,4.1282997,8.8874
9493,1573436737923,4702829580844916,0.36319998,4.2668,8.8222
9494,1573436737942,4702829600844916,0.2907,4.3959,8.7613
9495,1573436737963,4702829620844916,0.19399999,4.5569997,8.6813
9496,1573436737980,4702829640844916,0.11109999599999999,4.7225,8.5939
9497,1573436738009,4702829660846479,0.013999999499999999,4.9124,8.4874
9498,1573436738020,4702829680844916,-0.0645,5.0368,8.414
9499,1573436738042,4702829700844916,-0.1444,5.1482997,8.3453
9500,1573436738060,4702829720844916,-0.1856,5.2207,8.299399000000001
9501,1573436738083,4702829740844916,-0.21429999,5.295,8.2514
9502,1573436738101,4702829760844916,-0.24059999,5.3348,8.224999
9503,1573436738122,4702829780844916,-0.2857,5.3469996,8.2157
9504,1573436738142,4702829800844916,-0.3363,5.3259,8.2275
9505,1573436738163,4702829820844916,-0.40399998,5.2651997,8.2634
9506,1573436738183,4702829840846479,-0.4526,5.1886,8.309199000000001
9507,1573436738202,4702829860844916,-0.4982,5.0653,8.382299
9508,1573436738220,4702829880844916,-0.5359,4.9389997,8.4551
9509,1573436738243,4702829900844916,-0.56369996,4.7655,8.5522995
9510,1573436738261,4702829920846479,-0.5494,4.6197,8.6328
9511,1573436738281,4702829940846479,-0.47849998,4.4432,8.7291
