,timeMillis,timeNanos,x,y,z
2867,1573436605401,4702697060844916,135.67,-41.55,-1.5799999
2868,1573436605420,4702697080844916,135.41,-41.69,-1.73
2869,1573436605441,4702697100844916,135.0,-41.82,-1.88
2870,1573436605460,4702697120844916,134.59999,-41.79,-1.88
2871,1573436605481,4702697140844916,133.95999,-41.37,-2.01
2872,1573436605500,4702697160844916,133.45,-40.73,-2.3799999
2873,1573436605521,4702697180844916,133.01,-40.04,-2.98
2874,1573436605540,4702697200844916,133.01,-39.969997,-3.24
2875,1573436605561,4702697220844916,133.09999,-40.629996999999996,-3.29
2876,1573436605580,4702697240844916,133.01,-41.55,-3.33
2877,1573436605602,4702697260844916,132.77,-42.6,-3.49
2878,1573436605620,4702697280844916,132.5,-43.07,-3.77
2879,1573436605641,4702697300844916,132.25,-42.969997,-4.24
2880,1573436605660,4702697320844916,132.14,-42.469997,-4.54
2881,1573436605681,4702697340844916,132.05,-41.68,-4.62
2882,1573436605700,4702697360844916,131.93,-41.129996999999996,-4.44
2883,1573436605721,4702697380844916,131.59,-40.67,-4.06
2884,1573436605740,4702697400844916,131.22,-40.46,-3.72
2885,1573436605761,4702697420844916,130.72,-40.37,-3.31
2886,1573436605780,4702697440844916,130.34,-40.37,-2.97
2887,1573436605801,4702697460844916,129.97,-40.309998,-2.58
2888,1573436605820,4702697480844916,129.73998999999998,-40.19,-2.3
2889,1573436605841,4702697500844916,129.51,-40.03,-2.0
2890,1573436605860,4702697520844916,129.36,-39.95,-1.7099999
2891,1573436605881,4702697540844916,129.19,-39.96,-1.22
2892,1573436605902,4702697560844916,129.08,-40.01,-0.82
2893,1573436605921,4702697580846479,128.95999,-40.07,-0.44
2894,1573436605940,4702697600846479,128.87999,-40.11,-0.24
2895,1573436605961,4702697620844916,128.81999,-40.149998,-0.02
2896,1573436605980,4702697640844916,128.94,-40.2,0.25
2897,1573436606001,4702697660844916,129.31999,-40.27,0.74
2898,1573436606020,4702697680844916,129.73998999999998,-40.27,1.1999999
2899,1573436606055,4702697700846479,130.15,-40.079997999999996,1.35
2900,1573436606060,4702697720846479,130.29,-39.67,1.03
2901,1573436606081,4702697740846479,130.31999,-39.01,0.55
2902,1573436606100,4702697760844916,130.39,-38.649998,0.48999998
2903,1573436606121,4702697780844916,130.72,-38.62,1.0699999
2904,1573436606140,4702697800844916,131.16,-38.739998,1.8
2905,1573436606161,4702697820844916,131.81,-38.73,2.53
2906,1573436606181,4702697840844916,132.31999,-38.46,2.69
2907,1573436606202,4702697860844916,132.87,-37.89,2.35
2908,1573436606221,4702697880844916,133.28,-37.38,1.7199999
2909,1573436606241,4702697900844916,133.72,-36.87,0.82
2910,1573436606260,4702697920844916,134.11,-36.64,0.31
2911,1573436606281,4702697940844916,134.59,-36.61,0.08
2912,1573436606300,4702697960844916,134.89,-36.68,0.07
2913,1573436606322,4702697980844916,135.12999,-36.7,0.07
2914,1573436606341,4702698000844916,135.29,-36.579997999999996,0.03
2915,1573436606361,4702698020844916,135.48998999999998,-36.38,-0.03
2916,1573436606380,4702698040844916,135.69,-36.19,-0.11
2917,1573436606402,4702698060844916,135.94,-36.05,-0.21
2918,1573436606420,4702698080844916,136.06999,-36.09,-0.28
2919,1573436606441,4702698100844916,136.0,-36.309998,-0.41
2920,1573436606460,4702698120844916,135.77,-36.51,-0.59999996
2921,1573436606481,4702698140844916,135.39,-36.64,-0.84
2922,1573436606500,4702698160846479,135.09,-36.64,-0.97999996
2923,1573436606521,4702698180844916,134.81999,-36.57,-0.96
2924,1573436606540,4702698200844916,134.68,-36.59,-0.72999996
2925,1573436606561,4702698220844916,134.45999,-36.75,-0.39
2926,1573436606581,4702698240844916,134.2,-36.93,-0.22999999
2927,1573436606601,4702698260844916,133.78,-37.02,-0.25
2928,1573436606620,4702698280844916,133.39,-36.88,-0.32999998
2929,1573436606641,4702698300844916,132.98,-36.5,-0.51
2930,1573436606660,4702698320844916,132.81999,-36.39,-0.59999996
2931,1573436606682,4702698340844916,132.81,-36.829997999999996,-0.59
2932,1573436606700,4702698360844916,132.72,-37.62,-0.62
2933,1573436606721,4702698380844916,132.41,-38.82,-0.83
2934,1573436606740,4702698400844916,131.97,-39.71,-1.24
2935,1573436606761,4702698420844916,131.37,-40.45,-1.9499999
2936,1573436606780,4702698440844916,131.0,-40.78,-2.46
2937,1573436606801,4702698460844916,130.7,-41.079997999999996,-2.76
2938,1573436606820,4702698480844916,130.45,-41.329997999999996,-2.81
2939,1573436606841,4702698500844916,130.08,-41.6,-2.8999999
2940,1573436606860,4702698520844916,129.59,-41.6,-3.07
2941,1573436606881,4702698540844916,128.91,-41.19,-3.26
2942,1573436606901,4702698560844916,128.48998999999998,-40.53,-3.25
2943,1573436606937,4702698580846479,128.23,-39.559998,-2.9099998
2944,1573436606940,4702698600846479,128.23998999999998,-38.94,-2.3999999
2945,1573436606961,4702698620846479,128.41,-38.719997,-1.75
2946,1573436606980,4702698640844916,128.5,-38.989998,-1.3299999
2947,1573436607001,4702698660844916,128.48998999999998,-39.66,-0.97999996
2948,1573436607020,4702698680844916,128.36,-40.27,-0.87
2949,1573436607042,4702698700844916,128.12,-40.809998,-0.84
2950,1573436607061,4702698720844916,127.979996,-40.93,-0.81
2951,1573436607081,4702698740844916,127.86999499999999,-40.79,-0.75
2952,1573436607100,4702698760844916,127.799995,-40.57,-0.72999996
2953,1573436607121,4702698780844916,127.689995,-40.28,-0.74
2954,1573436607141,4702698800844916,127.61999499999999,-40.02,-0.71
2955,1573436607163,4702698820844916,127.61,-39.66,-0.59
2956,1573436607183,4702698840844916,127.78,-39.39,-0.39
2957,1573436607203,4702698860844916,128.2,-39.17,-0.01
2958,1573436607226,4702698880846479,128.48998999999998,-38.989998,0.22999999
2959,1573436607242,4702698900846479,128.61,-38.649998,0.19
2960,1573436607261,4702698920846479,128.54,-38.35,0.0
2961,1573436607281,4702698940846479,128.53,-38.149998,-0.11
2962,1573436607300,4702698960844916,128.70999,-38.219997,0.07
2963,1573436607322,4702698980844916,129.02,-38.41,0.53999996
2964,1573436607340,4702699000844916,129.19,-38.48,0.84
2965,1573436607361,4702699020844916,129.26,-38.36,0.91999996
2966,1573436607380,4702699040844916,129.28,-38.14,0.72999996
2967,1573436607401,4702699060844916,129.37999,-37.8,0.29
2968,1573436607421,4702699080844916,129.55,-37.53,-0.089999996
2969,1573436607441,4702699100844916,129.81,-37.28,-0.37
2970,1573436607460,4702699120844916,129.94,-37.18,-0.44
2971,1573436607481,4702699140844916,129.95,-37.13,-0.41
2972,1573436607501,4702699160844916,129.87999,-37.05,-0.34
2973,1573436607522,4702699180844916,129.79,-36.829997999999996,-0.22
2974,1573436607542,4702699200844916,129.8,-36.51,-0.14
2975,1573436607561,4702699220844916,129.9,-35.969997,-0.14999999
2976,1573436607603,4702699240844916,130.03,-35.48,-0.26
2977,1573436607603,4702699260846479,130.18,-34.87,-0.56
2978,1573436607620,4702699280844916,130.29,-34.38,-0.94
2979,1573436607641,4702699300844916,130.4,-33.77,-1.48
2980,1573436607660,4702699320844916,130.45,-33.219997,-1.86
2981,1573436607682,4702699340846479,130.44,-32.48,-2.26
2982,1573436607701,4702699360846479,130.37,-31.84,-2.6
2983,1573436607721,4702699380844916,130.37,-31.17,-2.84
2984,1573436607741,4702699400844916,130.52,-30.76,-2.81
2985,1573436607761,4702699420844916,130.69,-30.439999,-2.59
2986,1573436607780,4702699440844916,130.8,-30.05,-2.33
2987,1573436607801,4702699460844916,130.81999,-29.26,-2.09
2988,1573436607820,4702699480844916,130.7,-28.33,-2.07
2989,1573436607841,4702699500844916,130.36,-27.039998999999998,-2.47
2990,1573436607860,4702699520844916,129.98998999999998,-26.17,-3.04
2991,1573436607881,4702699540844916,129.56,-25.76,-3.61
2992,1573436607900,4702699560844916,129.22,-26.16,-3.81
2993,1573436607932,4702699580844916,128.62999,-27.34,-3.97
2994,1573436607940,4702699600846479,127.939995,-28.48,-4.17
2995,1573436607961,4702699620846479,126.92,-29.699999,-4.58
2996,1573436607981,4702699640844916,126.1,-30.429997999999998,-4.97
2997,1573436608001,4702699660844916,125.15999599999999,-31.06,-5.39
2998,1573436608020,4702699680844916,124.329994,-31.42,-5.6099997
2999,1573436608041,4702699700844916,123.13,-31.679997999999998,-5.75
3000,1573436608063,4702699720844916,122.049995,-31.779999,-5.75
3001,1573436608081,4702699740844916,120.689995,-31.869999,-5.58
3002,1573436608101,4702699760844916,119.63,-31.96,-5.27
3003,1573436608121,4702699780844916,118.38,-32.12,-4.7599998
3004,1573436608140,4702699800844916,117.329994,-32.21,-4.37
3005,1573436608163,4702699820844916,116.09,-32.27,-4.02
3006,1573436608180,4702699840844916,115.15999599999999,-32.27,-3.75
3007,1573436608203,4702699860846479,114.14999399999999,-32.27,-3.29
3008,1573436608221,4702699880844916,113.38,-32.27,-2.85
3009,1573436608242,4702699900846479,112.49,-32.28,-2.27
3010,1573436608261,4702699920846479,111.79,-32.329997999999996,-1.73
3011,1573436608281,4702699940844916,110.96,-32.46,-1.09
3012,1573436608300,4702699960844916,110.329994,-32.61,-0.68
3013,1573436608322,4702699980844916,109.67,-32.85,-0.34
3014,1573436608341,4702700000844916,109.25999499999999,-33.12,-0.08
3015,1573436608361,4702700020844916,108.93,-33.43,0.37
3016,1573436608380,4702700040866791,108.65999599999999,-33.51,0.71999997
3017,1573436608401,4702700060844916,107.75999499999999,-33.04,0.28
3018,1573436608420,4702700080844916,106.75,-32.3,-0.5
3019,1573436608442,4702700100844916,105.61999499999999,-31.56,-1.02
3020,1573436608460,4702700120844916,105.079994,-31.56,-0.7
3021,1573436608482,4702700140844916,104.72,-32.219997,0.04
3022,1573436608501,4702700160846479,104.439995,-32.989998,0.5
3023,1573436608522,4702700180844916,104.06,-33.77,0.61
3024,1573436608541,4702700200844916,103.7,-34.04,0.39
3025,1573436608561,4702700220844916,103.31,-33.87,0.07
3026,1573436608581,4702700240844916,103.04,-33.469997,0.01
3027,1573436608601,4702700260844916,102.6,-32.94,0.26
3028,1573436608621,4702700280844916,102.04,-32.63,0.61
3029,1573436608642,4702700300844916,101.15999599999999,-32.43,0.98999995
3030,1573436608660,4702700320844916,100.4,-32.44,1.23
3031,1573436608681,4702700340844916,99.53,-32.6,1.4399998999999999
3032,1573436608700,4702700360844916,98.86999499999999,-32.8,1.54
3033,1573436608723,4702700380844916,98.03,-33.04,1.48
3034,1573436608741,4702700400844916,97.24,-33.18,1.24
3035,1573436608761,4702700420844916,96.09,-33.29,0.65999997
3036,1573436608780,4702700440844916,94.939995,-33.34,0.01
3037,1573436608805,4702700460844916,93.27,-33.32,-0.85999995
3038,1573436608821,4702700480844916,91.71,-33.18,-1.5799999
3039,1573436608841,4702700500844916,89.63,-32.809998,-2.4099998
3040,1573436608885,4702700520844916,87.75999499999999,-32.43,-3.09
3041,1573436608885,4702700540846479,85.36,-32.059998,-3.84
3042,1573436608900,4702700560844916,83.36999499999999,-31.99,-4.2999997
3043,1573436608922,4702700580846479,80.86999499999999,-32.29,-4.8199997
3044,1573436608941,4702700600844916,78.65,-32.73,-5.22
3045,1573436608961,4702700620844916,75.67,-33.239998,-5.64
3046,1573436608980,4702700640844916,73.01,-33.35,-5.92
3047,1573436609002,4702700660844916,69.63,-32.92,-6.0
3048,1573436609020,4702700680844916,66.90999599999999,-32.23,-5.77
3049,1573436609041,4702700700844916,63.73,-31.32,-5.0499997
3050,1573436609060,4702700720844916,61.19,-30.83,-4.2799997
3051,1573436609081,4702700740844916,58.199996999999996,-30.769999,-3.4099998
3052,1573436609101,4702700760844916,55.899998,-31.07,-3.02
3053,1573436609121,4702700780844916,53.3,-31.75,-3.1599998
3054,1573436609142,4702700800844916,51.09,-32.43,-3.8799998999999996
3055,1573436609161,4702700820844916,49.03,-32.96,-5.04
3056,1573436609182,4702700840844916,47.379996999999996,-33.23,-6.2
3057,1573436609203,4702700860844916,45.5,-33.309998,-7.5499997
3058,1573436609221,4702700880844916,43.93,-33.13,-8.55
3059,1573436609243,4702700900844916,41.92,-32.55,-9.57
3060,1573436609260,4702700920844916,40.32,-31.89,-10.15
3061,1573436609283,4702700940846479,38.42,-31.06,-10.49
3062,1573436609300,4702700960846479,36.88,-30.49,-10.57
3063,1573436609321,4702700980846479,34.95,-29.99,-10.57
3064,1573436609340,4702701000844916,33.32,-29.71,-10.599999
3065,1573436609361,4702701020844916,31.22,-29.5,-10.679999
3066,1573436609380,4702701040844916,29.41,-29.359999,-10.719999000000001
3067,1573436609401,4702701060844916,27.039998999999998,-29.099998,-10.69
3068,1573436609420,4702701080844916,25.029999,-28.72,-10.55
3069,1573436609441,4702701100844916,22.49,-28.099998,-10.16
3070,1573436609460,4702701120844916,20.3,-27.519999,-9.7
3071,1573436609481,4702701140844916,17.55,-26.779999,-9.09
3072,1573436609500,4702701160844916,15.299999,-26.18,-8.62
3073,1573436609521,4702701180846479,12.61,-25.529999,-8.059999000000001
3074,1573436609540,4702701200846479,10.469999000000001,-25.08,-7.6499996
3075,1573436609562,4702701220844916,7.91,-24.66,-7.21
3076,1573436609580,4702701240844916,5.7999997,-24.41,-6.98
3077,1573436609602,4702701260844916,3.21,-24.24,-6.74
3078,1573436609620,4702701280844916,1.13,-24.25,-6.5099998
3079,1573436609641,4702701300844916,358.69,-24.49,-6.19
3080,1573436609660,4702701320844916,356.78997999999996,-24.83,-5.95
3081,1573436609681,4702701340844916,354.63,-25.34,-5.7
3082,1573436609700,4702701360844916,352.97997999999995,-25.789998999999998,-5.47
3083,1573436609721,4702701380844916,351.1,-26.34,-5.06
3084,1573436609740,4702701400844916,349.61,-26.73,-4.69
3085,1573436609761,4702701420844916,347.75998,-27.029999,-4.33
3086,1573436609780,4702701440846479,346.22997999999995,-27.08,-4.2
3087,1573436609801,4702701460846479,344.38,-26.92,-4.19
3088,1573436609820,4702701480844916,343.0,-26.699999,-4.19
3089,1573436609842,4702701500844916,341.50998,-26.49,-4.13
3090,1573436609861,4702701520844916,340.44,-26.5,-4.06
3091,1573436609881,4702701540844916,339.21,-26.83,-4.11
3092,1573436609900,4702701560844916,338.19998,-27.26,-4.2999997
3093,1573436609923,4702701580846479,337.06,-27.83,-4.65
3094,1573436609940,4702701600844916,336.27,-28.22,-4.97
3095,1573436609961,4702701620844916,335.50998,-28.529999,-5.33
3096,1573436609980,4702701640844916,335.06,-28.65,-5.58
3097,1573436610001,4702701660844916,334.6,-28.67,-5.85
3098,1573436610020,4702701680844916,334.24,-28.59,-6.1299996
3099,1573436610041,4702701700844916,333.78,-28.32,-6.5899997
3100,1573436610060,4702701720844916,333.49,-27.939999,-6.8799996
3101,1573436610081,4702701740844916,333.27,-27.349998,-6.99
3102,1573436610100,4702701760844916,333.27,-26.92,-6.8799996
3103,1573436610121,4702701780844916,333.35,-26.66,-6.67
3104,1573436610140,4702701800844916,333.36,-26.66,-6.6
3105,1573436610162,4702701820844916,333.31,-26.84,-6.64
3106,1573436610180,4702701840844916,333.22,-27.01,-6.67
3107,1573436610202,4702701860844916,333.11,-27.16,-6.69
3108,1573436610222,4702701880844916,332.97997999999995,-27.23,-6.7
3109,1573436610241,4702701900846479,332.75998,-27.279999,-6.58
3110,1573436610260,4702701920846479,332.52,-27.3,-6.37
3111,1573436610281,4702701940846479,332.15,-27.33,-6.0
3112,1573436610302,4702701960846479,331.78997999999996,-27.39,-5.62
3113,1573436610322,4702701980844916,331.41998,-27.539998999999998,-5.2799997
3114,1573436610341,4702702000846479,331.03,-27.73,-5.08
3115,1573436610375,4702702020846479,330.57,-28.0,-4.93
3116,1573436610381,4702702040846479,330.1,-28.31,-4.8399997
3117,1573436610401,4702702060846479,329.61,-28.67,-4.8199997
3118,1573436610421,4702702080844916,329.1,-29.029999,-4.93
3119,1573436610441,4702702100844916,328.6,-29.33,-5.17
3120,1573436610461,4702702120844916,328.09,-29.609999,-5.52
3121,1573436610481,4702702140844916,327.59,-29.9,-5.91
3122,1573436610501,4702702160844916,327.13,-30.25,-6.2799997
3123,1573436610521,4702702180844916,326.72997999999995,-30.619999,-6.5
3124,1573436610541,4702702200844916,326.3,-30.869999,-6.5899997
3125,1573436610561,4702702220844916,325.72,-30.929997999999998,-6.64
3126,1573436610581,4702702240846479,325.00998,-30.769999,-6.66
3127,1573436610601,4702702260846479,324.28,-30.55,-6.49
3128,1573436610621,4702702280844916,323.71,-30.519999,-5.95
3129,1573436610641,4702702300844916,323.34,-30.8,-5.14
3130,1573436610662,4702702320844916,323.0,-31.34,-4.36
3131,1573436610681,4702702340844916,322.59,-32.059998,-3.86
3132,1573436610701,4702702360844916,322.16,-32.77,-3.7099998
3133,1573436610721,4702702380844916,321.75,-33.469997,-3.76
3134,1573436610741,4702702400844916,321.47,-33.96,-3.8999998999999996
3135,1573436610761,4702702420844916,321.24,-34.329997999999996,-4.08
3136,1573436610781,4702702440844916,321.0,-34.649998,-4.29
3137,1573436610801,4702702460844916,320.72,-34.96,-4.44
3138,1573436610821,4702702480844916,320.44,-35.21,-4.42
3139,1573436610841,4702702500844916,320.19,-35.32,-4.2
3140,1573436610862,4702702520844916,319.96,-35.28,-3.86
3141,1573436610882,4702702540844916,319.74,-35.12,-3.53
3142,1573436610902,4702702560844916,319.50998,-34.92,-3.23
3143,1573436610929,4702702580846479,319.32,-34.78,-2.9199998
3144,1573436610941,4702702600844916,319.13998,-34.69,-2.62
3145,1573436610962,4702702620844916,319.0,-34.64,-2.37
3146,1573436610981,4702702640844916,318.87,-34.62,-2.23
3147,1573436611001,4702702660844916,318.72997999999995,-34.66,-2.1399999
3148,1573436611021,4702702680844916,318.63,-34.8,-1.9799999
3149,1573436611042,4702702700844916,318.61,-35.1,-1.7199999
3150,1573436611061,4702702720844916,318.65,-35.52,-1.4399998999999999
3151,1573436611081,4702702740844916,318.71,-36.05,-1.15
3152,1573436611101,4702702760844916,318.78,-36.489998,-0.90999997
3153,1573436611121,4702702780844916,318.88,-36.87,-0.71
3154,1573436611141,4702702800844916,319.07,-37.219997,-0.5
3155,1573436611162,4702702820846479,319.43,-37.61,-0.22
3156,1573436611181,4702702840844916,319.88998,-38.079997999999996,0.22999999
3157,1573436611202,4702702860844916,320.28,-38.46,0.66999996
3158,1573436611222,4702702880844916,320.35,-38.629996999999996,0.71
3159,1573436611243,4702702900844916,320.3,-38.61,0.59
3160,1573436611261,4702702920846479,320.4,-38.7,0.66999996
3161,1573436611281,4702702940846479,320.78997999999996,-39.149998,1.06
3162,1573436611302,4702702960844916,321.22,-39.86,1.39
3163,1573436611322,4702702980844916,321.50998,-40.62,1.4499999
3164,1573436611341,4702703000844916,321.63998,-41.27,1.24
3165,1573436611363,4702703020844916,321.75998,-41.69,0.90999997
3166,1573436611381,4702703040844916,322.0,-41.82,0.58
3167,1573436611402,4702703060844916,322.3,-41.67,0.26
3168,1573436611421,4702703080844916,322.56,-41.41,0.0
3169,1573436611442,4702703100846479,322.77,-41.21,-0.19
3170,1573436611462,4702703120846479,322.94,-41.18,-0.26
3171,1573436611481,4702703140844916,323.1,-41.25,-0.28
3172,1573436611501,4702703160844916,323.28,-41.32,-0.35999998
3173,1573436611521,4702703180844916,323.47997999999995,-41.34,-0.57
3174,1573436611542,4702703200844916,323.68,-41.329997999999996,-0.87
3175,1573436611561,4702703220844916,323.85,-41.29,-1.12
3176,1573436611581,4702703240844916,324.0,-41.21,-1.27
3177,1573436611602,4702703260844916,324.09,-41.149998,-1.3299999
3178,1573436611621,4702703280846479,324.13,-41.12,-1.3199999
3179,1573436611642,4702703300844916,324.12,-41.1,-1.27
3180,1573436611661,4702703320844916,324.05,-41.059998,-1.2099999
3181,1573436611724,4702703340846479,323.97,-40.98,-1.17
3182,1573436611724,4702703360846479,323.9,-40.89,-1.17
3183,1573436611724,4702703380846479,323.87,-40.86,-1.1899998999999999
3184,1573436611741,4702703400844916,323.85,-40.95,-1.16
3185,1573436611761,4702703420844916,323.78,-41.12,-1.13
3186,1573436611781,4702703440844916,323.6,-41.29,-1.1899998999999999
3187,1573436611802,4702703460844916,323.4,-41.43,-1.2099999
3188,1573436611821,4702703480844916,323.13,-41.48,-1.17
3189,1573436611841,4702703500844916,322.77,-41.34,-1.1899998999999999
3190,1573436611861,4702703520844916,322.28997999999996,-40.92,-1.36
3191,1573436611882,4702703540844916,321.77,-40.39,-1.62
3192,1573436611901,4702703560844916,321.36,-40.02,-1.74
3193,1573436611930,4702703580844916,321.16998,-39.969997,-1.67
3194,1573436611941,4702703600844916,321.00998,-40.12,-1.62
3195,1573436611961,4702703620846479,320.86,-40.26,-1.6999999
3196,1573436611982,4702703640844916,320.75,-40.239998,-1.9599999
3197,1573436612001,4702703660844916,320.66998,-40.059998,-2.35
3198,1573436612021,4702703680844916,320.58,-39.82,-2.72
3199,1573436612042,4702703700844916,320.38,-39.55,-2.95
3200,1573436612062,4702703720844916,320.06,-39.28,-2.96
3201,1573436612082,4702703740844916,319.71,-39.0,-2.74
3202,1573436612102,4702703760844916,319.4,-38.76,-2.32
3203,1573436612121,4702703780844916,319.07,-38.579997999999996,-1.8399999
3204,1573436612141,4702703800844916,318.74,-38.44,-1.4499999
3205,1573436612162,4702703820844916,318.47,-38.36,-1.2099999
3206,1573436612181,4702703840844916,318.25,-38.35,-1.0699999
3207,1573436612202,4702703860846479,318.13,-38.45,-1.03
3208,1573436612221,4702703880846479,318.03,-38.61,-1.0699999
3209,1573436612242,4702703900846479,317.96,-38.809998,-1.12
3210,1573436612261,4702703920844916,317.91,-39.03,-1.05
3211,1573436612284,4702703940844916,317.86,-39.28,-0.87
3212,1573436612301,4702703960846479,317.88,-39.53,-0.68
3213,1573436612321,4702703980844916,317.94998,-39.719997,-0.59999996
3214,1573436612342,4702704000844916,318.06,-39.8,-0.61
3215,1573436612361,4702704020844916,318.22997999999995,-39.79,-0.59
3216,1573436612382,4702704040844916,318.57,-39.78,-0.52
3217,1573436612401,4702704060844916,319.11,-39.85,-0.35
3218,1573436612421,4702704080844916,319.81,-40.11,0.0
3219,1573436612442,4702704100844916,320.50998,-40.52,0.42
3220,1573436612463,4702704120844916,321.03997999999996,-40.89,0.64
3221,1573436612481,4702704140846479,321.38998,-41.04,0.55
3222,1573436612501,4702704160846479,321.78,-41.059998,0.39
3223,1573436612521,4702704180846479,322.36,-41.19,0.42
3224,1573436612541,4702704200846479,323.12,-41.61,0.71999997
3225,1573436612561,4702704220844916,323.91,-42.2,1.11
3226,1573436612581,4702704240844916,324.53,-42.739998,1.3399999
3227,1573436612602,4702704260844916,324.88,-43.09,1.24
3228,1573436612622,4702704280844916,325.11,-43.219997,0.96
3229,1573436612642,4702704300846479,325.44998,-43.21,0.74
3230,1573436612661,4702704320844916,325.94,-43.16,0.72999996
3231,1573436612681,4702704340844916,326.50998,-43.17,0.9
3232,1573436612701,4702704360844916,326.97997999999995,-43.21,1.04
3233,1573436612724,4702704380844916,327.3,-43.23,1.06
3234,1573436612742,4702704400846479,327.55,-43.21,0.98999995
3235,1573436612761,4702704420844916,327.78,-43.17,0.90999997
3236,1573436612781,4702704440844916,328.09,-43.12,0.89
3237,1573436612801,4702704460844916,328.41998,-43.09,0.88
3238,1573436612821,4702704480844916,328.69998,-43.079997999999996,0.82
3239,1573436612842,4702704500844916,328.88,-43.079997999999996,0.72999996
3240,1573436612861,4702704520844916,328.96,-43.059998,0.61
3241,1573436612881,4702704540844916,328.97,-43.03,0.48999998
3242,1573436612901,4702704560844916,328.96,-42.969997,0.39
3243,1573436612948,4702704580846479,328.97,-42.89,0.31
3244,1573436612948,4702704600846479,328.97,-42.84,0.29
3245,1573436612961,4702704620844916,328.9,-42.78,0.34
3246,1573436612981,4702704640844916,328.78997999999996,-42.71,0.35
3247,1573436613001,4702704660844916,328.62,-42.57,0.16
3248,1573436613021,4702704680844916,328.43,-42.34,-0.16
3249,1573436613041,4702704700844916,328.24,-41.989998,-0.32999998
3250,1573436613061,4702704720844916,328.02,-41.44,-0.25
3251,1573436613081,4702704740844916,327.69998,-40.6,-0.22999999
3252,1573436613103,4702704760844916,327.31,-39.649998,-0.51
3253,1573436613123,4702704780844916,326.88,-38.829997999999996,-0.89
3254,1573436613154,4702704800846479,326.6,-38.629996999999996,-1.09
3255,1573436613161,4702704820846479,326.24,-39.02,-1.24
3256,1573436613181,4702704840846479,325.63,-39.68,-1.53
3257,1573436613202,4702704860846479,324.85,-40.23,-2.07
3258,1573436613222,4702704880846479,324.13,-40.489998,-2.6699998
3259,1573436613242,4702704900844916,323.52,-40.489998,-3.11
3260,1573436613260,4702704920844916,322.9,-40.39,-3.3899998999999994
3261,1573436613281,4702704940844916,321.88,-40.239998,-3.6699998
3262,1573436613301,4702704960844916,320.71,-40.059998,-3.81
3263,1573436613321,4702704980844916,319.4,-39.739998,-3.79
3264,1573436613341,4702705000846479,318.1,-39.239998,-3.6
3265,1573436613361,4702705020846479,316.85,-38.55,-3.33
3266,1573436613381,4702705040866791,315.62,-37.719997,-3.12
3267,1573436613401,4702705060844916,314.32,-36.77,-3.06
3268,1573436613421,4702705080844916,312.96,-35.73,-3.1799998
3269,1573436613441,4702705100844916,311.65,-34.66,-3.35
3270,1573436613461,4702705120844916,310.41998,-33.6,-3.52
3271,1573436613481,4702705140844916,309.27,-32.57,-3.6699998
3272,1573436613501,4702705160844916,308.22,-31.64,-3.75
3273,1573436613521,4702705180844916,307.35,-30.869999,-3.75
3274,1573436613541,4702705200844916,306.58,-30.25,-3.72
3275,1573436613561,4702705220844916,305.93,-29.74,-3.8
3276,1573436613581,4702705240844916,305.41,-29.26,-3.98
3277,1573436613602,4702705260844916,305.07,-28.81,-4.19
3278,1573436613621,4702705280844916,304.91998,-28.439999,-4.33
3279,1573436613641,4702705300844916,304.88998,-28.109999,-4.43
3280,1573436613662,4702705320844916,304.97,-27.84,-4.41
3281,1573436613681,4702705340844916,305.13,-27.58,-4.33
3282,1573436613700,4702705360844916,305.32,-27.33,-4.42
3283,1573436613721,4702705380844916,305.66998,-27.189999,-4.7599998
3284,1573436613741,4702705400844916,306.13998,-27.49,-4.97
3285,1573436613762,4702705420844916,306.91,-28.33,-4.88
3286,1573436613781,4702705440844916,307.81,-29.59,-4.66
3287,1573436613801,4702705460844916,308.78997999999996,-30.99,-4.5499997
3288,1573436613821,4702705480844916,309.74,-32.309998,-4.75
3289,1573436613843,4702705500844916,310.63,-33.42,-5.19
3290,1573436613861,4702705520844916,311.5,-34.3,-5.62
3291,1573436613881,4702705540844916,312.33,-35.0,-5.83
3292,1573436613901,4702705560844916,313.19,-35.62,-5.67
3293,1573436613923,4702705580846479,314.06,-36.27,-5.2599998
3294,1573436613941,4702705600844916,314.93,-36.96,-4.79
3295,1573436613961,4702705620844916,315.8,-37.64,-4.35
3296,1573436613980,4702705640844916,316.50998,-38.21,-4.0299997
3297,1573436614001,4702705660844916,317.28997999999996,-38.76,-3.87
3298,1573436614021,4702705680844916,317.85,-39.04,-4.04
3299,1573436614041,4702705700844916,318.32,-39.11,-4.3199997
3300,1573436614061,4702705720844916,318.77,-39.01,-4.5099998
3301,1573436614081,4702705740844916,319.19,-38.739998,-4.56
3302,1573436614101,4702705760844916,319.52,-38.28,-4.58
3303,1573436614121,4702705780844916,319.72,-37.59,-4.68
3304,1573436614141,4702705800844916,319.74,-36.7,-4.91
3305,1573436614161,4702705820844916,319.56,-35.66,-5.23
3306,1573436614181,4702705840844916,319.21,-34.51,-5.5099998
3307,1573436614201,4702705860844916,318.72997999999995,-33.29,-5.6099997
3308,1573436614222,4702705880844916,318.06,-31.98,-5.6099997
3309,1573436614241,4702705900844916,317.16998,-30.529999,-5.75
3310,1573436614261,4702705920844916,316.03,-28.849998,-6.2799997
3311,1573436614282,4702705940844916,314.69998,-26.91,-7.22
3312,1573436614301,4702705960846479,11.17,-24.72,-8.34
